price,asOfDate,currencyCode,__typename
277.448,2024-10-11,GBP,FundPrice
278.1971,2024-10-10,GBP,FundPrice
278.4774,2024-10-09,GBP,FundPrice
276.6085,2024-10-08,GBP,FundPrice
278.9595,2024-10-07,GBP,FundPrice
278.4008,2024-10-04,GBP,FundPrice
278.1474,2024-10-03,GBP,FundPrice
279.6675,2024-10-02,GBP,FundPrice
279.4838,2024-10-01,GBP,FundPrice
278.5972,2024-09-30,GBP,FundPrice
281.3448,2024-09-27,GBP,FundPrice
278.5601,2024-09-26,GBP,FundPrice
277.4415,2024-09-25,GBP,FundPrice
279.1886,2024-09-24,GBP,FundPrice
278.6717,2024-09-23,GBP,FundPrice
277.8302,2024-09-20,GBP,FundPrice
281.2622,2024-09-19,GBP,FundPrice
278.4462,2024-09-18,GBP,FundPrice
280.2667,2024-09-17,GBP,FundPrice
279.3308,2024-09-16,GBP,FundPrice
277.8129,2024-09-13,GBP,FundPrice
277.8105,2024-09-12,GBP,FundPrice
276.092,2024-09-11,GBP,FundPrice
276.6787,2024-09-10,GBP,FundPrice
277.2217,2024-09-09,GBP,FundPrice
275.6595,2024-09-06,GBP,FundPrice
277.9094,2024-09-05,GBP,FundPrice
277.3518,2024-09-04,GBP,FundPrice
279.4977,2024-09-03,GBP,FundPrice
281.7066,2024-09-02,GBP,FundPrice
280.9467,2024-08-30,GBP,FundPrice
280.9347,2024-08-29,GBP,FundPrice
281.0468,2024-08-28,GBP,FundPrice
279.9769,2024-08-27,GBP,FundPrice
280.8384,2024-08-23,GBP,FundPrice
278.2212,2024-08-22,GBP,FundPrice
279.4302,2024-08-21,GBP,FundPrice
277.4635,2024-08-20,GBP,FundPrice
280.1543,2024-08-19,GBP,FundPrice
279.9638,2024-08-16,GBP,FundPrice
279.7646,2024-08-15,GBP,FundPrice
278.082,2024-08-14,GBP,FundPrice
275.0992,2024-08-13,GBP,FundPrice
274.2644,2024-08-12,GBP,FundPrice
274.2421,2024-08-09,GBP,FundPrice
272.0653,2024-08-08,GBP,FundPrice
273.5222,2024-08-07,GBP,FundPrice
269.1145,2024-08-06,GBP,FundPrice
267.0597,2024-08-05,GBP,FundPrice
274.2375,2024-08-02,GBP,FundPrice
278.5342,2024-08-01,GBP,FundPrice
279.729,2024-07-31,GBP,FundPrice
278.0703,2024-07-30,GBP,FundPrice
278.2338,2024-07-29,GBP,FundPrice
276.9423,2024-07-26,GBP,FundPrice
274.5246,2024-07-25,GBP,FundPrice
273.643,2024-07-24,GBP,FundPrice
274.3085,2024-07-23,GBP,FundPrice
275.2989,2024-07-22,GBP,FundPrice
272.6541,2024-07-19,GBP,FundPrice
274.3729,2024-07-18,GBP,FundPrice
274.9001,2024-07-17,GBP,FundPrice
274.4871,2024-07-16,GBP,FundPrice
274.953,2024-07-15,GBP,FundPrice
275.6617,2024-07-12,GBP,FundPrice
276.0877,2024-07-11,GBP,FundPrice
274.7015,2024-07-10,GBP,FundPrice
272.6595,2024-07-09,GBP,FundPrice
274.4634,2024-07-08,GBP,FundPrice
274.7127,2024-07-05,GBP,FundPrice
275.4552,2024-07-04,GBP,FundPrice
273.2649,2024-07-03,GBP,FundPrice
271.2215,2024-07-02,GBP,FundPrice
272.5641,2024-07-01,GBP,FundPrice
272.5856,2024-06-28,GBP,FundPrice
273.0938,2024-06-27,GBP,FundPrice
274.1677,2024-06-26,GBP,FundPrice
273.6359,2024-06-25,GBP,FundPrice
276.2623,2024-06-24,GBP,FundPrice
273.514,2024-06-21,GBP,FundPrice
275.8789,2024-06-20,GBP,FundPrice
273.5841,2024-06-19,GBP,FundPrice
273.2567,2024-06-18,GBP,FundPrice
271.3945,2024-06-17,GBP,FundPrice
271.4559,2024-06-14,GBP,FundPrice
272.0756,2024-06-13,GBP,FundPrice
274.0445,2024-06-12,GBP,FundPrice
271.6985,2024-06-11,GBP,FundPrice
273.0481,2024-06-10,GBP,FundPrice
273.7287,2024-06-07,GBP,FundPrice
276.4466,2024-06-06,GBP,FundPrice
274.9164,2024-06-05,GBP,FundPrice
273.276,2024-06-04,GBP,FundPrice
275.7918,2024-06-03,GBP,FundPrice
274.5096,2024-05-31,GBP,FundPrice
274.4394,2024-05-30,GBP,FundPrice
272.5442,2024-05-29,GBP,FundPrice
273.7694,2024-05-28,GBP,FundPrice
276.9652,2024-05-24,GBP,FundPrice
276.0194,2024-05-23,GBP,FundPrice
276.9557,2024-05-22,GBP,FundPrice
278.404,2024-05-21,GBP,FundPrice
278.7699,2024-05-20,GBP,FundPrice
278.3932,2024-05-17,GBP,FundPrice
279.0261,2024-05-16,GBP,FundPrice
278.5383,2024-05-15,GBP,FundPrice
277.7201,2024-05-14,GBP,FundPrice
277.2411,2024-05-13,GBP,FundPrice
279.2208,2024-05-10,GBP,FundPrice
276.2242,2024-05-09,GBP,FundPrice
275.1675,2024-05-08,GBP,FundPrice
275.1697,2024-05-07,GBP,FundPrice
270.6187,2024-05-03,GBP,FundPrice
269.2318,2024-05-02,GBP,FundPrice
268.6258,2024-05-01,GBP,FundPrice
268.0727,2024-04-30,GBP,FundPrice
269.6329,2024-04-29,GBP,FundPrice
