price,asOfDate,currencyCode,__typename
203.2502,2024-10-11,GBP,FundPrice
203.0046,2024-10-10,GBP,FundPrice
203.0367,2024-10-09,GBP,FundPrice
202.6284,2024-10-08,GBP,FundPrice
202.7704,2024-10-07,GBP,FundPrice
203.2233,2024-10-04,GBP,FundPrice
203.6036,2024-10-03,GBP,FundPrice
203.3402,2024-10-02,GBP,FundPrice
203.7264,2024-10-01,GBP,FundPrice
202.9587,2024-09-30,GBP,FundPrice
203.5303,2024-09-27,GBP,FundPrice
202.9231,2024-09-26,GBP,FundPrice
202.5743,2024-09-25,GBP,FundPrice
203.0838,2024-09-24,GBP,FundPrice
202.7223,2024-09-23,GBP,FundPrice
202.7966,2024-09-20,GBP,FundPrice
203.5158,2024-09-19,GBP,FundPrice
202.6898,2024-09-18,GBP,FundPrice
203.53,2024-09-17,GBP,FundPrice
203.4626,2024-09-16,GBP,FundPrice
203.1724,2024-09-13,GBP,FundPrice
202.9006,2024-09-12,GBP,FundPrice
202.6966,2024-09-11,GBP,FundPrice
201.8818,2024-09-10,GBP,FundPrice
201.516,2024-09-09,GBP,FundPrice
200.501,2024-09-06,GBP,FundPrice
201.2499,2024-09-05,GBP,FundPrice
201.1917,2024-09-04,GBP,FundPrice
201.5081,2024-09-03,GBP,FundPrice
201.8765,2024-09-02,GBP,FundPrice
202.1343,2024-08-30,GBP,FundPrice
201.6114,2024-08-29,GBP,FundPrice
201.5054,2024-08-28,GBP,FundPrice
201.6183,2024-08-27,GBP,FundPrice
202.3161,2024-08-23,GBP,FundPrice
201.4148,2024-08-22,GBP,FundPrice
202.4705,2024-08-21,GBP,FundPrice
202.1386,2024-08-20,GBP,FundPrice
202.242,2024-08-19,GBP,FundPrice
202.2002,2024-08-16,GBP,FundPrice
201.7993,2024-08-15,GBP,FundPrice
201.5746,2024-08-14,GBP,FundPrice
200.8205,2024-08-13,GBP,FundPrice
199.5527,2024-08-12,GBP,FundPrice
199.5973,2024-08-09,GBP,FundPrice
198.9762,2024-08-08,GBP,FundPrice
198.238,2024-08-07,GBP,FundPrice
198.4216,2024-08-06,GBP,FundPrice
197.7607,2024-08-05,GBP,FundPrice
200.0223,2024-08-02,GBP,FundPrice
201.0119,2024-08-01,GBP,FundPrice
200.9533,2024-07-31,GBP,FundPrice
199.4834,2024-07-30,GBP,FundPrice
199.46,2024-07-29,GBP,FundPrice
198.8931,2024-07-26,GBP,FundPrice
197.9191,2024-07-25,GBP,FundPrice
197.9493,2024-07-24,GBP,FundPrice
199.2342,2024-07-23,GBP,FundPrice
199.2115,2024-07-22,GBP,FundPrice
198.6979,2024-07-19,GBP,FundPrice
199.5575,2024-07-18,GBP,FundPrice
199.8171,2024-07-17,GBP,FundPrice
200.6419,2024-07-16,GBP,FundPrice
199.8473,2024-07-15,GBP,FundPrice
199.8172,2024-07-12,GBP,FundPrice
199.8668,2024-07-11,GBP,FundPrice
199.6355,2024-07-10,GBP,FundPrice
198.93,2024-07-09,GBP,FundPrice
199.1766,2024-07-08,GBP,FundPrice
199.1593,2024-07-05,GBP,FundPrice
198.6118,2024-07-04,GBP,FundPrice
198.4184,2024-07-03,GBP,FundPrice
197.7174,2024-07-02,GBP,FundPrice
197.4782,2024-07-01,GBP,FundPrice
198.0155,2024-06-28,GBP,FundPrice
198.614,2024-06-27,GBP,FundPrice
198.7063,2024-06-26,GBP,FundPrice
198.9493,2024-06-25,GBP,FundPrice
198.8046,2024-06-24,GBP,FundPrice
198.8701,2024-06-21,GBP,FundPrice
199.0129,2024-06-20,GBP,FundPrice
198.8039,2024-06-19,GBP,FundPrice
198.9758,2024-06-18,GBP,FundPrice
198.1936,2024-06-17,GBP,FundPrice
198.5089,2024-06-14,GBP,FundPrice
197.6783,2024-06-13,GBP,FundPrice
197.4311,2024-06-12,GBP,FundPrice
196.5152,2024-06-11,GBP,FundPrice
196.3207,2024-06-10,GBP,FundPrice
196.7812,2024-06-07,GBP,FundPrice
