price,asOfDate,currencyCode,__typename
269.7367,2024-10-11,GBP,FundPrice
268.3216,2024-10-10,GBP,FundPrice
268.1753,2024-10-09,GBP,FundPrice
266.472,2024-10-08,GBP,FundPrice
267.7436,2024-10-07,GBP,FundPrice
268.2478,2024-10-04,GBP,FundPrice
266.275,2024-10-03,GBP,FundPrice
264.8215,2024-10-02,GBP,FundPrice
264.3771,2024-10-01,GBP,FundPrice
263.5294,2024-09-30,GBP,FundPrice
264.5614,2024-09-27,GBP,FundPrice
263.4612,2024-09-26,GBP,FundPrice
259.8021,2024-09-25,GBP,FundPrice
260.3515,2024-09-24,GBP,FundPrice
259.4239,2024-09-23,GBP,FundPrice
259.8629,2024-09-20,GBP,FundPrice
261.5896,2024-09-19,GBP,FundPrice
257.7926,2024-09-18,GBP,FundPrice
258.9712,2024-09-17,GBP,FundPrice
257.9531,2024-09-16,GBP,FundPrice
258.2284,2024-09-13,GBP,FundPrice
257.6761,2024-09-12,GBP,FundPrice
256.9253,2024-09-11,GBP,FundPrice
254.4443,2024-09-10,GBP,FundPrice
254.2034,2024-09-09,GBP,FundPrice
250.973,2024-09-06,GBP,FundPrice
254.0026,2024-09-05,GBP,FundPrice
254.9246,2024-09-04,GBP,FundPrice
257.6738,2024-09-03,GBP,FundPrice
260.8738,2024-09-02,GBP,FundPrice
261.4355,2024-08-30,GBP,FundPrice
259.4331,2024-08-29,GBP,FundPrice
257.6039,2024-08-28,GBP,FundPrice
258.6506,2024-08-27,GBP,FundPrice
259.8794,2024-08-23,GBP,FundPrice
258.4667,2024-08-22,GBP,FundPrice
260.2393,2024-08-21,GBP,FundPrice
259.5074,2024-08-20,GBP,FundPrice
261.0148,2024-08-19,GBP,FundPrice
260.8031,2024-08-16,GBP,FundPrice
260.2448,2024-08-15,GBP,FundPrice
256.9393,2024-08-14,GBP,FundPrice
256.5193,2024-08-13,GBP,FundPrice
253.5217,2024-08-12,GBP,FundPrice
254.4644,2024-08-09,GBP,FundPrice
253.9237,2024-08-08,GBP,FundPrice
250.3968,2024-08-07,GBP,FundPrice
250.4758,2024-08-06,GBP,FundPrice
246.8628,2024-08-05,GBP,FundPrice
253.0198,2024-08-02,GBP,FundPrice
258.4846,2024-08-01,GBP,FundPrice
260.7117,2024-07-31,GBP,FundPrice
258.0488,2024-07-30,GBP,FundPrice
257.8228,2024-07-29,GBP,FundPrice
257.0184,2024-07-26,GBP,FundPrice
253.6572,2024-07-25,GBP,FundPrice
253.183,2024-07-24,GBP,FundPrice
257.5761,2024-07-23,GBP,FundPrice
257.9616,2024-07-22,GBP,FundPrice
256.4782,2024-07-19,GBP,FundPrice
257.9105,2024-07-18,GBP,FundPrice
259.4215,2024-07-17,GBP,FundPrice
263.3979,2024-07-16,GBP,FundPrice
260.6374,2024-07-15,GBP,FundPrice
261.1421,2024-07-12,GBP,FundPrice
260.646,2024-07-11,GBP,FundPrice
260.3289,2024-07-10,GBP,FundPrice
258.8534,2024-07-09,GBP,FundPrice
258.671,2024-07-08,GBP,FundPrice
258.968,2024-07-05,GBP,FundPrice
259.2944,2024-07-04,GBP,FundPrice
258.7725,2024-07-03,GBP,FundPrice
258.6872,2024-07-02,GBP,FundPrice
259.0643,2024-07-01,GBP,FundPrice
259.7929,2024-06-28,GBP,FundPrice
259.7765,2024-06-27,GBP,FundPrice
260.325,2024-06-26,GBP,FundPrice
260.3235,2024-06-25,GBP,FundPrice
259.7277,2024-06-24,GBP,FundPrice
259.6332,2024-06-21,GBP,FundPrice
258.9934,2024-06-20,GBP,FundPrice
258.7404,2024-06-19,GBP,FundPrice
259.4845,2024-06-18,GBP,FundPrice
258.8893,2024-06-17,GBP,FundPrice
258.0993,2024-06-14,GBP,FundPrice
257.8751,2024-06-13,GBP,FundPrice
257.6993,2024-06-12,GBP,FundPrice
257.6287,2024-06-11,GBP,FundPrice
259.0562,2024-06-10,GBP,FundPrice
