price,asOfDate,currencyCode,__typename
140.1227,2024-10-11,USD,FundPrice
139.399,2024-10-10,USD,FundPrice
139.417,2024-10-09,USD,FundPrice
138.8254,2024-10-08,USD,FundPrice
138.7154,2024-10-07,USD,FundPrice
139.288,2024-10-04,USD,FundPrice
138.4525,2024-10-03,USD,FundPrice
139.0112,2024-10-02,USD,FundPrice
139.0873,2024-10-01,USD,FundPrice
140.0272,2024-09-30,USD,FundPrice
140.208,2024-09-27,USD,FundPrice
139.7303,2024-09-26,USD,FundPrice
138.5168,2024-09-25,USD,FundPrice
138.664,2024-09-24,USD,FundPrice
137.9198,2024-09-23,USD,FundPrice
137.497,2024-09-20,USD,FundPrice
137.8494,2024-09-19,USD,FundPrice
135.701,2024-09-18,USD,FundPrice
136.0864,2024-09-17,USD,FundPrice
136.0358,2024-09-16,USD,FundPrice
135.7865,2024-09-13,USD,FundPrice
134.9129,2024-09-12,USD,FundPrice
133.5989,2024-09-11,USD,FundPrice
132.8377,2024-09-10,USD,FundPrice
132.6585,2024-09-09,USD,FundPrice
131.9128,2024-09-06,USD,FundPrice
133.5136,2024-09-05,USD,FundPrice
133.8799,2024-09-04,USD,FundPrice
134.5974,2024-09-03,USD,FundPrice
136.7029,2024-09-02,USD,FundPrice
136.816,2024-08-30,USD,FundPrice
135.7741,2024-08-29,USD,FundPrice
135.7574,2024-08-28,USD,FundPrice
136.291,2024-08-27,USD,FundPrice
136.1475,2024-08-26,USD,FundPrice
136.348,2024-08-23,USD,FundPrice
134.9728,2024-08-22,USD,FundPrice
135.707,2024-08-21,USD,FundPrice
135.2838,2024-08-20,USD,FundPrice
135.3178,2024-08-19,USD,FundPrice
134.0833,2024-08-16,USD,FundPrice
133.2679,2024-08-15,USD,FundPrice
131.7562,2024-08-14,USD,FundPrice
130.982,2024-08-13,USD,FundPrice
129.1267,2024-08-12,USD,FundPrice
129.1151,2024-08-09,USD,FundPrice
128.2092,2024-08-08,USD,FundPrice
126.4647,2024-08-07,USD,FundPrice
126.4228,2024-08-06,USD,FundPrice
124.909,2024-08-05,USD,FundPrice
129.0959,2024-08-02,USD,FundPrice
131.722,2024-08-01,USD,FundPrice
133.4386,2024-07-31,USD,FundPrice
131.3655,2024-07-30,USD,FundPrice
131.8118,2024-07-29,USD,FundPrice
131.6452,2024-07-26,USD,FundPrice
130.565,2024-07-25,USD,FundPrice
131.5471,2024-07-24,USD,FundPrice
133.6841,2024-07-23,USD,FundPrice
