price,asOfDate,currencyCode,__typename
232.6299,2024-10-11,GBP,FundPrice
232.677,2024-10-10,GBP,FundPrice
230.3923,2024-10-09,GBP,FundPrice
231.819,2024-10-08,GBP,FundPrice
240.4654,2024-10-07,GBP,FundPrice
238.1899,2024-10-04,GBP,FundPrice
236.6723,2024-10-03,GBP,FundPrice
237.4354,2024-10-02,GBP,FundPrice
231.9347,2024-10-01,GBP,FundPrice
228.8572,2024-09-30,GBP,FundPrice
228.8561,2024-09-27,GBP,FundPrice
225.2606,2024-09-26,GBP,FundPrice
219.2836,2024-09-25,GBP,FundPrice
218.9834,2024-09-24,GBP,FundPrice
214.6892,2024-09-23,GBP,FundPrice
215.9656,2024-09-20,GBP,FundPrice
216.1742,2024-09-19,GBP,FundPrice
214.0864,2024-09-18,GBP,FundPrice
214.9131,2024-09-17,GBP,FundPrice
214.2297,2024-09-16,GBP,FundPrice
214.4246,2024-09-13,GBP,FundPrice
214.0147,2024-09-12,GBP,FundPrice
211.4141,2024-09-11,GBP,FundPrice
211.1522,2024-09-10,GBP,FundPrice
211.4997,2024-09-09,GBP,FundPrice
212.0096,2024-09-06,GBP,FundPrice
213.4083,2024-09-05,GBP,FundPrice
211.8117,2024-09-04,GBP,FundPrice
215.2427,2024-09-03,GBP,FundPrice
216.0753,2024-09-02,GBP,FundPrice
217.2113,2024-08-30,GBP,FundPrice
215.7639,2024-08-29,GBP,FundPrice
215.8011,2024-08-28,GBP,FundPrice
217.4352,2024-08-27,GBP,FundPrice
217.2981,2024-08-23,GBP,FundPrice
217.7369,2024-08-22,GBP,FundPrice
219.9222,2024-08-21,GBP,FundPrice
220.3302,2024-08-20,GBP,FundPrice
221.8891,2024-08-19,GBP,FundPrice
220.0639,2024-08-16,GBP,FundPrice
218.3603,2024-08-15,GBP,FundPrice
217.7449,2024-08-14,GBP,FundPrice
216.8441,2024-08-13,GBP,FundPrice
216.5641,2024-08-12,GBP,FundPrice
215.822,2024-08-09,GBP,FundPrice
213.5753,2024-08-08,GBP,FundPrice
212.3597,2024-08-07,GBP,FundPrice
209.136,2024-08-06,GBP,FundPrice
205.5156,2024-08-05,GBP,FundPrice
212.0954,2024-08-02,GBP,FundPrice
217.5432,2024-08-01,GBP,FundPrice
217.8403,2024-07-31,GBP,FundPrice
215.0658,2024-07-30,GBP,FundPrice
