price,asOfDate,currencyCode,__typename
312.7546,2024-10-11,GBP,FundPrice
314.9989,2024-10-10,GBP,FundPrice
312.5897,2024-10-09,GBP,FundPrice
312.7868,2024-10-08,GBP,FundPrice
318.1135,2024-10-07,GBP,FundPrice
310.9843,2024-10-04,GBP,FundPrice
313.818,2024-10-03,GBP,FundPrice
307.5851,2024-10-02,GBP,FundPrice
317.1867,2024-10-01,GBP,FundPrice
309.6762,2024-09-30,GBP,FundPrice
322.5809,2024-09-27,GBP,FundPrice
312.9252,2024-09-26,GBP,FundPrice
306.1479,2024-09-25,GBP,FundPrice
308.2142,2024-09-24,GBP,FundPrice
307.0797,2024-09-23,GBP,FundPrice
307.2283,2024-09-20,GBP,FundPrice
307.716,2024-09-19,GBP,FundPrice
303.8033,2024-09-18,GBP,FundPrice
303.9422,2024-09-17,GBP,FundPrice
309.0608,2024-09-16,GBP,FundPrice
309.6257,2024-09-13,GBP,FundPrice
309.9135,2024-09-12,GBP,FundPrice
305.8978,2024-09-11,GBP,FundPrice
307.3688,2024-09-10,GBP,FundPrice
307.6445,2024-09-09,GBP,FundPrice
308.4501,2024-09-06,GBP,FundPrice
308.6523,2024-09-05,GBP,FundPrice
310.347,2024-09-04,GBP,FundPrice
321.3292,2024-09-03,GBP,FundPrice
315.2514,2024-09-02,GBP,FundPrice
317.8895,2024-08-30,GBP,FundPrice
315.6417,2024-08-29,GBP,FundPrice
315.9542,2024-08-28,GBP,FundPrice
314.1696,2024-08-27,GBP,FundPrice
313.0495,2024-08-26,GBP,FundPrice
314.441,2024-08-23,GBP,FundPrice
312.6416,2024-08-22,GBP,FundPrice
314.2762,2024-08-21,GBP,FundPrice
315.4798,2024-08-20,GBP,FundPrice
311.6892,2024-08-19,GBP,FundPrice
315.2621,2024-08-16,GBP,FundPrice
304.2888,2024-08-15,GBP,FundPrice
306.7718,2024-08-14,GBP,FundPrice
303.6795,2024-08-13,GBP,FundPrice
293.567,2024-08-12,GBP,FundPrice
296.7301,2024-08-09,GBP,FundPrice
294.1083,2024-08-08,GBP,FundPrice
297.4495,2024-08-07,GBP,FundPrice
296.6703,2024-08-06,GBP,FundPrice
