price,asOfDate,currencyCode,__typename
84.6519,2024-10-11,GBP,FundPrice
84.6457,2024-10-10,GBP,FundPrice
84.6295,2024-10-09,GBP,FundPrice
84.7464,2024-10-08,GBP,FundPrice
84.6902,2024-10-07,GBP,FundPrice
84.8979,2024-10-04,GBP,FundPrice
85.3431,2024-10-03,GBP,FundPrice
85.5605,2024-10-02,GBP,FundPrice
85.7214,2024-10-01,GBP,FundPrice
85.4695,2024-09-30,GBP,FundPrice
86.3558,2024-09-27,GBP,FundPrice
86.1633,2024-09-26,GBP,FundPrice
86.1733,2024-09-25,GBP,FundPrice
86.4045,2024-09-24,GBP,FundPrice
86.5272,2024-09-23,GBP,FundPrice
86.2137,2024-09-20,GBP,FundPrice
86.2761,2024-09-19,GBP,FundPrice
86.1637,2024-09-18,GBP,FundPrice
86.3881,2024-09-17,GBP,FundPrice
86.4449,2024-09-16,GBP,FundPrice
86.184,2024-09-13,GBP,FundPrice
86.0258,2024-09-12,GBP,FundPrice
86.1082,2024-09-11,GBP,FundPrice
86.0982,2024-09-10,GBP,FundPrice
85.9337,2024-09-09,GBP,FundPrice
85.8076,2024-09-06,GBP,FundPrice
85.693,2024-09-05,GBP,FundPrice
85.5309,2024-09-04,GBP,FundPrice
85.1852,2024-09-03,GBP,FundPrice
84.9212,2024-09-02,GBP,FundPrice
84.9431,2024-08-30,GBP,FundPrice
85.0858,2024-08-29,GBP,FundPrice
85.1688,2024-08-28,GBP,FundPrice
85.2066,2024-08-27,GBP,FundPrice
85.2506,2024-08-26,GBP,FundPrice
85.296,2024-08-23,GBP,FundPrice
85.0084,2024-08-22,GBP,FundPrice
85.2642,2024-08-21,GBP,FundPrice
85.1284,2024-08-20,GBP,FundPrice
85.1816,2024-08-19,GBP,FundPrice
84.8242,2024-08-16,GBP,FundPrice
84.6838,2024-08-15,GBP,FundPrice
84.9194,2024-08-14,GBP,FundPrice
84.7179,2024-08-13,GBP,FundPrice
84.3976,2024-08-12,GBP,FundPrice
84.2855,2024-08-09,GBP,FundPrice
84.2835,2024-08-08,GBP,FundPrice
84.0968,2024-08-07,GBP,FundPrice
84.2798,2024-08-06,GBP,FundPrice
84.5658,2024-08-05,GBP,FundPrice
84.7901,2024-08-02,GBP,FundPrice
84.2448,2024-08-01,GBP,FundPrice
84.0042,2024-07-31,GBP,FundPrice
83.6534,2024-07-30,GBP,FundPrice
83.5626,2024-07-29,GBP,FundPrice
83.4124,2024-07-26,GBP,FundPrice
83.1746,2024-07-25,GBP,FundPrice
83.032,2024-07-24,GBP,FundPrice
83.2068,2024-07-23,GBP,FundPrice
83.171,2024-07-22,GBP,FundPrice
83.2125,2024-07-19,GBP,FundPrice
83.4075,2024-07-18,GBP,FundPrice
83.5204,2024-07-17,GBP,FundPrice
83.7599,2024-07-16,GBP,FundPrice
83.2525,2024-07-15,GBP,FundPrice
83.3803,2024-07-12,GBP,FundPrice
83.2677,2024-07-11,GBP,FundPrice
82.919,2024-07-10,GBP,FundPrice
83.0689,2024-07-09,GBP,FundPrice
82.9314,2024-07-08,GBP,FundPrice
82.8575,2024-07-05,GBP,FundPrice
82.4913,2024-07-04,GBP,FundPrice
82.5132,2024-07-03,GBP,FundPrice
82.4002,2024-07-02,GBP,FundPrice
82.174,2024-07-01,GBP,FundPrice
82.4806,2024-06-28,GBP,FundPrice
83.373,2024-06-27,GBP,FundPrice
83.4989,2024-06-26,GBP,FundPrice
83.5809,2024-06-25,GBP,FundPrice
83.5683,2024-06-24,GBP,FundPrice
83.4932,2024-06-21,GBP,FundPrice
83.4625,2024-06-20,GBP,FundPrice
83.6262,2024-06-19,GBP,FundPrice
83.6243,2024-06-18,GBP,FundPrice
83.3702,2024-06-17,GBP,FundPrice
83.6649,2024-06-14,GBP,FundPrice
83.5511,2024-06-13,GBP,FundPrice
83.2711,2024-06-12,GBP,FundPrice
82.9198,2024-06-11,GBP,FundPrice
82.6682,2024-06-10,GBP,FundPrice
82.8059,2024-06-07,GBP,FundPrice
83.3175,2024-06-06,GBP,FundPrice
83.3792,2024-06-05,GBP,FundPrice
83.2114,2024-06-04,GBP,FundPrice
82.9503,2024-06-03,GBP,FundPrice
82.5575,2024-05-31,GBP,FundPrice
82.2977,2024-05-30,GBP,FundPrice
82.045,2024-05-29,GBP,FundPrice
82.3484,2024-05-28,GBP,FundPrice
82.5837,2024-05-27,GBP,FundPrice
82.7783,2024-05-24,GBP,FundPrice
82.4695,2024-05-23,GBP,FundPrice
82.7084,2024-05-22,GBP,FundPrice
83.0524,2024-05-21,GBP,FundPrice
82.6691,2024-05-20,GBP,FundPrice
82.7193,2024-05-17,GBP,FundPrice
83.1583,2024-05-16,GBP,FundPrice
82.974,2024-05-15,GBP,FundPrice
82.7364,2024-05-14,GBP,FundPrice
82.3859,2024-05-13,GBP,FundPrice
82.3237,2024-05-10,GBP,FundPrice
82.4934,2024-05-09,GBP,FundPrice
82.4194,2024-05-08,GBP,FundPrice
82.5671,2024-05-07,GBP,FundPrice
82.4123,2024-05-06,GBP,FundPrice
82.2687,2024-05-03,GBP,FundPrice
81.8889,2024-05-02,GBP,FundPrice
81.6136,2024-05-01,GBP,FundPrice
81.4349,2024-04-30,GBP,FundPrice
81.7118,2024-04-29,GBP,FundPrice
81.6832,2024-04-26,GBP,FundPrice
81.2302,2024-04-25,GBP,FundPrice
81.44,2024-04-24,GBP,FundPrice
81.6598,2024-04-23,GBP,FundPrice
81.5384,2024-04-22,GBP,FundPrice
81.4385,2024-04-19,GBP,FundPrice
81.3909,2024-04-18,GBP,FundPrice
81.5319,2024-04-17,GBP,FundPrice
81.2394,2024-04-16,GBP,FundPrice
81.5451,2024-04-15,GBP,FundPrice
82.0156,2024-04-12,GBP,FundPrice
81.8169,2024-04-11,GBP,FundPrice
82.2012,2024-04-10,GBP,FundPrice
82.649,2024-04-09,GBP,FundPrice
82.376,2024-04-08,GBP,FundPrice
82.3787,2024-04-05,GBP,FundPrice
82.7035,2024-04-04,GBP,FundPrice
82.7708,2024-04-03,GBP,FundPrice
82.6943,2024-04-02,GBP,FundPrice
82.5961,2024-04-01,GBP,FundPrice
83.0024,2024-03-28,GBP,FundPrice
83.8052,2024-03-27,GBP,FundPrice
83.5554,2024-03-26,GBP,FundPrice
83.5205,2024-03-25,GBP,FundPrice
83.9458,2024-03-22,GBP,FundPrice
83.4256,2024-03-21,GBP,FundPrice
83.2895,2024-03-20,GBP,FundPrice
83.2265,2024-03-19,GBP,FundPrice
83.0849,2024-03-18,GBP,FundPrice
83.1044,2024-03-15,GBP,FundPrice
83.1455,2024-03-14,GBP,FundPrice
83.5256,2024-03-13,GBP,FundPrice
83.5798,2024-03-12,GBP,FundPrice
83.7154,2024-03-11,GBP,FundPrice
83.9999,2024-03-08,GBP,FundPrice
83.6126,2024-03-07,GBP,FundPrice
83.4821,2024-03-06,GBP,FundPrice
83.6152,2024-03-05,GBP,FundPrice
83.0387,2024-03-04,GBP,FundPrice
83.0929,2024-03-01,GBP,FundPrice
83.0939,2024-02-29,GBP,FundPrice
82.7468,2024-02-28,GBP,FundPrice
82.7141,2024-02-27,GBP,FundPrice
82.8347,2024-02-26,GBP,FundPrice
82.9923,2024-02-23,GBP,FundPrice
82.7701,2024-02-22,GBP,FundPrice
82.6776,2024-02-21,GBP,FundPrice
82.8442,2024-02-20,GBP,FundPrice
82.6693,2024-02-19,GBP,FundPrice
82.6361,2024-02-16,GBP,FundPrice
82.8375,2024-02-15,GBP,FundPrice
82.6404,2024-02-14,GBP,FundPrice
82.3804,2024-02-13,GBP,FundPrice
82.9189,2024-02-12,GBP,FundPrice
82.8535,2024-02-09,GBP,FundPrice
83.2091,2024-02-08,GBP,FundPrice
83.2091,2024-02-07,GBP,FundPrice
83.3128,2024-02-06,GBP,FundPrice
82.9934,2024-02-05,GBP,FundPrice
83.5117,2024-02-02,GBP,FundPrice
84.139,2024-02-01,GBP,FundPrice
83.8143,2024-01-31,GBP,FundPrice
83.4618,2024-01-30,GBP,FundPrice
83.4203,2024-01-29,GBP,FundPrice
83.1089,2024-01-26,GBP,FundPrice
83.1467,2024-01-25,GBP,FundPrice
83.0681,2024-01-24,GBP,FundPrice
82.8782,2024-01-23,GBP,FundPrice
83.0635,2024-01-22,GBP,FundPrice
82.8492,2024-01-19,GBP,FundPrice
82.8065,2024-01-18,GBP,FundPrice
82.8552,2024-01-17,GBP,FundPrice
83.1045,2024-01-16,GBP,FundPrice
83.5307,2024-01-15,GBP,FundPrice
83.5437,2024-01-12,GBP,FundPrice
83.3429,2024-01-11,GBP,FundPrice
83.0681,2024-01-10,GBP,FundPrice
83.0862,2024-01-09,GBP,FundPrice
83.0742,2024-01-08,GBP,FundPrice
82.8169,2024-01-05,GBP,FundPrice
83.0077,2024-01-04,GBP,FundPrice
83.3787,2024-01-03,GBP,FundPrice
83.4579,2024-01-02,GBP,FundPrice
83.8077,2023-12-29,GBP,FundPrice
84.7268,2023-12-28,GBP,FundPrice
84.8609,2023-12-27,GBP,FundPrice
84.4033,2023-12-26,GBP,FundPrice
84.3322,2023-12-22,GBP,FundPrice
84.3591,2023-12-21,GBP,FundPrice
84.42,2023-12-20,GBP,FundPrice
84.171,2023-12-19,GBP,FundPrice
84.0567,2023-12-18,GBP,FundPrice
84.4739,2023-12-15,GBP,FundPrice
84.1771,2023-12-14,GBP,FundPrice
83.482,2023-12-13,GBP,FundPrice
82.6106,2023-12-12,GBP,FundPrice
