price,asOfDate,currencyCode,__typename
47.0221,2024-10-11,GBP,FundPrice
47.0224,2024-10-10,GBP,FundPrice
47.0164,2024-10-09,GBP,FundPrice
47.1143,2024-10-08,GBP,FundPrice
47.0766,2024-10-07,GBP,FundPrice
47.2183,2024-10-04,GBP,FundPrice
47.511,2024-10-03,GBP,FundPrice
47.6852,2024-10-02,GBP,FundPrice
47.7652,2024-10-01,GBP,FundPrice
47.6246,2024-09-30,GBP,FundPrice
47.7042,2024-09-27,GBP,FundPrice
47.5805,2024-09-26,GBP,FundPrice
47.5991,2024-09-25,GBP,FundPrice
47.7723,2024-09-24,GBP,FundPrice
47.7034,2024-09-23,GBP,FundPrice
47.7066,2024-09-20,GBP,FundPrice
47.7278,2024-09-19,GBP,FundPrice
47.6764,2024-09-18,GBP,FundPrice
47.8224,2024-09-17,GBP,FundPrice
47.8552,2024-09-16,GBP,FundPrice
47.6849,2024-09-13,GBP,FundPrice
47.5736,2024-09-12,GBP,FundPrice
47.5997,2024-09-11,GBP,FundPrice
47.6175,2024-09-10,GBP,FundPrice
47.4996,2024-09-09,GBP,FundPrice
47.4125,2024-09-06,GBP,FundPrice
47.3706,2024-09-05,GBP,FundPrice
47.25,2024-09-04,GBP,FundPrice
47.0232,2024-09-03,GBP,FundPrice
46.8643,2024-09-02,GBP,FundPrice
46.8525,2024-08-30,GBP,FundPrice
46.9684,2024-08-29,GBP,FundPrice
47.0278,2024-08-28,GBP,FundPrice
47.0658,2024-08-27,GBP,FundPrice
47.0755,2024-08-26,GBP,FundPrice
47.1,2024-08-23,GBP,FundPrice
46.9065,2024-08-22,GBP,FundPrice
47.0723,2024-08-21,GBP,FundPrice
46.9848,2024-08-20,GBP,FundPrice
46.8714,2024-08-19,GBP,FundPrice
46.7824,2024-08-16,GBP,FundPrice
46.6892,2024-08-15,GBP,FundPrice
46.8141,2024-08-14,GBP,FundPrice
46.6695,2024-08-13,GBP,FundPrice
46.4626,2024-08-12,GBP,FundPrice
46.3665,2024-08-09,GBP,FundPrice
46.1994,2024-08-08,GBP,FundPrice
46.258,2024-08-07,GBP,FundPrice
46.3804,2024-08-06,GBP,FundPrice
46.6046,2024-08-05,GBP,FundPrice
46.7112,2024-08-02,GBP,FundPrice
46.2952,2024-08-01,GBP,FundPrice
46.1686,2024-07-31,GBP,FundPrice
45.9306,2024-07-30,GBP,FundPrice
45.887,2024-07-29,GBP,FundPrice
45.8043,2024-07-26,GBP,FundPrice
45.63,2024-07-25,GBP,FundPrice
45.5377,2024-07-24,GBP,FundPrice
45.6935,2024-07-23,GBP,FundPrice
45.7019,2024-07-22,GBP,FundPrice
45.7199,2024-07-19,GBP,FundPrice
45.8369,2024-07-18,GBP,FundPrice
45.9563,2024-07-17,GBP,FundPrice
45.9527,2024-07-16,GBP,FundPrice
45.7721,2024-07-15,GBP,FundPrice
45.8962,2024-07-12,GBP,FundPrice
45.7847,2024-07-11,GBP,FundPrice
45.5716,2024-07-10,GBP,FundPrice
45.5241,2024-07-09,GBP,FundPrice
45.5841,2024-07-08,GBP,FundPrice
45.5503,2024-07-05,GBP,FundPrice
45.319,2024-07-04,GBP,FundPrice
45.3132,2024-07-03,GBP,FundPrice
45.101,2024-07-02,GBP,FundPrice
44.9229,2024-07-01,GBP,FundPrice
45.1333,2024-06-28,GBP,FundPrice
45.3387,2024-06-27,GBP,FundPrice
45.2524,2024-06-26,GBP,FundPrice
45.481,2024-06-25,GBP,FundPrice
45.4835,2024-06-24,GBP,FundPrice
45.4191,2024-06-21,GBP,FundPrice
45.4151,2024-06-20,GBP,FundPrice
45.5384,2024-06-19,GBP,FundPrice
45.5344,2024-06-18,GBP,FundPrice
45.3655,2024-06-17,GBP,FundPrice
45.5422,2024-06-14,GBP,FundPrice
45.5178,2024-06-13,GBP,FundPrice
45.3156,2024-06-12,GBP,FundPrice
45.1206,2024-06-11,GBP,FundPrice
44.954,2024-06-10,GBP,FundPrice
45.023,2024-06-07,GBP,FundPrice
45.3668,2024-06-06,GBP,FundPrice
45.3891,2024-06-05,GBP,FundPrice
45.2757,2024-06-04,GBP,FundPrice
45.1107,2024-06-03,GBP,FundPrice
