price,asOfDate,currencyCode,__typename
155.7172,2024-10-11,GBP,FundPrice
155.0979,2024-10-10,GBP,FundPrice
155.0708,2024-10-09,GBP,FundPrice
153.8698,2024-10-08,GBP,FundPrice
153.1014,2024-10-07,GBP,FundPrice
153.5993,2024-10-04,GBP,FundPrice
152.7105,2024-10-03,GBP,FundPrice
151.5685,2024-10-02,GBP,FundPrice
151.5846,2024-10-01,GBP,FundPrice
151.6866,2024-09-30,GBP,FundPrice
151.956,2024-09-27,GBP,FundPrice
151.851,2024-09-26,GBP,FundPrice
150.9039,2024-09-25,GBP,FundPrice
151.0724,2024-09-24,GBP,FundPrice
150.9448,2024-09-23,GBP,FundPrice
151.4262,2024-09-20,GBP,FundPrice
152.4103,2024-09-19,GBP,FundPrice
150.3037,2024-09-18,GBP,FundPrice
150.9977,2024-09-17,GBP,FundPrice
150.9081,2024-09-16,GBP,FundPrice
151.2402,2024-09-13,GBP,FundPrice
151.0098,2024-09-12,GBP,FundPrice
150.2985,2024-09-11,GBP,FundPrice
148.5867,2024-09-10,GBP,FundPrice
147.9563,2024-09-09,GBP,FundPrice
145.8026,2024-09-06,GBP,FundPrice
148.0874,2024-09-05,GBP,FundPrice
148.454,2024-09-04,GBP,FundPrice
149.9205,2024-09-03,GBP,FundPrice
151.9128,2024-09-02,GBP,FundPrice
152.096,2024-08-30,GBP,FundPrice
150.6826,2024-08-29,GBP,FundPrice
150.1029,2024-08-28,GBP,FundPrice
150.6262,2024-08-27,GBP,FundPrice
151.3759,2024-08-23,GBP,FundPrice
150.539,2024-08-22,GBP,FundPrice
152.1043,2024-08-21,GBP,FundPrice
151.7953,2024-08-20,GBP,FundPrice
152.2792,2024-08-19,GBP,FundPrice
151.8964,2024-08-16,GBP,FundPrice
151.5497,2024-08-15,GBP,FundPrice
149.4532,2024-08-14,GBP,FundPrice
148.969,2024-08-13,GBP,FundPrice
146.7787,2024-08-12,GBP,FundPrice
147.2158,2024-08-09,GBP,FundPrice
146.8294,2024-08-08,GBP,FundPrice
144.2805,2024-08-07,GBP,FundPrice
144.995,2024-08-06,GBP,FundPrice
142.6152,2024-08-05,GBP,FundPrice
146.965,2024-08-02,GBP,FundPrice
150.2842,2024-08-01,GBP,FundPrice
152.5418,2024-07-31,GBP,FundPrice
150.2085,2024-07-30,GBP,FundPrice
150.6326,2024-07-29,GBP,FundPrice
150.3075,2024-07-26,GBP,FundPrice
148.6144,2024-07-25,GBP,FundPrice
149.3405,2024-07-24,GBP,FundPrice
152.4792,2024-07-23,GBP,FundPrice
152.4756,2024-07-22,GBP,FundPrice
151.0011,2024-07-19,GBP,FundPrice
151.3336,2024-07-18,GBP,FundPrice
152.2983,2024-07-17,GBP,FundPrice
154.8174,2024-07-16,GBP,FundPrice
153.7142,2024-07-15,GBP,FundPrice
153.4176,2024-07-12,GBP,FundPrice
153.2713,2024-07-11,GBP,FundPrice
154.687,2024-07-10,GBP,FundPrice
153.6173,2024-07-09,GBP,FundPrice
153.2758,2024-07-08,GBP,FundPrice
153.5079,2024-07-05,GBP,FundPrice
153.2177,2024-07-04,GBP,FundPrice
152.924,2024-07-03,GBP,FundPrice
