price,asOfDate,currencyCode,__typename
6.4748,2024-10-11,USD,FundPrice
6.4391,2024-10-10,USD,FundPrice
6.4433,2024-10-09,USD,FundPrice
6.4128,2024-10-08,USD,FundPrice
6.3917,2024-10-07,USD,FundPrice
6.4224,2024-10-04,USD,FundPrice
6.3824,2024-10-03,USD,FundPrice
6.4098,2024-10-02,USD,FundPrice
6.417,2024-10-01,USD,FundPrice
6.4747,2024-09-30,USD,FundPrice
6.4812,2024-09-27,USD,FundPrice
6.4661,2024-09-26,USD,FundPrice
6.407,2024-09-25,USD,FundPrice
6.4151,2024-09-24,USD,FundPrice
6.3841,2024-09-23,USD,FundPrice
6.3702,2024-09-20,USD,FundPrice
6.3919,2024-09-19,USD,FundPrice
6.2863,2024-09-18,USD,FundPrice
6.3036,2024-09-17,USD,FundPrice
6.3024,2024-09-16,USD,FundPrice
6.2935,2024-09-13,USD,FundPrice
6.2494,2024-09-12,USD,FundPrice
6.1854,2024-09-11,USD,FundPrice
6.1408,2024-09-10,USD,FundPrice
6.1264,2024-09-09,USD,FundPrice
6.0936,2024-09-06,USD,FundPrice
6.1698,2024-09-05,USD,FundPrice
6.1822,2024-09-04,USD,FundPrice
6.2162,2024-09-03,USD,FundPrice
6.319,2024-09-02,USD,FundPrice
6.324,2024-08-30,USD,FundPrice
6.2738,2024-08-29,USD,FundPrice
6.278,2024-08-28,USD,FundPrice
6.3069,2024-08-27,USD,FundPrice
6.3012,2024-08-26,USD,FundPrice
6.3185,2024-08-23,USD,FundPrice
6.2477,2024-08-22,USD,FundPrice
6.2892,2024-08-21,USD,FundPrice
6.2658,2024-08-20,USD,FundPrice
6.2642,2024-08-19,USD,FundPrice
6.2035,2024-08-16,USD,FundPrice
6.1652,2024-08-15,USD,FundPrice
6.0888,2024-08-14,USD,FundPrice
6.0547,2024-08-13,USD,FundPrice
5.9581,2024-08-12,USD,FundPrice
5.9613,2024-08-09,USD,FundPrice
5.9167,2024-08-08,USD,FundPrice
5.8291,2024-08-07,USD,FundPrice
5.8389,2024-08-06,USD,FundPrice
5.7655,2024-08-05,USD,FundPrice
5.9667,2024-08-02,USD,FundPrice
6.0948,2024-08-01,USD,FundPrice
6.1789,2024-07-31,USD,FundPrice
6.0809,2024-07-30,USD,FundPrice
6.1058,2024-07-29,USD,FundPrice
6.096,2024-07-26,USD,FundPrice
6.0461,2024-07-25,USD,FundPrice
6.0936,2024-07-24,USD,FundPrice
6.2072,2024-07-23,USD,FundPrice
6.2055,2024-07-22,USD,FundPrice
6.1563,2024-07-19,USD,FundPrice
6.2037,2024-07-18,USD,FundPrice
6.2574,2024-07-17,USD,FundPrice
6.3251,2024-07-16,USD,FundPrice
6.2998,2024-07-15,USD,FundPrice
6.2935,2024-07-12,USD,FundPrice
6.2599,2024-07-11,USD,FundPrice
6.2626,2024-07-10,USD,FundPrice
6.2086,2024-07-09,USD,FundPrice
6.2084,2024-07-08,USD,FundPrice
6.2,2024-07-05,USD,FundPrice
6.1755,2024-07-04,USD,FundPrice
6.1583,2024-07-03,USD,FundPrice
6.1147,2024-07-02,USD,FundPrice
6.0924,2024-07-01,USD,FundPrice
6.08,2024-06-28,USD,FundPrice
6.0918,2024-06-27,USD,FundPrice
6.0879,2024-06-26,USD,FundPrice
6.0838,2024-06-25,USD,FundPrice
6.0618,2024-06-24,USD,FundPrice
6.0701,2024-06-21,USD,FundPrice
6.0883,2024-06-20,USD,FundPrice
6.1014,2024-06-19,USD,FundPrice
6.0928,2024-06-18,USD,FundPrice
6.0678,2024-06-17,USD,FundPrice
6.0424,2024-06-14,USD,FundPrice
6.056,2024-06-13,USD,FundPrice
6.0663,2024-06-12,USD,FundPrice
5.9989,2024-06-11,USD,FundPrice
6.001,2024-06-10,USD,FundPrice
5.9982,2024-06-07,USD,FundPrice
6.0152,2024-06-06,USD,FundPrice
5.9993,2024-06-05,USD,FundPrice
5.9412,2024-06-04,USD,FundPrice
5.9459,2024-06-03,USD,FundPrice
5.9149,2024-05-31,USD,FundPrice
5.8856,2024-05-30,USD,FundPrice
5.9114,2024-05-29,USD,FundPrice
5.9703,2024-05-28,USD,FundPrice
5.9753,2024-05-27,USD,FundPrice
5.9621,2024-05-24,USD,FundPrice
5.9401,2024-05-23,USD,FundPrice
5.972,2024-05-22,USD,FundPrice
5.9895,2024-05-21,USD,FundPrice
5.9916,2024-05-20,USD,FundPrice
5.9807,2024-05-17,USD,FundPrice
5.9773,2024-05-16,USD,FundPrice
5.9745,2024-05-15,USD,FundPrice
5.9113,2024-05-14,USD,FundPrice
5.8841,2024-05-13,USD,FundPrice
5.8749,2024-05-10,USD,FundPrice
5.8578,2024-05-09,USD,FundPrice
5.8378,2024-05-08,USD,FundPrice
5.8532,2024-05-07,USD,FundPrice
5.8376,2024-05-06,USD,FundPrice
5.7871,2024-05-03,USD,FundPrice
5.7161,2024-05-02,USD,FundPrice
5.6634,2024-05-01,USD,FundPrice
5.679,2024-04-30,USD,FundPrice
5.7453,2024-04-29,USD,FundPrice
5.7217,2024-04-26,USD,FundPrice
5.6617,2024-04-25,USD,FundPrice
5.6965,2024-04-24,USD,FundPrice
5.6867,2024-04-23,USD,FundPrice
5.6153,2024-04-22,USD,FundPrice
5.5687,2024-04-19,USD,FundPrice
5.6245,2024-04-18,USD,FundPrice
5.6236,2024-04-17,USD,FundPrice
5.6525,2024-04-16,USD,FundPrice
5.6945,2024-04-15,USD,FundPrice
5.7587,2024-04-12,USD,FundPrice
5.8316,2024-04-11,USD,FundPrice
5.8108,2024-04-10,USD,FundPrice
5.8671,2024-04-09,USD,FundPrice
5.8548,2024-04-08,USD,FundPrice
5.8408,2024-04-05,USD,FundPrice
5.8164,2024-04-04,USD,FundPrice
5.853,2024-04-03,USD,FundPrice
5.8493,2024-04-02,USD,FundPrice
5.8904,2024-04-01,USD,FundPrice
5.9102,2024-03-28,USD,FundPrice
5.9083,2024-03-27,USD,FundPrice
5.8737,2024-03-26,USD,FundPrice
5.8797,2024-03-25,USD,FundPrice
5.8968,2024-03-22,USD,FundPrice
5.9128,2024-03-21,USD,FundPrice
5.868,2024-03-20,USD,FundPrice
5.827,2024-03-19,USD,FundPrice
5.8148,2024-03-18,USD,FundPrice
5.7852,2024-03-15,USD,FundPrice
5.8279,2024-03-14,USD,FundPrice
5.8504,2024-03-13,USD,FundPrice
5.8605,2024-03-12,USD,FundPrice
5.8062,2024-03-11,USD,FundPrice
5.8291,2024-03-08,USD,FundPrice
5.8441,2024-03-07,USD,FundPrice
5.7859,2024-03-06,USD,FundPrice
5.7526,2024-03-05,USD,FundPrice
5.8022,2024-03-04,USD,FundPrice
5.8032,2024-03-01,USD,FundPrice
5.7568,2024-02-29,USD,FundPrice
5.7291,2024-02-28,USD,FundPrice
5.7511,2024-02-27,USD,FundPrice
5.7384,2024-02-26,USD,FundPrice
5.7495,2024-02-23,USD,FundPrice
5.7457,2024-02-22,USD,FundPrice
5.6449,2024-02-21,USD,FundPrice
5.6535,2024-02-20,USD,FundPrice
5.6757,2024-02-19,USD,FundPrice
5.6732,2024-02-16,USD,FundPrice
5.6808,2024-02-15,USD,FundPrice
5.6395,2024-02-14,USD,FundPrice
5.592,2024-02-13,USD,FundPrice
5.6616,2024-02-12,USD,FundPrice
5.6625,2024-02-09,USD,FundPrice
5.6327,2024-02-08,USD,FundPrice
5.6294,2024-02-07,USD,FundPrice
5.5939,2024-02-06,USD,FundPrice
5.5695,2024-02-05,USD,FundPrice
5.5937,2024-02-02,USD,FundPrice
5.5531,2024-02-01,USD,FundPrice
5.5161,2024-01-31,USD,FundPrice
5.5726,2024-01-30,USD,FundPrice
5.5833,2024-01-29,USD,FundPrice
5.5439,2024-01-26,USD,FundPrice
5.5453,2024-01-25,USD,FundPrice
5.5339,2024-01-24,USD,FundPrice
5.5112,2024-01-23,USD,FundPrice
5.5071,2024-01-22,USD,FundPrice
5.483,2024-01-19,USD,FundPrice
5.4219,2024-01-18,USD,FundPrice
5.3835,2024-01-17,USD,FundPrice
5.4345,2024-01-16,USD,FundPrice
5.4672,2024-01-15,USD,FundPrice
5.4728,2024-01-12,USD,FundPrice
5.4603,2024-01-11,USD,FundPrice
5.4621,2024-01-10,USD,FundPrice
5.4379,2024-01-09,USD,FundPrice
5.4454,2024-01-08,USD,FundPrice
5.3854,2024-01-05,USD,FundPrice
