price,asOfDate,currencyCode,__typename
31.8677,2024-10-11,GBP,FundPrice
31.782,2024-10-10,GBP,FundPrice
31.9457,2024-10-09,GBP,FundPrice
31.6564,2024-10-08,GBP,FundPrice
31.9961,2024-10-07,GBP,FundPrice
32.0691,2024-10-04,GBP,FundPrice
31.8232,2024-10-03,GBP,FundPrice
31.8684,2024-10-02,GBP,FundPrice
32.0695,2024-10-01,GBP,FundPrice
32.283,2024-09-30,GBP,FundPrice
32.5713,2024-09-27,GBP,FundPrice
32.2195,2024-09-26,GBP,FundPrice
31.8179,2024-09-25,GBP,FundPrice
31.8406,2024-09-24,GBP,FundPrice
31.955,2024-09-23,GBP,FundPrice
31.9385,2024-09-20,GBP,FundPrice
32.4443,2024-09-19,GBP,FundPrice
31.9209,2024-09-18,GBP,FundPrice
32.0888,2024-09-17,GBP,FundPrice
32.0642,2024-09-16,GBP,FundPrice
32.0122,2024-09-13,GBP,FundPrice
31.7071,2024-09-12,GBP,FundPrice
31.7084,2024-09-11,GBP,FundPrice
31.8921,2024-09-10,GBP,FundPrice
31.8855,2024-09-09,GBP,FundPrice
31.6428,2024-09-06,GBP,FundPrice
32.0552,2024-09-05,GBP,FundPrice
32.1105,2024-09-04,GBP,FundPrice
32.1122,2024-09-03,GBP,FundPrice
32.3781,2024-09-02,GBP,FundPrice
32.5385,2024-08-30,GBP,FundPrice
32.4548,2024-08-29,GBP,FundPrice
32.4819,2024-08-28,GBP,FundPrice
32.6288,2024-08-27,GBP,FundPrice
32.6723,2024-08-23,GBP,FundPrice
32.5439,2024-08-22,GBP,FundPrice
32.6317,2024-08-21,GBP,FundPrice
32.3177,2024-08-20,GBP,FundPrice
32.5812,2024-08-19,GBP,FundPrice
32.415,2024-08-16,GBP,FundPrice
32.4846,2024-08-15,GBP,FundPrice
32.2179,2024-08-14,GBP,FundPrice
31.8985,2024-08-13,GBP,FundPrice
31.7959,2024-08-12,GBP,FundPrice
31.716,2024-08-09,GBP,FundPrice
31.5356,2024-08-08,GBP,FundPrice
31.6219,2024-08-07,GBP,FundPrice
31.3064,2024-08-06,GBP,FundPrice
31.105,2024-08-05,GBP,FundPrice
32.0118,2024-08-02,GBP,FundPrice
32.98,2024-08-01,GBP,FundPrice
33.1945,2024-07-31,GBP,FundPrice
32.9379,2024-07-30,GBP,FundPrice
32.6588,2024-07-29,GBP,FundPrice
32.8189,2024-07-26,GBP,FundPrice
32.0948,2024-07-25,GBP,FundPrice
32.1733,2024-07-24,GBP,FundPrice
32.3882,2024-07-23,GBP,FundPrice
32.4652,2024-07-22,GBP,FundPrice
32.352,2024-07-19,GBP,FundPrice
32.6085,2024-07-18,GBP,FundPrice
32.3805,2024-07-17,GBP,FundPrice
32.5646,2024-07-16,GBP,FundPrice
32.5273,2024-07-15,GBP,FundPrice
32.5496,2024-07-12,GBP,FundPrice
32.528,2024-07-11,GBP,FundPrice
32.1214,2024-07-10,GBP,FundPrice
31.6884,2024-07-09,GBP,FundPrice
31.9237,2024-07-08,GBP,FundPrice
31.9067,2024-07-05,GBP,FundPrice
31.6344,2024-07-04,GBP,FundPrice
31.494,2024-07-03,GBP,FundPrice
30.9813,2024-07-02,GBP,FundPrice
31.0262,2024-07-01,GBP,FundPrice
31.123,2024-06-28,GBP,FundPrice
31.1919,2024-06-27,GBP,FundPrice
31.1268,2024-06-26,GBP,FundPrice
31.23,2024-06-25,GBP,FundPrice
31.5319,2024-06-24,GBP,FundPrice
31.353,2024-06-21,GBP,FundPrice
31.4395,2024-06-20,GBP,FundPrice
31.233,2024-06-19,GBP,FundPrice
31.2771,2024-06-18,GBP,FundPrice
30.8942,2024-06-17,GBP,FundPrice
30.8345,2024-06-14,GBP,FundPrice
30.9512,2024-06-13,GBP,FundPrice
31.7797,2024-06-12,GBP,FundPrice
31.4216,2024-06-11,GBP,FundPrice
31.6987,2024-06-10,GBP,FundPrice
31.869,2024-06-07,GBP,FundPrice
32.1176,2024-06-06,GBP,FundPrice
32.0222,2024-06-05,GBP,FundPrice
32.0904,2024-06-04,GBP,FundPrice
32.3735,2024-06-03,GBP,FundPrice
32.1078,2024-05-31,GBP,FundPrice
32.0229,2024-05-30,GBP,FundPrice
31.6382,2024-05-29,GBP,FundPrice
32.0546,2024-05-28,GBP,FundPrice
32.1544,2024-05-24,GBP,FundPrice
31.9414,2024-05-23,GBP,FundPrice
32.0452,2024-05-22,GBP,FundPrice
32.1595,2024-05-21,GBP,FundPrice
32.2982,2024-05-20,GBP,FundPrice
32.109,2024-05-17,GBP,FundPrice
32.2196,2024-05-16,GBP,FundPrice
32.1211,2024-05-15,GBP,FundPrice
31.8786,2024-05-14,GBP,FundPrice
31.7888,2024-05-13,GBP,FundPrice
31.921,2024-05-10,GBP,FundPrice
31.7448,2024-05-09,GBP,FundPrice
31.6714,2024-05-08,GBP,FundPrice
31.5495,2024-05-07,GBP,FundPrice
