price,asOfDate,currencyCode,__typename
97.865,2024-10-11,GBP,FundPrice
97.7226,2024-10-10,GBP,FundPrice
98.0898,2024-10-09,GBP,FundPrice
98.0189,2024-10-08,GBP,FundPrice
97.9447,2024-10-07,GBP,FundPrice
98.4797,2024-10-04,GBP,FundPrice
99.4184,2024-10-03,GBP,FundPrice
99.1877,2024-10-02,GBP,FundPrice
100.0761,2024-10-01,GBP,FundPrice
99.4152,2024-09-30,GBP,FundPrice
100.3304,2024-09-27,GBP,FundPrice
100.204,2024-09-26,GBP,FundPrice
100.4505,2024-09-25,GBP,FundPrice
100.9675,2024-09-24,GBP,FundPrice
100.9229,2024-09-23,GBP,FundPrice
101.0649,2024-09-20,GBP,FundPrice
101.2991,2024-09-19,GBP,FundPrice
101.6818,2024-09-18,GBP,FundPrice
102.3123,2024-09-17,GBP,FundPrice
102.4259,2024-09-16,GBP,FundPrice
102.2265,2024-09-13,GBP,FundPrice
102.074,2024-09-12,GBP,FundPrice
102.3523,2024-09-11,GBP,FundPrice
101.691,2024-09-10,GBP,FundPrice
101.454,2024-09-09,GBP,FundPrice
101.3207,2024-09-06,GBP,FundPrice
101.0324,2024-09-05,GBP,FundPrice
100.9477,2024-09-04,GBP,FundPrice
100.4772,2024-09-03,GBP,FundPrice
99.8813,2024-09-02,GBP,FundPrice
100.2599,2024-08-30,GBP,FundPrice
100.0135,2024-08-29,GBP,FundPrice
100.2131,2024-08-28,GBP,FundPrice
100.2807,2024-08-27,GBP,FundPrice
100.8734,2024-08-26,GBP,FundPrice
100.8479,2024-08-23,GBP,FundPrice
100.2974,2024-08-22,GBP,FundPrice
100.8644,2024-08-21,GBP,FundPrice
100.7636,2024-08-20,GBP,FundPrice
100.48,2024-08-19,GBP,FundPrice
100.6179,2024-08-16,GBP,FundPrice
100.5403,2024-08-15,GBP,FundPrice
101.4291,2024-08-14,GBP,FundPrice
100.8428,2024-08-13,GBP,FundPrice
100.3151,2024-08-12,GBP,FundPrice
100.2907,2024-08-09,GBP,FundPrice
100.087,2024-08-08,GBP,FundPrice
100.0817,2024-08-07,GBP,FundPrice
100.5657,2024-08-06,GBP,FundPrice
100.9998,2024-08-05,GBP,FundPrice
100.9725,2024-08-02,GBP,FundPrice
100.7058,2024-08-01,GBP,FundPrice
99.7452,2024-07-31,GBP,FundPrice
99.2516,2024-07-30,GBP,FundPrice
99.125,2024-07-29,GBP,FundPrice
98.6365,2024-07-26,GBP,FundPrice
98.5089,2024-07-25,GBP,FundPrice
98.4001,2024-07-24,GBP,FundPrice
98.4764,2024-07-23,GBP,FundPrice
98.4523,2024-07-22,GBP,FundPrice
98.5724,2024-07-19,GBP,FundPrice
99.3089,2024-07-18,GBP,FundPrice
99.0148,2024-07-17,GBP,FundPrice
99.021,2024-07-16,GBP,FundPrice
98.7192,2024-07-15,GBP,FundPrice
98.5718,2024-07-12,GBP,FundPrice
98.8626,2024-07-11,GBP,FundPrice
98.3197,2024-07-10,GBP,FundPrice
98.0161,2024-07-09,GBP,FundPrice
98.5167,2024-07-08,GBP,FundPrice
98.3561,2024-07-05,GBP,FundPrice
97.7267,2024-07-04,GBP,FundPrice
98.0481,2024-07-03,GBP,FundPrice
97.3183,2024-07-02,GBP,FundPrice
97.039,2024-07-01,GBP,FundPrice
97.8798,2024-06-28,GBP,FundPrice
99.1302,2024-06-27,GBP,FundPrice
99.0322,2024-06-26,GBP,FundPrice
99.6341,2024-06-25,GBP,FundPrice
99.4684,2024-06-24,GBP,FundPrice
99.4728,2024-06-21,GBP,FundPrice
99.611,2024-06-20,GBP,FundPrice
99.5464,2024-06-19,GBP,FundPrice
99.7149,2024-06-18,GBP,FundPrice
99.2191,2024-06-17,GBP,FundPrice
99.7354,2024-06-14,GBP,FundPrice
98.7673,2024-06-13,GBP,FundPrice
98.8957,2024-06-12,GBP,FundPrice
97.79,2024-06-11,GBP,FundPrice
97.4171,2024-06-10,GBP,FundPrice
98.0054,2024-06-07,GBP,FundPrice
98.697,2024-06-06,GBP,FundPrice
98.6374,2024-06-05,GBP,FundPrice
98.5997,2024-06-04,GBP,FundPrice
98.0951,2024-06-03,GBP,FundPrice
97.4189,2024-05-31,GBP,FundPrice
96.7971,2024-05-30,GBP,FundPrice
96.5313,2024-05-29,GBP,FundPrice
97.5901,2024-05-28,GBP,FundPrice
97.725,2024-05-27,GBP,FundPrice
97.7006,2024-05-24,GBP,FundPrice
97.6829,2024-05-23,GBP,FundPrice
97.9528,2024-05-22,GBP,FundPrice
98.5797,2024-05-21,GBP,FundPrice
98.3491,2024-05-20,GBP,FundPrice
98.7767,2024-05-17,GBP,FundPrice
99.3793,2024-05-16,GBP,FundPrice
99.357,2024-05-15,GBP,FundPrice
98.3384,2024-05-14,GBP,FundPrice
98.303,2024-05-13,GBP,FundPrice
98.3077,2024-05-10,GBP,FundPrice
98.4822,2024-05-09,GBP,FundPrice
98.6151,2024-05-08,GBP,FundPrice
98.5648,2024-05-07,GBP,FundPrice
97.5816,2024-05-06,GBP,FundPrice
97.5572,2024-05-03,GBP,FundPrice
97.0312,2024-05-02,GBP,FundPrice
96.4941,2024-05-01,GBP,FundPrice
96.5973,2024-04-30,GBP,FundPrice
97.1838,2024-04-29,GBP,FundPrice
96.8396,2024-04-26,GBP,FundPrice
96.462,2024-04-25,GBP,FundPrice
96.6878,2024-04-24,GBP,FundPrice
97.3293,2024-04-23,GBP,FundPrice
97.7674,2024-04-22,GBP,FundPrice
97.3369,2024-04-19,GBP,FundPrice
97.2854,2024-04-18,GBP,FundPrice
97.1804,2024-04-17,GBP,FundPrice
96.8915,2024-04-16,GBP,FundPrice
97.2408,2024-04-15,GBP,FundPrice
98.2218,2024-04-12,GBP,FundPrice
97.4639,2024-04-11,GBP,FundPrice
98.2586,2024-04-10,GBP,FundPrice
99.1173,2024-04-09,GBP,FundPrice
98.4794,2024-04-08,GBP,FundPrice
98.594,2024-04-05,GBP,FundPrice
99.1514,2024-04-04,GBP,FundPrice
98.5953,2024-04-03,GBP,FundPrice
98.5553,2024-04-02,GBP,FundPrice
99.988,2024-04-01,GBP,FundPrice
99.9543,2024-03-28,GBP,FundPrice
100.5793,2024-03-27,GBP,FundPrice
100.3512,2024-03-26,GBP,FundPrice
100.0978,2024-03-25,GBP,FundPrice
100.5283,2024-03-22,GBP,FundPrice
100.0933,2024-03-21,GBP,FundPrice
100.013,2024-03-20,GBP,FundPrice
99.6798,2024-03-19,GBP,FundPrice
99.46,2024-03-18,GBP,FundPrice
99.2926,2024-03-15,GBP,FundPrice
99.3872,2024-03-14,GBP,FundPrice
100.0086,2024-03-13,GBP,FundPrice
100.5773,2024-03-12,GBP,FundPrice
100.4456,2024-03-11,GBP,FundPrice
100.3148,2024-03-08,GBP,FundPrice
100.1901,2024-03-07,GBP,FundPrice
100.0413,2024-03-06,GBP,FundPrice
99.9879,2024-03-05,GBP,FundPrice
98.8985,2024-03-04,GBP,FundPrice
99.1472,2024-03-01,GBP,FundPrice
98.8862,2024-02-29,GBP,FundPrice
98.152,2024-02-28,GBP,FundPrice
98.1577,2024-02-27,GBP,FundPrice
98.4632,2024-02-26,GBP,FundPrice
98.6014,2024-02-23,GBP,FundPrice
98.3359,2024-02-22,GBP,FundPrice
98.2783,2024-02-21,GBP,FundPrice
98.54,2024-02-20,GBP,FundPrice
98.0337,2024-02-19,GBP,FundPrice
98.0361,2024-02-16,GBP,FundPrice
98.4973,2024-02-15,GBP,FundPrice
98.5108,2024-02-14,GBP,FundPrice
97.9469,2024-02-13,GBP,FundPrice
98.3929,2024-02-12,GBP,FundPrice
98.2381,2024-02-09,GBP,FundPrice
98.4741,2024-02-08,GBP,FundPrice
99.0705,2024-02-07,GBP,FundPrice
99.0646,2024-02-06,GBP,FundPrice
98.1865,2024-02-05,GBP,FundPrice
99.1893,2024-02-02,GBP,FundPrice
100.6979,2024-02-01,GBP,FundPrice
100.1693,2024-01-31,GBP,FundPrice
99.2553,2024-01-30,GBP,FundPrice
99.3078,2024-01-29,GBP,FundPrice
98.6559,2024-01-26,GBP,FundPrice
98.7731,2024-01-25,GBP,FundPrice
98.5179,2024-01-24,GBP,FundPrice
98.7426,2024-01-23,GBP,FundPrice
99.4753,2024-01-22,GBP,FundPrice
99.0898,2024-01-19,GBP,FundPrice
98.8125,2024-01-18,GBP,FundPrice
98.5202,2024-01-17,GBP,FundPrice
99.8579,2024-01-16,GBP,FundPrice
100.1044,2024-01-15,GBP,FundPrice
100.1812,2024-01-12,GBP,FundPrice
99.9149,2024-01-11,GBP,FundPrice
100.2759,2024-01-10,GBP,FundPrice
100.398,2024-01-09,GBP,FundPrice
100.4266,2024-01-08,GBP,FundPrice
100.6607,2024-01-05,GBP,FundPrice
100.8648,2024-01-04,GBP,FundPrice
101.1446,2024-01-03,GBP,FundPrice
101.6467,2024-01-02,GBP,FundPrice
102.7399,2023-12-29,GBP,FundPrice
103.976,2023-12-28,GBP,FundPrice
104.496,2023-12-27,GBP,FundPrice
104.0591,2023-12-26,GBP,FundPrice
104.0282,2023-12-22,GBP,FundPrice
103.8278,2023-12-21,GBP,FundPrice
103.6593,2023-12-20,GBP,FundPrice
102.8886,2023-12-19,GBP,FundPrice
102.446,2023-12-18,GBP,FundPrice
102.3086,2023-12-15,GBP,FundPrice
101.3783,2023-12-14,GBP,FundPrice
100.8781,2023-12-13,GBP,FundPrice
99.5421,2023-12-12,GBP,FundPrice
98.648,2023-12-11,GBP,FundPrice
99.1644,2023-12-08,GBP,FundPrice
99.5056,2023-12-07,GBP,FundPrice
99.6373,2023-12-06,GBP,FundPrice
98.8599,2023-12-05,GBP,FundPrice
97.4927,2023-12-04,GBP,FundPrice
97.6748,2023-12-01,GBP,FundPrice
97.6063,2023-11-30,GBP,FundPrice
98.3695,2023-11-29,GBP,FundPrice
97.7992,2023-11-28,GBP,FundPrice
97.4521,2023-11-27,GBP,FundPrice
96.6897,2023-11-24,GBP,FundPrice
97.08,2023-11-23,GBP,FundPrice
97.7921,2023-11-22,GBP,FundPrice
98.5898,2023-11-21,GBP,FundPrice
98.4075,2023-11-20,GBP,FundPrice
98.4412,2023-11-17,GBP,FundPrice
98.4015,2023-11-16,GBP,FundPrice
97.6331,2023-11-15,GBP,FundPrice
98.0709,2023-11-14,GBP,FundPrice
96.4514,2023-11-13,GBP,FundPrice
96.3846,2023-11-10,GBP,FundPrice
96.8359,2023-11-09,GBP,FundPrice
97.0248,2023-11-08,GBP,FundPrice
96.5909,2023-11-07,GBP,FundPrice
95.759,2023-11-06,GBP,FundPrice
96.3216,2023-11-03,GBP,FundPrice
95.5018,2023-11-02,GBP,FundPrice
94.716,2023-11-01,GBP,FundPrice
94.4759,2023-10-31,GBP,FundPrice
93.9916,2023-10-30,GBP,FundPrice
94.1689,2023-10-27,GBP,FundPrice
93.7066,2023-10-26,GBP,FundPrice
93.7093,2023-10-25,GBP,FundPrice
94.0378,2023-10-24,GBP,FundPrice
93.5323,2023-10-23,GBP,FundPrice
93.1118,2023-10-20,GBP,FundPrice
93.1147,2023-10-19,GBP,FundPrice
93.4043,2023-10-18,GBP,FundPrice
94.2715,2023-10-17,GBP,FundPrice
94.5561,2023-10-16,GBP,FundPrice
95.3009,2023-10-13,GBP,FundPrice
95.1363,2023-10-12,GBP,FundPrice
95.9035,2023-10-11,GBP,FundPrice
94.6373,2023-10-10,GBP,FundPrice
94.1632,2023-10-09,GBP,FundPrice
93.4297,2023-10-06,GBP,FundPrice
93.9362,2023-10-05,GBP,FundPrice
93.5611,2023-10-04,GBP,FundPrice
93.5524,2023-10-03,GBP,FundPrice
93.8365,2023-10-02,GBP,FundPrice
94.9449,2023-09-29,GBP,FundPrice
94.7566,2023-09-28,GBP,FundPrice
96.3083,2023-09-27,GBP,FundPrice
96.3076,2023-09-26,GBP,FundPrice
96.3885,2023-09-25,GBP,FundPrice
97.0679,2023-09-22,GBP,FundPrice
96.9676,2023-09-21,GBP,FundPrice
97.3011,2023-09-20,GBP,FundPrice
96.4806,2023-09-19,GBP,FundPrice
96.1548,2023-09-18,GBP,FundPrice
96.5608,2023-09-15,GBP,FundPrice
97.3818,2023-09-14,GBP,FundPrice
96.6807,2023-09-13,GBP,FundPrice
96.0049,2023-09-12,GBP,FundPrice
95.5723,2023-09-11,GBP,FundPrice
96.2512,2023-09-08,GBP,FundPrice
95.7398,2023-09-07,GBP,FundPrice
95.2267,2023-09-06,GBP,FundPrice
95.3614,2023-09-05,GBP,FundPrice
95.6414,2023-09-04,GBP,FundPrice
96.2878,2023-09-01,GBP,FundPrice
96.7946,2023-08-31,GBP,FundPrice
96.2212,2023-08-30,GBP,FundPrice
96.1891,2023-08-29,GBP,FundPrice
96.0779,2023-08-28,GBP,FundPrice
96.1308,2023-08-25,GBP,FundPrice
96.1626,2023-08-24,GBP,FundPrice
95.7332,2023-08-23,GBP,FundPrice
94.1853,2023-08-22,GBP,FundPrice
93.5551,2023-08-21,GBP,FundPrice
93.8963,2023-08-18,GBP,FundPrice
93.5817,2023-08-17,GBP,FundPrice
94.4061,2023-08-16,GBP,FundPrice
94.6987,2023-08-15,GBP,FundPrice
94.9593,2023-08-14,GBP,FundPrice
95.2568,2023-08-11,GBP,FundPrice
96.6174,2023-08-10,GBP,FundPrice
96.6017,2023-08-09,GBP,FundPrice
96.5218,2023-08-08,GBP,FundPrice
95.9142,2023-08-07,GBP,FundPrice
96.4261,2023-08-04,GBP,FundPrice
95.7624,2023-08-03,GBP,FundPrice
96.5639,2023-08-02,GBP,FundPrice
96.6368,2023-08-01,GBP,FundPrice
97.4074,2023-07-31,GBP,FundPrice
97.1294,2023-07-28,GBP,FundPrice
97.2259,2023-07-27,GBP,FundPrice
97.5543,2023-07-26,GBP,FundPrice
97.4907,2023-07-25,GBP,FundPrice
97.7148,2023-07-24,GBP,FundPrice
97.644,2023-07-21,GBP,FundPrice
97.6218,2023-07-20,GBP,FundPrice
98.2143,2023-07-19,GBP,FundPrice
96.8385,2023-07-18,GBP,FundPrice
95.9111,2023-07-17,GBP,FundPrice
96.1279,2023-07-14,GBP,FundPrice
95.8935,2023-07-13,GBP,FundPrice
95.2952,2023-07-12,GBP,FundPrice
94.3803,2023-07-11,GBP,FundPrice
94.4922,2023-07-10,GBP,FundPrice
94.4176,2023-07-07,GBP,FundPrice
94.4725,2023-07-06,GBP,FundPrice
95.9719,2023-07-05,GBP,FundPrice
96.5403,2023-07-04,GBP,FundPrice
96.4157,2023-07-03,GBP,FundPrice
96.6675,2023-06-30,GBP,FundPrice
97.3973,2023-06-29,GBP,FundPrice
97.6424,2023-06-28,GBP,FundPrice
97.4113,2023-06-27,GBP,FundPrice
97.9139,2023-06-26,GBP,FundPrice
97.4086,2023-06-23,GBP,FundPrice
96.8921,2023-06-22,GBP,FundPrice
96.6327,2023-06-21,GBP,FundPrice
97.3213,2023-06-20,GBP,FundPrice
96.1179,2023-06-19,GBP,FundPrice
96.629,2023-06-16,GBP,FundPrice
96.7014,2023-06-15,GBP,FundPrice
96.3475,2023-06-14,GBP,FundPrice
95.932,2023-06-13,GBP,FundPrice
96.8164,2023-06-12,GBP,FundPrice
97.6178,2023-06-09,GBP,FundPrice
97.2801,2023-06-08,GBP,FundPrice
97.4561,2023-06-07,GBP,FundPrice
97.6538,2023-06-06,GBP,FundPrice
97.4628,2023-06-05,GBP,FundPrice
97.9378,2023-06-02,GBP,FundPrice
98.0875,2023-06-01,GBP,FundPrice
97.5967,2023-05-31,GBP,FundPrice
96.7798,2023-05-30,GBP,FundPrice
95.9622,2023-05-29,GBP,FundPrice
95.9405,2023-05-26,GBP,FundPrice
95.9455,2023-05-25,GBP,FundPrice
97.3299,2023-05-24,GBP,FundPrice
97.4307,2023-05-23,GBP,FundPrice
98.4827,2023-05-22,GBP,FundPrice
98.8162,2023-05-19,GBP,FundPrice
99.0876,2023-05-18,GBP,FundPrice
100.3932,2023-05-17,GBP,FundPrice
100.4954,2023-05-16,GBP,FundPrice
100.5007,2023-05-15,GBP,FundPrice
101.0154,2023-05-12,GBP,FundPrice
101.5746,2023-05-11,GBP,FundPrice
100.9559,2023-05-10,GBP,FundPrice
100.5882,2023-05-09,GBP,FundPrice
101.0982,2023-05-08,GBP,FundPrice
101.1557,2023-05-05,GBP,FundPrice
101.9115,2023-05-04,GBP,FundPrice
101.7824,2023-05-03,GBP,FundPrice
102.1119,2023-05-02,GBP,FundPrice
101.7197,2023-05-01,GBP,FundPrice
101.6971,2023-04-28,GBP,FundPrice
101.0816,2023-04-27,GBP,FundPrice
101.9628,2023-04-26,GBP,FundPrice
102.1809,2023-04-25,GBP,FundPrice
101.4599,2023-04-24,GBP,FundPrice
101.389,2023-04-21,GBP,FundPrice
101.2335,2023-04-20,GBP,FundPrice
100.5511,2023-04-19,GBP,FundPrice
101.5997,2023-04-18,GBP,FundPrice
101.989,2023-04-17,GBP,FundPrice
102.4965,2023-04-14,GBP,FundPrice
103.4101,2023-04-13,GBP,FundPrice
103.6877,2023-04-12,GBP,FundPrice
103.9024,2023-04-11,GBP,FundPrice
104.8809,2023-04-10,GBP,FundPrice
104.8523,2023-04-06,GBP,FundPrice
104.7641,2023-04-05,GBP,FundPrice
104.9607,2023-04-04,GBP,FundPrice
105.2007,2023-04-03,GBP,FundPrice
103.7113,2023-03-31,GBP,FundPrice
104.483,2023-03-30,GBP,FundPrice
104.9292,2023-03-29,GBP,FundPrice
104.6619,2023-03-28,GBP,FundPrice
105.3164,2023-03-27,GBP,FundPrice
106.0029,2023-03-24,GBP,FundPrice
105.097,2023-03-23,GBP,FundPrice
104.0863,2023-03-22,GBP,FundPrice
105.0029,2023-03-21,GBP,FundPrice
105.3003,2023-03-20,GBP,FundPrice
106.1608,2023-03-17,GBP,FundPrice
105.4053,2023-03-16,GBP,FundPrice
105.6289,2023-03-15,GBP,FundPrice
103.7838,2023-03-14,GBP,FundPrice
104.683,2023-03-13,GBP,FundPrice
102.8998,2023-03-10,GBP,FundPrice
101.2953,2023-03-09,GBP,FundPrice
101.8432,2023-03-08,GBP,FundPrice
100.95,2023-03-07,GBP,FundPrice
100.6225,2023-03-06,GBP,FundPrice
100.2188,2023-03-03,GBP,FundPrice
100.2317,2023-03-02,GBP,FundPrice
100.4276,2023-03-01,GBP,FundPrice
101.0035,2023-02-28,GBP,FundPrice
100.9458,2023-02-27,GBP,FundPrice
101.5136,2023-02-24,GBP,FundPrice
102.1026,2023-02-23,GBP,FundPrice
102.2462,2023-02-22,GBP,FundPrice
101.942,2023-02-21,GBP,FundPrice
103.1317,2023-02-20,GBP,FundPrice
102.7046,2023-02-17,GBP,FundPrice
103.0733,2023-02-16,GBP,FundPrice
103.566,2023-02-15,GBP,FundPrice
103.1423,2023-02-14,GBP,FundPrice
103.8734,2023-02-13,GBP,FundPrice
103.9993,2023-02-10,GBP,FundPrice
104.9347,2023-02-09,GBP,FundPrice
104.8437,2023-02-08,GBP,FundPrice
105.1201,2023-02-07,GBP,FundPrice
105.4502,2023-02-06,GBP,FundPrice
106.8845,2023-02-03,GBP,FundPrice
107.7383,2023-02-02,GBP,FundPrice
104.7907,2023-02-01,GBP,FundPrice
104.9308,2023-01-31,GBP,FundPrice
105.1989,2023-01-30,GBP,FundPrice
104.999,2023-01-27,GBP,FundPrice
105.3259,2023-01-26,GBP,FundPrice
105.7871,2023-01-25,GBP,FundPrice
105.6063,2023-01-24,GBP,FundPrice
104.8628,2023-01-23,GBP,FundPrice
105.0084,2023-01-20,GBP,FundPrice
105.5174,2023-01-19,GBP,FundPrice
105.4092,2023-01-18,GBP,FundPrice
105.1848,2023-01-17,GBP,FundPrice
104.7005,2023-01-16,GBP,FundPrice
104.9356,2023-01-13,GBP,FundPrice
105.0306,2023-01-12,GBP,FundPrice
104.534,2023-01-11,GBP,FundPrice
102.8257,2023-01-10,GBP,FundPrice
102.3254,2023-01-09,GBP,FundPrice
103.171,2023-01-06,GBP,FundPrice
102.5869,2023-01-05,GBP,FundPrice
103.3853,2023-01-04,GBP,FundPrice
102.0884,2023-01-03,GBP,FundPrice
101.9966,2022-12-30,GBP,FundPrice
102.2426,2022-12-29,GBP,FundPrice
102.4122,2022-12-28,GBP,FundPrice
102.8845,2022-12-27,GBP,FundPrice
102.8575,2022-12-23,GBP,FundPrice
103.1399,2022-12-22,GBP,FundPrice
103.3098,2022-12-21,GBP,FundPrice
102.7118,2022-12-20,GBP,FundPrice
103.7765,2022-12-19,GBP,FundPrice
104.9998,2022-12-16,GBP,FundPrice
105.8984,2022-12-15,GBP,FundPrice
105.0634,2022-12-14,GBP,FundPrice
105.2921,2022-12-13,GBP,FundPrice
105.9729,2022-12-12,GBP,FundPrice
106.7192,2022-12-09,GBP,FundPrice
107.5554,2022-12-08,GBP,FundPrice
107.9739,2022-12-07,GBP,FundPrice
108.0623,2022-12-06,GBP,FundPrice
107.9153,2022-12-05,GBP,FundPrice
107.0843,2022-12-02,GBP,FundPrice
108.0048,2022-12-01,GBP,FundPrice
107.559,2022-11-30,GBP,FundPrice
108.5849,2022-11-29,GBP,FundPrice
108.5373,2022-11-28,GBP,FundPrice
108.5329,2022-11-25,GBP,FundPrice
109.6099,2022-11-24,GBP,FundPrice
110.3001,2022-11-23,GBP,FundPrice
108.6746,2022-11-22,GBP,FundPrice
108.663,2022-11-21,GBP,FundPrice
107.7578,2022-11-18,GBP,FundPrice
108.2227,2022-11-17,GBP,FundPrice
108.7842,2022-11-16,GBP,FundPrice
106.7931,2022-11-15,GBP,FundPrice
106.4353,2022-11-14,GBP,FundPrice
106.4527,2022-11-11,GBP,FundPrice
107.5498,2022-11-10,GBP,FundPrice
105.4053,2022-11-09,GBP,FundPrice
103.6461,2022-11-08,GBP,FundPrice
102.6977,2022-11-07,GBP,FundPrice
103.5687,2022-11-04,GBP,FundPrice
104.2824,2022-11-03,GBP,FundPrice
105.1304,2022-11-02,GBP,FundPrice
105.0939,2022-11-01,GBP,FundPrice
104.2067,2022-10-31,GBP,FundPrice
105.3125,2022-10-28,GBP,FundPrice
104.5118,2022-10-27,GBP,FundPrice
103.5001,2022-10-26,GBP,FundPrice
103.3803,2022-10-25,GBP,FundPrice
102.4594,2022-10-24,GBP,FundPrice
99.382,2022-10-21,GBP,FundPrice
101.0234,2022-10-20,GBP,FundPrice
100.5801,2022-10-19,GBP,FundPrice
98.3904,2022-10-18,GBP,FundPrice
97.3635,2022-10-17,GBP,FundPrice
93.7041,2022-10-14,GBP,FundPrice
95.1006,2022-10-13,GBP,FundPrice
92.7038,2022-10-12,GBP,FundPrice
93.1442,2022-10-11,GBP,FundPrice
93.1397,2022-10-10,GBP,FundPrice
96.0579,2022-10-07,GBP,FundPrice
96.8093,2022-10-06,GBP,FundPrice
98.3454,2022-10-05,GBP,FundPrice
100.2967,2022-10-04,GBP,FundPrice
100.9188,2022-10-03,GBP,FundPrice
100.9913,2022-09-30,GBP,FundPrice
100.2871,2022-09-29,GBP,FundPrice
100.4821,2022-09-28,GBP,FundPrice
93.262,2022-09-27,GBP,FundPrice
96.6511,2022-09-26,GBP,FundPrice
100.4694,2022-09-23,GBP,FundPrice
103.3775,2022-09-22,GBP,FundPrice
105.4161,2022-09-21,GBP,FundPrice
105.6359,2022-09-20,GBP,FundPrice
107.0395,2022-09-16,GBP,FundPrice
107.2212,2022-09-15,GBP,FundPrice
107.4775,2022-09-14,GBP,FundPrice
107.1243,2022-09-13,GBP,FundPrice
107.7824,2022-09-12,GBP,FundPrice
106.8795,2022-09-09,GBP,FundPrice
106.7066,2022-09-08,GBP,FundPrice
108.3086,2022-09-07,GBP,FundPrice
108.2086,2022-09-06,GBP,FundPrice
109.8302,2022-09-05,GBP,FundPrice
109.4416,2022-09-02,GBP,FundPrice
109.6068,2022-09-01,GBP,FundPrice
111.207,2022-08-31,GBP,FundPrice
112.3803,2022-08-30,GBP,FundPrice
114.0157,2022-08-29,GBP,FundPrice
113.9964,2022-08-26,GBP,FundPrice
113.7529,2022-08-25,GBP,FundPrice
113.059,2022-08-24,GBP,FundPrice
114.2386,2022-08-23,GBP,FundPrice
114.8694,2022-08-22,GBP,FundPrice
116.2184,2022-08-19,GBP,FundPrice
117.8381,2022-08-18,GBP,FundPrice
117.6702,2022-08-17,GBP,FundPrice
119.1954,2022-08-16,GBP,FundPrice
120.5938,2022-08-15,GBP,FundPrice
119.0734,2022-08-12,GBP,FundPrice
120.151,2022-08-11,GBP,FundPrice
122.0282,2022-08-10,GBP,FundPrice
121.5917,2022-08-09,GBP,FundPrice
121.9464,2022-08-08,GBP,FundPrice
120.7682,2022-08-05,GBP,FundPrice
123.0389,2022-08-04,GBP,FundPrice
122.338,2022-08-03,GBP,FundPrice
123.3831,2022-08-02,GBP,FundPrice
123.4109,2022-08-01,GBP,FundPrice
121.6476,2022-07-29,GBP,FundPrice
121.3847,2022-07-28,GBP,FundPrice
119.794,2022-07-27,GBP,FundPrice
120.4808,2022-07-26,GBP,FundPrice
120.0893,2022-07-25,GBP,FundPrice
120.6496,2022-07-22,GBP,FundPrice
119.6204,2022-07-21,GBP,FundPrice
117.6469,2022-07-20,GBP,FundPrice
117.0444,2022-07-19,GBP,FundPrice
117.7711,2022-07-18,GBP,FundPrice
118.4406,2022-07-15,GBP,FundPrice
119.0119,2022-07-14,GBP,FundPrice
119.2714,2022-07-13,GBP,FundPrice
118.7954,2022-07-12,GBP,FundPrice
118.3647,2022-07-11,GBP,FundPrice
118.0005,2022-07-08,GBP,FundPrice
119.415,2022-07-07,GBP,FundPrice
119.5365,2022-07-06,GBP,FundPrice
119.986,2022-07-05,GBP,FundPrice
118.6167,2022-07-04,GBP,FundPrice
120.596,2022-07-01,GBP,FundPrice
118.2602,2022-06-30,GBP,FundPrice
117.5046,2022-06-29,GBP,FundPrice
116.606,2022-06-28,GBP,FundPrice
117.752,2022-06-27,GBP,FundPrice
119.0253,2022-06-24,GBP,FundPrice
118.9935,2022-06-23,GBP,FundPrice
116.6375,2022-06-22,GBP,FundPrice
114.4845,2022-06-21,GBP,FundPrice
115.296,2022-06-20,GBP,FundPrice
116.9101,2022-06-17,GBP,FundPrice
116.9122,2022-06-16,GBP,FundPrice
117.6377,2022-06-15,GBP,FundPrice
116.5247,2022-06-14,GBP,FundPrice
117.4209,2022-06-13,GBP,FundPrice
118.3899,2022-06-10,GBP,FundPrice
119.5048,2022-06-09,GBP,FundPrice
