price,asOfDate,currencyCode,__typename
141.0957,2024-10-11,USD,FundPrice
140.1999,2024-10-10,USD,FundPrice
140.4323,2024-10-09,USD,FundPrice
139.4288,2024-10-08,USD,FundPrice
138.1884,2024-10-07,USD,FundPrice
139.502,2024-10-04,USD,FundPrice
138.221,2024-10-03,USD,FundPrice
138.4826,2024-10-02,USD,FundPrice
138.4564,2024-10-01,USD,FundPrice
139.6692,2024-09-30,USD,FundPrice
139.1206,2024-09-27,USD,FundPrice
139.2974,2024-09-26,USD,FundPrice
138.7609,2024-09-25,USD,FundPrice
139.0243,2024-09-24,USD,FundPrice
138.6888,2024-09-23,USD,FundPrice
138.2865,2024-09-20,USD,FundPrice
138.544,2024-09-19,USD,FundPrice
136.2306,2024-09-18,USD,FundPrice
136.6107,2024-09-17,USD,FundPrice
136.5832,2024-09-16,USD,FundPrice
136.3628,2024-09-13,USD,FundPrice
135.6148,2024-09-12,USD,FundPrice
134.9493,2024-09-11,USD,FundPrice
133.535,2024-09-10,USD,FundPrice
133.0011,2024-09-09,USD,FundPrice
131.4838,2024-09-06,USD,FundPrice
133.7536,2024-09-05,USD,FundPrice
134.1456,2024-09-04,USD,FundPrice
134.3425,2024-09-03,USD,FundPrice
137.2146,2024-09-02,USD,FundPrice
137.2206,2024-08-30,USD,FundPrice
135.8477,2024-08-29,USD,FundPrice
135.7804,2024-08-28,USD,FundPrice
136.5935,2024-08-27,USD,FundPrice
136.384,2024-08-26,USD,FundPrice
136.76,2024-08-23,USD,FundPrice
135.1702,2024-08-22,USD,FundPrice
136.3685,2024-08-21,USD,FundPrice
135.768,2024-08-20,USD,FundPrice
136.0526,2024-08-19,USD,FundPrice
134.7357,2024-08-16,USD,FundPrice
134.4512,2024-08-15,USD,FundPrice
132.2961,2024-08-14,USD,FundPrice
131.7643,2024-08-13,USD,FundPrice
129.6072,2024-08-12,USD,FundPrice
129.6189,2024-08-09,USD,FundPrice
128.9692,2024-08-08,USD,FundPrice
126.0725,2024-08-07,USD,FundPrice
126.9535,2024-08-06,USD,FundPrice
125.7505,2024-08-05,USD,FundPrice
129.4585,2024-08-02,USD,FundPrice
131.9152,2024-08-01,USD,FundPrice
133.7888,2024-07-31,USD,FundPrice
131.7382,2024-07-30,USD,FundPrice
132.3262,2024-07-29,USD,FundPrice
132.2317,2024-07-26,USD,FundPrice
130.8031,2024-07-25,USD,FundPrice
131.4273,2024-07-24,USD,FundPrice
134.4859,2024-07-23,USD,FundPrice
134.6771,2024-07-22,USD,FundPrice
133.2693,2024-07-19,USD,FundPrice
134.1597,2024-07-18,USD,FundPrice
135.2384,2024-07-17,USD,FundPrice
137.1235,2024-07-16,USD,FundPrice
136.2222,2024-07-15,USD,FundPrice
135.8086,2024-07-12,USD,FundPrice
135.0521,2024-07-11,USD,FundPrice
136.0984,2024-07-10,USD,FundPrice
134.7129,2024-07-09,USD,FundPrice
134.6582,2024-07-08,USD,FundPrice
134.5295,2024-07-05,USD,FundPrice
133.8178,2024-07-04,USD,FundPrice
133.8128,2024-07-03,USD,FundPrice
133.1004,2024-07-02,USD,FundPrice
132.2823,2024-07-01,USD,FundPrice
131.9419,2024-06-28,USD,FundPrice
132.4335,2024-06-27,USD,FundPrice
132.2549,2024-06-26,USD,FundPrice
132.0555,2024-06-25,USD,FundPrice
131.5563,2024-06-24,USD,FundPrice
131.8311,2024-06-21,USD,FundPrice
132.0047,2024-06-20,USD,FundPrice
132.2693,2024-06-19,USD,FundPrice
132.2842,2024-06-18,USD,FundPrice
131.9675,2024-06-17,USD,FundPrice
131.0187,2024-06-14,USD,FundPrice
131.0492,2024-06-13,USD,FundPrice
131.2599,2024-06-12,USD,FundPrice
130.1455,2024-06-11,USD,FundPrice
129.8389,2024-06-10,USD,FundPrice
129.476,2024-06-07,USD,FundPrice
129.6711,2024-06-06,USD,FundPrice
129.6673,2024-06-05,USD,FundPrice
128.1918,2024-06-04,USD,FundPrice
128.0638,2024-06-03,USD,FundPrice
127.9677,2024-05-31,USD,FundPrice
126.9845,2024-05-30,USD,FundPrice
127.6554,2024-05-29,USD,FundPrice
128.6749,2024-05-28,USD,FundPrice
128.6998,2024-05-27,USD,FundPrice
128.6828,2024-05-24,USD,FundPrice
127.8106,2024-05-23,USD,FundPrice
128.8008,2024-05-22,USD,FundPrice
129.1753,2024-05-21,USD,FundPrice
128.8918,2024-05-20,USD,FundPrice
128.7541,2024-05-17,USD,FundPrice
128.5516,2024-05-16,USD,FundPrice
128.7703,2024-05-15,USD,FundPrice
127.2828,2024-05-14,USD,FundPrice
126.6818,2024-05-13,USD,FundPrice
126.7359,2024-05-10,USD,FundPrice
126.5359,2024-05-09,USD,FundPrice
125.8752,2024-05-08,USD,FundPrice
125.9343,2024-05-07,USD,FundPrice
125.804,2024-05-06,USD,FundPrice
124.4729,2024-05-03,USD,FundPrice
122.9798,2024-05-02,USD,FundPrice
121.8495,2024-05-01,USD,FundPrice
122.2031,2024-04-30,USD,FundPrice
124.1831,2024-04-29,USD,FundPrice
123.7929,2024-04-26,USD,FundPrice
122.5766,2024-04-25,USD,FundPrice
123.1192,2024-04-24,USD,FundPrice
123.1595,2024-04-23,USD,FundPrice
121.6641,2024-04-22,USD,FundPrice
120.6291,2024-04-19,USD,FundPrice
121.5884,2024-04-18,USD,FundPrice
121.8211,2024-04-17,USD,FundPrice
122.4968,2024-04-16,USD,FundPrice
122.8021,2024-04-15,USD,FundPrice
124.3359,2024-04-12,USD,FundPrice
126.1587,2024-04-11,USD,FundPrice
125.2903,2024-04-10,USD,FundPrice
126.5001,2024-04-09,USD,FundPrice
126.3007,2024-04-08,USD,FundPrice
126.3198,2024-04-05,USD,FundPrice
124.9605,2024-04-04,USD,FundPrice
126.4368,2024-04-03,USD,FundPrice
126.2604,2024-04-02,USD,FundPrice
127.1654,2024-04-01,USD,FundPrice
127.4342,2024-03-28,USD,FundPrice
127.2747,2024-03-27,USD,FundPrice
126.2091,2024-03-26,USD,FundPrice
126.534,2024-03-25,USD,FundPrice
126.8985,2024-03-22,USD,FundPrice
127.1323,2024-03-21,USD,FundPrice
126.73,2024-03-20,USD,FundPrice
125.5531,2024-03-19,USD,FundPrice
124.889,2024-03-18,USD,FundPrice
124.1377,2024-03-15,USD,FundPrice
124.9423,2024-03-14,USD,FundPrice
125.7095,2024-03-13,USD,FundPrice
125.8849,2024-03-12,USD,FundPrice
124.5519,2024-03-11,USD,FundPrice
124.6811,2024-03-08,USD,FundPrice
125.4733,2024-03-07,USD,FundPrice
124.1792,2024-03-06,USD,FundPrice
123.5077,2024-03-05,USD,FundPrice
124.7711,2024-03-04,USD,FundPrice
124.9597,2024-03-01,USD,FundPrice
123.9822,2024-02-29,USD,FundPrice
123.3265,2024-02-28,USD,FundPrice
123.5577,2024-02-27,USD,FundPrice
123.3456,2024-02-26,USD,FundPrice
123.7924,2024-02-23,USD,FundPrice
123.7341,2024-02-22,USD,FundPrice
121.2374,2024-02-21,USD,FundPrice
121.1501,2024-02-20,USD,FundPrice
121.8959,2024-02-19,USD,FundPrice
121.9006,2024-02-16,USD,FundPrice
122.4523,2024-02-15,USD,FundPrice
121.6661,2024-02-14,USD,FundPrice
120.4104,2024-02-13,USD,FundPrice
122.1542,2024-02-12,USD,FundPrice
122.256,2024-02-09,USD,FundPrice
121.5357,2024-02-08,USD,FundPrice
121.4145,2024-02-07,USD,FundPrice
120.4104,2024-02-06,USD,FundPrice
120.0758,2024-02-05,USD,FundPrice
120.5501,2024-02-02,USD,FundPrice
119.3436,2024-02-01,USD,FundPrice
117.9407,2024-01-31,USD,FundPrice
119.8243,2024-01-30,USD,FundPrice
119.9057,2024-01-29,USD,FundPrice
118.9756,2024-01-26,USD,FundPrice
119.0094,2024-01-25,USD,FundPrice
118.4259,2024-01-24,USD,FundPrice
118.3569,2024-01-23,USD,FundPrice
118.025,2024-01-22,USD,FundPrice
117.7293,2024-01-19,USD,FundPrice
116.2716,2024-01-18,USD,FundPrice
115.286,2024-01-17,USD,FundPrice
115.98,2024-01-16,USD,FundPrice
116.4432,2024-01-15,USD,FundPrice
116.4486,2024-01-12,USD,FundPrice
116.3206,2024-01-11,USD,FundPrice
116.4294,2024-01-10,USD,FundPrice
115.7937,2024-01-09,USD,FundPrice
115.978,2024-01-08,USD,FundPrice
114.3825,2024-01-05,USD,FundPrice
114.1487,2024-01-04,USD,FundPrice
114.4952,2024-01-03,USD,FundPrice
115.4285,2024-01-02,USD,FundPrice
116.1821,2023-12-29,USD,FundPrice
116.5147,2023-12-28,USD,FundPrice
116.4691,2023-12-27,USD,FundPrice
116.2657,2023-12-26,USD,FundPrice
115.7608,2023-12-22,USD,FundPrice
115.5422,2023-12-21,USD,FundPrice
114.362,2023-12-20,USD,FundPrice
116.052,2023-12-19,USD,FundPrice
115.312,2023-12-18,USD,FundPrice
114.8063,2023-12-15,USD,FundPrice
114.8396,2023-12-14,USD,FundPrice
114.7536,2023-12-13,USD,FundPrice
113.1737,2023-12-12,USD,FundPrice
112.6956,2023-12-11,USD,FundPrice
112.2365,2023-12-08,USD,FundPrice
111.7519,2023-12-07,USD,FundPrice
110.9238,2023-12-06,USD,FundPrice
111.3648,2023-12-05,USD,FundPrice
111.4477,2023-12-04,USD,FundPrice
112.04,2023-12-01,USD,FundPrice
111.322,2023-11-30,USD,FundPrice
110.854,2023-11-29,USD,FundPrice
110.8474,2023-11-28,USD,FundPrice
110.7082,2023-11-27,USD,FundPrice
110.9019,2023-11-24,USD,FundPrice
110.7936,2023-11-23,USD,FundPrice
110.7816,2023-11-22,USD,FundPrice
110.3529,2023-11-21,USD,FundPrice
110.5929,2023-11-20,USD,FundPrice
109.7731,2023-11-17,USD,FundPrice
109.5853,2023-11-16,USD,FundPrice
109.4815,2023-11-15,USD,FundPrice
109.2727,2023-11-14,USD,FundPrice
107.1568,2023-11-13,USD,FundPrice
107.2013,2023-11-10,USD,FundPrice
105.6187,2023-11-09,USD,FundPrice
106.424,2023-11-08,USD,FundPrice
106.354,2023-11-07,USD,FundPrice
106.0507,2023-11-06,USD,FundPrice
105.9212,2023-11-03,USD,FundPrice
104.8525,2023-11-02,USD,FundPrice
102.8186,2023-11-01,USD,FundPrice
101.7592,2023-10-31,USD,FundPrice
101.1203,2023-10-30,USD,FundPrice
99.9377,2023-10-27,USD,FundPrice
100.4373,2023-10-26,USD,FundPrice
101.6052,2023-10-25,USD,FundPrice
103.1049,2023-10-24,USD,FundPrice
102.3961,2023-10-23,USD,FundPrice
102.5867,2023-10-20,USD,FundPrice
103.8824,2023-10-19,USD,FundPrice
104.7814,2023-10-18,USD,FundPrice
106.2341,2023-10-17,USD,FundPrice
106.2324,2023-10-16,USD,FundPrice
105.0934,2023-10-13,USD,FundPrice
105.6386,2023-10-12,USD,FundPrice
106.3371,2023-10-11,USD,FundPrice
105.8621,2023-10-10,USD,FundPrice
105.242,2023-10-09,USD,FundPrice
104.5829,2023-10-06,USD,FundPrice
103.3226,2023-10-05,USD,FundPrice
103.425,2023-10-04,USD,FundPrice
102.6341,2023-10-03,USD,FundPrice
104.0968,2023-10-02,USD,FundPrice
104.2225,2023-09-29,USD,FundPrice
104.4964,2023-09-28,USD,FundPrice
