price,asOfDate,currencyCode,__typename
1.0013,2024-10-11,GBP,FundPrice
1.001,2024-10-10,GBP,FundPrice
1.0009,2024-10-09,GBP,FundPrice
1.0008,2024-10-08,GBP,FundPrice
1.0006,2024-10-07,GBP,FundPrice
1.0004,2024-10-04,GBP,FundPrice
1.0001,2024-10-03,GBP,FundPrice
1.0,2024-10-02,GBP,FundPrice
0.9998,2024-10-01,GBP,FundPrice
1.0037,2024-09-30,GBP,FundPrice
1.0034,2024-09-27,GBP,FundPrice
1.0032,2024-09-26,GBP,FundPrice
1.003,2024-09-25,GBP,FundPrice
1.0029,2024-09-24,GBP,FundPrice
1.0028,2024-09-23,GBP,FundPrice
1.0025,2024-09-20,GBP,FundPrice
1.0023,2024-09-19,GBP,FundPrice
1.0021,2024-09-18,GBP,FundPrice
1.002,2024-09-17,GBP,FundPrice
1.0019,2024-09-16,GBP,FundPrice
1.0016,2024-09-13,GBP,FundPrice
1.0013,2024-09-12,GBP,FundPrice
1.0012,2024-09-11,GBP,FundPrice
1.001,2024-09-10,GBP,FundPrice
1.0009,2024-09-09,GBP,FundPrice
1.0006,2024-09-06,GBP,FundPrice
1.0004,2024-09-05,GBP,FundPrice
1.0002,2024-09-04,GBP,FundPrice
1.0001,2024-09-03,GBP,FundPrice
1.0,2024-09-02,GBP,FundPrice
1.004,2024-08-30,GBP,FundPrice
1.0037,2024-08-29,GBP,FundPrice
1.0036,2024-08-28,GBP,FundPrice
1.0034,2024-08-27,GBP,FundPrice
1.0031,2024-08-23,GBP,FundPrice
1.0027,2024-08-22,GBP,FundPrice
1.0026,2024-08-21,GBP,FundPrice
1.0025,2024-08-20,GBP,FundPrice
1.0023,2024-08-19,GBP,FundPrice
1.002,2024-08-16,GBP,FundPrice
1.0018,2024-08-15,GBP,FundPrice
1.0017,2024-08-14,GBP,FundPrice
1.0015,2024-08-13,GBP,FundPrice
1.0014,2024-08-12,GBP,FundPrice
1.0012,2024-08-09,GBP,FundPrice
1.0009,2024-08-08,GBP,FundPrice
1.0008,2024-08-07,GBP,FundPrice
1.0006,2024-08-06,GBP,FundPrice
1.0005,2024-08-05,GBP,FundPrice
1.0002,2024-08-02,GBP,FundPrice
0.9998,2024-08-01,GBP,FundPrice
1.004,2024-07-31,GBP,FundPrice
1.0038,2024-07-30,GBP,FundPrice
1.0037,2024-07-29,GBP,FundPrice
1.0034,2024-07-26,GBP,FundPrice
1.0031,2024-07-25,GBP,FundPrice
1.003,2024-07-24,GBP,FundPrice
1.0028,2024-07-23,GBP,FundPrice
1.0027,2024-07-22,GBP,FundPrice
1.0024,2024-07-19,GBP,FundPrice
1.0021,2024-07-18,GBP,FundPrice
1.002,2024-07-17,GBP,FundPrice
1.0019,2024-07-16,GBP,FundPrice
1.0017,2024-07-15,GBP,FundPrice
1.0014,2024-07-12,GBP,FundPrice
1.0012,2024-07-11,GBP,FundPrice
1.001,2024-07-10,GBP,FundPrice
1.0009,2024-07-09,GBP,FundPrice
1.0008,2024-07-08,GBP,FundPrice
1.0005,2024-07-05,GBP,FundPrice
1.0002,2024-07-04,GBP,FundPrice
1.0001,2024-07-03,GBP,FundPrice
0.9999,2024-07-02,GBP,FundPrice
0.9998,2024-07-01,GBP,FundPrice
1.0035,2024-06-28,GBP,FundPrice
1.0032,2024-06-27,GBP,FundPrice
1.0031,2024-06-26,GBP,FundPrice
1.0029,2024-06-25,GBP,FundPrice
1.0028,2024-06-24,GBP,FundPrice
1.0025,2024-06-21,GBP,FundPrice
1.0022,2024-06-20,GBP,FundPrice
1.0021,2024-06-19,GBP,FundPrice
1.0019,2024-06-18,GBP,FundPrice
1.0018,2024-06-17,GBP,FundPrice
1.0015,2024-06-14,GBP,FundPrice
1.0012,2024-06-13,GBP,FundPrice
1.0011,2024-06-12,GBP,FundPrice
1.001,2024-06-11,GBP,FundPrice
1.0008,2024-06-10,GBP,FundPrice
1.0005,2024-06-07,GBP,FundPrice
1.0002,2024-06-06,GBP,FundPrice
1.0001,2024-06-05,GBP,FundPrice
1.0,2024-06-04,GBP,FundPrice
0.9998,2024-06-03,GBP,FundPrice
1.004,2024-05-31,GBP,FundPrice
1.0037,2024-05-30,GBP,FundPrice
1.0036,2024-05-29,GBP,FundPrice
1.0034,2024-05-28,GBP,FundPrice
1.0031,2024-05-24,GBP,FundPrice
1.0027,2024-05-23,GBP,FundPrice
1.0026,2024-05-22,GBP,FundPrice
1.0025,2024-05-21,GBP,FundPrice
1.0024,2024-05-20,GBP,FundPrice
1.0021,2024-05-17,GBP,FundPrice
1.0018,2024-05-16,GBP,FundPrice
1.0017,2024-05-15,GBP,FundPrice
1.0015,2024-05-14,GBP,FundPrice
1.0014,2024-05-13,GBP,FundPrice
1.0011,2024-05-10,GBP,FundPrice
1.0009,2024-05-09,GBP,FundPrice
1.0007,2024-05-08,GBP,FundPrice
1.0006,2024-05-07,GBP,FundPrice
1.0002,2024-05-03,GBP,FundPrice
0.9999,2024-05-02,GBP,FundPrice
0.9998,2024-05-01,GBP,FundPrice
1.0039,2024-04-30,GBP,FundPrice
1.0037,2024-04-29,GBP,FundPrice
1.0034,2024-04-26,GBP,FundPrice
1.0032,2024-04-25,GBP,FundPrice
1.003,2024-04-24,GBP,FundPrice
1.0029,2024-04-23,GBP,FundPrice
1.0028,2024-04-22,GBP,FundPrice
1.0024,2024-04-19,GBP,FundPrice
1.0022,2024-04-18,GBP,FundPrice
1.002,2024-04-17,GBP,FundPrice
1.0019,2024-04-16,GBP,FundPrice
1.0018,2024-04-15,GBP,FundPrice
1.0015,2024-04-12,GBP,FundPrice
1.0013,2024-04-11,GBP,FundPrice
1.0011,2024-04-10,GBP,FundPrice
1.001,2024-04-09,GBP,FundPrice
1.0008,2024-04-08,GBP,FundPrice
1.0006,2024-04-05,GBP,FundPrice
1.0003,2024-04-04,GBP,FundPrice
1.0001,2024-04-03,GBP,FundPrice
1.0,2024-04-02,GBP,FundPrice
1.0039,2024-03-28,GBP,FundPrice
1.0034,2024-03-27,GBP,FundPrice
1.0033,2024-03-26,GBP,FundPrice
1.0031,2024-03-25,GBP,FundPrice
1.0029,2024-03-22,GBP,FundPrice
1.0026,2024-03-21,GBP,FundPrice
1.0024,2024-03-20,GBP,FundPrice
1.0023,2024-03-19,GBP,FundPrice
1.0022,2024-03-18,GBP,FundPrice
1.0018,2024-03-15,GBP,FundPrice
1.0016,2024-03-14,GBP,FundPrice
1.0014,2024-03-13,GBP,FundPrice
1.0013,2024-03-12,GBP,FundPrice
1.0012,2024-03-11,GBP,FundPrice
1.0009,2024-03-08,GBP,FundPrice
1.0006,2024-03-07,GBP,FundPrice
1.0005,2024-03-06,GBP,FundPrice
1.0003,2024-03-05,GBP,FundPrice
1.0001,2024-03-04,GBP,FundPrice
0.9998,2024-03-01,GBP,FundPrice
1.0036,2024-02-29,GBP,FundPrice
1.0035,2024-02-28,GBP,FundPrice
1.0033,2024-02-27,GBP,FundPrice
1.0032,2024-02-26,GBP,FundPrice
1.0029,2024-02-23,GBP,FundPrice
1.0027,2024-02-22,GBP,FundPrice
1.0025,2024-02-21,GBP,FundPrice
1.0024,2024-02-20,GBP,FundPrice
1.0022,2024-02-19,GBP,FundPrice
1.0019,2024-02-16,GBP,FundPrice
1.0017,2024-02-15,GBP,FundPrice
1.0015,2024-02-14,GBP,FundPrice
1.0014,2024-02-13,GBP,FundPrice
1.0013,2024-02-12,GBP,FundPrice
1.001,2024-02-09,GBP,FundPrice
1.0007,2024-02-08,GBP,FundPrice
1.0006,2024-02-07,GBP,FundPrice
1.0004,2024-02-06,GBP,FundPrice
1.0003,2024-02-05,GBP,FundPrice
1.0,2024-02-02,GBP,FundPrice
0.9998,2024-02-01,GBP,FundPrice
1.0037,2024-01-31,GBP,FundPrice
1.0037,2024-01-30,GBP,FundPrice
1.0036,2024-01-29,GBP,FundPrice
1.0033,2024-01-26,GBP,FundPrice
1.003,2024-01-25,GBP,FundPrice
1.0029,2024-01-24,GBP,FundPrice
1.0028,2024-01-23,GBP,FundPrice
1.0026,2024-01-22,GBP,FundPrice
1.0023,2024-01-19,GBP,FundPrice
1.0021,2024-01-18,GBP,FundPrice
1.0019,2024-01-17,GBP,FundPrice
1.0018,2024-01-16,GBP,FundPrice
1.0016,2024-01-15,GBP,FundPrice
1.0014,2024-01-12,GBP,FundPrice
