price,asOfDate,currencyCode,__typename
22.7156,2024-10-11,EUR,FundPrice
22.735,2024-10-10,EUR,FundPrice
22.779,2024-10-09,EUR,FundPrice
22.787,2024-10-08,EUR,FundPrice
22.7763,2024-10-07,EUR,FundPrice
22.8412,2024-10-04,EUR,FundPrice
22.9264,2024-10-03,EUR,FundPrice
22.9796,2024-10-02,EUR,FundPrice
23.0804,2024-10-01,EUR,FundPrice
22.9329,2024-09-30,EUR,FundPrice
22.9149,2024-09-27,EUR,FundPrice
22.8632,2024-09-26,EUR,FundPrice
22.8319,2024-09-25,EUR,FundPrice
22.9129,2024-09-24,EUR,FundPrice
22.8411,2024-09-23,EUR,FundPrice
22.7701,2024-09-20,EUR,FundPrice
22.8149,2024-09-19,EUR,FundPrice
22.8201,2024-09-18,EUR,FundPrice
22.9131,2024-09-17,EUR,FundPrice
22.9397,2024-09-16,EUR,FundPrice
22.8879,2024-09-13,EUR,FundPrice
22.8764,2024-09-12,EUR,FundPrice
22.9904,2024-09-11,EUR,FundPrice
22.9024,2024-09-10,EUR,FundPrice
22.877,2024-09-09,EUR,FundPrice
22.8819,2024-09-06,EUR,FundPrice
22.8145,2024-09-05,EUR,FundPrice
22.8045,2024-09-04,EUR,FundPrice
22.6948,2024-09-03,EUR,FundPrice
22.6186,2024-09-02,EUR,FundPrice
22.6817,2024-08-30,EUR,FundPrice
22.6759,2024-08-29,EUR,FundPrice
22.6942,2024-08-28,EUR,FundPrice
22.6593,2024-08-27,EUR,FundPrice
22.7492,2024-08-26,EUR,FundPrice
22.781,2024-08-23,EUR,FundPrice
22.7267,2024-08-22,EUR,FundPrice
22.7909,2024-08-21,EUR,FundPrice
22.7601,2024-08-20,EUR,FundPrice
22.6919,2024-08-19,EUR,FundPrice
22.6916,2024-08-16,EUR,FundPrice
22.6752,2024-08-15,EUR,FundPrice
22.8481,2024-08-14,EUR,FundPrice
22.8475,2024-08-13,EUR,FundPrice
22.7423,2024-08-12,EUR,FundPrice
22.7535,2024-08-09,EUR,FundPrice
22.6788,2024-08-08,EUR,FundPrice
22.6835,2024-08-07,EUR,FundPrice
22.7875,2024-08-06,EUR,FundPrice
22.7788,2024-08-05,EUR,FundPrice
22.7741,2024-08-02,EUR,FundPrice
22.7215,2024-08-01,EUR,FundPrice
22.6523,2024-07-31,EUR,FundPrice
22.5824,2024-07-30,EUR,FundPrice
22.556,2024-07-29,EUR,FundPrice
22.4814,2024-07-26,EUR,FundPrice
22.4667,2024-07-25,EUR,FundPrice
22.4216,2024-07-24,EUR,FundPrice
