price,asOfDate,currencyCode,__typename
217.3188,2024-10-11,GBP,FundPrice
216.8663,2024-10-10,GBP,FundPrice
216.7233,2024-10-09,GBP,FundPrice
215.702,2024-10-08,GBP,FundPrice
216.0647,2024-10-07,GBP,FundPrice
216.3206,2024-10-04,GBP,FundPrice
215.7931,2024-10-03,GBP,FundPrice
215.0991,2024-10-02,GBP,FundPrice
214.9658,2024-10-01,GBP,FundPrice
214.3364,2024-09-30,GBP,FundPrice
215.1237,2024-09-27,GBP,FundPrice
214.3214,2024-09-26,GBP,FundPrice
213.3073,2024-09-25,GBP,FundPrice
213.6743,2024-09-24,GBP,FundPrice
213.2006,2024-09-23,GBP,FundPrice
213.3856,2024-09-20,GBP,FundPrice
214.5744,2024-09-19,GBP,FundPrice
212.5264,2024-09-18,GBP,FundPrice
213.5422,2024-09-17,GBP,FundPrice
213.2733,2024-09-16,GBP,FundPrice
213.1898,2024-09-13,GBP,FundPrice
212.9157,2024-09-12,GBP,FundPrice
212.1071,2024-09-11,GBP,FundPrice
210.9181,2024-09-10,GBP,FundPrice
210.5625,2024-09-09,GBP,FundPrice
208.556,2024-09-06,GBP,FundPrice
210.5708,2024-09-05,GBP,FundPrice
210.8223,2024-09-04,GBP,FundPrice
212.3357,2024-09-03,GBP,FundPrice
213.9894,2024-09-02,GBP,FundPrice
214.1769,2024-08-30,GBP,FundPrice
213.0426,2024-08-29,GBP,FundPrice
212.4766,2024-08-28,GBP,FundPrice
212.675,2024-08-27,GBP,FundPrice
213.4272,2024-08-23,GBP,FundPrice
212.4153,2024-08-22,GBP,FundPrice
213.8272,2024-08-21,GBP,FundPrice
213.3929,2024-08-20,GBP,FundPrice
214.1746,2024-08-19,GBP,FundPrice
213.9213,2024-08-16,GBP,FundPrice
213.387,2024-08-15,GBP,FundPrice
211.7746,2024-08-14,GBP,FundPrice
210.8596,2024-08-13,GBP,FundPrice
209.0597,2024-08-12,GBP,FundPrice
209.2574,2024-08-09,GBP,FundPrice
208.491,2024-08-08,GBP,FundPrice
