price,asOfDate,currencyCode,__typename
216.8414,2024-10-11,GBP,FundPrice
216.3958,2024-10-10,GBP,FundPrice
216.2511,2024-10-09,GBP,FundPrice
215.2336,2024-10-08,GBP,FundPrice
215.5985,2024-10-07,GBP,FundPrice
215.8508,2024-10-04,GBP,FundPrice
215.3288,2024-10-03,GBP,FundPrice
214.6383,2024-10-02,GBP,FundPrice
214.5063,2024-10-01,GBP,FundPrice
213.8804,2024-09-30,GBP,FundPrice
214.666,2024-09-27,GBP,FundPrice
213.8567,2024-09-26,GBP,FundPrice
212.8418,2024-09-25,GBP,FundPrice
213.21,2024-09-24,GBP,FundPrice
212.7406,2024-09-23,GBP,FundPrice
212.9271,2024-09-20,GBP,FundPrice
214.1095,2024-09-19,GBP,FundPrice
212.0644,2024-09-18,GBP,FundPrice
213.0744,2024-09-17,GBP,FundPrice
212.8058,2024-09-16,GBP,FundPrice
212.719,2024-09-13,GBP,FundPrice
212.4493,2024-09-12,GBP,FundPrice
211.6384,2024-09-11,GBP,FundPrice
210.4561,2024-09-10,GBP,FundPrice
210.1009,2024-09-09,GBP,FundPrice
208.1068,2024-09-06,GBP,FundPrice
210.1097,2024-09-05,GBP,FundPrice
210.3592,2024-09-04,GBP,FundPrice
211.8773,2024-09-03,GBP,FundPrice
213.5197,2024-09-02,GBP,FundPrice
213.7082,2024-08-30,GBP,FundPrice
212.5744,2024-08-29,GBP,FundPrice
212.009,2024-08-28,GBP,FundPrice
212.2064,2024-08-27,GBP,FundPrice
212.9574,2024-08-23,GBP,FundPrice
211.9476,2024-08-22,GBP,FundPrice
213.3598,2024-08-21,GBP,FundPrice
212.9282,2024-08-20,GBP,FundPrice
213.7061,2024-08-19,GBP,FundPrice
213.4548,2024-08-16,GBP,FundPrice
212.9174,2024-08-15,GBP,FundPrice
211.3079,2024-08-14,GBP,FundPrice
210.3912,2024-08-13,GBP,FundPrice
208.5902,2024-08-12,GBP,FundPrice
208.7899,2024-08-09,GBP,FundPrice
208.0234,2024-08-08,GBP,FundPrice
206.3842,2024-08-07,GBP,FundPrice
206.0431,2024-08-06,GBP,FundPrice
203.8852,2024-08-05,GBP,FundPrice
208.6122,2024-08-02,GBP,FundPrice
211.7861,2024-08-01,GBP,FundPrice
212.9958,2024-07-31,GBP,FundPrice
210.709,2024-07-30,GBP,FundPrice
210.9434,2024-07-29,GBP,FundPrice
210.4489,2024-07-26,GBP,FundPrice
208.6979,2024-07-25,GBP,FundPrice
209.0102,2024-07-24,GBP,FundPrice
211.4009,2024-07-23,GBP,FundPrice
211.5107,2024-07-22,GBP,FundPrice
210.2183,2024-07-19,GBP,FundPrice
211.0805,2024-07-18,GBP,FundPrice
211.7654,2024-07-17,GBP,FundPrice
213.4954,2024-07-16,GBP,FundPrice
212.5866,2024-07-15,GBP,FundPrice
212.5897,2024-07-12,GBP,FundPrice
212.6073,2024-07-11,GBP,FundPrice
213.1046,2024-07-10,GBP,FundPrice
211.9855,2024-07-09,GBP,FundPrice
212.0372,2024-07-08,GBP,FundPrice
212.2851,2024-07-05,GBP,FundPrice
212.1663,2024-07-04,GBP,FundPrice
211.5132,2024-07-03,GBP,FundPrice
211.0005,2024-07-02,GBP,FundPrice
210.9403,2024-07-01,GBP,FundPrice
210.9241,2024-06-28,GBP,FundPrice
211.3011,2024-06-27,GBP,FundPrice
211.6646,2024-06-26,GBP,FundPrice
211.2906,2024-06-25,GBP,FundPrice
211.0903,2024-06-24,GBP,FundPrice
211.2839,2024-06-21,GBP,FundPrice
211.4886,2024-06-20,GBP,FundPrice
210.8211,2024-06-19,GBP,FundPrice
211.0128,2024-06-18,GBP,FundPrice
210.1583,2024-06-17,GBP,FundPrice
209.976,2024-06-14,GBP,FundPrice
209.2889,2024-06-13,GBP,FundPrice
209.0903,2024-06-12,GBP,FundPrice
208.5482,2024-06-11,GBP,FundPrice
208.7426,2024-06-10,GBP,FundPrice
208.8668,2024-06-07,GBP,FundPrice
209.3123,2024-06-06,GBP,FundPrice
208.9109,2024-06-05,GBP,FundPrice
207.3111,2024-06-04,GBP,FundPrice
207.7844,2024-06-03,GBP,FundPrice
207.294,2024-05-31,GBP,FundPrice
206.3292,2024-05-30,GBP,FundPrice
206.6422,2024-05-29,GBP,FundPrice
207.7965,2024-05-28,GBP,FundPrice
208.4735,2024-05-24,GBP,FundPrice
208.2398,2024-05-23,GBP,FundPrice
209.053,2024-05-22,GBP,FundPrice
209.8448,2024-05-21,GBP,FundPrice
209.9882,2024-05-20,GBP,FundPrice
209.8961,2024-05-17,GBP,FundPrice
210.3301,2024-05-16,GBP,FundPrice
210.3832,2024-05-15,GBP,FundPrice
209.2855,2024-05-14,GBP,FundPrice
208.9615,2024-05-13,GBP,FundPrice
209.6003,2024-05-10,GBP,FundPrice
208.829,2024-05-09,GBP,FundPrice
208.3454,2024-05-08,GBP,FundPrice
208.0043,2024-05-07,GBP,FundPrice
205.7661,2024-05-03,GBP,FundPrice
204.5658,2024-05-02,GBP,FundPrice
203.1549,2024-05-01,GBP,FundPrice
203.1343,2024-04-30,GBP,FundPrice
204.617,2024-04-29,GBP,FundPrice
204.5918,2024-04-26,GBP,FundPrice
202.7986,2024-04-25,GBP,FundPrice
204.0232,2024-04-24,GBP,FundPrice
203.9666,2024-04-23,GBP,FundPrice
203.4105,2024-04-22,GBP,FundPrice
200.7063,2024-04-19,GBP,FundPrice
201.633,2024-04-18,GBP,FundPrice
201.3672,2024-04-17,GBP,FundPrice
201.6143,2024-04-16,GBP,FundPrice
203.3435,2024-04-15,GBP,FundPrice
205.1337,2024-04-12,GBP,FundPrice
205.4573,2024-04-11,GBP,FundPrice
204.89,2024-04-10,GBP,FundPrice
205.0768,2024-04-09,GBP,FundPrice
205.0521,2024-04-08,GBP,FundPrice
204.8323,2024-04-05,GBP,FundPrice
204.4357,2024-04-04,GBP,FundPrice
205.2708,2024-04-03,GBP,FundPrice
205.6092,2024-04-02,GBP,FundPrice
206.4751,2024-03-28,GBP,FundPrice
206.3357,2024-03-27,GBP,FundPrice
205.3019,2024-03-26,GBP,FundPrice
205.2752,2024-03-25,GBP,FundPrice
206.0468,2024-03-22,GBP,FundPrice
205.5453,2024-03-21,GBP,FundPrice
203.0944,2024-03-20,GBP,FundPrice
202.5838,2024-03-19,GBP,FundPrice
201.943,2024-03-18,GBP,FundPrice
201.2746,2024-03-15,GBP,FundPrice
201.9262,2024-03-14,GBP,FundPrice
202.148,2024-03-13,GBP,FundPrice
202.4714,2024-03-12,GBP,FundPrice
200.746,2024-03-11,GBP,FundPrice
200.4687,2024-03-08,GBP,FundPrice
201.6314,2024-03-07,GBP,FundPrice
200.6514,2024-03-06,GBP,FundPrice
199.9592,2024-03-05,GBP,FundPrice
200.9391,2024-03-04,GBP,FundPrice
201.6191,2024-03-01,GBP,FundPrice
200.3621,2024-02-29,GBP,FundPrice
199.6237,2024-02-28,GBP,FundPrice
199.983,2024-02-27,GBP,FundPrice
199.7687,2024-02-26,GBP,FundPrice
200.2851,2024-02-23,GBP,FundPrice
200.5016,2024-02-22,GBP,FundPrice
198.365,2024-02-21,GBP,FundPrice
198.1399,2024-02-20,GBP,FundPrice
199.3543,2024-02-19,GBP,FundPrice
199.2198,2024-02-16,GBP,FundPrice
198.8713,2024-02-15,GBP,FundPrice
198.015,2024-02-14,GBP,FundPrice
196.2424,2024-02-13,GBP,FundPrice
197.9844,2024-02-12,GBP,FundPrice
197.675,2024-02-09,GBP,FundPrice
197.5885,2024-02-08,GBP,FundPrice
197.5672,2024-02-07,GBP,FundPrice
197.6261,2024-02-06,GBP,FundPrice
197.1081,2024-02-05,GBP,FundPrice
196.6625,2024-02-02,GBP,FundPrice
196.0191,2024-02-01,GBP,FundPrice
194.6748,2024-01-31,GBP,FundPrice
196.1831,2024-01-30,GBP,FundPrice
196.0713,2024-01-29,GBP,FundPrice
194.8739,2024-01-26,GBP,FundPrice
194.4482,2024-01-25,GBP,FundPrice
193.5757,2024-01-24,GBP,FundPrice
193.6653,2024-01-23,GBP,FundPrice
193.2431,2024-01-22,GBP,FundPrice
192.9386,2024-01-19,GBP,FundPrice
191.7529,2024-01-18,GBP,FundPrice
191.001,2024-01-17,GBP,FundPrice
192.9455,2024-01-16,GBP,FundPrice
193.3834,2024-01-15,GBP,FundPrice
193.3593,2024-01-12,GBP,FundPrice
193.1291,2024-01-11,GBP,FundPrice
193.1131,2024-01-10,GBP,FundPrice
193.2844,2024-01-09,GBP,FundPrice
193.0632,2024-01-08,GBP,FundPrice
191.9004,2024-01-05,GBP,FundPrice
192.5851,2024-01-04,GBP,FundPrice
193.1062,2024-01-03,GBP,FundPrice
194.811,2024-01-02,GBP,FundPrice
194.6454,2023-12-29,GBP,FundPrice
195.0281,2023-12-28,GBP,FundPrice
194.6862,2023-12-27,GBP,FundPrice
193.8391,2023-12-22,GBP,FundPrice
194.3409,2023-12-21,GBP,FundPrice
193.461,2023-12-20,GBP,FundPrice
193.2742,2023-12-19,GBP,FundPrice
193.17,2023-12-18,GBP,FundPrice
192.2899,2023-12-15,GBP,FundPrice
192.0186,2023-12-14,GBP,FundPrice
192.1851,2023-12-13,GBP,FundPrice
190.2928,2023-12-12,GBP,FundPrice
189.7257,2023-12-11,GBP,FundPrice
189.717,2023-12-08,GBP,FundPrice
188.9959,2023-12-07,GBP,FundPrice
188.34,2023-12-06,GBP,FundPrice
187.8537,2023-12-05,GBP,FundPrice
187.7954,2023-12-04,GBP,FundPrice
188.2831,2023-12-01,GBP,FundPrice
186.958,2023-11-30,GBP,FundPrice
186.326,2023-11-29,GBP,FundPrice
186.1743,2023-11-28,GBP,FundPrice
186.5391,2023-11-27,GBP,FundPrice
186.8063,2023-11-24,GBP,FundPrice
187.4479,2023-11-23,GBP,FundPrice
188.0149,2023-11-22,GBP,FundPrice
187.2289,2023-11-21,GBP,FundPrice
187.6929,2023-11-20,GBP,FundPrice
187.5967,2023-11-17,GBP,FundPrice
186.7105,2023-11-16,GBP,FundPrice
186.9121,2023-11-15,GBP,FundPrice
185.911,2023-11-14,GBP,FundPrice
184.9511,2023-11-13,GBP,FundPrice
185.0555,2023-11-10,GBP,FundPrice
184.011,2023-11-09,GBP,FundPrice
184.1663,2023-11-08,GBP,FundPrice
183.9923,2023-11-07,GBP,FundPrice
183.2,2023-11-06,GBP,FundPrice
183.1013,2023-11-03,GBP,FundPrice
183.4221,2023-11-02,GBP,FundPrice
180.9856,2023-11-01,GBP,FundPrice
179.563,2023-10-31,GBP,FundPrice
179.0168,2023-10-30,GBP,FundPrice
178.045,2023-10-27,GBP,FundPrice
178.5346,2023-10-26,GBP,FundPrice
179.7469,2023-10-25,GBP,FundPrice
180.572,2023-10-24,GBP,FundPrice
179.5278,2023-10-23,GBP,FundPrice
180.2249,2023-10-20,GBP,FundPrice
182.0016,2023-10-19,GBP,FundPrice
183.4587,2023-10-18,GBP,FundPrice
185.1114,2023-10-17,GBP,FundPrice
184.8987,2023-10-16,GBP,FundPrice
184.5246,2023-10-13,GBP,FundPrice
184.9369,2023-10-12,GBP,FundPrice
184.5991,2023-10-11,GBP,FundPrice
184.3947,2023-10-10,GBP,FundPrice
182.8608,2023-10-09,GBP,FundPrice
182.5468,2023-10-06,GBP,FundPrice
181.7707,2023-10-05,GBP,FundPrice
181.6632,2023-10-04,GBP,FundPrice
182.0064,2023-10-03,GBP,FundPrice
183.445,2023-10-02,GBP,FundPrice
183.8711,2023-09-29,GBP,FundPrice
183.7625,2023-09-28,GBP,FundPrice
183.97,2023-09-27,GBP,FundPrice
183.9666,2023-09-26,GBP,FundPrice
185.1064,2023-09-25,GBP,FundPrice
185.0285,2023-09-22,GBP,FundPrice
184.8999,2023-09-21,GBP,FundPrice
186.2763,2023-09-20,GBP,FundPrice
186.2309,2023-09-19,GBP,FundPrice
186.6103,2023-09-18,GBP,FundPrice
187.1144,2023-09-15,GBP,FundPrice
187.7807,2023-09-14,GBP,FundPrice
185.1935,2023-09-13,GBP,FundPrice
185.4987,2023-09-12,GBP,FundPrice
185.091,2023-09-11,GBP,FundPrice
184.9076,2023-09-08,GBP,FundPrice
184.7034,2023-09-07,GBP,FundPrice
184.823,2023-09-06,GBP,FundPrice
184.9637,2023-09-05,GBP,FundPrice
185.3283,2023-09-04,GBP,FundPrice
185.2913,2023-09-01,GBP,FundPrice
184.524,2023-08-31,GBP,FundPrice
184.3635,2023-08-30,GBP,FundPrice
184.9879,2023-08-29,GBP,FundPrice
182.2254,2023-08-25,GBP,FundPrice
181.3405,2023-08-24,GBP,FundPrice
181.8418,2023-08-23,GBP,FundPrice
179.8056,2023-08-22,GBP,FundPrice
179.602,2023-08-21,GBP,FundPrice
179.4521,2023-08-18,GBP,FundPrice
179.5937,2023-08-17,GBP,FundPrice
180.807,2023-08-16,GBP,FundPrice
181.939,2023-08-15,GBP,FundPrice
184.0935,2023-08-14,GBP,FundPrice
183.9111,2023-08-11,GBP,FundPrice
184.7525,2023-08-10,GBP,FundPrice
184.4341,2023-08-09,GBP,FundPrice
184.4922,2023-08-08,GBP,FundPrice
184.8043,2023-08-07,GBP,FundPrice
184.3741,2023-08-04,GBP,FundPrice
184.7848,2023-08-03,GBP,FundPrice
185.5395,2023-08-02,GBP,FundPrice
187.2831,2023-08-01,GBP,FundPrice
187.0572,2023-07-31,GBP,FundPrice
186.7523,2023-07-28,GBP,FundPrice
185.99,2023-07-27,GBP,FundPrice
185.6781,2023-07-26,GBP,FundPrice
186.3096,2023-07-25,GBP,FundPrice
186.1635,2023-07-24,GBP,FundPrice
185.561,2023-07-21,GBP,FundPrice
185.5057,2023-07-20,GBP,FundPrice
185.8216,2023-07-19,GBP,FundPrice
183.224,2023-07-18,GBP,FundPrice
182.0624,2023-07-17,GBP,FundPrice
181.7648,2023-07-14,GBP,FundPrice
181.8729,2023-07-13,GBP,FundPrice
181.4095,2023-07-12,GBP,FundPrice
180.1348,2023-07-11,GBP,FundPrice
179.8533,2023-07-10,GBP,FundPrice
179.3768,2023-07-07,GBP,FundPrice
180.5979,2023-07-06,GBP,FundPrice
182.8692,2023-07-05,GBP,FundPrice
183.6687,2023-07-04,GBP,FundPrice
183.837,2023-07-03,GBP,FundPrice
183.4146,2023-06-30,GBP,FundPrice
182.8974,2023-06-29,GBP,FundPrice
182.8542,2023-06-28,GBP,FundPrice
181.3387,2023-06-27,GBP,FundPrice
180.7329,2023-06-26,GBP,FundPrice
180.9923,2023-06-23,GBP,FundPrice
181.8767,2023-06-22,GBP,FundPrice
182.1257,2023-06-21,GBP,FundPrice
182.8959,2023-06-20,GBP,FundPrice
182.7307,2023-06-19,GBP,FundPrice
183.392,2023-06-16,GBP,FundPrice
183.8828,2023-06-15,GBP,FundPrice
183.2935,2023-06-14,GBP,FundPrice
183.6757,2023-06-13,GBP,FundPrice
183.6436,2023-06-12,GBP,FundPrice
182.2902,2023-06-09,GBP,FundPrice
182.5917,2023-06-08,GBP,FundPrice
182.6453,2023-06-07,GBP,FundPrice
183.6802,2023-06-06,GBP,FundPrice
183.1398,2023-06-05,GBP,FundPrice
182.6774,2023-06-02,GBP,FundPrice
180.1353,2023-06-01,GBP,FundPrice
179.7789,2023-05-31,GBP,FundPrice
180.8038,2023-05-30,GBP,FundPrice
181.6795,2023-05-26,GBP,FundPrice
180.2729,2023-05-25,GBP,FundPrice
180.1157,2023-05-24,GBP,FundPrice
181.3101,2023-05-23,GBP,FundPrice
182.6854,2023-05-22,GBP,FundPrice
182.1627,2023-05-19,GBP,FundPrice
182.3161,2023-05-18,GBP,FundPrice
181.2674,2023-05-17,GBP,FundPrice
180.3513,2023-05-16,GBP,FundPrice
180.9599,2023-05-15,GBP,FundPrice
180.9839,2023-05-12,GBP,FundPrice
180.6752,2023-05-11,GBP,FundPrice
180.0984,2023-05-10,GBP,FundPrice
179.7001,2023-05-09,GBP,FundPrice
180.2689,2023-05-05,GBP,FundPrice
178.9441,2023-05-04,GBP,FundPrice
180.0732,2023-05-03,GBP,FundPrice
180.7365,2023-05-02,GBP,FundPrice
181.2598,2023-04-28,GBP,FundPrice
180.9794,2023-04-27,GBP,FundPrice
179.9893,2023-04-26,GBP,FundPrice
180.9868,2023-04-25,GBP,FundPrice
181.7527,2023-04-24,GBP,FundPrice
182.1869,2023-04-21,GBP,FundPrice
181.7066,2023-04-20,GBP,FundPrice
182.0976,2023-04-19,GBP,FundPrice
182.5659,2023-04-18,GBP,FundPrice
182.9147,2023-04-17,GBP,FundPrice
182.0302,2023-04-14,GBP,FundPrice
181.5494,2023-04-13,GBP,FundPrice
180.7493,2023-04-12,GBP,FundPrice
180.8772,2023-04-11,GBP,FundPrice
180.5554,2023-04-06,GBP,FundPrice
179.8861,2023-04-05,GBP,FundPrice
179.5359,2023-04-04,GBP,FundPrice
181.1306,2023-04-03,GBP,FundPrice
180.6869,2023-03-31,GBP,FundPrice
179.1243,2023-03-30,GBP,FundPrice
178.7425,2023-03-29,GBP,FundPrice
176.8701,2023-03-28,GBP,FundPrice
177.2684,2023-03-27,GBP,FundPrice
177.3921,2023-03-24,GBP,FundPrice
176.9252,2023-03-23,GBP,FundPrice
177.1675,2023-03-22,GBP,FundPrice
178.3225,2023-03-21,GBP,FundPrice
175.983,2023-03-20,GBP,FundPrice
176.2201,2023-03-17,GBP,FundPrice
177.2714,2023-03-16,GBP,FundPrice
176.3041,2023-03-15,GBP,FundPrice
177.4365,2023-03-14,GBP,FundPrice
176.1849,2023-03-13,GBP,FundPrice
177.7077,2023-03-10,GBP,FundPrice
180.9108,2023-03-09,GBP,FundPrice
183.1525,2023-03-08,GBP,FundPrice
182.936,2023-03-07,GBP,FundPrice
183.0192,2023-03-06,GBP,FundPrice
183.0854,2023-03-03,GBP,FundPrice
181.6339,2023-03-02,GBP,FundPrice
180.7628,2023-03-01,GBP,FundPrice
179.7442,2023-02-28,GBP,FundPrice
181.0923,2023-02-27,GBP,FundPrice
181.0897,2023-02-24,GBP,FundPrice
181.896,2023-02-23,GBP,FundPrice
181.1023,2023-02-22,GBP,FundPrice
181.0731,2023-02-21,GBP,FundPrice
184.4027,2023-02-20,GBP,FundPrice
184.2904,2023-02-17,GBP,FundPrice
184.7368,2023-02-16,GBP,FundPrice
185.6069,2023-02-15,GBP,FundPrice
183.9625,2023-02-14,GBP,FundPrice
184.3076,2023-02-13,GBP,FundPrice
183.5334,2023-02-10,GBP,FundPrice
183.4017,2023-02-09,GBP,FundPrice
184.711,2023-02-08,GBP,FundPrice
185.8919,2023-02-07,GBP,FundPrice
184.9293,2023-02-06,GBP,FundPrice
185.7151,2023-02-03,GBP,FundPrice
185.1009,2023-02-02,GBP,FundPrice
182.5645,2023-02-01,GBP,FundPrice
181.4309,2023-01-31,GBP,FundPrice
180.1675,2023-01-30,GBP,FundPrice
181.2803,2023-01-27,GBP,FundPrice
181.1463,2023-01-26,GBP,FundPrice
