price,asOfDate,currencyCode,__typename
57.4486,2024-10-11,USD,FundPrice
57.4044,2024-10-10,USD,FundPrice
57.3472,2024-10-09,USD,FundPrice
57.3808,2024-10-08,USD,FundPrice
57.3464,2024-10-07,USD,FundPrice
57.3955,2024-10-04,USD,FundPrice
57.5774,2024-10-03,USD,FundPrice
57.6398,2024-10-02,USD,FundPrice
57.6433,2024-10-01,USD,FundPrice
57.5972,2024-09-30,USD,FundPrice
57.649,2024-09-27,USD,FundPrice
57.573,2024-09-26,USD,FundPrice
57.616,2024-09-25,USD,FundPrice
57.6633,2024-09-24,USD,FundPrice
57.6073,2024-09-23,USD,FundPrice
57.5913,2024-09-20,USD,FundPrice
57.5691,2024-09-19,USD,FundPrice
57.517,2024-09-18,USD,FundPrice
57.5297,2024-09-17,USD,FundPrice
57.55,2024-09-16,USD,FundPrice
57.4997,2024-09-13,USD,FundPrice
57.4221,2024-09-12,USD,FundPrice
57.416,2024-09-11,USD,FundPrice
57.4468,2024-09-10,USD,FundPrice
57.3772,2024-09-09,USD,FundPrice
57.3674,2024-09-06,USD,FundPrice
57.2819,2024-09-05,USD,FundPrice
57.2506,2024-09-04,USD,FundPrice
57.1393,2024-09-03,USD,FundPrice
57.0912,2024-09-02,USD,FundPrice
57.0791,2024-08-30,USD,FundPrice
57.0829,2024-08-29,USD,FundPrice
57.0955,2024-08-28,USD,FundPrice
57.0934,2024-08-27,USD,FundPrice
57.0542,2024-08-26,USD,FundPrice
57.055,2024-08-23,USD,FundPrice
56.9385,2024-08-22,USD,FundPrice
57.0004,2024-08-21,USD,FundPrice
56.9232,2024-08-20,USD,FundPrice
56.8588,2024-08-19,USD,FundPrice
56.8426,2024-08-16,USD,FundPrice
56.7912,2024-08-15,USD,FundPrice
56.8935,2024-08-14,USD,FundPrice
56.8827,2024-08-13,USD,FundPrice
56.7928,2024-08-12,USD,FundPrice
56.7316,2024-08-09,USD,FundPrice
56.7247,2024-08-08,USD,FundPrice
56.7487,2024-08-07,USD,FundPrice
56.7485,2024-08-06,USD,FundPrice
56.8085,2024-08-05,USD,FundPrice
56.8655,2024-08-02,USD,FundPrice
56.6296,2024-08-01,USD,FundPrice
56.5425,2024-07-31,USD,FundPrice
56.4402,2024-07-30,USD,FundPrice
56.4167,2024-07-29,USD,FundPrice
56.3871,2024-07-26,USD,FundPrice
56.3216,2024-07-25,USD,FundPrice
56.3178,2024-07-24,USD,FundPrice
56.2975,2024-07-23,USD,FundPrice
56.2656,2024-07-22,USD,FundPrice
56.2534,2024-07-19,USD,FundPrice
56.283,2024-07-18,USD,FundPrice
56.3128,2024-07-17,USD,FundPrice
56.3139,2024-07-16,USD,FundPrice
56.2858,2024-07-15,USD,FundPrice
