price,asOfDate,currencyCode,__typename
184.4996,2024-10-11,GBP,FundPrice
183.3723,2024-10-10,GBP,FundPrice
183.1203,2024-10-09,GBP,FundPrice
182.0341,2024-10-08,GBP,FundPrice
183.4587,2024-10-07,GBP,FundPrice
183.4597,2024-10-04,GBP,FundPrice
182.8933,2024-10-03,GBP,FundPrice
181.821,2024-10-02,GBP,FundPrice
181.6588,2024-10-01,GBP,FundPrice
180.4041,2024-09-30,GBP,FundPrice
181.3436,2024-09-27,GBP,FundPrice
180.3068,2024-09-26,GBP,FundPrice
179.6823,2024-09-25,GBP,FundPrice
180.1177,2024-09-24,GBP,FundPrice
180.0884,2024-09-23,GBP,FundPrice
180.4461,2024-09-20,GBP,FundPrice
180.8178,2024-09-19,GBP,FundPrice
179.4599,2024-09-18,GBP,FundPrice
180.4008,2024-09-17,GBP,FundPrice
180.3519,2024-09-16,GBP,FundPrice
179.9773,2024-09-13,GBP,FundPrice
179.4231,2024-09-12,GBP,FundPrice
179.0969,2024-09-11,GBP,FundPrice
178.665,2024-09-10,GBP,FundPrice
179.1117,2024-09-09,GBP,FundPrice
177.3083,2024-09-06,GBP,FundPrice
178.8483,2024-09-05,GBP,FundPrice
179.5533,2024-09-04,GBP,FundPrice
180.8063,2024-09-03,GBP,FundPrice
181.2565,2024-09-02,GBP,FundPrice
181.6619,2024-08-30,GBP,FundPrice
180.6105,2024-08-29,GBP,FundPrice
179.631,2024-08-28,GBP,FundPrice
179.3433,2024-08-27,GBP,FundPrice
179.3876,2024-08-23,GBP,FundPrice
178.549,2024-08-22,GBP,FundPrice
179.1472,2024-08-21,GBP,FundPrice
179.0435,2024-08-20,GBP,FundPrice
179.7006,2024-08-19,GBP,FundPrice
179.6711,2024-08-16,GBP,FundPrice
179.0298,2024-08-15,GBP,FundPrice
177.7062,2024-08-14,GBP,FundPrice
176.8416,2024-08-13,GBP,FundPrice
175.8116,2024-08-12,GBP,FundPrice
176.2208,2024-08-09,GBP,FundPrice
176.0212,2024-08-08,GBP,FundPrice
174.7732,2024-08-07,GBP,FundPrice
173.6032,2024-08-06,GBP,FundPrice
