price,asOfDate,currencyCode,__typename
48.5625,2024-10-11,EUR,FundPrice
48.5684,2024-10-10,EUR,FundPrice
48.6832,2024-10-09,EUR,FundPrice
48.6904,2024-10-08,EUR,FundPrice
48.6821,2024-10-07,EUR,FundPrice
48.7304,2024-10-04,EUR,FundPrice
48.8683,2024-10-03,EUR,FundPrice
48.8924,2024-10-02,EUR,FundPrice
48.9858,2024-10-01,EUR,FundPrice
48.8182,2024-09-30,EUR,FundPrice
48.7792,2024-09-27,EUR,FundPrice
48.7172,2024-09-26,EUR,FundPrice
48.684,2024-09-25,EUR,FundPrice
48.7926,2024-09-24,EUR,FundPrice
48.6828,2024-09-23,EUR,FundPrice
48.5428,2024-09-20,EUR,FundPrice
48.6177,2024-09-19,EUR,FundPrice
48.5016,2024-09-18,EUR,FundPrice
48.5695,2024-09-17,EUR,FundPrice
48.5979,2024-09-16,EUR,FundPrice
48.5062,2024-09-13,EUR,FundPrice
48.4726,2024-09-12,EUR,FundPrice
48.718,2024-09-11,EUR,FundPrice
48.6733,2024-09-10,EUR,FundPrice
48.6488,2024-09-09,EUR,FundPrice
48.6271,2024-09-06,EUR,FundPrice
48.5056,2024-09-05,EUR,FundPrice
48.4896,2024-09-04,EUR,FundPrice
48.3803,2024-09-03,EUR,FundPrice
48.2674,2024-09-02,EUR,FundPrice
48.3525,2024-08-30,EUR,FundPrice
48.3574,2024-08-29,EUR,FundPrice
48.3667,2024-08-28,EUR,FundPrice
48.3319,2024-08-27,EUR,FundPrice
48.3785,2024-08-26,EUR,FundPrice
48.4202,2024-08-23,EUR,FundPrice
48.3466,2024-08-22,EUR,FundPrice
48.4274,2024-08-21,EUR,FundPrice
48.3758,2024-08-20,EUR,FundPrice
48.2785,2024-08-19,EUR,FundPrice
48.2754,2024-08-16,EUR,FundPrice
48.2106,2024-08-15,EUR,FundPrice
48.5225,2024-08-14,EUR,FundPrice
48.5132,2024-08-13,EUR,FundPrice
48.3972,2024-08-12,EUR,FundPrice
48.4192,2024-08-09,EUR,FundPrice
48.3425,2024-08-08,EUR,FundPrice
48.331,2024-08-07,EUR,FundPrice
48.3895,2024-08-06,EUR,FundPrice
48.3521,2024-08-05,EUR,FundPrice
48.546,2024-08-02,EUR,FundPrice
48.5036,2024-08-01,EUR,FundPrice
48.3784,2024-07-31,EUR,FundPrice
48.3073,2024-07-30,EUR,FundPrice
48.2449,2024-07-29,EUR,FundPrice
48.17,2024-07-26,EUR,FundPrice
48.145,2024-07-25,EUR,FundPrice
48.0969,2024-07-24,EUR,FundPrice
48.0493,2024-07-23,EUR,FundPrice
47.9453,2024-07-22,EUR,FundPrice
47.9773,2024-07-19,EUR,FundPrice
48.0596,2024-07-18,EUR,FundPrice
47.9926,2024-07-17,EUR,FundPrice
47.9882,2024-07-16,EUR,FundPrice
47.9417,2024-07-15,EUR,FundPrice
47.8925,2024-07-12,EUR,FundPrice
47.9547,2024-07-11,EUR,FundPrice
47.9196,2024-07-10,EUR,FundPrice
47.8568,2024-07-09,EUR,FundPrice
47.9244,2024-07-08,EUR,FundPrice
47.8699,2024-07-05,EUR,FundPrice
47.7455,2024-07-04,EUR,FundPrice
47.7898,2024-07-03,EUR,FundPrice
47.6311,2024-07-02,EUR,FundPrice
47.6034,2024-07-01,EUR,FundPrice
47.6864,2024-06-28,EUR,FundPrice
47.7337,2024-06-27,EUR,FundPrice
47.7055,2024-06-26,EUR,FundPrice
47.7611,2024-06-25,EUR,FundPrice
47.728,2024-06-24,EUR,FundPrice
47.7449,2024-06-21,EUR,FundPrice
47.6799,2024-06-20,EUR,FundPrice
47.7205,2024-06-19,EUR,FundPrice
47.7134,2024-06-18,EUR,FundPrice
47.6497,2024-06-17,EUR,FundPrice
47.7978,2024-06-14,EUR,FundPrice
47.6438,2024-06-13,EUR,FundPrice
47.7288,2024-06-12,EUR,FundPrice
47.5561,2024-06-11,EUR,FundPrice
47.4657,2024-06-10,EUR,FundPrice
47.5482,2024-06-07,EUR,FundPrice
47.6913,2024-06-06,EUR,FundPrice
47.7802,2024-06-05,EUR,FundPrice
47.7374,2024-06-04,EUR,FundPrice
47.6501,2024-06-03,EUR,FundPrice
47.5081,2024-05-31,EUR,FundPrice
47.4798,2024-05-30,EUR,FundPrice
47.4506,2024-05-29,EUR,FundPrice
47.599,2024-05-28,EUR,FundPrice
47.6305,2024-05-27,EUR,FundPrice
47.5466,2024-05-24,EUR,FundPrice
47.4999,2024-05-23,EUR,FundPrice
47.6542,2024-05-22,EUR,FundPrice
47.7018,2024-05-21,EUR,FundPrice
47.6332,2024-05-20,EUR,FundPrice
47.6563,2024-05-17,EUR,FundPrice
47.7933,2024-05-16,EUR,FundPrice
47.9761,2024-05-15,EUR,FundPrice
47.7509,2024-05-14,EUR,FundPrice
47.8272,2024-05-13,EUR,FundPrice
47.7829,2024-05-10,EUR,FundPrice
47.8324,2024-05-09,EUR,FundPrice
47.8718,2024-05-08,EUR,FundPrice
47.9356,2024-05-07,EUR,FundPrice
47.8231,2024-05-06,EUR,FundPrice
47.7639,2024-05-03,EUR,FundPrice
47.6209,2024-05-02,EUR,FundPrice
47.5463,2024-05-01,EUR,FundPrice
47.5443,2024-04-30,EUR,FundPrice
47.6904,2024-04-29,EUR,FundPrice
47.5688,2024-04-26,EUR,FundPrice
47.4664,2024-04-25,EUR,FundPrice
47.5688,2024-04-24,EUR,FundPrice
47.7042,2024-04-23,EUR,FundPrice
47.6875,2024-04-22,EUR,FundPrice
47.5759,2024-04-19,EUR,FundPrice
47.6303,2024-04-18,EUR,FundPrice
47.6632,2024-04-17,EUR,FundPrice
47.5925,2024-04-16,EUR,FundPrice
47.7828,2024-04-15,EUR,FundPrice
47.9678,2024-04-12,EUR,FundPrice
47.7519,2024-04-11,EUR,FundPrice
47.9808,2024-04-10,EUR,FundPrice
48.1126,2024-04-09,EUR,FundPrice
47.9803,2024-04-08,EUR,FundPrice
48.0314,2024-04-05,EUR,FundPrice
48.1159,2024-04-04,EUR,FundPrice
47.9886,2024-04-03,EUR,FundPrice
47.9598,2024-04-02,EUR,FundPrice
48.0883,2024-04-01,EUR,FundPrice
48.076,2024-03-28,EUR,FundPrice
48.0442,2024-03-27,EUR,FundPrice
47.912,2024-03-26,EUR,FundPrice
47.8747,2024-03-25,EUR,FundPrice
47.9777,2024-03-22,EUR,FundPrice
47.8437,2024-03-21,EUR,FundPrice
47.736,2024-03-20,EUR,FundPrice
47.7555,2024-03-19,EUR,FundPrice
47.7083,2024-03-18,EUR,FundPrice
47.7191,2024-03-15,EUR,FundPrice
47.7704,2024-03-14,EUR,FundPrice
47.984,2024-03-13,EUR,FundPrice
47.9783,2024-03-12,EUR,FundPrice
47.9947,2024-03-11,EUR,FundPrice
48.0404,2024-03-08,EUR,FundPrice
47.8918,2024-03-07,EUR,FundPrice
47.7913,2024-03-06,EUR,FundPrice
47.8313,2024-03-05,EUR,FundPrice
47.6816,2024-03-04,EUR,FundPrice
47.6737,2024-03-01,EUR,FundPrice
47.6259,2024-02-29,EUR,FundPrice
47.5545,2024-02-28,EUR,FundPrice
47.6096,2024-02-27,EUR,FundPrice
47.6587,2024-02-26,EUR,FundPrice
47.7512,2024-02-23,EUR,FundPrice
47.6211,2024-02-22,EUR,FundPrice
47.5841,2024-02-21,EUR,FundPrice
47.6917,2024-02-20,EUR,FundPrice
47.5948,2024-02-19,EUR,FundPrice
47.5688,2024-02-16,EUR,FundPrice
47.6648,2024-02-15,EUR,FundPrice
47.7466,2024-02-14,EUR,FundPrice
47.6441,2024-02-13,EUR,FundPrice
47.7161,2024-02-12,EUR,FundPrice
47.6601,2024-02-09,EUR,FundPrice
47.7262,2024-02-08,EUR,FundPrice
47.8415,2024-02-07,EUR,FundPrice
47.8487,2024-02-06,EUR,FundPrice
47.7904,2024-02-05,EUR,FundPrice
47.9492,2024-02-02,EUR,FundPrice
48.1918,2024-02-01,EUR,FundPrice
48.1783,2024-01-31,EUR,FundPrice
47.954,2024-01-30,EUR,FundPrice
48.0302,2024-01-29,EUR,FundPrice
47.8739,2024-01-26,EUR,FundPrice
47.8559,2024-01-25,EUR,FundPrice
47.6801,2024-01-24,EUR,FundPrice
47.654,2024-01-23,EUR,FundPrice
47.7165,2024-01-22,EUR,FundPrice
47.5907,2024-01-19,EUR,FundPrice
47.5656,2024-01-18,EUR,FundPrice
47.6867,2024-01-17,EUR,FundPrice
47.8784,2024-01-16,EUR,FundPrice
47.9267,2024-01-15,EUR,FundPrice
48.0028,2024-01-12,EUR,FundPrice
47.8442,2024-01-11,EUR,FundPrice
47.7789,2024-01-10,EUR,FundPrice
47.8004,2024-01-09,EUR,FundPrice
47.8756,2024-01-08,EUR,FundPrice
47.8698,2024-01-05,EUR,FundPrice
47.9368,2024-01-04,EUR,FundPrice
48.119,2024-01-03,EUR,FundPrice
48.1993,2024-01-02,EUR,FundPrice
48.2673,2023-12-29,EUR,FundPrice
48.4135,2023-12-28,EUR,FundPrice
48.4237,2023-12-27,EUR,FundPrice
48.3204,2023-12-26,EUR,FundPrice
48.3093,2023-12-22,EUR,FundPrice
48.2788,2023-12-21,EUR,FundPrice
48.2243,2023-12-20,EUR,FundPrice
48.1269,2023-12-19,EUR,FundPrice
48.0325,2023-12-18,EUR,FundPrice
48.116,2023-12-15,EUR,FundPrice
47.9293,2023-12-14,EUR,FundPrice
47.7483,2023-12-13,EUR,FundPrice
47.6171,2023-12-12,EUR,FundPrice
47.57,2023-12-11,EUR,FundPrice
47.5665,2023-12-08,EUR,FundPrice
47.7249,2023-12-07,EUR,FundPrice
47.696,2023-12-06,EUR,FundPrice
47.625,2023-12-05,EUR,FundPrice
47.448,2023-12-04,EUR,FundPrice
47.3694,2023-12-01,EUR,FundPrice
47.1148,2023-11-30,EUR,FundPrice
47.1392,2023-11-29,EUR,FundPrice
46.9254,2023-11-28,EUR,FundPrice
46.7974,2023-11-27,EUR,FundPrice
46.5982,2023-11-24,EUR,FundPrice
46.6319,2023-11-23,EUR,FundPrice
46.7144,2023-11-22,EUR,FundPrice
46.7314,2023-11-21,EUR,FundPrice
46.6348,2023-11-20,EUR,FundPrice
46.7085,2023-11-17,EUR,FundPrice
46.7503,2023-11-16,EUR,FundPrice
46.8035,2023-11-15,EUR,FundPrice
46.7931,2023-11-14,EUR,FundPrice
46.4974,2023-11-13,EUR,FundPrice
46.4866,2023-11-10,EUR,FundPrice
46.5857,2023-11-09,EUR,FundPrice
46.5757,2023-11-08,EUR,FundPrice
46.5269,2023-11-07,EUR,FundPrice
46.4573,2023-11-06,EUR,FundPrice
46.577,2023-11-03,EUR,FundPrice
46.466,2023-11-02,EUR,FundPrice
46.323,2023-11-01,EUR,FundPrice
46.2106,2023-10-31,EUR,FundPrice
46.1368,2023-10-30,EUR,FundPrice
46.0707,2023-10-27,EUR,FundPrice
46.0085,2023-10-26,EUR,FundPrice
45.94,2023-10-25,EUR,FundPrice
45.9879,2023-10-24,EUR,FundPrice
45.849,2023-10-23,EUR,FundPrice
45.8465,2023-10-20,EUR,FundPrice
45.741,2023-10-19,EUR,FundPrice
45.7946,2023-10-18,EUR,FundPrice
45.8684,2023-10-17,EUR,FundPrice
46.0424,2023-10-16,EUR,FundPrice
46.1075,2023-10-13,EUR,FundPrice
46.0533,2023-10-12,EUR,FundPrice
46.236,2023-10-11,EUR,FundPrice
46.1621,2023-10-10,EUR,FundPrice
46.1519,2023-10-09,EUR,FundPrice
45.9559,2023-10-06,EUR,FundPrice
45.9933,2023-10-05,EUR,FundPrice
45.8764,2023-10-04,EUR,FundPrice
45.9565,2023-10-03,EUR,FundPrice
46.0284,2023-10-02,EUR,FundPrice
46.1372,2023-09-29,EUR,FundPrice
45.8185,2023-09-28,EUR,FundPrice
46.0821,2023-09-27,EUR,FundPrice
46.1532,2023-09-26,EUR,FundPrice
46.2136,2023-09-25,EUR,FundPrice
46.2616,2023-09-22,EUR,FundPrice
46.2726,2023-09-21,EUR,FundPrice
46.3151,2023-09-20,EUR,FundPrice
46.2489,2023-09-19,EUR,FundPrice
46.274,2023-09-18,EUR,FundPrice
46.3547,2023-09-15,EUR,FundPrice
46.429,2023-09-14,EUR,FundPrice
46.3895,2023-09-13,EUR,FundPrice
46.4466,2023-09-12,EUR,FundPrice
46.4438,2023-09-11,EUR,FundPrice
46.4649,2023-09-08,EUR,FundPrice
46.3883,2023-09-07,EUR,FundPrice
46.3231,2023-09-06,EUR,FundPrice
46.4433,2023-09-05,EUR,FundPrice
46.4865,2023-09-04,EUR,FundPrice
46.5672,2023-09-01,EUR,FundPrice
46.6578,2023-08-31,EUR,FundPrice
46.4821,2023-08-30,EUR,FundPrice
46.5066,2023-08-29,EUR,FundPrice
46.395,2023-08-28,EUR,FundPrice
46.436,2023-08-25,EUR,FundPrice
46.5396,2023-08-24,EUR,FundPrice
46.5295,2023-08-23,EUR,FundPrice
46.2757,2023-08-22,EUR,FundPrice
46.2004,2023-08-21,EUR,FundPrice
46.3481,2023-08-18,EUR,FundPrice
46.244,2023-08-17,EUR,FundPrice
46.4734,2023-08-16,EUR,FundPrice
46.4272,2023-08-15,EUR,FundPrice
46.5137,2023-08-14,EUR,FundPrice
46.549,2023-08-11,EUR,FundPrice
46.7076,2023-08-10,EUR,FundPrice
46.7759,2023-08-09,EUR,FundPrice
46.8328,2023-08-08,EUR,FundPrice
46.6464,2023-08-07,EUR,FundPrice
46.6333,2023-08-04,EUR,FundPrice
46.6285,2023-08-03,EUR,FundPrice
46.6946,2023-08-02,EUR,FundPrice
46.6392,2023-08-01,EUR,FundPrice
46.7304,2023-07-31,EUR,FundPrice
46.6851,2023-07-28,EUR,FundPrice
46.6412,2023-07-27,EUR,FundPrice
46.5728,2023-07-26,EUR,FundPrice
46.6786,2023-07-25,EUR,FundPrice
46.7055,2023-07-24,EUR,FundPrice
46.6103,2023-07-21,EUR,FundPrice
46.5456,2023-07-20,EUR,FundPrice
46.6748,2023-07-19,EUR,FundPrice
46.717,2023-07-18,EUR,FundPrice
46.4856,2023-07-17,EUR,FundPrice
46.4618,2023-07-14,EUR,FundPrice
46.4777,2023-07-13,EUR,FundPrice
46.3939,2023-07-12,EUR,FundPrice
46.1475,2023-07-11,EUR,FundPrice
