price,asOfDate,currencyCode,__typename
166.0926,2024-10-11,GBP,FundPrice
165.949,2024-10-10,GBP,FundPrice
166.0364,2024-10-09,GBP,FundPrice
165.9326,2024-10-08,GBP,FundPrice
165.98,2024-10-07,GBP,FundPrice
166.438,2024-10-04,GBP,FundPrice
167.1314,2024-10-03,GBP,FundPrice
167.0516,2024-10-02,GBP,FundPrice
167.5718,2024-10-01,GBP,FundPrice
166.8736,2024-09-30,GBP,FundPrice
167.1261,2024-09-27,GBP,FundPrice
166.7155,2024-09-26,GBP,FundPrice
166.6779,2024-09-25,GBP,FundPrice
167.1475,2024-09-24,GBP,FundPrice
166.8857,2024-09-23,GBP,FundPrice
166.9034,2024-09-20,GBP,FundPrice
167.3272,2024-09-19,GBP,FundPrice
167.1041,2024-09-18,GBP,FundPrice
167.7477,2024-09-17,GBP,FundPrice
167.7728,2024-09-16,GBP,FundPrice
167.4697,2024-09-13,GBP,FundPrice
167.226,2024-09-12,GBP,FundPrice
167.2828,2024-09-11,GBP,FundPrice
166.7362,2024-09-10,GBP,FundPrice
166.4417,2024-09-09,GBP,FundPrice
165.9527,2024-09-06,GBP,FundPrice
166.0857,2024-09-05,GBP,FundPrice
165.9415,2024-09-04,GBP,FundPrice
165.7264,2024-09-03,GBP,FundPrice
165.538,2024-09-02,GBP,FundPrice
165.7958,2024-08-30,GBP,FundPrice
165.605,2024-08-29,GBP,FundPrice
165.658,2024-08-28,GBP,FundPrice
165.7298,2024-08-27,GBP,FundPrice
166.2808,2024-08-23,GBP,FundPrice
165.5776,2024-08-22,GBP,FundPrice
166.3071,2024-08-21,GBP,FundPrice
166.0961,2024-08-20,GBP,FundPrice
165.9023,2024-08-19,GBP,FundPrice
165.9234,2024-08-16,GBP,FundPrice
165.6645,2024-08-15,GBP,FundPrice
165.9948,2024-08-14,GBP,FundPrice
165.4494,2024-08-13,GBP,FundPrice
164.5968,2024-08-12,GBP,FundPrice
164.5563,2024-08-09,GBP,FundPrice
164.1111,2024-08-08,GBP,FundPrice
163.8389,2024-08-07,GBP,FundPrice
164.1923,2024-08-06,GBP,FundPrice
164.2433,2024-08-05,GBP,FundPrice
165.155,2024-08-02,GBP,FundPrice
165.1227,2024-08-01,GBP,FundPrice
164.6159,2024-07-31,GBP,FundPrice
163.6843,2024-07-30,GBP,FundPrice
163.5689,2024-07-29,GBP,FundPrice
163.0857,2024-07-26,GBP,FundPrice
162.5495,2024-07-25,GBP,FundPrice
162.4587,2024-07-24,GBP,FundPrice
163.1095,2024-07-23,GBP,FundPrice
163.0381,2024-07-22,GBP,FundPrice
162.914,2024-07-19,GBP,FundPrice
163.6299,2024-07-18,GBP,FundPrice
163.6668,2024-07-17,GBP,FundPrice
164.011,2024-07-16,GBP,FundPrice
163.3906,2024-07-15,GBP,FundPrice
163.3741,2024-07-12,GBP,FundPrice
163.4069,2024-07-11,GBP,FundPrice
162.9311,2024-07-10,GBP,FundPrice
162.5387,2024-07-09,GBP,FundPrice
162.8174,2024-07-08,GBP,FundPrice
162.704,2024-07-05,GBP,FundPrice
162.0932,2024-07-04,GBP,FundPrice
162.1063,2024-07-03,GBP,FundPrice
161.4532,2024-07-02,GBP,FundPrice
161.1808,2024-07-01,GBP,FundPrice
161.8414,2024-06-28,GBP,FundPrice
162.2751,2024-06-27,GBP,FundPrice
162.2563,2024-06-26,GBP,FundPrice
162.7134,2024-06-25,GBP,FundPrice
162.5973,2024-06-24,GBP,FundPrice
162.6118,2024-06-21,GBP,FundPrice
162.6934,2024-06-20,GBP,FundPrice
162.6846,2024-06-19,GBP,FundPrice
162.8168,2024-06-18,GBP,FundPrice
162.1989,2024-06-17,GBP,FundPrice
162.6484,2024-06-14,GBP,FundPrice
161.9063,2024-06-13,GBP,FundPrice
161.6732,2024-06-12,GBP,FundPrice
160.7666,2024-06-11,GBP,FundPrice
160.4753,2024-06-10,GBP,FundPrice
160.9824,2024-06-07,GBP,FundPrice
161.803,2024-06-06,GBP,FundPrice
161.7525,2024-06-05,GBP,FundPrice
161.256,2024-06-04,GBP,FundPrice
160.8987,2024-06-03,GBP,FundPrice
160.1739,2024-05-31,GBP,FundPrice
159.5937,2024-05-30,GBP,FundPrice
159.2728,2024-05-29,GBP,FundPrice
160.2381,2024-05-28,GBP,FundPrice
160.5513,2024-05-24,GBP,FundPrice
160.4933,2024-05-23,GBP,FundPrice
160.9951,2024-05-22,GBP,FundPrice
161.4524,2024-05-21,GBP,FundPrice
161.2759,2024-05-20,GBP,FundPrice
161.5325,2024-05-17,GBP,FundPrice
162.1482,2024-05-16,GBP,FundPrice
162.0833,2024-05-15,GBP,FundPrice
160.9577,2024-05-14,GBP,FundPrice
160.8559,2024-05-13,GBP,FundPrice
160.9364,2024-05-10,GBP,FundPrice
160.9905,2024-05-09,GBP,FundPrice
160.9317,2024-05-08,GBP,FundPrice
160.9408,2024-05-07,GBP,FundPrice
159.7923,2024-05-03,GBP,FundPrice
159.033,2024-05-02,GBP,FundPrice
158.3563,2024-05-01,GBP,FundPrice
158.2969,2024-04-30,GBP,FundPrice
159.0651,2024-04-29,GBP,FundPrice
158.6258,2024-04-26,GBP,FundPrice
157.9372,2024-04-25,GBP,FundPrice
158.4539,2024-04-24,GBP,FundPrice
158.9251,2024-04-23,GBP,FundPrice
158.9714,2024-04-22,GBP,FundPrice
158.2507,2024-04-19,GBP,FundPrice
158.4086,2024-04-18,GBP,FundPrice
158.4336,2024-04-17,GBP,FundPrice
158.1434,2024-04-16,GBP,FundPrice
158.832,2024-04-15,GBP,FundPrice
159.9092,2024-04-12,GBP,FundPrice
159.3453,2024-04-11,GBP,FundPrice
159.7517,2024-04-10,GBP,FundPrice
160.6576,2024-04-09,GBP,FundPrice
160.1347,2024-04-08,GBP,FundPrice
160.2123,2024-04-05,GBP,FundPrice
160.6608,2024-04-04,GBP,FundPrice
160.4824,2024-04-03,GBP,FundPrice
160.4133,2024-04-02,GBP,FundPrice
161.6695,2024-03-28,GBP,FundPrice
161.571,2024-03-27,GBP,FundPrice
161.1067,2024-03-26,GBP,FundPrice
160.9301,2024-03-25,GBP,FundPrice
161.359,2024-03-22,GBP,FundPrice
160.859,2024-03-21,GBP,FundPrice
160.2397,2024-03-20,GBP,FundPrice
159.9364,2024-03-19,GBP,FundPrice
159.6038,2024-03-18,GBP,FundPrice
159.381,2024-03-15,GBP,FundPrice
159.6483,2024-03-14,GBP,FundPrice
160.2122,2024-03-13,GBP,FundPrice
160.5434,2024-03-12,GBP,FundPrice
160.2734,2024-03-11,GBP,FundPrice
160.2521,2024-03-08,GBP,FundPrice
160.3262,2024-03-07,GBP,FundPrice
159.9636,2024-03-06,GBP,FundPrice
159.7501,2024-03-05,GBP,FundPrice
159.1834,2024-03-04,GBP,FundPrice
159.4715,2024-03-01,GBP,FundPrice
158.9702,2024-02-29,GBP,FundPrice
158.3345,2024-02-28,GBP,FundPrice
158.2869,2024-02-27,GBP,FundPrice
158.462,2024-02-26,GBP,FundPrice
158.7258,2024-02-23,GBP,FundPrice
158.4137,2024-02-22,GBP,FundPrice
157.9156,2024-02-21,GBP,FundPrice
158.1426,2024-02-20,GBP,FundPrice
158.0579,2024-02-19,GBP,FundPrice
158.0291,2024-02-16,GBP,FundPrice
158.3123,2024-02-15,GBP,FundPrice
158.0663,2024-02-14,GBP,FundPrice
157.2391,2024-02-13,GBP,FundPrice
158.15,2024-02-12,GBP,FundPrice
157.9601,2024-02-09,GBP,FundPrice
158.1283,2024-02-08,GBP,FundPrice
158.5695,2024-02-07,GBP,FundPrice
158.6576,2024-02-06,GBP,FundPrice
157.9199,2024-02-05,GBP,FundPrice
158.6909,2024-02-02,GBP,FundPrice
159.7023,2024-02-01,GBP,FundPrice
158.9102,2024-01-31,GBP,FundPrice
158.4295,2024-01-30,GBP,FundPrice
158.3935,2024-01-29,GBP,FundPrice
157.608,2024-01-26,GBP,FundPrice
157.6003,2024-01-25,GBP,FundPrice
157.058,2024-01-24,GBP,FundPrice
157.2756,2024-01-23,GBP,FundPrice
157.6367,2024-01-22,GBP,FundPrice
157.3238,2024-01-19,GBP,FundPrice
156.8763,2024-01-18,GBP,FundPrice
156.7216,2024-01-17,GBP,FundPrice
157.9102,2024-01-16,GBP,FundPrice
158.4372,2024-01-15,GBP,FundPrice
158.5329,2024-01-12,GBP,FundPrice
158.1745,2024-01-11,GBP,FundPrice
158.1102,2024-01-10,GBP,FundPrice
158.2648,2024-01-09,GBP,FundPrice
158.2982,2024-01-08,GBP,FundPrice
158.0515,2024-01-05,GBP,FundPrice
158.4095,2024-01-04,GBP,FundPrice
158.9877,2024-01-03,GBP,FundPrice
159.5253,2024-01-02,GBP,FundPrice
160.1669,2023-12-29,GBP,FundPrice
160.6308,2023-12-28,GBP,FundPrice
160.9058,2023-12-27,GBP,FundPrice
160.1517,2023-12-22,GBP,FundPrice
160.2263,2023-12-21,GBP,FundPrice
160.1,2023-12-20,GBP,FundPrice
159.4431,2023-12-19,GBP,FundPrice
159.0578,2023-12-18,GBP,FundPrice
158.8959,2023-12-15,GBP,FundPrice
158.3743,2023-12-14,GBP,FundPrice
157.6596,2023-12-13,GBP,FundPrice
156.0818,2023-12-12,GBP,FundPrice
155.4524,2023-12-11,GBP,FundPrice
155.7319,2023-12-08,GBP,FundPrice
156.0556,2023-12-07,GBP,FundPrice
155.976,2023-12-06,GBP,FundPrice
155.2965,2023-12-05,GBP,FundPrice
154.3035,2023-12-04,GBP,FundPrice
154.5855,2023-12-01,GBP,FundPrice
153.8468,2023-11-30,GBP,FundPrice
154.3157,2023-11-29,GBP,FundPrice
153.6225,2023-11-28,GBP,FundPrice
153.3401,2023-11-27,GBP,FundPrice
152.74,2023-11-24,GBP,FundPrice
153.22,2023-11-23,GBP,FundPrice
153.7379,2023-11-22,GBP,FundPrice
153.8286,2023-11-21,GBP,FundPrice
153.7154,2023-11-20,GBP,FundPrice
153.6311,2023-11-17,GBP,FundPrice
153.4096,2023-11-16,GBP,FundPrice
152.8519,2023-11-15,GBP,FundPrice
153.0046,2023-11-14,GBP,FundPrice
151.4945,2023-11-13,GBP,FundPrice
151.5037,2023-11-10,GBP,FundPrice
151.4766,2023-11-09,GBP,FundPrice
151.8903,2023-11-08,GBP,FundPrice
151.4405,2023-11-07,GBP,FundPrice
150.6664,2023-11-06,GBP,FundPrice
151.0885,2023-11-03,GBP,FundPrice
150.4899,2023-11-02,GBP,FundPrice
149.2176,2023-11-01,GBP,FundPrice
148.4045,2023-10-31,GBP,FundPrice
148.1556,2023-10-30,GBP,FundPrice
148.0418,2023-10-27,GBP,FundPrice
147.8855,2023-10-26,GBP,FundPrice
147.869,2023-10-25,GBP,FundPrice
148.4862,2023-10-24,GBP,FundPrice
147.8748,2023-10-23,GBP,FundPrice
147.667,2023-10-20,GBP,FundPrice
147.8246,2023-10-19,GBP,FundPrice
148.4815,2023-10-18,GBP,FundPrice
149.3867,2023-10-17,GBP,FundPrice
149.8519,2023-10-16,GBP,FundPrice
150.3402,2023-10-13,GBP,FundPrice
150.1214,2023-10-12,GBP,FundPrice
150.7329,2023-10-11,GBP,FundPrice
149.8888,2023-10-10,GBP,FundPrice
149.0058,2023-10-09,GBP,FundPrice
148.4828,2023-10-06,GBP,FundPrice
148.7305,2023-10-05,GBP,FundPrice
148.4602,2023-10-04,GBP,FundPrice
148.391,2023-10-03,GBP,FundPrice
149.1915,2023-10-02,GBP,FundPrice
150.0794,2023-09-29,GBP,FundPrice
149.5185,2023-09-28,GBP,FundPrice
150.3109,2023-09-27,GBP,FundPrice
150.5056,2023-09-26,GBP,FundPrice
150.8708,2023-09-25,GBP,FundPrice
151.4329,2023-09-22,GBP,FundPrice
151.2469,2023-09-21,GBP,FundPrice
152.0386,2023-09-20,GBP,FundPrice
151.6499,2023-09-19,GBP,FundPrice
151.7193,2023-09-18,GBP,FundPrice
152.0848,2023-09-15,GBP,FundPrice
152.7217,2023-09-14,GBP,FundPrice
151.8111,2023-09-13,GBP,FundPrice
151.5529,2023-09-12,GBP,FundPrice
151.2796,2023-09-11,GBP,FundPrice
151.6763,2023-09-08,GBP,FundPrice
151.3559,2023-09-07,GBP,FundPrice
151.0047,2023-09-06,GBP,FundPrice
151.2382,2023-09-05,GBP,FundPrice
151.7051,2023-09-04,GBP,FundPrice
152.0478,2023-09-01,GBP,FundPrice
152.3106,2023-08-31,GBP,FundPrice
151.8472,2023-08-30,GBP,FundPrice
151.9673,2023-08-29,GBP,FundPrice
150.9719,2023-08-25,GBP,FundPrice
150.8505,2023-08-24,GBP,FundPrice
150.8192,2023-08-23,GBP,FundPrice
149.2287,2023-08-22,GBP,FundPrice
148.8673,2023-08-21,GBP,FundPrice
149.2818,2023-08-18,GBP,FundPrice
149.029,2023-08-17,GBP,FundPrice
149.7383,2023-08-16,GBP,FundPrice
150.1594,2023-08-15,GBP,FundPrice
150.8936,2023-08-14,GBP,FundPrice
