price,asOfDate,currencyCode,__typename
56.4538,2024-10-11,USD,FundPrice
56.4828,2024-10-10,USD,FundPrice
56.53,2024-10-09,USD,FundPrice
56.5678,2024-10-08,USD,FundPrice
56.5702,2024-10-07,USD,FundPrice
56.7087,2024-10-04,USD,FundPrice
56.9247,2024-10-03,USD,FundPrice
57.0779,2024-10-02,USD,FundPrice
57.1255,2024-10-01,USD,FundPrice
56.9978,2024-09-30,USD,FundPrice
56.9891,2024-09-27,USD,FundPrice
56.9131,2024-09-26,USD,FundPrice
56.879,2024-09-25,USD,FundPrice
56.9419,2024-09-24,USD,FundPrice
56.9007,2024-09-23,USD,FundPrice
56.9657,2024-09-20,USD,FundPrice
57.0635,2024-09-19,USD,FundPrice
56.9225,2024-09-18,USD,FundPrice
57.0119,2024-09-17,USD,FundPrice
56.9029,2024-09-16,USD,FundPrice
56.642,2024-09-13,USD,FundPrice
56.453,2024-09-12,USD,FundPrice
56.3832,2024-09-11,USD,FundPrice
56.3451,2024-09-10,USD,FundPrice
56.2882,2024-09-09,USD,FundPrice
56.2555,2024-09-06,USD,FundPrice
56.2043,2024-09-05,USD,FundPrice
56.0884,2024-09-04,USD,FundPrice
55.9646,2024-09-03,USD,FundPrice
55.9544,2024-09-02,USD,FundPrice
55.9278,2024-08-30,USD,FundPrice
55.9732,2024-08-29,USD,FundPrice
56.0075,2024-08-28,USD,FundPrice
55.9988,2024-08-27,USD,FundPrice
55.9837,2024-08-26,USD,FundPrice
55.9462,2024-08-23,USD,FundPrice
55.7697,2024-08-22,USD,FundPrice
55.8761,2024-08-21,USD,FundPrice
55.8322,2024-08-20,USD,FundPrice
55.6527,2024-08-19,USD,FundPrice
55.514,2024-08-16,USD,FundPrice
55.3972,2024-08-15,USD,FundPrice
55.4068,2024-08-14,USD,FundPrice
55.2389,2024-08-13,USD,FundPrice
55.0839,2024-08-12,USD,FundPrice
54.9845,2024-08-09,USD,FundPrice
54.8093,2024-08-08,USD,FundPrice
54.7941,2024-08-07,USD,FundPrice
54.7156,2024-08-06,USD,FundPrice
54.8185,2024-08-05,USD,FundPrice
55.0441,2024-08-02,USD,FundPrice
54.8289,2024-08-01,USD,FundPrice
54.7654,2024-07-31,USD,FundPrice
54.5144,2024-07-30,USD,FundPrice
54.5028,2024-07-29,USD,FundPrice
54.384,2024-07-26,USD,FundPrice
54.2448,2024-07-25,USD,FundPrice
54.2316,2024-07-24,USD,FundPrice
54.3715,2024-07-23,USD,FundPrice
54.3165,2024-07-22,USD,FundPrice
54.2426,2024-07-19,USD,FundPrice
54.3584,2024-07-18,USD,FundPrice
54.4654,2024-07-17,USD,FundPrice
54.5183,2024-07-16,USD,FundPrice
54.4141,2024-07-15,USD,FundPrice
54.5251,2024-07-12,USD,FundPrice
54.4466,2024-07-11,USD,FundPrice
54.1386,2024-07-10,USD,FundPrice
54.039,2024-07-09,USD,FundPrice
54.0998,2024-07-08,USD,FundPrice
53.997,2024-07-05,USD,FundPrice
53.7473,2024-07-04,USD,FundPrice
53.7363,2024-07-03,USD,FundPrice
53.4622,2024-07-02,USD,FundPrice
53.3881,2024-07-01,USD,FundPrice
53.6839,2024-06-28,USD,FundPrice
53.8861,2024-06-27,USD,FundPrice
53.861,2024-06-26,USD,FundPrice
54.0194,2024-06-25,USD,FundPrice
54.0021,2024-06-24,USD,FundPrice
53.9639,2024-06-21,USD,FundPrice
53.975,2024-06-20,USD,FundPrice
54.0419,2024-06-19,USD,FundPrice
54.0331,2024-06-18,USD,FundPrice
53.8403,2024-06-17,USD,FundPrice
53.9978,2024-06-14,USD,FundPrice
53.9911,2024-06-13,USD,FundPrice
53.7721,2024-06-12,USD,FundPrice
53.5163,2024-06-11,USD,FundPrice
53.3998,2024-06-10,USD,FundPrice
53.4241,2024-06-07,USD,FundPrice
53.6854,2024-06-06,USD,FundPrice
53.7166,2024-06-05,USD,FundPrice
53.636,2024-06-04,USD,FundPrice
53.6021,2024-06-03,USD,FundPrice
53.4567,2024-05-31,USD,FundPrice
53.3569,2024-05-30,USD,FundPrice
53.1857,2024-05-29,USD,FundPrice
53.3507,2024-05-28,USD,FundPrice
53.4404,2024-05-27,USD,FundPrice
53.4191,2024-05-24,USD,FundPrice
53.4388,2024-05-23,USD,FundPrice
53.6383,2024-05-22,USD,FundPrice
53.7791,2024-05-21,USD,FundPrice
53.7416,2024-05-20,USD,FundPrice
53.7244,2024-05-17,USD,FundPrice
53.8348,2024-05-16,USD,FundPrice
53.7779,2024-05-15,USD,FundPrice
53.4336,2024-05-14,USD,FundPrice
53.3521,2024-05-13,USD,FundPrice
53.3013,2024-05-10,USD,FundPrice
53.3311,2024-05-09,USD,FundPrice
53.2538,2024-05-08,USD,FundPrice
53.3772,2024-05-07,USD,FundPrice
53.1775,2024-05-06,USD,FundPrice
53.0385,2024-05-03,USD,FundPrice
52.7362,2024-05-02,USD,FundPrice
52.5667,2024-05-01,USD,FundPrice
52.5597,2024-04-30,USD,FundPrice
52.7072,2024-04-29,USD,FundPrice
52.4938,2024-04-26,USD,FundPrice
52.3834,2024-04-25,USD,FundPrice
52.5734,2024-04-24,USD,FundPrice
52.7385,2024-04-23,USD,FundPrice
52.6304,2024-04-22,USD,FundPrice
52.525,2024-04-19,USD,FundPrice
52.4787,2024-04-18,USD,FundPrice
52.4609,2024-04-17,USD,FundPrice
52.1817,2024-04-16,USD,FundPrice
52.4734,2024-04-15,USD,FundPrice
52.8062,2024-04-12,USD,FundPrice
52.8575,2024-04-11,USD,FundPrice
53.104,2024-04-10,USD,FundPrice
53.5157,2024-04-09,USD,FundPrice
53.3309,2024-04-08,USD,FundPrice
53.2686,2024-04-05,USD,FundPrice
53.4238,2024-04-04,USD,FundPrice
53.2086,2024-04-03,USD,FundPrice
53.1406,2024-04-02,USD,FundPrice
53.3246,2024-04-01,USD,FundPrice
53.485,2024-03-28,USD,FundPrice
53.5051,2024-03-27,USD,FundPrice
53.4051,2024-03-26,USD,FundPrice
53.385,2024-03-25,USD,FundPrice
53.4199,2024-03-22,USD,FundPrice
53.2709,2024-03-21,USD,FundPrice
52.9744,2024-03-20,USD,FundPrice
52.8232,2024-03-19,USD,FundPrice
52.7348,2024-03-18,USD,FundPrice
52.7553,2024-03-15,USD,FundPrice
52.8223,2024-03-14,USD,FundPrice
53.039,2024-03-13,USD,FundPrice
53.0066,2024-03-12,USD,FundPrice
53.0524,2024-03-11,USD,FundPrice
53.0907,2024-03-08,USD,FundPrice
53.0237,2024-03-07,USD,FundPrice
52.933,2024-03-06,USD,FundPrice
52.8102,2024-03-05,USD,FundPrice
52.7138,2024-03-04,USD,FundPrice
52.6788,2024-03-01,USD,FundPrice
52.5215,2024-02-29,USD,FundPrice
52.4252,2024-02-28,USD,FundPrice
52.3332,2024-02-27,USD,FundPrice
52.4642,2024-02-26,USD,FundPrice
52.4074,2024-02-23,USD,FundPrice
52.2112,2024-02-22,USD,FundPrice
52.0529,2024-02-21,USD,FundPrice
52.1103,2024-02-20,USD,FundPrice
52.0995,2024-02-19,USD,FundPrice
52.0771,2024-02-16,USD,FundPrice
52.131,2024-02-15,USD,FundPrice
51.9017,2024-02-14,USD,FundPrice
51.7826,2024-02-13,USD,FundPrice
52.1013,2024-02-12,USD,FundPrice
52.0916,2024-02-09,USD,FundPrice
52.1401,2024-02-08,USD,FundPrice
52.1758,2024-02-07,USD,FundPrice
52.2068,2024-02-06,USD,FundPrice
52.0059,2024-02-05,USD,FundPrice
52.2882,2024-02-02,USD,FundPrice
52.5404,2024-02-01,USD,FundPrice
52.3387,2024-01-31,USD,FundPrice
52.1764,2024-01-30,USD,FundPrice
52.0866,2024-01-29,USD,FundPrice
51.9241,2024-01-26,USD,FundPrice
51.8879,2024-01-25,USD,FundPrice
51.7943,2024-01-24,USD,FundPrice
51.8263,2024-01-23,USD,FundPrice
51.9534,2024-01-22,USD,FundPrice
51.8983,2024-01-19,USD,FundPrice
51.9198,2024-01-18,USD,FundPrice
51.9445,2024-01-17,USD,FundPrice
52.1575,2024-01-16,USD,FundPrice
52.3918,2024-01-15,USD,FundPrice
52.3666,2024-01-12,USD,FundPrice
52.2062,2024-01-11,USD,FundPrice
51.9309,2024-01-10,USD,FundPrice
