price,asOfDate,currencyCode,__typename
380.123,2024-10-11,GBP,FundPrice
380.0619,2024-10-10,GBP,FundPrice
376.8978,2024-10-09,GBP,FundPrice
376.953,2024-10-08,GBP,FundPrice
385.6995,2024-10-07,GBP,FundPrice
384.0808,2024-10-04,GBP,FundPrice
386.4858,2024-10-03,GBP,FundPrice
384.5854,2024-10-02,GBP,FundPrice
380.4894,2024-10-01,GBP,FundPrice
381.4293,2024-09-30,GBP,FundPrice
378.1827,2024-09-27,GBP,FundPrice
373.6523,2024-09-26,GBP,FundPrice
369.2056,2024-09-25,GBP,FundPrice
369.3641,2024-09-24,GBP,FundPrice
369.3287,2024-09-23,GBP,FundPrice
370.6921,2024-09-20,GBP,FundPrice
370.5318,2024-09-19,GBP,FundPrice
366.7727,2024-09-18,GBP,FundPrice
366.9466,2024-09-17,GBP,FundPrice
363.8578,2024-09-16,GBP,FundPrice
362.9882,2024-09-13,GBP,FundPrice
362.8526,2024-09-12,GBP,FundPrice
358.0405,2024-09-11,GBP,FundPrice
358.4101,2024-09-10,GBP,FundPrice
357.4404,2024-09-09,GBP,FundPrice
357.444,2024-09-06,GBP,FundPrice
357.297,2024-09-05,GBP,FundPrice
355.5092,2024-09-04,GBP,FundPrice
361.6152,2024-09-03,GBP,FundPrice
362.8619,2024-09-02,GBP,FundPrice
362.46,2024-08-30,GBP,FundPrice
360.4798,2024-08-29,GBP,FundPrice
359.2032,2024-08-28,GBP,FundPrice
358.4272,2024-08-27,GBP,FundPrice
359.1323,2024-08-26,GBP,FundPrice
355.8266,2024-08-23,GBP,FundPrice
355.5324,2024-08-22,GBP,FundPrice
356.1115,2024-08-21,GBP,FundPrice
356.9288,2024-08-20,GBP,FundPrice
356.4369,2024-08-19,GBP,FundPrice
354.5823,2024-08-16,GBP,FundPrice
351.0993,2024-08-15,GBP,FundPrice
349.7334,2024-08-14,GBP,FundPrice
349.0208,2024-08-13,GBP,FundPrice
348.1859,2024-08-12,GBP,FundPrice
347.303,2024-08-09,GBP,FundPrice
344.7504,2024-08-08,GBP,FundPrice
