price,asOfDate,currencyCode,__typename
198.7331,2024-10-11,GBP,FundPrice
198.7733,2024-10-10,GBP,FundPrice
196.8215,2024-10-09,GBP,FundPrice
198.0403,2024-10-08,GBP,FundPrice
205.4269,2024-10-07,GBP,FundPrice
203.4828,2024-10-04,GBP,FundPrice
202.1777,2024-10-03,GBP,FundPrice
202.8296,2024-10-02,GBP,FundPrice
198.1306,2024-10-01,GBP,FundPrice
195.5022,2024-09-30,GBP,FundPrice
195.5013,2024-09-27,GBP,FundPrice
192.4298,2024-09-26,GBP,FundPrice
187.324,2024-09-25,GBP,FundPrice
187.0675,2024-09-24,GBP,FundPrice
183.3991,2024-09-23,GBP,FundPrice
184.4895,2024-09-20,GBP,FundPrice
184.6677,2024-09-19,GBP,FundPrice
182.8842,2024-09-18,GBP,FundPrice
183.5904,2024-09-17,GBP,FundPrice
183.0066,2024-09-16,GBP,FundPrice
183.1731,2024-09-13,GBP,FundPrice
182.823,2024-09-12,GBP,FundPrice
180.6014,2024-09-11,GBP,FundPrice
180.3776,2024-09-10,GBP,FundPrice
180.6745,2024-09-09,GBP,FundPrice
181.11,2024-09-06,GBP,FundPrice
182.3049,2024-09-05,GBP,FundPrice
180.941,2024-09-04,GBP,FundPrice
183.8719,2024-09-03,GBP,FundPrice
184.5831,2024-09-02,GBP,FundPrice
185.5536,2024-08-30,GBP,FundPrice
184.3172,2024-08-29,GBP,FundPrice
184.3489,2024-08-28,GBP,FundPrice
185.7448,2024-08-27,GBP,FundPrice
185.6278,2024-08-23,GBP,FundPrice
186.0027,2024-08-22,GBP,FundPrice
187.8695,2024-08-21,GBP,FundPrice
188.218,2024-08-20,GBP,FundPrice
189.5497,2024-08-19,GBP,FundPrice
187.9905,2024-08-16,GBP,FundPrice
186.5352,2024-08-15,GBP,FundPrice
186.0095,2024-08-14,GBP,FundPrice
185.24,2024-08-13,GBP,FundPrice
185.0009,2024-08-12,GBP,FundPrice
184.3668,2024-08-09,GBP,FundPrice
182.4476,2024-08-08,GBP,FundPrice
181.4092,2024-08-07,GBP,FundPrice
178.6553,2024-08-06,GBP,FundPrice
175.5626,2024-08-05,GBP,FundPrice
181.1833,2024-08-02,GBP,FundPrice
185.8372,2024-08-01,GBP,FundPrice
186.091,2024-07-31,GBP,FundPrice
183.7208,2024-07-30,GBP,FundPrice
185.0736,2024-07-29,GBP,FundPrice
184.5419,2024-07-26,GBP,FundPrice
183.6135,2024-07-25,GBP,FundPrice
183.9482,2024-07-24,GBP,FundPrice
185.9097,2024-07-23,GBP,FundPrice
185.8101,2024-07-22,GBP,FundPrice
186.3352,2024-07-19,GBP,FundPrice
187.5015,2024-07-18,GBP,FundPrice
188.4302,2024-07-17,GBP,FundPrice
190.9692,2024-07-16,GBP,FundPrice
191.0181,2024-07-15,GBP,FundPrice
193.0068,2024-07-12,GBP,FundPrice
192.6192,2024-07-11,GBP,FundPrice
192.0816,2024-07-10,GBP,FundPrice
192.5727,2024-07-09,GBP,FundPrice
190.8233,2024-07-08,GBP,FundPrice
192.0792,2024-07-05,GBP,FundPrice
191.9072,2024-07-04,GBP,FundPrice
190.9345,2024-07-03,GBP,FundPrice
189.5875,2024-07-02,GBP,FundPrice
190.8573,2024-07-01,GBP,FundPrice
191.1327,2024-06-28,GBP,FundPrice
190.7458,2024-06-27,GBP,FundPrice
192.2039,2024-06-26,GBP,FundPrice
191.2565,2024-06-25,GBP,FundPrice
190.4534,2024-06-24,GBP,FundPrice
191.4862,2024-06-21,GBP,FundPrice
191.9221,2024-06-20,GBP,FundPrice
190.4563,2024-06-19,GBP,FundPrice
189.3458,2024-06-18,GBP,FundPrice
187.5606,2024-06-17,GBP,FundPrice
188.7901,2024-06-14,GBP,FundPrice
187.3435,2024-06-13,GBP,FundPrice
185.8534,2024-06-12,GBP,FundPrice
187.3448,2024-06-11,GBP,FundPrice
188.3803,2024-06-10,GBP,FundPrice
188.9737,2024-06-07,GBP,FundPrice
189.5759,2024-06-06,GBP,FundPrice
188.1309,2024-06-05,GBP,FundPrice
186.8694,2024-06-04,GBP,FundPrice
188.9171,2024-06-03,GBP,FundPrice
187.0808,2024-05-31,GBP,FundPrice
188.9413,2024-05-30,GBP,FundPrice
191.129,2024-05-29,GBP,FundPrice
193.3666,2024-05-28,GBP,FundPrice
192.705,2024-05-24,GBP,FundPrice
194.3991,2024-05-23,GBP,FundPrice
195.1634,2024-05-22,GBP,FundPrice
196.4279,2024-05-21,GBP,FundPrice
198.5452,2024-05-20,GBP,FundPrice
198.0954,2024-05-17,GBP,FundPrice
197.7794,2024-05-16,GBP,FundPrice
195.6447,2024-05-15,GBP,FundPrice
196.1727,2024-05-14,GBP,FundPrice
196.0868,2024-05-13,GBP,FundPrice
195.2238,2024-05-10,GBP,FundPrice
194.3203,2024-05-09,GBP,FundPrice
194.3964,2024-05-08,GBP,FundPrice
194.5425,2024-05-07,GBP,FundPrice
193.3768,2024-05-03,GBP,FundPrice
191.6426,2024-05-02,GBP,FundPrice
189.7683,2024-05-01,GBP,FundPrice
189.4834,2024-04-30,GBP,FundPrice
189.9671,2024-04-29,GBP,FundPrice
189.8162,2024-04-26,GBP,FundPrice
185.8634,2024-04-25,GBP,FundPrice
187.0098,2024-04-24,GBP,FundPrice
185.2252,2024-04-23,GBP,FundPrice
185.0349,2024-04-22,GBP,FundPrice
182.3234,2024-04-19,GBP,FundPrice
184.1933,2024-04-18,GBP,FundPrice
183.5794,2024-04-17,GBP,FundPrice
183.3283,2024-04-16,GBP,FundPrice
186.1922,2024-04-15,GBP,FundPrice
188.7479,2024-04-12,GBP,FundPrice
190.4975,2024-04-11,GBP,FundPrice
189.8373,2024-04-10,GBP,FundPrice
188.3585,2024-04-09,GBP,FundPrice
187.372,2024-04-08,GBP,FundPrice
187.3568,2024-04-05,GBP,FundPrice
186.6062,2024-04-04,GBP,FundPrice
186.163,2024-04-03,GBP,FundPrice
188.1605,2024-04-02,GBP,FundPrice
184.8493,2024-03-28,GBP,FundPrice
184.2588,2024-03-27,GBP,FundPrice
183.6755,2024-03-26,GBP,FundPrice
183.2416,2024-03-25,GBP,FundPrice
184.2248,2024-03-22,GBP,FundPrice
185.4913,2024-03-21,GBP,FundPrice
182.6326,2024-03-20,GBP,FundPrice
180.6173,2024-03-19,GBP,FundPrice
182.205,2024-03-18,GBP,FundPrice
181.6324,2024-03-15,GBP,FundPrice
183.8465,2024-03-14,GBP,FundPrice
183.4197,2024-03-13,GBP,FundPrice
183.2761,2024-03-12,GBP,FundPrice
180.506,2024-03-11,GBP,FundPrice
178.6416,2024-03-08,GBP,FundPrice
179.2618,2024-03-07,GBP,FundPrice
179.4127,2024-03-06,GBP,FundPrice
178.5107,2024-03-05,GBP,FundPrice
180.3305,2024-03-04,GBP,FundPrice
179.4882,2024-03-01,GBP,FundPrice
179.2847,2024-02-29,GBP,FundPrice
179.0485,2024-02-28,GBP,FundPrice
180.6858,2024-02-27,GBP,FundPrice
179.8812,2024-02-26,GBP,FundPrice
181.2134,2024-02-23,GBP,FundPrice
182.2167,2024-02-22,GBP,FundPrice
179.9462,2024-02-21,GBP,FundPrice
178.7019,2024-02-20,GBP,FundPrice
178.5483,2024-02-19,GBP,FundPrice
179.5136,2024-02-16,GBP,FundPrice
177.8139,2024-02-15,GBP,FundPrice
176.1392,2024-02-14,GBP,FundPrice
175.0604,2024-02-13,GBP,FundPrice
175.38,2024-02-12,GBP,FundPrice
174.7253,2024-02-09,GBP,FundPrice
175.3295,2024-02-08,GBP,FundPrice
177.0375,2024-02-07,GBP,FundPrice
178.1427,2024-02-06,GBP,FundPrice
175.1907,2024-02-05,GBP,FundPrice
174.3123,2024-02-02,GBP,FundPrice
173.75,2024-02-01,GBP,FundPrice
171.5932,2024-01-31,GBP,FundPrice
173.5324,2024-01-30,GBP,FundPrice
175.2736,2024-01-29,GBP,FundPrice
173.6192,2024-01-26,GBP,FundPrice
174.6853,2024-01-25,GBP,FundPrice
172.2896,2024-01-24,GBP,FundPrice
170.9839,2024-01-23,GBP,FundPrice
168.9878,2024-01-22,GBP,FundPrice
