price,asOfDate,currencyCode,__typename
49.3591,2024-10-11,USD,FundPrice
49.3211,2024-10-10,USD,FundPrice
49.4604,2024-10-09,USD,FundPrice
49.4894,2024-10-08,USD,FundPrice
49.4597,2024-10-07,USD,FundPrice
49.502,2024-10-04,USD,FundPrice
49.6589,2024-10-03,USD,FundPrice
49.7127,2024-10-02,USD,FundPrice
49.7157,2024-10-01,USD,FundPrice
49.676,2024-09-30,USD,FundPrice
49.7206,2024-09-27,USD,FundPrice
49.6551,2024-09-26,USD,FundPrice
49.6922,2024-09-25,USD,FundPrice
49.733,2024-09-24,USD,FundPrice
49.6847,2024-09-23,USD,FundPrice
49.6709,2024-09-20,USD,FundPrice
49.6518,2024-09-19,USD,FundPrice
49.6068,2024-09-18,USD,FundPrice
49.6178,2024-09-17,USD,FundPrice
49.6353,2024-09-16,USD,FundPrice
49.5919,2024-09-13,USD,FundPrice
49.5249,2024-09-12,USD,FundPrice
49.71,2024-09-11,USD,FundPrice
49.7367,2024-09-10,USD,FundPrice
49.6764,2024-09-09,USD,FundPrice
49.668,2024-09-06,USD,FundPrice
49.5939,2024-09-05,USD,FundPrice
49.5669,2024-09-04,USD,FundPrice
49.4704,2024-09-03,USD,FundPrice
49.4288,2024-09-02,USD,FundPrice
49.4183,2024-08-30,USD,FundPrice
49.4217,2024-08-29,USD,FundPrice
49.4326,2024-08-28,USD,FundPrice
49.4307,2024-08-27,USD,FundPrice
49.3968,2024-08-26,USD,FundPrice
49.3975,2024-08-23,USD,FundPrice
49.2966,2024-08-22,USD,FundPrice
49.3502,2024-08-21,USD,FundPrice
49.2834,2024-08-20,USD,FundPrice
49.2276,2024-08-19,USD,FundPrice
49.2136,2024-08-16,USD,FundPrice
49.1691,2024-08-15,USD,FundPrice
49.497,2024-08-14,USD,FundPrice
49.4876,2024-08-13,USD,FundPrice
49.4094,2024-08-12,USD,FundPrice
49.3561,2024-08-09,USD,FundPrice
49.3501,2024-08-08,USD,FundPrice
49.371,2024-08-07,USD,FundPrice
49.3708,2024-08-06,USD,FundPrice
49.4231,2024-08-05,USD,FundPrice
49.4726,2024-08-02,USD,FundPrice
49.2673,2024-08-01,USD,FundPrice
49.1916,2024-07-31,USD,FundPrice
49.1026,2024-07-30,USD,FundPrice
49.0822,2024-07-29,USD,FundPrice
49.0564,2024-07-26,USD,FundPrice
48.9995,2024-07-25,USD,FundPrice
48.9961,2024-07-24,USD,FundPrice
48.9784,2024-07-23,USD,FundPrice
48.9507,2024-07-22,USD,FundPrice
48.9401,2024-07-19,USD,FundPrice
48.9658,2024-07-18,USD,FundPrice
48.9918,2024-07-17,USD,FundPrice
48.9927,2024-07-16,USD,FundPrice
48.9683,2024-07-15,USD,FundPrice
48.9551,2024-07-12,USD,FundPrice
48.8887,2024-07-11,USD,FundPrice
48.9804,2024-07-10,USD,FundPrice
48.9698,2024-07-09,USD,FundPrice
48.9609,2024-07-08,USD,FundPrice
48.9603,2024-07-05,USD,FundPrice
48.858,2024-07-04,USD,FundPrice
48.8532,2024-07-03,USD,FundPrice
48.8049,2024-07-02,USD,FundPrice
48.762,2024-07-01,USD,FundPrice
48.7619,2024-06-28,USD,FundPrice
48.7539,2024-06-27,USD,FundPrice
48.7227,2024-06-26,USD,FundPrice
48.7583,2024-06-25,USD,FundPrice
48.7586,2024-06-24,USD,FundPrice
48.7481,2024-06-21,USD,FundPrice
48.7348,2024-06-20,USD,FundPrice
48.7531,2024-06-19,USD,FundPrice
48.7483,2024-06-18,USD,FundPrice
