price,asOfDate,currencyCode,__typename
6.2431,2024-04-26,USD,FundPrice
6.2471,2024-04-25,USD,FundPrice
6.3396,2024-04-24,USD,FundPrice
6.2453,2024-04-23,USD,FundPrice
6.2223,2024-04-22,USD,FundPrice
6.1445,2024-04-19,USD,FundPrice
6.2593,2024-04-18,USD,FundPrice
6.2046,2024-04-17,USD,FundPrice
6.251,2024-04-16,USD,FundPrice
6.3935,2024-04-15,USD,FundPrice
6.4755,2024-04-12,USD,FundPrice
6.4826,2024-04-11,USD,FundPrice
6.513,2024-04-10,USD,FundPrice
6.5734,2024-04-09,USD,FundPrice
6.5338,2024-04-08,USD,FundPrice
6.4936,2024-04-05,USD,FundPrice
6.5684,2024-04-04,USD,FundPrice
6.4971,2024-04-03,USD,FundPrice
6.5526,2024-04-02,USD,FundPrice
6.556,2024-04-01,USD,FundPrice
6.6134,2024-03-28,USD,FundPrice
6.6444,2024-03-27,USD,FundPrice
6.6164,2024-03-26,USD,FundPrice
6.6067,2024-03-25,USD,FundPrice
6.6639,2024-03-22,USD,FundPrice
6.6582,2024-03-21,USD,FundPrice
6.5238,2024-03-20,USD,FundPrice
6.5359,2024-03-19,USD,FundPrice
6.5606,2024-03-18,USD,FundPrice
6.4827,2024-03-15,USD,FundPrice
6.5407,2024-03-14,USD,FundPrice
6.5753,2024-03-13,USD,FundPrice
6.5739,2024-03-12,USD,FundPrice
6.5934,2024-03-11,USD,FundPrice
6.6935,2024-03-08,USD,FundPrice
6.6095,2024-03-07,USD,FundPrice
6.5775,2024-03-06,USD,FundPrice
6.5343,2024-03-05,USD,FundPrice
6.529,2024-03-04,USD,FundPrice
6.5241,2024-03-01,USD,FundPrice
6.4812,2024-02-29,USD,FundPrice
6.4342,2024-02-28,USD,FundPrice
6.4541,2024-02-27,USD,FundPrice
6.4429,2024-02-26,USD,FundPrice
6.4338,2024-02-23,USD,FundPrice
6.4279,2024-02-22,USD,FundPrice
6.3743,2024-02-21,USD,FundPrice
6.3957,2024-02-20,USD,FundPrice
6.3935,2024-02-19,USD,FundPrice
6.3708,2024-02-16,USD,FundPrice
6.3034,2024-02-15,USD,FundPrice
6.2584,2024-02-14,USD,FundPrice
6.3171,2024-02-13,USD,FundPrice
6.2687,2024-02-12,USD,FundPrice
6.2734,2024-02-09,USD,FundPrice
6.271,2024-02-08,USD,FundPrice
6.283,2024-02-07,USD,FundPrice
6.2468,2024-02-06,USD,FundPrice
6.239,2024-02-05,USD,FundPrice
6.2599,2024-02-02,USD,FundPrice
6.2568,2024-02-01,USD,FundPrice
6.2985,2024-01-31,USD,FundPrice
6.2214,2024-01-30,USD,FundPrice
6.2313,2024-01-29,USD,FundPrice
6.1686,2024-01-26,USD,FundPrice
6.2303,2024-01-25,USD,FundPrice
6.2442,2024-01-24,USD,FundPrice
6.2132,2024-01-23,USD,FundPrice
6.2157,2024-01-22,USD,FundPrice
6.1535,2024-01-19,USD,FundPrice
6.0898,2024-01-18,USD,FundPrice
6.0832,2024-01-17,USD,FundPrice
6.1946,2024-01-16,USD,FundPrice
6.3038,2024-01-15,USD,FundPrice
6.3003,2024-01-12,USD,FundPrice
6.2524,2024-01-11,USD,FundPrice
6.1963,2024-01-10,USD,FundPrice
6.1959,2024-01-09,USD,FundPrice
6.1714,2024-01-08,USD,FundPrice
6.183,2024-01-05,USD,FundPrice
6.1485,2024-01-04,USD,FundPrice
6.1836,2024-01-03,USD,FundPrice
6.2854,2024-01-02,USD,FundPrice
6.3243,2023-12-29,USD,FundPrice
6.3255,2023-12-28,USD,FundPrice
6.2547,2023-12-27,USD,FundPrice
6.1688,2023-12-26,USD,FundPrice
6.1622,2023-12-22,USD,FundPrice
6.1432,2023-12-21,USD,FundPrice
6.1544,2023-12-20,USD,FundPrice
6.0973,2023-12-19,USD,FundPrice
6.0726,2023-12-18,USD,FundPrice
6.1393,2023-12-15,USD,FundPrice
6.1057,2023-12-14,USD,FundPrice
6.028,2023-12-13,USD,FundPrice
6.0155,2023-12-12,USD,FundPrice
5.9904,2023-12-11,USD,FundPrice
5.9984,2023-12-08,USD,FundPrice
6.036,2023-12-07,USD,FundPrice
6.0093,2023-12-06,USD,FundPrice
5.9174,2023-12-05,USD,FundPrice
5.9878,2023-12-04,USD,FundPrice
5.9966,2023-12-01,USD,FundPrice
6.0078,2023-11-30,USD,FundPrice
5.9907,2023-11-29,USD,FundPrice
5.9919,2023-11-28,USD,FundPrice
5.9474,2023-11-27,USD,FundPrice
5.9512,2023-11-24,USD,FundPrice
5.9458,2023-11-23,USD,FundPrice
5.9374,2023-11-22,USD,FundPrice
5.9814,2023-11-21,USD,FundPrice
5.9613,2023-11-20,USD,FundPrice
5.9387,2023-11-17,USD,FundPrice
5.8965,2023-11-16,USD,FundPrice
5.9033,2023-11-15,USD,FundPrice
5.7879,2023-11-14,USD,FundPrice
5.7201,2023-11-13,USD,FundPrice
5.7306,2023-11-10,USD,FundPrice
5.7772,2023-11-09,USD,FundPrice
5.7312,2023-11-08,USD,FundPrice
5.7842,2023-11-07,USD,FundPrice
5.889,2023-11-06,USD,FundPrice
5.7741,2023-11-03,USD,FundPrice
5.6881,2023-11-02,USD,FundPrice
5.6015,2023-11-01,USD,FundPrice
5.4921,2023-10-31,USD,FundPrice
5.528,2023-10-30,USD,FundPrice
5.5506,2023-10-27,USD,FundPrice
5.4754,2023-10-26,USD,FundPrice
5.5706,2023-10-25,USD,FundPrice
5.5723,2023-10-24,USD,FundPrice
5.5488,2023-10-23,USD,FundPrice
5.5816,2023-10-20,USD,FundPrice
5.617,2023-10-19,USD,FundPrice
5.7106,2023-10-18,USD,FundPrice
5.7114,2023-10-17,USD,FundPrice
5.6593,2023-10-16,USD,FundPrice
5.7282,2023-10-13,USD,FundPrice
5.8158,2023-10-12,USD,FundPrice
5.7706,2023-10-11,USD,FundPrice
5.7501,2023-10-10,USD,FundPrice
5.6727,2023-10-09,USD,FundPrice
5.6499,2023-10-06,USD,FundPrice
5.6576,2023-10-05,USD,FundPrice
5.5554,2023-10-04,USD,FundPrice
5.6656,2023-10-03,USD,FundPrice
5.7247,2023-10-02,USD,FundPrice
5.7697,2023-09-29,USD,FundPrice
5.7708,2023-09-28,USD,FundPrice
5.7972,2023-09-27,USD,FundPrice
5.8032,2023-09-26,USD,FundPrice
5.8469,2023-09-25,USD,FundPrice
5.8687,2023-09-22,USD,FundPrice
5.8787,2023-09-21,USD,FundPrice
5.9641,2023-09-20,USD,FundPrice
5.9981,2023-09-19,USD,FundPrice
6.007,2023-09-18,USD,FundPrice
6.0284,2023-09-15,USD,FundPrice
5.9959,2023-09-14,USD,FundPrice
5.9504,2023-09-13,USD,FundPrice
5.9647,2023-09-12,USD,FundPrice
5.951,2023-09-11,USD,FundPrice
5.9095,2023-09-08,USD,FundPrice
5.9607,2023-09-07,USD,FundPrice
5.9794,2023-09-06,USD,FundPrice
5.9722,2023-09-05,USD,FundPrice
6.0268,2023-09-04,USD,FundPrice
5.993,2023-09-01,USD,FundPrice
5.9787,2023-08-31,USD,FundPrice
5.9451,2023-08-30,USD,FundPrice
5.8913,2023-08-29,USD,FundPrice
5.8542,2023-08-28,USD,FundPrice
5.7898,2023-08-25,USD,FundPrice
5.8754,2023-08-24,USD,FundPrice
5.8523,2023-08-23,USD,FundPrice
5.7998,2023-08-22,USD,FundPrice
5.7352,2023-08-21,USD,FundPrice
5.7716,2023-08-18,USD,FundPrice
5.7876,2023-08-17,USD,FundPrice
5.8177,2023-08-16,USD,FundPrice
5.9116,2023-08-15,USD,FundPrice
5.8916,2023-08-14,USD,FundPrice
5.9745,2023-08-11,USD,FundPrice
6.0046,2023-08-10,USD,FundPrice
5.9887,2023-08-09,USD,FundPrice
5.9942,2023-08-08,USD,FundPrice
6.0338,2023-08-07,USD,FundPrice
6.0335,2023-08-04,USD,FundPrice
6.0189,2023-08-03,USD,FundPrice
6.054,2023-08-02,USD,FundPrice
6.1778,2023-08-01,USD,FundPrice
6.1972,2023-07-31,USD,FundPrice
6.181,2023-07-28,USD,FundPrice
6.17,2023-07-27,USD,FundPrice
6.1517,2023-07-26,USD,FundPrice
6.1408,2023-07-25,USD,FundPrice
6.1149,2023-07-24,USD,FundPrice
6.0749,2023-07-21,USD,FundPrice
6.1332,2023-07-20,USD,FundPrice
6.1877,2023-07-19,USD,FundPrice
6.1798,2023-07-18,USD,FundPrice
6.1455,2023-07-17,USD,FundPrice
6.1712,2023-07-14,USD,FundPrice
6.1607,2023-07-13,USD,FundPrice
6.0601,2023-07-12,USD,FundPrice
5.9909,2023-07-11,USD,FundPrice
5.9281,2023-07-10,USD,FundPrice
5.9448,2023-07-07,USD,FundPrice
5.9507,2023-07-06,USD,FundPrice
6.032,2023-07-05,USD,FundPrice
6.0515,2023-07-04,USD,FundPrice
6.0577,2023-07-03,USD,FundPrice
5.9716,2023-06-30,USD,FundPrice
5.9724,2023-06-29,USD,FundPrice
5.9741,2023-06-28,USD,FundPrice
5.9275,2023-06-27,USD,FundPrice
5.9325,2023-06-26,USD,FundPrice
5.9337,2023-06-23,USD,FundPrice
6.0499,2023-06-22,USD,FundPrice
6.0924,2023-06-21,USD,FundPrice
6.1186,2023-06-20,USD,FundPrice
6.1328,2023-06-19,USD,FundPrice
6.1707,2023-06-16,USD,FundPrice
6.1614,2023-06-15,USD,FundPrice
6.2375,2023-06-14,USD,FundPrice
6.191,2023-06-13,USD,FundPrice
6.1197,2023-06-12,USD,FundPrice
6.1024,2023-06-09,USD,FundPrice
6.0368,2023-06-08,USD,FundPrice
6.0437,2023-06-07,USD,FundPrice
6.0882,2023-06-06,USD,FundPrice
6.0801,2023-06-05,USD,FundPrice
6.008,2023-06-02,USD,FundPrice
5.9304,2023-06-01,USD,FundPrice
5.8646,2023-05-31,USD,FundPrice
5.9348,2023-05-30,USD,FundPrice
5.92,2023-05-29,USD,FundPrice
5.8817,2023-05-26,USD,FundPrice
5.8922,2023-05-25,USD,FundPrice
5.9517,2023-05-24,USD,FundPrice
6.0107,2023-05-23,USD,FundPrice
6.0329,2023-05-22,USD,FundPrice
6.0077,2023-05-19,USD,FundPrice
5.9629,2023-05-18,USD,FundPrice
5.945,2023-05-17,USD,FundPrice
5.9701,2023-05-16,USD,FundPrice
5.967,2023-05-15,USD,FundPrice
5.9445,2023-05-12,USD,FundPrice
5.9625,2023-05-11,USD,FundPrice
5.9802,2023-05-10,USD,FundPrice
5.9868,2023-05-09,USD,FundPrice
5.9716,2023-05-08,USD,FundPrice
5.9566,2023-05-05,USD,FundPrice
5.9702,2023-05-04,USD,FundPrice
5.9311,2023-05-03,USD,FundPrice
5.915,2023-05-02,USD,FundPrice
5.8969,2023-05-01,USD,FundPrice
5.8867,2023-04-28,USD,FundPrice
5.8863,2023-04-27,USD,FundPrice
5.8912,2023-04-26,USD,FundPrice
5.9141,2023-04-25,USD,FundPrice
5.914,2023-04-24,USD,FundPrice
5.9181,2023-04-21,USD,FundPrice
5.9652,2023-04-20,USD,FundPrice
5.9454,2023-04-19,USD,FundPrice
5.9773,2023-04-18,USD,FundPrice
5.9394,2023-04-17,USD,FundPrice
5.9551,2023-04-14,USD,FundPrice
5.9627,2023-04-13,USD,FundPrice
5.9121,2023-04-12,USD,FundPrice
5.8792,2023-04-11,USD,FundPrice
5.8211,2023-04-10,USD,FundPrice
5.8313,2023-04-06,USD,FundPrice
5.9224,2023-04-05,USD,FundPrice
5.9539,2023-04-04,USD,FundPrice
5.9264,2023-04-03,USD,FundPrice
5.8711,2023-03-31,USD,FundPrice
5.8348,2023-03-30,USD,FundPrice
5.8067,2023-03-29,USD,FundPrice
5.7969,2023-03-28,USD,FundPrice
5.7469,2023-03-27,USD,FundPrice
5.7698,2023-03-24,USD,FundPrice
5.7895,2023-03-23,USD,FundPrice
5.7323,2023-03-22,USD,FundPrice
5.6506,2023-03-21,USD,FundPrice
5.6606,2023-03-20,USD,FundPrice
5.7356,2023-03-17,USD,FundPrice
5.6367,2023-03-16,USD,FundPrice
5.715,2023-03-15,USD,FundPrice
5.6447,2023-03-14,USD,FundPrice
5.8067,2023-03-13,USD,FundPrice
5.8033,2023-03-10,USD,FundPrice
5.8611,2023-03-09,USD,FundPrice
5.812,2023-03-08,USD,FundPrice
5.8396,2023-03-07,USD,FundPrice
5.8693,2023-03-06,USD,FundPrice
5.8034,2023-03-03,USD,FundPrice
5.739,2023-03-02,USD,FundPrice
5.7662,2023-03-01,USD,FundPrice
5.756,2023-02-28,USD,FundPrice
5.7431,2023-02-27,USD,FundPrice
5.7555,2023-02-24,USD,FundPrice
5.7885,2023-02-23,USD,FundPrice
5.7921,2023-02-22,USD,FundPrice
5.8621,2023-02-21,USD,FundPrice
5.8988,2023-02-20,USD,FundPrice
5.8636,2023-02-17,USD,FundPrice
5.9247,2023-02-16,USD,FundPrice
5.868,2023-02-15,USD,FundPrice
5.9783,2023-02-14,USD,FundPrice
5.937,2023-02-13,USD,FundPrice
6.0126,2023-02-10,USD,FundPrice
6.0497,2023-02-09,USD,FundPrice
6.036,2023-02-08,USD,FundPrice
6.0189,2023-02-07,USD,FundPrice
5.963,2023-02-06,USD,FundPrice
6.0652,2023-02-03,USD,FundPrice
6.1354,2023-02-02,USD,FundPrice
6.097,2023-02-01,USD,FundPrice
6.0592,2023-01-31,USD,FundPrice
6.1024,2023-01-30,USD,FundPrice
6.1229,2023-01-27,USD,FundPrice
6.0895,2023-01-26,USD,FundPrice
6.0933,2023-01-25,USD,FundPrice
6.0418,2023-01-24,USD,FundPrice
5.9741,2023-01-23,USD,FundPrice
5.9442,2023-01-20,USD,FundPrice
5.9486,2023-01-19,USD,FundPrice
5.9937,2023-01-18,USD,FundPrice
5.936,2023-01-17,USD,FundPrice
5.9059,2023-01-16,USD,FundPrice
5.9426,2023-01-13,USD,FundPrice
5.8714,2023-01-12,USD,FundPrice
5.7621,2023-01-11,USD,FundPrice
5.7276,2023-01-10,USD,FundPrice
5.7452,2023-01-09,USD,FundPrice
5.6703,2023-01-06,USD,FundPrice
5.5998,2023-01-05,USD,FundPrice
5.6479,2023-01-04,USD,FundPrice
5.6567,2023-01-03,USD,FundPrice
5.6466,2022-12-30,USD,FundPrice
5.6098,2022-12-29,USD,FundPrice
5.6244,2022-12-28,USD,FundPrice
5.6596,2022-12-27,USD,FundPrice
5.6332,2022-12-23,USD,FundPrice
5.6851,2022-12-22,USD,FundPrice
5.6414,2022-12-21,USD,FundPrice
5.6593,2022-12-20,USD,FundPrice
5.6018,2022-12-19,USD,FundPrice
5.6394,2022-12-16,USD,FundPrice
5.6741,2022-12-15,USD,FundPrice
5.8095,2022-12-14,USD,FundPrice
5.7647,2022-12-13,USD,FundPrice
5.6585,2022-12-12,USD,FundPrice
5.7078,2022-12-09,USD,FundPrice
5.6425,2022-12-08,USD,FundPrice
5.6335,2022-12-07,USD,FundPrice
5.6643,2022-12-06,USD,FundPrice
5.7103,2022-12-05,USD,FundPrice
5.7308,2022-12-02,USD,FundPrice
5.8056,2022-12-01,USD,FundPrice
5.663,2022-11-30,USD,FundPrice
5.6752,2022-11-29,USD,FundPrice
5.6478,2022-11-28,USD,FundPrice
5.696,2022-11-25,USD,FundPrice
5.7229,2022-11-24,USD,FundPrice
5.6174,2022-11-23,USD,FundPrice
5.5528,2022-11-22,USD,FundPrice
5.5072,2022-11-21,USD,FundPrice
5.5843,2022-11-18,USD,FundPrice
5.5613,2022-11-17,USD,FundPrice
5.6121,2022-11-16,USD,FundPrice
5.6338,2022-11-15,USD,FundPrice
5.5649,2022-11-14,USD,FundPrice
5.6335,2022-11-11,USD,FundPrice
5.3672,2022-11-10,USD,FundPrice
5.2882,2022-11-09,USD,FundPrice
5.3107,2022-11-08,USD,FundPrice
5.2151,2022-11-07,USD,FundPrice
5.1378,2022-11-04,USD,FundPrice
5.1182,2022-11-03,USD,FundPrice
5.1935,2022-11-02,USD,FundPrice
5.1695,2022-11-01,USD,FundPrice
5.1137,2022-10-31,USD,FundPrice
5.066,2022-10-28,USD,FundPrice
5.1383,2022-10-27,USD,FundPrice
5.1283,2022-10-26,USD,FundPrice
5.0452,2022-10-25,USD,FundPrice
4.9737,2022-10-24,USD,FundPrice
4.9411,2022-10-21,USD,FundPrice
4.9932,2022-10-20,USD,FundPrice
5.0178,2022-10-19,USD,FundPrice
5.0356,2022-10-18,USD,FundPrice
4.9673,2022-10-17,USD,FundPrice
5.0085,2022-10-14,USD,FundPrice
4.9324,2022-10-13,USD,FundPrice
4.9872,2022-10-12,USD,FundPrice
5.0,2022-10-11,USD,FundPrice
