price,asOfDate,currencyCode,__typename
40.2937,2024-10-11,EUR,FundPrice
40.0683,2024-10-10,EUR,FundPrice
40.1293,2024-10-09,EUR,FundPrice
39.8618,2024-10-08,EUR,FundPrice
40.0688,2024-10-07,EUR,FundPrice
39.989,2024-10-04,EUR,FundPrice
39.8264,2024-10-03,EUR,FundPrice
40.1971,2024-10-02,EUR,FundPrice
40.1747,2024-10-01,EUR,FundPrice
40.3261,2024-09-30,EUR,FundPrice
40.7185,2024-09-27,EUR,FundPrice
40.5315,2024-09-26,EUR,FundPrice
40.0283,2024-09-25,EUR,FundPrice
40.0533,2024-09-24,EUR,FundPrice
39.7842,2024-09-23,EUR,FundPrice
39.6169,2024-09-20,EUR,FundPrice
40.1888,2024-09-19,EUR,FundPrice
39.6339,2024-09-18,EUR,FundPrice
39.8327,2024-09-17,EUR,FundPrice
39.6656,2024-09-16,EUR,FundPrice
39.7322,2024-09-13,EUR,FundPrice
39.4357,2024-09-12,EUR,FundPrice
39.274,2024-09-11,EUR,FundPrice
39.2715,2024-09-10,EUR,FundPrice
39.4857,2024-09-09,EUR,FundPrice
39.1674,2024-09-06,EUR,FundPrice
39.5841,2024-09-05,EUR,FundPrice
39.8046,2024-09-04,EUR,FundPrice
40.211,2024-09-03,EUR,FundPrice
40.6042,2024-09-02,EUR,FundPrice
40.608,2024-08-30,EUR,FundPrice
40.5718,2024-08-29,EUR,FundPrice
40.2545,2024-08-28,EUR,FundPrice
40.1252,2024-08-27,EUR,FundPrice
40.0569,2024-08-26,EUR,FundPrice
40.0665,2024-08-23,EUR,FundPrice
39.8807,2024-08-22,EUR,FundPrice
39.7341,2024-08-21,EUR,FundPrice
39.6014,2024-08-20,EUR,FundPrice
39.7792,2024-08-19,EUR,FundPrice
39.5348,2024-08-16,EUR,FundPrice
39.4145,2024-08-15,EUR,FundPrice
38.9252,2024-08-14,EUR,FundPrice
38.7345,2024-08-13,EUR,FundPrice
38.5347,2024-08-12,EUR,FundPrice
38.5467,2024-08-09,EUR,FundPrice
38.3368,2024-08-08,EUR,FundPrice
38.2803,2024-08-07,EUR,FundPrice
37.6964,2024-08-06,EUR,FundPrice
