price,asOfDate,currencyCode,__typename
121.3092,2024-10-11,GBP,FundPrice
121.6676,2024-10-10,GBP,FundPrice
121.1227,2024-10-09,GBP,FundPrice
120.93,2024-10-08,GBP,FundPrice
122.5969,2024-10-07,GBP,FundPrice
122.2602,2024-10-04,GBP,FundPrice
122.2845,2024-10-03,GBP,FundPrice
122.3746,2024-10-02,GBP,FundPrice
121.5655,2024-10-01,GBP,FundPrice
120.977,2024-09-30,GBP,FundPrice
122.8085,2024-09-27,GBP,FundPrice
121.6824,2024-09-26,GBP,FundPrice
121.3635,2024-09-25,GBP,FundPrice
121.5709,2024-09-24,GBP,FundPrice
121.8269,2024-09-23,GBP,FundPrice
120.8068,2024-09-20,GBP,FundPrice
122.2595,2024-09-19,GBP,FundPrice
121.7488,2024-09-18,GBP,FundPrice
121.983,2024-09-17,GBP,FundPrice
122.1144,2024-09-16,GBP,FundPrice
122.0364,2024-09-13,GBP,FundPrice
121.5638,2024-09-12,GBP,FundPrice
120.8508,2024-09-11,GBP,FundPrice
121.0278,2024-09-10,GBP,FundPrice
121.98,2024-09-09,GBP,FundPrice
120.659,2024-09-06,GBP,FundPrice
120.9586,2024-09-05,GBP,FundPrice
121.3095,2024-09-04,GBP,FundPrice
122.3329,2024-09-03,GBP,FundPrice
123.2948,2024-09-02,GBP,FundPrice
123.4755,2024-08-30,GBP,FundPrice
123.5221,2024-08-29,GBP,FundPrice
122.8845,2024-08-28,GBP,FundPrice
122.9085,2024-08-27,GBP,FundPrice
122.0511,2024-08-23,GBP,FundPrice
122.0737,2024-08-22,GBP,FundPrice
121.9668,2024-08-21,GBP,FundPrice
121.8195,2024-08-20,GBP,FundPrice
122.4555,2024-08-19,GBP,FundPrice
122.3856,2024-08-16,GBP,FundPrice
122.9152,2024-08-15,GBP,FundPrice
120.9571,2024-08-14,GBP,FundPrice
120.2891,2024-08-13,GBP,FundPrice
120.5114,2024-08-12,GBP,FundPrice
119.8964,2024-08-09,GBP,FundPrice
119.5535,2024-08-08,GBP,FundPrice
119.5955,2024-08-07,GBP,FundPrice
117.5412,2024-08-06,GBP,FundPrice
117.2693,2024-08-05,GBP,FundPrice
119.7069,2024-08-02,GBP,FundPrice
121.2987,2024-08-01,GBP,FundPrice
126.9598,2024-07-31,GBP,FundPrice
125.5446,2024-07-30,GBP,FundPrice
125.203,2024-07-29,GBP,FundPrice
125.1034,2024-07-26,GBP,FundPrice
124.2076,2024-07-25,GBP,FundPrice
123.684,2024-07-24,GBP,FundPrice
123.8912,2024-07-23,GBP,FundPrice
124.3713,2024-07-22,GBP,FundPrice
123.7147,2024-07-19,GBP,FundPrice
124.4644,2024-07-18,GBP,FundPrice
124.1998,2024-07-17,GBP,FundPrice
123.8584,2024-07-16,GBP,FundPrice
124.1301,2024-07-15,GBP,FundPrice
125.1929,2024-07-12,GBP,FundPrice
124.7445,2024-07-11,GBP,FundPrice
124.2891,2024-07-10,GBP,FundPrice
123.4745,2024-07-09,GBP,FundPrice
124.305,2024-07-08,GBP,FundPrice
124.4577,2024-07-05,GBP,FundPrice
125.0288,2024-07-04,GBP,FundPrice
123.9575,2024-07-03,GBP,FundPrice
123.2003,2024-07-02,GBP,FundPrice
123.291,2024-07-01,GBP,FundPrice
123.246,2024-06-28,GBP,FundPrice
124.0814,2024-06-27,GBP,FundPrice
124.6884,2024-06-26,GBP,FundPrice
125.027,2024-06-25,GBP,FundPrice
125.5469,2024-06-24,GBP,FundPrice
124.8827,2024-06-21,GBP,FundPrice
125.4116,2024-06-20,GBP,FundPrice
124.3276,2024-06-19,GBP,FundPrice
124.1161,2024-06-18,GBP,FundPrice
122.7745,2024-06-17,GBP,FundPrice
122.8506,2024-06-14,GBP,FundPrice
123.7008,2024-06-13,GBP,FundPrice
124.4542,2024-06-12,GBP,FundPrice
123.426,2024-06-11,GBP,FundPrice
124.0451,2024-06-10,GBP,FundPrice
124.3002,2024-06-07,GBP,FundPrice
125.511,2024-06-06,GBP,FundPrice
124.7572,2024-06-05,GBP,FundPrice
124.5281,2024-06-04,GBP,FundPrice
124.9934,2024-06-03,GBP,FundPrice
125.1851,2024-05-31,GBP,FundPrice
123.9102,2024-05-30,GBP,FundPrice
123.7453,2024-05-29,GBP,FundPrice
124.8189,2024-05-28,GBP,FundPrice
125.7792,2024-05-24,GBP,FundPrice
125.4927,2024-05-23,GBP,FundPrice
126.5489,2024-05-22,GBP,FundPrice
126.6264,2024-05-21,GBP,FundPrice
127.3643,2024-05-20,GBP,FundPrice
126.6843,2024-05-17,GBP,FundPrice
126.9607,2024-05-16,GBP,FundPrice
127.3804,2024-05-15,GBP,FundPrice
127.1175,2024-05-14,GBP,FundPrice
126.9184,2024-05-13,GBP,FundPrice
126.5851,2024-05-10,GBP,FundPrice
126.4148,2024-05-09,GBP,FundPrice
125.9051,2024-05-08,GBP,FundPrice
124.6857,2024-05-07,GBP,FundPrice
123.7868,2024-05-03,GBP,FundPrice
122.5644,2024-05-02,GBP,FundPrice
122.3124,2024-05-01,GBP,FundPrice
122.656,2024-04-30,GBP,FundPrice
122.6997,2024-04-29,GBP,FundPrice
122.5926,2024-04-26,GBP,FundPrice
121.0802,2024-04-25,GBP,FundPrice
121.029,2024-04-24,GBP,FundPrice
120.5062,2024-04-23,GBP,FundPrice
120.1954,2024-04-22,GBP,FundPrice
118.8556,2024-04-19,GBP,FundPrice
117.9949,2024-04-18,GBP,FundPrice
117.4863,2024-04-17,GBP,FundPrice
117.6442,2024-04-16,GBP,FundPrice
119.8283,2024-04-15,GBP,FundPrice
120.2831,2024-04-12,GBP,FundPrice
119.1996,2024-04-11,GBP,FundPrice
118.9856,2024-04-10,GBP,FundPrice
119.1681,2024-04-09,GBP,FundPrice
118.7183,2024-04-08,GBP,FundPrice
118.8151,2024-04-05,GBP,FundPrice
119.7865,2024-04-04,GBP,FundPrice
119.1768,2024-04-03,GBP,FundPrice
119.1441,2024-04-02,GBP,FundPrice
119.4088,2024-03-28,GBP,FundPrice
118.4594,2024-03-27,GBP,FundPrice
118.4452,2024-03-26,GBP,FundPrice
118.2454,2024-03-25,GBP,FundPrice
118.4469,2024-03-22,GBP,FundPrice
117.7223,2024-03-21,GBP,FundPrice
115.4585,2024-03-20,GBP,FundPrice
116.0368,2024-03-19,GBP,FundPrice
115.2365,2024-03-18,GBP,FundPrice
115.3103,2024-03-15,GBP,FundPrice
115.545,2024-03-14,GBP,FundPrice
115.8829,2024-03-13,GBP,FundPrice
115.5204,2024-03-12,GBP,FundPrice
114.9083,2024-03-11,GBP,FundPrice
114.2055,2024-03-08,GBP,FundPrice
114.6963,2024-03-07,GBP,FundPrice
114.0636,2024-03-06,GBP,FundPrice
113.5711,2024-03-05,GBP,FundPrice
114.0403,2024-03-04,GBP,FundPrice
114.6727,2024-03-01,GBP,FundPrice
113.3306,2024-02-29,GBP,FundPrice
113.7186,2024-02-28,GBP,FundPrice
114.026,2024-02-27,GBP,FundPrice
114.6041,2024-02-26,GBP,FundPrice
114.3726,2024-02-23,GBP,FundPrice
114.6071,2024-02-22,GBP,FundPrice
113.4854,2024-02-21,GBP,FundPrice
114.8824,2024-02-20,GBP,FundPrice
114.4607,2024-02-19,GBP,FundPrice
114.2125,2024-02-16,GBP,FundPrice
112.5219,2024-02-15,GBP,FundPrice
112.4459,2024-02-14,GBP,FundPrice
111.0687,2024-02-13,GBP,FundPrice
111.978,2024-02-12,GBP,FundPrice
111.9621,2024-02-09,GBP,FundPrice
112.8509,2024-02-08,GBP,FundPrice
112.795,2024-02-07,GBP,FundPrice
114.1236,2024-02-06,GBP,FundPrice
113.1081,2024-02-05,GBP,FundPrice
113.149,2024-02-02,GBP,FundPrice
113.2444,2024-02-01,GBP,FundPrice
