price,asOfDate,currencyCode,__typename
352.929,2024-10-11,GBP,FundPrice
349.3073,2024-10-10,GBP,FundPrice
349.9424,2024-10-09,GBP,FundPrice
348.1268,2024-10-08,GBP,FundPrice
349.5858,2024-10-07,GBP,FundPrice
350.2871,2024-10-04,GBP,FundPrice
347.6063,2024-10-03,GBP,FundPrice
345.7669,2024-10-02,GBP,FundPrice
346.5283,2024-10-01,GBP,FundPrice
346.5032,2024-09-30,GBP,FundPrice
349.2076,2024-09-27,GBP,FundPrice
347.1331,2024-09-26,GBP,FundPrice
343.7571,2024-09-25,GBP,FundPrice
345.9308,2024-09-24,GBP,FundPrice
345.8586,2024-09-23,GBP,FundPrice
346.9523,2024-09-20,GBP,FundPrice
350.3687,2024-09-19,GBP,FundPrice
345.6939,2024-09-18,GBP,FundPrice
346.3262,2024-09-17,GBP,FundPrice
344.6175,2024-09-16,GBP,FundPrice
344.5165,2024-09-13,GBP,FundPrice
340.4308,2024-09-12,GBP,FundPrice
338.165,2024-09-11,GBP,FundPrice
336.9657,2024-09-10,GBP,FundPrice
336.4743,2024-09-09,GBP,FundPrice
333.6867,2024-09-06,GBP,FundPrice
338.3509,2024-09-05,GBP,FundPrice
339.4519,2024-09-04,GBP,FundPrice
342.3524,2024-09-03,GBP,FundPrice
347.6348,2024-09-02,GBP,FundPrice
348.5342,2024-08-30,GBP,FundPrice
346.1634,2024-08-29,GBP,FundPrice
343.9061,2024-08-28,GBP,FundPrice
344.9618,2024-08-27,GBP,FundPrice
346.5606,2024-08-26,GBP,FundPrice
346.9595,2024-08-23,GBP,FundPrice
342.0065,2024-08-22,GBP,FundPrice
344.7276,2024-08-21,GBP,FundPrice
342.511,2024-08-20,GBP,FundPrice
344.9367,2024-08-19,GBP,FundPrice
344.2175,2024-08-16,GBP,FundPrice
343.0639,2024-08-15,GBP,FundPrice
338.2359,2024-08-14,GBP,FundPrice
338.0615,2024-08-13,GBP,FundPrice
334.139,2024-08-12,GBP,FundPrice
336.5315,2024-08-09,GBP,FundPrice
336.7388,2024-08-08,GBP,FundPrice
332.1244,2024-08-07,GBP,FundPrice
333.9125,2024-08-06,GBP,FundPrice
327.8009,2024-08-05,GBP,FundPrice
338.259,2024-08-02,GBP,FundPrice
348.6551,2024-08-01,GBP,FundPrice
354.9471,2024-07-31,GBP,FundPrice
351.337,2024-07-30,GBP,FundPrice
350.351,2024-07-29,GBP,FundPrice
350.9682,2024-07-26,GBP,FundPrice
345.9275,2024-07-25,GBP,FundPrice
344.2632,2024-07-24,GBP,FundPrice
349.4137,2024-07-23,GBP,FundPrice
347.8977,2024-07-22,GBP,FundPrice
344.7134,2024-07-19,GBP,FundPrice
345.6853,2024-07-18,GBP,FundPrice
348.4033,2024-07-17,GBP,FundPrice
351.768,2024-07-16,GBP,FundPrice
344.7045,2024-07-15,GBP,FundPrice
342.5972,2024-07-12,GBP,FundPrice
341.0626,2024-07-11,GBP,FundPrice
335.0841,2024-07-10,GBP,FundPrice
333.1406,2024-07-09,GBP,FundPrice
333.941,2024-07-08,GBP,FundPrice
333.787,2024-07-05,GBP,FundPrice
335.9105,2024-07-04,GBP,FundPrice
335.2041,2024-07-03,GBP,FundPrice
335.4257,2024-07-02,GBP,FundPrice
335.5194,2024-07-01,GBP,FundPrice
337.5506,2024-06-28,GBP,FundPrice
338.1917,2024-06-27,GBP,FundPrice
337.3981,2024-06-26,GBP,FundPrice
337.183,2024-06-25,GBP,FundPrice
338.6733,2024-06-24,GBP,FundPrice
337.8732,2024-06-21,GBP,FundPrice
336.8282,2024-06-20,GBP,FundPrice
335.9075,2024-06-19,GBP,FundPrice
336.9711,2024-06-18,GBP,FundPrice
335.9393,2024-06-17,GBP,FundPrice
335.2202,2024-06-14,GBP,FundPrice
336.5942,2024-06-13,GBP,FundPrice
339.1501,2024-06-12,GBP,FundPrice
337.1705,2024-06-11,GBP,FundPrice
339.2003,2024-06-10,GBP,FundPrice
338.3237,2024-06-07,GBP,FundPrice
340.2519,2024-06-06,GBP,FundPrice
341.2136,2024-06-05,GBP,FundPrice
338.7533,2024-06-04,GBP,FundPrice
342.3187,2024-06-03,GBP,FundPrice
343.6458,2024-05-31,GBP,FundPrice
340.5364,2024-05-30,GBP,FundPrice
338.2417,2024-05-29,GBP,FundPrice
341.4733,2024-05-28,GBP,FundPrice
342.31,2024-05-27,GBP,FundPrice
342.3441,2024-05-24,GBP,FundPrice
340.9067,2024-05-23,GBP,FundPrice
344.1564,2024-05-22,GBP,FundPrice
