price,asOfDate,currencyCode,__typename
45.883,2024-10-11,EUR,FundPrice
45.6263,2024-10-10,EUR,FundPrice
45.6958,2024-10-09,EUR,FundPrice
45.3912,2024-10-08,EUR,FundPrice
45.6269,2024-10-07,EUR,FundPrice
45.536,2024-10-04,EUR,FundPrice
45.3508,2024-10-03,EUR,FundPrice
45.773,2024-10-02,EUR,FundPrice
45.7475,2024-10-01,EUR,FundPrice
45.92,2024-09-30,EUR,FundPrice
46.3667,2024-09-27,EUR,FundPrice
46.1537,2024-09-26,EUR,FundPrice
45.5808,2024-09-25,EUR,FundPrice
45.6092,2024-09-24,EUR,FundPrice
45.3028,2024-09-23,EUR,FundPrice
45.1123,2024-09-20,EUR,FundPrice
45.7636,2024-09-19,EUR,FundPrice
45.1317,2024-09-18,EUR,FundPrice
45.3581,2024-09-17,EUR,FundPrice
45.1677,2024-09-16,EUR,FundPrice
45.2436,2024-09-13,EUR,FundPrice
44.906,2024-09-12,EUR,FundPrice
44.5406,2024-09-11,EUR,FundPrice
44.5377,2024-09-10,EUR,FundPrice
44.7807,2024-09-09,EUR,FundPrice
44.4197,2024-09-06,EUR,FundPrice
44.8922,2024-09-05,EUR,FundPrice
45.1424,2024-09-04,EUR,FundPrice
45.6032,2024-09-03,EUR,FundPrice
46.0492,2024-09-02,EUR,FundPrice
46.0534,2024-08-30,EUR,FundPrice
46.0124,2024-08-29,EUR,FundPrice
45.6526,2024-08-28,EUR,FundPrice
45.5059,2024-08-27,EUR,FundPrice
45.4285,2024-08-26,EUR,FundPrice
45.4394,2024-08-23,EUR,FundPrice
45.2286,2024-08-22,EUR,FundPrice
45.0624,2024-08-21,EUR,FundPrice
44.9119,2024-08-20,EUR,FundPrice
45.1135,2024-08-19,EUR,FundPrice
44.8363,2024-08-16,EUR,FundPrice
44.7,2024-08-15,EUR,FundPrice
44.145,2024-08-14,EUR,FundPrice
43.9287,2024-08-13,EUR,FundPrice
43.7021,2024-08-12,EUR,FundPrice
43.7157,2024-08-09,EUR,FundPrice
43.4777,2024-08-08,EUR,FundPrice
43.4136,2024-08-07,EUR,FundPrice
42.7514,2024-08-06,EUR,FundPrice
42.6346,2024-08-05,EUR,FundPrice
43.5751,2024-08-02,EUR,FundPrice
44.812,2024-08-01,EUR,FundPrice
45.3654,2024-07-31,EUR,FundPrice
44.9993,2024-07-30,EUR,FundPrice
44.8068,2024-07-29,EUR,FundPrice
44.8906,2024-07-26,EUR,FundPrice
44.5214,2024-07-25,EUR,FundPrice
44.8376,2024-07-24,EUR,FundPrice
45.1155,2024-07-23,EUR,FundPrice
45.0428,2024-07-22,EUR,FundPrice
44.6068,2024-07-19,EUR,FundPrice
44.9578,2024-07-18,EUR,FundPrice
45.0419,2024-07-17,EUR,FundPrice
45.2593,2024-07-16,EUR,FundPrice
45.3803,2024-07-15,EUR,FundPrice
45.8453,2024-07-12,EUR,FundPrice
45.4352,2024-07-11,EUR,FundPrice
45.1607,2024-07-10,EUR,FundPrice
44.7588,2024-07-09,EUR,FundPrice
45.1583,2024-07-08,EUR,FundPrice
45.1719,2024-07-05,EUR,FundPrice
45.2609,2024-07-04,EUR,FundPrice
45.0066,2024-07-03,EUR,FundPrice
44.6876,2024-07-02,EUR,FundPrice
44.8753,2024-07-01,EUR,FundPrice
44.7429,2024-06-28,EUR,FundPrice
44.8367,2024-06-27,EUR,FundPrice
45.0217,2024-06-26,EUR,FundPrice
45.2616,2024-06-25,EUR,FundPrice
45.3726,2024-06-24,EUR,FundPrice
45.0473,2024-06-21,EUR,FundPrice
45.3827,2024-06-20,EUR,FundPrice
