price,asOfDate,currencyCode,__typename
161.7815,2024-10-11,GBP,FundPrice
161.4454,2024-10-10,GBP,FundPrice
161.3377,2024-10-09,GBP,FundPrice
160.575,2024-10-08,GBP,FundPrice
160.8463,2024-10-07,GBP,FundPrice
161.0364,2024-10-04,GBP,FundPrice
160.6421,2024-10-03,GBP,FundPrice
160.1305,2024-10-02,GBP,FundPrice
160.0299,2024-10-01,GBP,FundPrice
159.5631,2024-09-30,GBP,FundPrice
160.1494,2024-09-27,GBP,FundPrice
159.5489,2024-09-26,GBP,FundPrice
158.7844,2024-09-25,GBP,FundPrice
159.0569,2024-09-24,GBP,FundPrice
158.7014,2024-09-23,GBP,FundPrice
158.8415,2024-09-20,GBP,FundPrice
159.7238,2024-09-19,GBP,FundPrice
158.1992,2024-09-18,GBP,FundPrice
158.9543,2024-09-17,GBP,FundPrice
158.7529,2024-09-16,GBP,FundPrice
158.6886,2024-09-13,GBP,FundPrice
158.4865,2024-09-12,GBP,FundPrice
157.8848,2024-09-11,GBP,FundPrice
156.999,2024-09-10,GBP,FundPrice
156.7333,2024-09-09,GBP,FundPrice
155.2412,2024-09-06,GBP,FundPrice
156.7406,2024-09-05,GBP,FundPrice
156.9266,2024-09-04,GBP,FundPrice
158.0536,2024-09-03,GBP,FundPrice
159.2846,2024-09-02,GBP,FundPrice
159.4233,2024-08-30,GBP,FundPrice
158.5779,2024-08-29,GBP,FundPrice
158.1568,2024-08-28,GBP,FundPrice
158.3046,2024-08-27,GBP,FundPrice
158.8628,2024-08-23,GBP,FundPrice
158.1093,2024-08-22,GBP,FundPrice
159.1628,2024-08-21,GBP,FundPrice
158.8398,2024-08-20,GBP,FundPrice
159.4208,2024-08-19,GBP,FundPrice
159.2313,2024-08-16,GBP,FundPrice
158.8337,2024-08-15,GBP,FundPrice
157.6332,2024-08-14,GBP,FundPrice
156.9523,2024-08-13,GBP,FundPrice
155.6144,2024-08-12,GBP,FundPrice
155.7616,2024-08-09,GBP,FundPrice
155.1899,2024-08-08,GBP,FundPrice
153.9605,2024-08-07,GBP,FundPrice
153.7059,2024-08-06,GBP,FundPrice
152.1014,2024-08-05,GBP,FundPrice
155.6249,2024-08-02,GBP,FundPrice
157.9909,2024-08-01,GBP,FundPrice
158.8868,2024-07-31,GBP,FundPrice
157.1826,2024-07-30,GBP,FundPrice
157.3592,2024-07-29,GBP,FundPrice
156.99,2024-07-26,GBP,FundPrice
155.6822,2024-07-25,GBP,FundPrice
155.9159,2024-07-24,GBP,FundPrice
157.7005,2024-07-23,GBP,FundPrice
157.7827,2024-07-22,GBP,FundPrice
156.8208,2024-07-19,GBP,FundPrice
157.4648,2024-07-18,GBP,FundPrice
157.9739,2024-07-17,GBP,FundPrice
159.2689,2024-07-16,GBP,FundPrice
158.5962,2024-07-15,GBP,FundPrice
158.5986,2024-07-12,GBP,FundPrice
158.6117,2024-07-11,GBP,FundPrice
158.9794,2024-07-10,GBP,FundPrice
158.1487,2024-07-09,GBP,FundPrice
158.1809,2024-07-08,GBP,FundPrice
158.3675,2024-07-05,GBP,FundPrice
158.281,2024-07-04,GBP,FundPrice
157.7892,2024-07-03,GBP,FundPrice
157.4053,2024-07-02,GBP,FundPrice
157.3609,2024-07-01,GBP,FundPrice
157.3506,2024-06-28,GBP,FundPrice
157.6321,2024-06-27,GBP,FundPrice
157.9045,2024-06-26,GBP,FundPrice
