price,asOfDate,currencyCode,__typename
203.8456,2024-10-11,GBP,FundPrice
203.5179,2024-10-10,GBP,FundPrice
203.4673,2024-10-09,GBP,FundPrice
202.7747,2024-10-08,GBP,FundPrice
202.9855,2024-10-07,GBP,FundPrice
203.3381,2024-10-04,GBP,FundPrice
203.2584,2024-10-03,GBP,FundPrice
202.8179,2024-10-02,GBP,FundPrice
202.9479,2024-10-01,GBP,FundPrice
202.2885,2024-09-30,GBP,FundPrice
202.9428,2024-09-27,GBP,FundPrice
202.235,2024-09-26,GBP,FundPrice
201.584,2024-09-25,GBP,FundPrice
202.0287,2024-09-24,GBP,FundPrice
201.6329,2024-09-23,GBP,FundPrice
201.7654,2024-09-20,GBP,FundPrice
202.693,2024-09-19,GBP,FundPrice
201.3073,2024-09-18,GBP,FundPrice
202.1982,2024-09-17,GBP,FundPrice
202.0319,2024-09-16,GBP,FundPrice
201.8232,2024-09-13,GBP,FundPrice
201.5667,2024-09-12,GBP,FundPrice
201.0782,2024-09-11,GBP,FundPrice
200.1147,2024-09-10,GBP,FundPrice
199.7421,2024-09-09,GBP,FundPrice
198.3123,2024-09-06,GBP,FundPrice
199.6487,2024-09-05,GBP,FundPrice
199.7196,2024-09-04,GBP,FundPrice
200.6206,2024-09-03,GBP,FundPrice
201.6039,2024-09-02,GBP,FundPrice
201.8005,2024-08-30,GBP,FundPrice
200.9979,2024-08-29,GBP,FundPrice
200.7006,2024-08-28,GBP,FundPrice
200.8376,2024-08-27,GBP,FundPrice
201.5717,2024-08-23,GBP,FundPrice
200.6104,2024-08-22,GBP,FundPrice
201.8327,2024-08-21,GBP,FundPrice
201.428,2024-08-20,GBP,FundPrice
201.8577,2024-08-19,GBP,FundPrice
201.747,2024-08-16,GBP,FundPrice
201.2695,2024-08-15,GBP,FundPrice
200.3915,2024-08-14,GBP,FundPrice
199.5651,2024-08-13,GBP,FundPrice
198.0814,2024-08-12,GBP,FundPrice
198.226,2024-08-09,GBP,FundPrice
197.5403,2024-08-08,GBP,FundPrice
196.3984,2024-08-07,GBP,FundPrice
196.3443,2024-08-06,GBP,FundPrice
194.9651,2024-08-05,GBP,FundPrice
198.359,2024-08-02,GBP,FundPrice
200.3784,2024-08-01,GBP,FundPrice
200.9069,2024-07-31,GBP,FundPrice
199.118,2024-07-30,GBP,FundPrice
199.2108,2024-07-29,GBP,FundPrice
198.6822,2024-07-26,GBP,FundPrice
197.3817,2024-07-25,GBP,FundPrice
197.5412,2024-07-24,GBP,FundPrice
199.3219,2024-07-23,GBP,FundPrice
199.3532,2024-07-22,GBP,FundPrice
198.4636,2024-07-19,GBP,FundPrice
199.3045,2024-07-18,GBP,FundPrice
199.7759,2024-07-17,GBP,FundPrice
201.0226,2024-07-16,GBP,FundPrice
200.1729,2024-07-15,GBP,FundPrice
200.1236,2024-07-12,GBP,FundPrice
200.1747,2024-07-11,GBP,FundPrice
200.2741,2024-07-10,GBP,FundPrice
199.4034,2024-07-09,GBP,FundPrice
199.547,2024-07-08,GBP,FundPrice
199.6508,2024-07-05,GBP,FundPrice
199.3183,2024-07-04,GBP,FundPrice
198.9172,2024-07-03,GBP,FundPrice
198.3302,2024-07-02,GBP,FundPrice
198.1837,2024-07-01,GBP,FundPrice
198.4503,2024-06-28,GBP,FundPrice
198.9291,2024-06-27,GBP,FundPrice
199.1398,2024-06-26,GBP,FundPrice
199.063,2024-06-25,GBP,FundPrice
198.9266,2024-06-24,GBP,FundPrice
199.0334,2024-06-21,GBP,FundPrice
199.2188,2024-06-20,GBP,FundPrice
198.8053,2024-06-19,GBP,FundPrice
198.9852,2024-06-18,GBP,FundPrice
198.1845,2024-06-17,GBP,FundPrice
198.2519,2024-06-14,GBP,FundPrice
197.5258,2024-06-13,GBP,FundPrice
197.3156,2024-06-12,GBP,FundPrice
196.5911,2024-06-11,GBP,FundPrice
196.5691,2024-06-10,GBP,FundPrice
196.86,2024-06-07,GBP,FundPrice
197.5114,2024-06-06,GBP,FundPrice
197.2417,2024-06-05,GBP,FundPrice
196.0119,2024-06-04,GBP,FundPrice
196.2054,2024-06-03,GBP,FundPrice
195.5583,2024-05-31,GBP,FundPrice
194.7455,2024-05-30,GBP,FundPrice
194.7964,2024-05-29,GBP,FundPrice
195.8954,2024-05-28,GBP,FundPrice
196.4763,2024-05-24,GBP,FundPrice
196.2732,2024-05-23,GBP,FundPrice
196.9899,2024-05-22,GBP,FundPrice
197.6753,2024-05-21,GBP,FundPrice
197.7031,2024-05-20,GBP,FundPrice
197.7455,2024-05-17,GBP,FundPrice
198.2773,2024-05-16,GBP,FundPrice
198.2779,2024-05-15,GBP,FundPrice
197.1202,2024-05-14,GBP,FundPrice
196.8686,2024-05-13,GBP,FundPrice
197.3386,2024-05-10,GBP,FundPrice
196.8389,2024-05-09,GBP,FundPrice
196.5092,2024-05-08,GBP,FundPrice
196.3263,2024-05-07,GBP,FundPrice
194.4125,2024-05-03,GBP,FundPrice
193.3455,2024-05-02,GBP,FundPrice
192.2059,2024-05-01,GBP,FundPrice
192.1401,2024-04-30,GBP,FundPrice
193.4222,2024-04-29,GBP,FundPrice
193.1811,2024-04-26,GBP,FundPrice
191.7656,2024-04-25,GBP,FundPrice
192.7608,2024-04-24,GBP,FundPrice
192.9136,2024-04-23,GBP,FundPrice
192.5801,2024-04-22,GBP,FundPrice
190.5832,2024-04-19,GBP,FundPrice
191.2713,2024-04-18,GBP,FundPrice
191.1095,2024-04-17,GBP,FundPrice
191.1299,2024-04-16,GBP,FundPrice
192.4963,2024-04-15,GBP,FundPrice
194.0629,2024-04-12,GBP,FundPrice
194.0785,2024-04-11,GBP,FundPrice
193.8844,2024-04-10,GBP,FundPrice
194.3746,2024-04-09,GBP,FundPrice
194.1465,2024-04-08,GBP,FundPrice
194.0055,2024-04-05,GBP,FundPrice
193.9628,2024-04-04,GBP,FundPrice
194.4284,2024-04-03,GBP,FundPrice
194.6146,2024-04-02,GBP,FundPrice
199.5948,2024-03-28,GBP,FundPrice
199.5192,2024-03-27,GBP,FundPrice
198.6272,2024-03-26,GBP,FundPrice
198.5583,2024-03-25,GBP,FundPrice
199.2051,2024-03-22,GBP,FundPrice
198.7194,2024-03-21,GBP,FundPrice
197.0054,2024-03-20,GBP,FundPrice
196.4062,2024-03-19,GBP,FundPrice
195.8579,2024-03-18,GBP,FundPrice
195.3291,2024-03-15,GBP,FundPrice
195.8328,2024-03-14,GBP,FundPrice
196.2063,2024-03-13,GBP,FundPrice
196.5856,2024-03-12,GBP,FundPrice
195.3416,2024-03-11,GBP,FundPrice
195.1612,2024-03-08,GBP,FundPrice
195.9432,2024-03-07,GBP,FundPrice
195.1617,2024-03-06,GBP,FundPrice
194.6469,2024-03-05,GBP,FundPrice
195.0615,2024-03-04,GBP,FundPrice
195.618,2024-03-01,GBP,FundPrice
194.5916,2024-02-29,GBP,FundPrice
193.8369,2024-02-28,GBP,FundPrice
194.0407,2024-02-27,GBP,FundPrice
193.9621,2024-02-26,GBP,FundPrice
194.3943,2024-02-23,GBP,FundPrice
194.4195,2024-02-22,GBP,FundPrice
192.8195,2024-02-21,GBP,FundPrice
192.7231,2024-02-20,GBP,FundPrice
193.5202,2024-02-19,GBP,FundPrice
193.4194,2024-02-16,GBP,FundPrice
193.3364,2024-02-15,GBP,FundPrice
192.6767,2024-02-14,GBP,FundPrice
191.1839,2024-02-13,GBP,FundPrice
192.6986,2024-02-12,GBP,FundPrice
192.4064,2024-02-09,GBP,FundPrice
192.4079,2024-02-08,GBP,FundPrice
192.5553,2024-02-07,GBP,FundPrice
192.6196,2024-02-06,GBP,FundPrice
191.9907,2024-02-05,GBP,FundPrice
192.0132,2024-02-02,GBP,FundPrice
191.9936,2024-02-01,GBP,FundPrice
190.7908,2024-01-31,GBP,FundPrice
191.5601,2024-01-30,GBP,FundPrice
191.4735,2024-01-29,GBP,FundPrice
190.3888,2024-01-26,GBP,FundPrice
190.0963,2024-01-25,GBP,FundPrice
189.3192,2024-01-24,GBP,FundPrice
189.4778,2024-01-23,GBP,FundPrice
189.3465,2024-01-22,GBP,FundPrice
189.0124,2024-01-19,GBP,FundPrice
188.0488,2024-01-18,GBP,FundPrice
187.4907,2024-01-17,GBP,FundPrice
189.2476,2024-01-16,GBP,FundPrice
189.7454,2024-01-15,GBP,FundPrice
189.7654,2024-01-12,GBP,FundPrice
189.4835,2024-01-11,GBP,FundPrice
189.4236,2024-01-10,GBP,FundPrice
189.6239,2024-01-09,GBP,FundPrice
189.4683,2024-01-08,GBP,FundPrice
188.6029,2024-01-05,GBP,FundPrice
189.2223,2024-01-04,GBP,FundPrice
189.7741,2024-01-03,GBP,FundPrice
191.1572,2024-01-02,GBP,FundPrice
191.2948,2023-12-29,GBP,FundPrice
191.8277,2023-12-28,GBP,FundPrice
191.7135,2023-12-27,GBP,FundPrice
190.831,2023-12-22,GBP,FundPrice
191.209,2023-12-21,GBP,FundPrice
190.5807,2023-12-20,GBP,FundPrice
190.2006,2023-12-19,GBP,FundPrice
189.997,2023-12-18,GBP,FundPrice
189.3267,2023-12-15,GBP,FundPrice
188.951,2023-12-14,GBP,FundPrice
188.7578,2023-12-13,GBP,FundPrice
186.8714,2023-12-12,GBP,FundPrice
186.2243,2023-12-11,GBP,FundPrice
186.3618,2023-12-08,GBP,FundPrice
186.0089,2023-12-07,GBP,FundPrice
185.5459,2023-12-06,GBP,FundPrice
184.9438,2023-12-05,GBP,FundPrice
184.4805,2023-12-04,GBP,FundPrice
184.9377,2023-12-01,GBP,FundPrice
183.7769,2023-11-30,GBP,FundPrice
183.5759,2023-11-29,GBP,FundPrice
183.164,2023-11-28,GBP,FundPrice
183.2927,2023-11-27,GBP,FundPrice
183.2484,2023-11-24,GBP,FundPrice
183.8676,2023-11-23,GBP,FundPrice
184.454,2023-11-22,GBP,FundPrice
183.9683,2023-11-21,GBP,FundPrice
184.2169,2023-11-20,GBP,FundPrice
184.1402,2023-11-17,GBP,FundPrice
183.471,2023-11-16,GBP,FundPrice
183.3944,2023-11-15,GBP,FundPrice
182.7987,2023-11-14,GBP,FundPrice
181.5174,2023-11-13,GBP,FundPrice
181.5997,2023-11-10,GBP,FundPrice
180.8894,2023-11-09,GBP,FundPrice
181.161,2023-11-08,GBP,FundPrice
180.865,2023-11-07,GBP,FundPrice
180.0298,2023-11-06,GBP,FundPrice
180.1475,2023-11-03,GBP,FundPrice
180.0846,2023-11-02,GBP,FundPrice
177.9622,2023-11-01,GBP,FundPrice
176.7039,2023-10-31,GBP,FundPrice
176.2386,2023-10-30,GBP,FundPrice
175.5572,2023-10-27,GBP,FundPrice
175.8001,2023-10-26,GBP,FundPrice
176.5833,2023-10-25,GBP,FundPrice
177.3804,2023-10-24,GBP,FundPrice
176.4481,2023-10-23,GBP,FundPrice
176.7957,2023-10-20,GBP,FundPrice
178.0497,2023-10-19,GBP,FundPrice
179.2489,2023-10-18,GBP,FundPrice
180.7033,2023-10-17,GBP,FundPrice
180.7646,2023-10-16,GBP,FundPrice
180.6897,2023-10-13,GBP,FundPrice
180.8924,2023-10-12,GBP,FundPrice
180.9308,2023-10-11,GBP,FundPrice
180.4535,2023-10-10,GBP,FundPrice
179.0929,2023-10-09,GBP,FundPrice
178.6843,2023-10-06,GBP,FundPrice
178.3052,2023-10-05,GBP,FundPrice
178.1228,2023-10-04,GBP,FundPrice
178.3354,2023-10-03,GBP,FundPrice
179.5842,2023-10-02,GBP,FundPrice
180.2316,2023-09-29,GBP,FundPrice
179.9786,2023-09-28,GBP,FundPrice
180.4521,2023-09-27,GBP,FundPrice
180.5214,2023-09-26,GBP,FundPrice
181.4192,2023-09-25,GBP,FundPrice
181.598,2023-09-22,GBP,FundPrice
181.4435,2023-09-21,GBP,FundPrice
182.6855,2023-09-20,GBP,FundPrice
182.4726,2023-09-19,GBP,FundPrice
182.7477,2023-09-18,GBP,FundPrice
183.2431,2023-09-15,GBP,FundPrice
183.9758,2023-09-14,GBP,FundPrice
181.8757,2023-09-13,GBP,FundPrice
181.9958,2023-09-12,GBP,FundPrice
181.5934,2023-09-11,GBP,FundPrice
