price,asOfDate,currencyCode,__typename
437.4635,2024-10-11,GBP,FundPrice
432.9743,2024-10-10,GBP,FundPrice
433.7615,2024-10-09,GBP,FundPrice
431.511,2024-10-08,GBP,FundPrice
433.3195,2024-10-07,GBP,FundPrice
434.1887,2024-10-04,GBP,FundPrice
430.8659,2024-10-03,GBP,FundPrice
428.5858,2024-10-02,GBP,FundPrice
429.5297,2024-10-01,GBP,FundPrice
429.4986,2024-09-30,GBP,FundPrice
431.2323,2024-09-27,GBP,FundPrice
428.6706,2024-09-26,GBP,FundPrice
424.5016,2024-09-25,GBP,FundPrice
427.1858,2024-09-24,GBP,FundPrice
427.0967,2024-09-23,GBP,FundPrice
428.4473,2024-09-20,GBP,FundPrice
432.6662,2024-09-19,GBP,FundPrice
426.8933,2024-09-18,GBP,FundPrice
427.6742,2024-09-17,GBP,FundPrice
425.5641,2024-09-16,GBP,FundPrice
425.4393,2024-09-13,GBP,FundPrice
420.394,2024-09-12,GBP,FundPrice
417.596,2024-09-11,GBP,FundPrice
416.115,2024-09-10,GBP,FundPrice
415.5081,2024-09-09,GBP,FundPrice
412.0658,2024-09-06,GBP,FundPrice
417.8256,2024-09-05,GBP,FundPrice
419.1851,2024-09-04,GBP,FundPrice
422.7669,2024-09-03,GBP,FundPrice
429.2901,2024-09-02,GBP,FundPrice
430.4008,2024-08-30,GBP,FundPrice
427.4731,2024-08-29,GBP,FundPrice
424.6856,2024-08-28,GBP,FundPrice
425.9893,2024-08-27,GBP,FundPrice
427.9636,2024-08-26,GBP,FundPrice
428.4562,2024-08-23,GBP,FundPrice
422.3398,2024-08-22,GBP,FundPrice
425.7,2024-08-21,GBP,FundPrice
422.9628,2024-08-20,GBP,FundPrice
425.9582,2024-08-19,GBP,FundPrice
425.0701,2024-08-16,GBP,FundPrice
423.6456,2024-08-15,GBP,FundPrice
417.6836,2024-08-14,GBP,FundPrice
417.4681,2024-08-13,GBP,FundPrice
412.6243,2024-08-12,GBP,FundPrice
415.5787,2024-08-09,GBP,FundPrice
415.8348,2024-08-08,GBP,FundPrice
410.1365,2024-08-07,GBP,FundPrice
412.3447,2024-08-06,GBP,FundPrice
404.7975,2024-08-05,GBP,FundPrice
417.712,2024-08-02,GBP,FundPrice
430.5501,2024-08-01,GBP,FundPrice
438.3201,2024-07-31,GBP,FundPrice
433.862,2024-07-30,GBP,FundPrice
432.6444,2024-07-29,GBP,FundPrice
433.4066,2024-07-26,GBP,FundPrice
427.1818,2024-07-25,GBP,FundPrice
425.1266,2024-07-24,GBP,FundPrice
431.4869,2024-07-23,GBP,FundPrice
429.6148,2024-07-22,GBP,FundPrice
425.6826,2024-07-19,GBP,FundPrice
426.8828,2024-07-18,GBP,FundPrice
430.2392,2024-07-17,GBP,FundPrice
434.3942,2024-07-16,GBP,FundPrice
425.6716,2024-07-15,GBP,FundPrice
423.0693,2024-07-12,GBP,FundPrice
421.1742,2024-07-11,GBP,FundPrice
413.7914,2024-07-10,GBP,FundPrice
411.3914,2024-07-09,GBP,FundPrice
412.3798,2024-07-08,GBP,FundPrice
412.1897,2024-07-05,GBP,FundPrice
414.8119,2024-07-04,GBP,FundPrice
413.9397,2024-07-03,GBP,FundPrice
414.2132,2024-07-02,GBP,FundPrice
414.329,2024-07-01,GBP,FundPrice
416.8372,2024-06-28,GBP,FundPrice
415.2942,2024-06-27,GBP,FundPrice
414.3197,2024-06-26,GBP,FundPrice
414.0556,2024-06-25,GBP,FundPrice
415.8857,2024-06-24,GBP,FundPrice
414.9031,2024-06-21,GBP,FundPrice
413.6199,2024-06-20,GBP,FundPrice
412.4892,2024-06-19,GBP,FundPrice
413.7954,2024-06-18,GBP,FundPrice
412.5284,2024-06-17,GBP,FundPrice
411.6453,2024-06-14,GBP,FundPrice
413.3325,2024-06-13,GBP,FundPrice
416.4711,2024-06-12,GBP,FundPrice
414.0403,2024-06-11,GBP,FundPrice
416.5328,2024-06-10,GBP,FundPrice
415.4563,2024-06-07,GBP,FundPrice
417.8242,2024-06-06,GBP,FundPrice
419.0051,2024-06-05,GBP,FundPrice
415.9839,2024-06-04,GBP,FundPrice
420.3622,2024-06-03,GBP,FundPrice
421.9918,2024-05-31,GBP,FundPrice
418.1735,2024-05-30,GBP,FundPrice
415.3557,2024-05-29,GBP,FundPrice
419.324,2024-05-28,GBP,FundPrice
420.3515,2024-05-27,GBP,FundPrice
420.3934,2024-05-24,GBP,FundPrice
418.6282,2024-05-23,GBP,FundPrice
422.6188,2024-05-22,GBP,FundPrice
425.6099,2024-05-21,GBP,FundPrice
427.1304,2024-05-20,GBP,FundPrice
426.2998,2024-05-17,GBP,FundPrice
427.2064,2024-05-16,GBP,FundPrice
429.2895,2024-05-15,GBP,FundPrice
428.2329,2024-05-14,GBP,FundPrice
425.7413,2024-05-13,GBP,FundPrice
427.0393,2024-05-10,GBP,FundPrice
427.2612,2024-05-09,GBP,FundPrice
424.5027,2024-05-08,GBP,FundPrice
424.3032,2024-05-07,GBP,FundPrice
421.9394,2024-05-06,GBP,FundPrice
419.1605,2024-05-03,GBP,FundPrice
416.9885,2024-05-02,GBP,FundPrice
411.2764,2024-05-01,GBP,FundPrice
410.4277,2024-04-30,GBP,FundPrice
415.1308,2024-04-29,GBP,FundPrice
414.6366,2024-04-26,GBP,FundPrice
411.5654,2024-04-25,GBP,FundPrice
416.3111,2024-04-24,GBP,FundPrice
416.6888,2024-04-23,GBP,FundPrice
414.3901,2024-04-22,GBP,FundPrice
407.5107,2024-04-19,GBP,FundPrice
407.2989,2024-04-18,GBP,FundPrice
406.3573,2024-04-17,GBP,FundPrice
409.159,2024-04-16,GBP,FundPrice
413.1687,2024-04-15,GBP,FundPrice
418.2175,2024-04-12,GBP,FundPrice
420.7984,2024-04-11,GBP,FundPrice
419.4015,2024-04-10,GBP,FundPrice
423.1843,2024-04-09,GBP,FundPrice
423.0334,2024-04-08,GBP,FundPrice
421.2444,2024-04-05,GBP,FundPrice
419.1747,2024-04-04,GBP,FundPrice
422.1535,2024-04-03,GBP,FundPrice
422.0895,2024-04-02,GBP,FundPrice
427.4314,2024-04-01,GBP,FundPrice
428.3612,2024-03-28,GBP,FundPrice
427.4457,2024-03-27,GBP,FundPrice
421.5326,2024-03-26,GBP,FundPrice
420.8722,2024-03-25,GBP,FundPrice
422.5664,2024-03-22,GBP,FundPrice
423.4563,2024-03-21,GBP,FundPrice
417.4614,2024-03-20,GBP,FundPrice
413.1812,2024-03-19,GBP,FundPrice
411.024,2024-03-18,GBP,FundPrice
410.9986,2024-03-15,GBP,FundPrice
410.3081,2024-03-14,GBP,FundPrice
413.3243,2024-03-13,GBP,FundPrice
413.1465,2024-03-12,GBP,FundPrice
411.9812,2024-03-11,GBP,FundPrice
412.772,2024-03-08,GBP,FundPrice
415.1161,2024-03-07,GBP,FundPrice
413.2607,2024-03-06,GBP,FundPrice
410.3281,2024-03-05,GBP,FundPrice
413.4671,2024-03-04,GBP,FundPrice
415.5591,2024-03-01,GBP,FundPrice
412.3821,2024-02-29,GBP,FundPrice
410.1252,2024-02-28,GBP,FundPrice
410.8957,2024-02-27,GBP,FundPrice
407.6614,2024-02-26,GBP,FundPrice
407.1963,2024-02-23,GBP,FundPrice
408.229,2024-02-22,GBP,FundPrice
405.3495,2024-02-21,GBP,FundPrice
404.8535,2024-02-20,GBP,FundPrice
410.0904,2024-02-19,GBP,FundPrice
409.8875,2024-02-16,GBP,FundPrice
410.6561,2024-02-15,GBP,FundPrice
405.4088,2024-02-14,GBP,FundPrice
398.8833,2024-02-13,GBP,FundPrice
408.6051,2024-02-12,GBP,FundPrice
403.9711,2024-02-09,GBP,FundPrice
401.845,2024-02-08,GBP,FundPrice
398.2556,2024-02-07,GBP,FundPrice
399.5564,2024-02-06,GBP,FundPrice
398.5485,2024-02-05,GBP,FundPrice
399.226,2024-02-02,GBP,FundPrice
399.8354,2024-02-01,GBP,FundPrice
396.604,2024-01-31,GBP,FundPrice
402.7748,2024-01-30,GBP,FundPrice
403.9179,2024-01-29,GBP,FundPrice
399.0535,2024-01-26,GBP,FundPrice
399.0691,2024-01-25,GBP,FundPrice
395.9823,2024-01-24,GBP,FundPrice
398.9138,2024-01-23,GBP,FundPrice
398.7968,2024-01-22,GBP,FundPrice
394.4863,2024-01-19,GBP,FundPrice
392.2214,2024-01-18,GBP,FundPrice
390.4523,2024-01-17,GBP,FundPrice
395.0444,2024-01-16,GBP,FundPrice
397.2237,2024-01-15,GBP,FundPrice
396.9798,2024-01-12,GBP,FundPrice
397.5454,2024-01-11,GBP,FundPrice
398.8197,2024-01-10,GBP,FundPrice
399.3448,2024-01-09,GBP,FundPrice
399.9611,2024-01-08,GBP,FundPrice
395.4392,2024-01-05,GBP,FundPrice
397.0088,2024-01-04,GBP,FundPrice
398.6463,2024-01-03,GBP,FundPrice
408.2436,2024-01-02,GBP,FundPrice
407.3503,2023-12-29,GBP,FundPrice
410.2279,2023-12-28,GBP,FundPrice
409.4242,2023-12-27,GBP,FundPrice
409.5756,2023-12-26,GBP,FundPrice
406.7863,2023-12-22,GBP,FundPrice
406.0515,2023-12-21,GBP,FundPrice
401.4467,2023-12-20,GBP,FundPrice
403.2404,2023-12-19,GBP,FundPrice
400.34,2023-12-18,GBP,FundPrice
399.5892,2023-12-15,GBP,FundPrice
400.1051,2023-12-14,GBP,FundPrice
395.5463,2023-12-13,GBP,FundPrice
386.4316,2023-12-12,GBP,FundPrice
387.1687,2023-12-11,GBP,FundPrice
387.084,2023-12-08,GBP,FundPrice
384.9795,2023-12-07,GBP,FundPrice
382.3907,2023-12-06,GBP,FundPrice
380.8115,2023-12-05,GBP,FundPrice
384.5262,2023-12-04,GBP,FundPrice
382.164,2023-12-01,GBP,FundPrice
374.182,2023-11-30,GBP,FundPrice
372.8219,2023-11-29,GBP,FundPrice
371.2418,2023-11-28,GBP,FundPrice
373.4638,2023-11-27,GBP,FundPrice
373.983,2023-11-24,GBP,FundPrice
374.1459,2023-11-23,GBP,FundPrice
375.9259,2023-11-22,GBP,FundPrice
372.6623,2023-11-21,GBP,FundPrice
376.5345,2023-11-20,GBP,FundPrice
376.354,2023-11-17,GBP,FundPrice
371.9385,2023-11-16,GBP,FundPrice
376.5024,2023-11-15,GBP,FundPrice
373.6559,2023-11-14,GBP,FundPrice
364.9978,2023-11-13,GBP,FundPrice
366.5679,2023-11-10,GBP,FundPrice
362.8509,2023-11-09,GBP,FundPrice
364.4043,2023-11-08,GBP,FundPrice
366.2667,2023-11-07,GBP,FundPrice
365.6573,2023-11-06,GBP,FundPrice
368.9522,2023-11-03,GBP,FundPrice
366.7619,2023-11-02,GBP,FundPrice
359.797,2023-11-01,GBP,FundPrice
357.2319,2023-10-31,GBP,FundPrice
354.3855,2023-10-30,GBP,FundPrice
352.9092,2023-10-27,GBP,FundPrice
354.746,2023-10-26,GBP,FundPrice
354.5648,2023-10-25,GBP,FundPrice
358.2327,2023-10-24,GBP,FundPrice
355.2401,2023-10-23,GBP,FundPrice
359.6159,2023-10-20,GBP,FundPrice
363.6596,2023-10-19,GBP,FundPrice
368.1958,2023-10-18,GBP,FundPrice
373.4329,2023-10-17,GBP,FundPrice
369.9945,2023-10-16,GBP,FundPrice
368.2673,2023-10-13,GBP,FundPrice
370.0773,2023-10-12,GBP,FundPrice
372.5583,2023-10-11,GBP,FundPrice
374.1357,2023-10-10,GBP,FundPrice
370.1058,2023-10-09,GBP,FundPrice
369.6284,2023-10-06,GBP,FundPrice
367.9553,2023-10-05,GBP,FundPrice
367.3735,2023-10-04,GBP,FundPrice
369.5539,2023-10-03,GBP,FundPrice
