price,asOfDate,currencyCode,__typename
214.538,2024-10-11,GBP,FundPrice
214.1085,2024-10-10,GBP,FundPrice
213.9875,2024-10-09,GBP,FundPrice
213.0335,2024-10-08,GBP,FundPrice
213.3475,2024-10-07,GBP,FundPrice
213.6314,2024-10-04,GBP,FundPrice
213.1968,2024-10-03,GBP,FundPrice
212.5594,2024-10-02,GBP,FundPrice
212.4717,2024-10-01,GBP,FundPrice
211.8439,2024-09-30,GBP,FundPrice
212.6004,2024-09-27,GBP,FundPrice
211.829,2024-09-26,GBP,FundPrice
210.8934,2024-09-25,GBP,FundPrice
211.2613,2024-09-24,GBP,FundPrice
210.8072,2024-09-23,GBP,FundPrice
210.9839,2024-09-20,GBP,FundPrice
212.1119,2024-09-19,GBP,FundPrice
210.1957,2024-09-18,GBP,FundPrice
211.1876,2024-09-17,GBP,FundPrice
210.9471,2024-09-16,GBP,FundPrice
210.8451,2024-09-13,GBP,FundPrice
210.5783,2024-09-12,GBP,FundPrice
209.8412,2024-09-11,GBP,FundPrice
208.6887,2024-09-10,GBP,FundPrice
208.3314,2024-09-09,GBP,FundPrice
206.4325,2024-09-06,GBP,FundPrice
208.3073,2024-09-05,GBP,FundPrice
208.5305,2024-09-04,GBP,FundPrice
209.9027,2024-09-03,GBP,FundPrice
211.4259,2024-09-02,GBP,FundPrice
211.6172,2024-08-30,GBP,FundPrice
210.5485,2024-08-29,GBP,FundPrice
210.0282,2024-08-28,GBP,FundPrice
210.2209,2024-08-27,GBP,FundPrice
210.9617,2024-08-23,GBP,FundPrice
209.9699,2024-08-22,GBP,FundPrice
211.3406,2024-08-21,GBP,FundPrice
210.9154,2024-08-20,GBP,FundPrice
211.6334,2024-08-19,GBP,FundPrice
211.4022,2024-08-16,GBP,FundPrice
210.8914,2024-08-15,GBP,FundPrice
209.415,2024-08-14,GBP,FundPrice
208.5284,2024-08-13,GBP,FundPrice
206.7991,2024-08-12,GBP,FundPrice
206.9772,2024-08-09,GBP,FundPrice
206.2363,2024-08-08,GBP,FundPrice
204.6724,2024-08-07,GBP,FundPrice
204.3906,2024-08-06,GBP,FundPrice
202.413,2024-08-05,GBP,FundPrice
206.8485,2024-08-02,GBP,FundPrice
209.7768,2024-08-01,GBP,FundPrice
210.865,2024-07-31,GBP,FundPrice
208.6742,2024-07-30,GBP,FundPrice
208.884,2024-07-29,GBP,FundPrice
208.3911,2024-07-26,GBP,FundPrice
206.7195,2024-07-25,GBP,FundPrice
206.9896,2024-07-24,GBP,FundPrice
209.2575,2024-07-23,GBP,FundPrice
209.3518,2024-07-22,GBP,FundPrice
208.1372,2024-07-19,GBP,FundPrice
208.9871,2024-07-18,GBP,FundPrice
209.6221,2024-07-17,GBP,FundPrice
211.2627,2024-07-16,GBP,FundPrice
210.3701,2024-07-15,GBP,FundPrice
210.3708,2024-07-12,GBP,FundPrice
210.3887,2024-07-11,GBP,FundPrice
210.8194,2024-07-10,GBP,FundPrice
209.7509,2024-07-09,GBP,FundPrice
209.815,2024-07-08,GBP,FundPrice
210.034,2024-07-05,GBP,FundPrice
209.8739,2024-07-04,GBP,FundPrice
209.2739,2024-07-03,GBP,FundPrice
208.7552,2024-07-02,GBP,FundPrice
208.6725,2024-07-01,GBP,FundPrice
208.7024,2024-06-28,GBP,FundPrice
209.1002,2024-06-27,GBP,FundPrice
209.4352,2024-06-26,GBP,FundPrice
209.1199,2024-06-25,GBP,FundPrice
208.9276,2024-06-24,GBP,FundPrice
209.1126,2024-06-21,GBP,FundPrice
209.3051,2024-06-20,GBP,FundPrice
208.6836,2024-06-19,GBP,FundPrice
208.8725,2024-06-18,GBP,FundPrice
208.0412,2024-06-17,GBP,FundPrice
207.8947,2024-06-14,GBP,FundPrice
207.2017,2024-06-13,GBP,FundPrice
206.9938,2024-06-12,GBP,FundPrice
206.424,2024-06-11,GBP,FundPrice
206.576,2024-06-10,GBP,FundPrice
206.7254,2024-06-07,GBP,FundPrice
207.1992,2024-06-06,GBP,FundPrice
206.8215,2024-06-05,GBP,FundPrice
205.2943,2024-06-04,GBP,FundPrice
205.7064,2024-06-03,GBP,FundPrice
205.196,2024-05-31,GBP,FundPrice
204.2612,2024-05-30,GBP,FundPrice
204.5267,2024-05-29,GBP,FundPrice
205.667,2024-05-28,GBP,FundPrice
206.323,2024-05-24,GBP,FundPrice
206.0967,2024-05-23,GBP,FundPrice
206.8906,2024-05-22,GBP,FundPrice
207.6637,2024-05-21,GBP,FundPrice
207.7837,2024-05-20,GBP,FundPrice
207.7143,2024-05-17,GBP,FundPrice
208.163,2024-05-16,GBP,FundPrice
208.2101,2024-05-15,GBP,FundPrice
207.1096,2024-05-14,GBP,FundPrice
206.7989,2024-05-13,GBP,FundPrice
207.399,2024-05-10,GBP,FundPrice
206.6858,2024-05-09,GBP,FundPrice
206.2302,2024-05-08,GBP,FundPrice
205.9193,2024-05-07,GBP,FundPrice
203.7541,2024-05-03,GBP,FundPrice
202.582,2024-05-02,GBP,FundPrice
201.2176,2024-05-01,GBP,FundPrice
201.1886,2024-04-30,GBP,FundPrice
202.6228,2024-04-29,GBP,FundPrice
202.5673,2024-04-26,GBP,FundPrice
200.8503,2024-04-25,GBP,FundPrice
202.029,2024-04-24,GBP,FundPrice
202.0108,2024-04-23,GBP,FundPrice
201.4922,2024-04-22,GBP,FundPrice
198.9246,2024-04-19,GBP,FundPrice
199.7954,2024-04-18,GBP,FundPrice
199.5499,2024-04-17,GBP,FundPrice
199.758,2024-04-16,GBP,FundPrice
201.4177,2024-04-15,GBP,FundPrice
203.1632,2024-04-12,GBP,FundPrice
203.4263,2024-04-11,GBP,FundPrice
202.9257,2024-04-10,GBP,FundPrice
203.1708,2024-04-09,GBP,FundPrice
203.1105,2024-04-08,GBP,FundPrice
202.9122,2024-04-05,GBP,FundPrice
202.5725,2024-04-04,GBP,FundPrice
203.3416,2024-04-03,GBP,FundPrice
203.6559,2024-04-02,GBP,FundPrice
204.5475,2024-03-28,GBP,FundPrice
204.4254,2024-03-27,GBP,FundPrice
203.4239,2024-03-26,GBP,FundPrice
203.3891,2024-03-25,GBP,FundPrice
204.1393,2024-03-22,GBP,FundPrice
203.6376,2024-03-21,GBP,FundPrice
201.312,2024-03-20,GBP,FundPrice
200.805,2024-03-19,GBP,FundPrice
200.1816,2024-03-18,GBP,FundPrice
199.5449,2024-03-15,GBP,FundPrice
200.1717,2024-03-14,GBP,FundPrice
200.4214,2024-03-13,GBP,FundPrice
200.7487,2024-03-12,GBP,FundPrice
199.1153,2024-03-11,GBP,FundPrice
198.853,2024-03-08,GBP,FundPrice
199.9473,2024-03-07,GBP,FundPrice
199.005,2024-03-06,GBP,FundPrice
198.3415,2024-03-05,GBP,FundPrice
199.2214,2024-03-04,GBP,FundPrice
199.8754,2024-03-01,GBP,FundPrice
198.6643,2024-02-29,GBP,FundPrice
