price,asOfDate,currencyCode,__typename
146.1049,2024-10-11,GBP,FundPrice
145.5141,2024-10-10,GBP,FundPrice
145.5413,2024-10-09,GBP,FundPrice
145.6781,2024-10-08,GBP,FundPrice
146.6759,2024-10-07,GBP,FundPrice
147.067,2024-10-04,GBP,FundPrice
147.8869,2024-10-03,GBP,FundPrice
146.9029,2024-10-02,GBP,FundPrice
148.6301,2024-10-01,GBP,FundPrice
146.8279,2024-09-30,GBP,FundPrice
147.0498,2024-09-27,GBP,FundPrice
146.6754,2024-09-26,GBP,FundPrice
147.6368,2024-09-25,GBP,FundPrice
148.8249,2024-09-24,GBP,FundPrice
148.6695,2024-09-23,GBP,FundPrice
148.6958,2024-09-20,GBP,FundPrice
149.4919,2024-09-19,GBP,FundPrice
150.5762,2024-09-18,GBP,FundPrice
151.0089,2024-09-17,GBP,FundPrice
150.412,2024-09-16,GBP,FundPrice
150.0013,2024-09-13,GBP,FundPrice
149.3049,2024-09-12,GBP,FundPrice
149.4953,2024-09-11,GBP,FundPrice
148.8153,2024-09-10,GBP,FundPrice
148.9652,2024-09-09,GBP,FundPrice
148.836,2024-09-06,GBP,FundPrice
148.6282,2024-09-05,GBP,FundPrice
148.1549,2024-09-04,GBP,FundPrice
147.4571,2024-09-03,GBP,FundPrice
146.3932,2024-09-02,GBP,FundPrice
147.3048,2024-08-30,GBP,FundPrice
146.7794,2024-08-29,GBP,FundPrice
147.5174,2024-08-28,GBP,FundPrice
147.9525,2024-08-27,GBP,FundPrice
148.7726,2024-08-23,GBP,FundPrice
147.5403,2024-08-22,GBP,FundPrice
148.5127,2024-08-21,GBP,FundPrice
148.4357,2024-08-20,GBP,FundPrice
148.074,2024-08-19,GBP,FundPrice
148.6225,2024-08-16,GBP,FundPrice
148.5123,2024-08-15,GBP,FundPrice
149.9097,2024-08-14,GBP,FundPrice
148.8571,2024-08-13,GBP,FundPrice
147.8596,2024-08-12,GBP,FundPrice
147.9637,2024-08-09,GBP,FundPrice
147.7313,2024-08-08,GBP,FundPrice
147.9106,2024-08-07,GBP,FundPrice
