price,asOfDate,currencyCode,__typename
70.0174,2024-10-11,USD,FundPrice
69.5753,2024-10-10,USD,FundPrice
69.5181,2024-10-09,USD,FundPrice
69.3681,2024-10-08,USD,FundPrice
70.0061,2024-10-07,USD,FundPrice
69.93,2024-10-04,USD,FundPrice
69.7009,2024-10-03,USD,FundPrice
70.1164,2024-10-02,USD,FundPrice
70.2129,2024-10-01,USD,FundPrice
70.3945,2024-09-30,USD,FundPrice
70.7098,2024-09-27,USD,FundPrice
70.0861,2024-09-26,USD,FundPrice
69.4126,2024-09-25,USD,FundPrice
69.6509,2024-09-24,USD,FundPrice
69.266,2024-09-23,USD,FundPrice
69.0246,2024-09-20,USD,FundPrice
69.1266,2024-09-19,USD,FundPrice
68.4428,2024-09-18,USD,FundPrice
68.5681,2024-09-17,USD,FundPrice
68.5235,2024-09-16,USD,FundPrice
68.1721,2024-09-13,USD,FundPrice
67.6312,2024-09-12,USD,FundPrice
67.5846,2024-09-11,USD,FundPrice
67.758,2024-09-10,USD,FundPrice
68.0369,2024-09-09,USD,FundPrice
67.885,2024-09-06,USD,FundPrice
68.4423,2024-09-05,USD,FundPrice
68.6778,2024-09-04,USD,FundPrice
69.005,2024-09-03,USD,FundPrice
69.594,2024-09-02,USD,FundPrice
69.6278,2024-08-30,USD,FundPrice
69.2406,2024-08-29,USD,FundPrice
69.2054,2024-08-28,USD,FundPrice
69.2538,2024-08-27,USD,FundPrice
69.2175,2024-08-26,USD,FundPrice
69.0609,2024-08-23,USD,FundPrice
68.3361,2024-08-22,USD,FundPrice
68.3996,2024-08-21,USD,FundPrice
68.254,2024-08-20,USD,FundPrice
68.3112,2024-08-19,USD,FundPrice
67.7402,2024-08-16,USD,FundPrice
67.1963,2024-08-15,USD,FundPrice
66.7664,2024-08-14,USD,FundPrice
66.2496,2024-08-13,USD,FundPrice
65.5716,2024-08-12,USD,FundPrice
65.5987,2024-08-09,USD,FundPrice
65.2291,2024-08-08,USD,FundPrice
64.7814,2024-08-07,USD,FundPrice
64.3892,2024-08-06,USD,FundPrice
63.8616,2024-08-05,USD,FundPrice
65.926,2024-08-02,USD,FundPrice
67.0054,2024-08-01,USD,FundPrice
67.8177,2024-07-31,USD,FundPrice
67.091,2024-07-30,USD,FundPrice
67.108,2024-07-29,USD,FundPrice
67.1194,2024-07-26,USD,FundPrice
66.6134,2024-07-25,USD,FundPrice
66.8569,2024-07-24,USD,FundPrice
67.0408,2024-07-23,USD,FundPrice
67.2338,2024-07-22,USD,FundPrice
67.1147,2024-07-19,USD,FundPrice
67.7116,2024-07-18,USD,FundPrice
67.9928,2024-07-17,USD,FundPrice
67.5842,2024-07-16,USD,FundPrice
67.3161,2024-07-15,USD,FundPrice
67.3681,2024-07-12,USD,FundPrice
67.0939,2024-07-11,USD,FundPrice
66.4023,2024-07-10,USD,FundPrice
65.9462,2024-07-09,USD,FundPrice
66.0614,2024-07-08,USD,FundPrice
66.0223,2024-07-05,USD,FundPrice
66.2239,2024-07-04,USD,FundPrice
65.8798,2024-07-03,USD,FundPrice
65.446,2024-07-02,USD,FundPrice
65.382,2024-07-01,USD,FundPrice
65.2741,2024-06-28,USD,FundPrice
65.0943,2024-06-27,USD,FundPrice
65.1677,2024-06-26,USD,FundPrice
65.4789,2024-06-25,USD,FundPrice
65.6524,2024-06-24,USD,FundPrice
65.1471,2024-06-21,USD,FundPrice
65.5049,2024-06-20,USD,FundPrice
65.3708,2024-06-19,USD,FundPrice
65.2013,2024-06-18,USD,FundPrice
64.7637,2024-06-17,USD,FundPrice
64.6801,2024-06-14,USD,FundPrice
64.9851,2024-06-13,USD,FundPrice
66.1045,2024-06-12,USD,FundPrice
65.7588,2024-06-11,USD,FundPrice
66.2742,2024-06-10,USD,FundPrice
66.3805,2024-06-07,USD,FundPrice
66.6462,2024-06-06,USD,FundPrice
66.4343,2024-06-05,USD,FundPrice
66.4209,2024-06-04,USD,FundPrice
66.6953,2024-06-03,USD,FundPrice
66.5597,2024-05-31,USD,FundPrice
65.9195,2024-05-30,USD,FundPrice
65.6805,2024-05-29,USD,FundPrice
66.583,2024-05-28,USD,FundPrice
66.8347,2024-05-27,USD,FundPrice
66.5566,2024-05-24,USD,FundPrice
66.5451,2024-05-23,USD,FundPrice
67.082,2024-05-22,USD,FundPrice
67.4383,2024-05-21,USD,FundPrice
67.5038,2024-05-20,USD,FundPrice
67.5788,2024-05-17,USD,FundPrice
67.429,2024-05-16,USD,FundPrice
67.3175,2024-05-15,USD,FundPrice
66.8858,2024-05-14,USD,FundPrice
66.7361,2024-05-13,USD,FundPrice
66.6358,2024-05-10,USD,FundPrice
66.2348,2024-05-09,USD,FundPrice
