price,asOfDate,currencyCode,__typename
107.9643,2024-10-11,GBP,FundPrice
107.9564,2024-10-10,GBP,FundPrice
107.9358,2024-10-09,GBP,FundPrice
108.0849,2024-10-08,GBP,FundPrice
108.0132,2024-10-07,GBP,FundPrice
108.2792,2024-10-04,GBP,FundPrice
108.848,2024-10-03,GBP,FundPrice
109.1279,2024-10-02,GBP,FundPrice
109.3331,2024-10-01,GBP,FundPrice
109.0118,2024-09-30,GBP,FundPrice
109.1129,2024-09-27,GBP,FundPrice
108.8691,2024-09-26,GBP,FundPrice
108.8816,2024-09-25,GBP,FundPrice
109.2189,2024-09-24,GBP,FundPrice
109.374,2024-09-23,GBP,FundPrice
108.977,2024-09-20,GBP,FundPrice
109.0558,2024-09-19,GBP,FundPrice
108.9137,2024-09-18,GBP,FundPrice
109.1973,2024-09-17,GBP,FundPrice
109.2692,2024-09-16,GBP,FundPrice
108.9394,2024-09-13,GBP,FundPrice
108.7395,2024-09-12,GBP,FundPrice
108.8437,2024-09-11,GBP,FundPrice
108.8311,2024-09-10,GBP,FundPrice
108.6231,2024-09-09,GBP,FundPrice
108.4637,2024-09-06,GBP,FundPrice
108.3188,2024-09-05,GBP,FundPrice
108.1139,2024-09-04,GBP,FundPrice
107.6768,2024-09-03,GBP,FundPrice
107.343,2024-09-02,GBP,FundPrice
107.3708,2024-08-30,GBP,FundPrice
107.5503,2024-08-29,GBP,FundPrice
107.6536,2024-08-28,GBP,FundPrice
107.7009,2024-08-27,GBP,FundPrice
107.7571,2024-08-26,GBP,FundPrice
107.8146,2024-08-23,GBP,FundPrice
107.4541,2024-08-22,GBP,FundPrice
107.7775,2024-08-21,GBP,FundPrice
107.6071,2024-08-20,GBP,FundPrice
107.6752,2024-08-19,GBP,FundPrice
107.2165,2024-08-16,GBP,FundPrice
107.0362,2024-08-15,GBP,FundPrice
107.3358,2024-08-14,GBP,FundPrice
107.0782,2024-08-13,GBP,FundPrice
106.6691,2024-08-12,GBP,FundPrice
106.5256,2024-08-09,GBP,FundPrice
106.5208,2024-08-08,GBP,FundPrice
106.2847,2024-08-07,GBP,FundPrice
106.5161,2024-08-06,GBP,FundPrice
106.8773,2024-08-05,GBP,FundPrice
107.1607,2024-08-02,GBP,FundPrice
106.4716,2024-08-01,GBP,FundPrice
106.1674,2024-07-31,GBP,FundPrice
105.7243,2024-07-30,GBP,FundPrice
105.6094,2024-07-29,GBP,FundPrice
105.4196,2024-07-26,GBP,FundPrice
105.1192,2024-07-25,GBP,FundPrice
104.9389,2024-07-24,GBP,FundPrice
105.1597,2024-07-23,GBP,FundPrice
105.1144,2024-07-22,GBP,FundPrice
105.1668,2024-07-19,GBP,FundPrice
105.4127,2024-07-18,GBP,FundPrice
105.5553,2024-07-17,GBP,FundPrice
105.858,2024-07-16,GBP,FundPrice
105.217,2024-07-15,GBP,FundPrice
105.3785,2024-07-12,GBP,FundPrice
105.2364,2024-07-11,GBP,FundPrice
104.7964,2024-07-10,GBP,FundPrice
104.9859,2024-07-09,GBP,FundPrice
104.8121,2024-07-08,GBP,FundPrice
104.7189,2024-07-05,GBP,FundPrice
104.2561,2024-07-04,GBP,FundPrice
104.2838,2024-07-03,GBP,FundPrice
104.1395,2024-07-02,GBP,FundPrice
103.8536,2024-07-01,GBP,FundPrice
104.2411,2024-06-28,GBP,FundPrice
104.278,2024-06-27,GBP,FundPrice
104.4354,2024-06-26,GBP,FundPrice
104.5389,2024-06-25,GBP,FundPrice
104.5235,2024-06-24,GBP,FundPrice
104.4283,2024-06-21,GBP,FundPrice
104.3908,2024-06-20,GBP,FundPrice
104.5967,2024-06-19,GBP,FundPrice
104.5936,2024-06-18,GBP,FundPrice
104.2751,2024-06-17,GBP,FundPrice
104.6442,2024-06-14,GBP,FundPrice
104.503,2024-06-13,GBP,FundPrice
104.1528,2024-06-12,GBP,FundPrice
103.7136,2024-06-11,GBP,FundPrice
103.3989,2024-06-10,GBP,FundPrice
103.5712,2024-06-07,GBP,FundPrice
104.2109,2024-06-06,GBP,FundPrice
104.2881,2024-06-05,GBP,FundPrice
104.0783,2024-06-04,GBP,FundPrice
103.7518,2024-06-03,GBP,FundPrice
103.2605,2024-05-31,GBP,FundPrice
102.9353,2024-05-30,GBP,FundPrice
102.6192,2024-05-29,GBP,FundPrice
102.9989,2024-05-28,GBP,FundPrice
103.2932,2024-05-27,GBP,FundPrice
103.5366,2024-05-24,GBP,FundPrice
103.1503,2024-05-23,GBP,FundPrice
103.4494,2024-05-22,GBP,FundPrice
103.8798,2024-05-21,GBP,FundPrice
103.4002,2024-05-20,GBP,FundPrice
103.463,2024-05-17,GBP,FundPrice
104.0121,2024-05-16,GBP,FundPrice
103.7815,2024-05-15,GBP,FundPrice
103.4841,2024-05-14,GBP,FundPrice
103.0457,2024-05-13,GBP,FundPrice
102.968,2024-05-10,GBP,FundPrice
103.1802,2024-05-09,GBP,FundPrice
103.0876,2024-05-08,GBP,FundPrice
103.2726,2024-05-07,GBP,FundPrice
103.0789,2024-05-06,GBP,FundPrice
102.8992,2024-05-03,GBP,FundPrice
102.4239,2024-05-02,GBP,FundPrice
102.0796,2024-05-01,GBP,FundPrice
101.856,2024-04-30,GBP,FundPrice
102.2026,2024-04-29,GBP,FundPrice
102.1666,2024-04-26,GBP,FundPrice
101.5999,2024-04-25,GBP,FundPrice
101.8623,2024-04-24,GBP,FundPrice
102.1372,2024-04-23,GBP,FundPrice
101.9854,2024-04-22,GBP,FundPrice
101.8605,2024-04-19,GBP,FundPrice
101.801,2024-04-18,GBP,FundPrice
101.9774,2024-04-17,GBP,FundPrice
101.6113,2024-04-16,GBP,FundPrice
101.994,2024-04-15,GBP,FundPrice
102.5824,2024-04-12,GBP,FundPrice
102.3338,2024-04-11,GBP,FundPrice
102.8144,2024-04-10,GBP,FundPrice
103.3745,2024-04-09,GBP,FundPrice
103.033,2024-04-08,GBP,FundPrice
103.0364,2024-04-05,GBP,FundPrice
103.4426,2024-04-04,GBP,FundPrice
103.5268,2024-04-03,GBP,FundPrice
103.431,2024-04-02,GBP,FundPrice
103.3083,2024-04-01,GBP,FundPrice
103.8164,2024-03-28,GBP,FundPrice
103.7777,2024-03-27,GBP,FundPrice
103.4684,2024-03-26,GBP,FundPrice
103.4252,2024-03-25,GBP,FundPrice
103.9518,2024-03-22,GBP,FundPrice
103.3076,2024-03-21,GBP,FundPrice
103.1391,2024-03-20,GBP,FundPrice
103.0611,2024-03-19,GBP,FundPrice
102.8857,2024-03-18,GBP,FundPrice
102.9099,2024-03-15,GBP,FundPrice
102.9608,2024-03-14,GBP,FundPrice
103.4314,2024-03-13,GBP,FundPrice
103.4985,2024-03-12,GBP,FundPrice
103.6663,2024-03-11,GBP,FundPrice
104.0187,2024-03-08,GBP,FundPrice
103.539,2024-03-07,GBP,FundPrice
103.3774,2024-03-06,GBP,FundPrice
103.5421,2024-03-05,GBP,FundPrice
102.8308,2024-03-04,GBP,FundPrice
102.8979,2024-03-01,GBP,FundPrice
102.8993,2024-02-29,GBP,FundPrice
102.4706,2024-02-28,GBP,FundPrice
102.4295,2024-02-27,GBP,FundPrice
102.5784,2024-02-26,GBP,FundPrice
102.7731,2024-02-23,GBP,FundPrice
102.5,2024-02-22,GBP,FundPrice
102.386,2024-02-21,GBP,FundPrice
102.5908,2024-02-20,GBP,FundPrice
102.3765,2024-02-19,GBP,FundPrice
102.3355,2024-02-16,GBP,FundPrice
102.5842,2024-02-15,GBP,FundPrice
102.3416,2024-02-14,GBP,FundPrice
102.0194,2024-02-13,GBP,FundPrice
102.6841,2024-02-12,GBP,FundPrice
102.603,2024-02-09,GBP,FundPrice
103.0433,2024-02-08,GBP,FundPrice
103.0434,2024-02-07,GBP,FundPrice
103.1717,2024-02-06,GBP,FundPrice
102.7762,2024-02-05,GBP,FundPrice
103.4085,2024-02-02,GBP,FundPrice
104.1853,2024-02-01,GBP,FundPrice
103.7833,2024-01-31,GBP,FundPrice
103.352,2024-01-30,GBP,FundPrice
103.3002,2024-01-29,GBP,FundPrice
102.915,2024-01-26,GBP,FundPrice
102.9623,2024-01-25,GBP,FundPrice
102.8633,2024-01-24,GBP,FundPrice
102.633,2024-01-23,GBP,FundPrice
102.8591,2024-01-22,GBP,FundPrice
102.5968,2024-01-19,GBP,FundPrice
102.5446,2024-01-18,GBP,FundPrice
102.605,2024-01-17,GBP,FundPrice
102.9124,2024-01-16,GBP,FundPrice
103.4402,2024-01-15,GBP,FundPrice
103.4563,2024-01-12,GBP,FundPrice
103.2076,2024-01-11,GBP,FundPrice
102.8673,2024-01-10,GBP,FundPrice
102.8897,2024-01-09,GBP,FundPrice
102.8749,2024-01-08,GBP,FundPrice
102.5561,2024-01-05,GBP,FundPrice
102.7924,2024-01-04,GBP,FundPrice
103.2518,2024-01-03,GBP,FundPrice
103.3498,2024-01-02,GBP,FundPrice
103.7829,2023-12-29,GBP,FundPrice
103.9656,2023-12-28,GBP,FundPrice
104.1303,2023-12-27,GBP,FundPrice
103.5685,2023-12-26,GBP,FundPrice
103.4812,2023-12-22,GBP,FundPrice
103.5141,2023-12-21,GBP,FundPrice
103.5889,2023-12-20,GBP,FundPrice
103.2834,2023-12-19,GBP,FundPrice
103.143,2023-12-18,GBP,FundPrice
103.6551,2023-12-15,GBP,FundPrice
103.291,2023-12-14,GBP,FundPrice
102.4375,2023-12-13,GBP,FundPrice
101.3681,2023-12-12,GBP,FundPrice
101.105,2023-12-11,GBP,FundPrice
101.129,2023-12-08,GBP,FundPrice
101.7926,2023-12-07,GBP,FundPrice
101.5612,2023-12-06,GBP,FundPrice
101.2502,2023-12-05,GBP,FundPrice
100.6884,2023-12-04,GBP,FundPrice
100.8109,2023-12-01,GBP,FundPrice
100.1045,2023-11-30,GBP,FundPrice
100.6192,2023-11-29,GBP,FundPrice
99.7415,2023-11-28,GBP,FundPrice
99.4732,2023-11-27,GBP,FundPrice
98.9598,2023-11-24,GBP,FundPrice
99.1807,2023-11-23,GBP,FundPrice
99.5516,2023-11-22,GBP,FundPrice
99.1251,2023-11-21,GBP,FundPrice
99.0234,2023-11-20,GBP,FundPrice
99.1767,2023-11-17,GBP,FundPrice
99.0414,2023-11-16,GBP,FundPrice
98.2953,2023-11-15,GBP,FundPrice
98.5919,2023-11-14,GBP,FundPrice
97.5839,2023-11-13,GBP,FundPrice
97.5412,2023-11-10,GBP,FundPrice
97.4286,2023-11-09,GBP,FundPrice
97.946,2023-11-08,GBP,FundPrice
97.6232,2023-11-07,GBP,FundPrice
97.2586,2023-11-06,GBP,FundPrice
97.5774,2023-11-03,GBP,FundPrice
97.4099,2023-11-02,GBP,FundPrice
96.4711,2023-11-01,GBP,FundPrice
95.805,2023-10-31,GBP,FundPrice
95.8383,2023-10-30,GBP,FundPrice
95.9561,2023-10-27,GBP,FundPrice
