price,asOfDate,currencyCode,__typename
238.5482,2024-10-11,GBP,FundPrice
237.0907,2024-10-10,GBP,FundPrice
236.7649,2024-10-09,GBP,FundPrice
235.3604,2024-10-08,GBP,FundPrice
237.2024,2024-10-07,GBP,FundPrice
237.2037,2024-10-04,GBP,FundPrice
236.4714,2024-10-03,GBP,FundPrice
235.085,2024-10-02,GBP,FundPrice
234.8752,2024-10-01,GBP,FundPrice
233.2529,2024-09-30,GBP,FundPrice
234.4676,2024-09-27,GBP,FundPrice
233.1271,2024-09-26,GBP,FundPrice
232.3197,2024-09-25,GBP,FundPrice
232.8826,2024-09-24,GBP,FundPrice
232.8448,2024-09-23,GBP,FundPrice
233.3072,2024-09-20,GBP,FundPrice
233.7879,2024-09-19,GBP,FundPrice
232.0322,2024-09-18,GBP,FundPrice
233.2487,2024-09-17,GBP,FundPrice
233.1855,2024-09-16,GBP,FundPrice
232.7012,2024-09-13,GBP,FundPrice
231.9847,2024-09-12,GBP,FundPrice
231.5629,2024-09-11,GBP,FundPrice
231.0045,2024-09-10,GBP,FundPrice
231.5819,2024-09-09,GBP,FundPrice
229.2501,2024-09-06,GBP,FundPrice
231.2413,2024-09-05,GBP,FundPrice
232.1528,2024-09-04,GBP,FundPrice
233.7728,2024-09-03,GBP,FundPrice
234.355,2024-09-02,GBP,FundPrice
234.8792,2024-08-30,GBP,FundPrice
233.5197,2024-08-29,GBP,FundPrice
232.2532,2024-08-28,GBP,FundPrice
231.8812,2024-08-27,GBP,FundPrice
231.9422,2024-08-23,GBP,FundPrice
230.858,2024-08-22,GBP,FundPrice
231.6314,2024-08-21,GBP,FundPrice
231.4973,2024-08-20,GBP,FundPrice
232.3469,2024-08-19,GBP,FundPrice
232.3088,2024-08-16,GBP,FundPrice
231.4796,2024-08-15,GBP,FundPrice
229.7682,2024-08-14,GBP,FundPrice
228.6502,2024-08-13,GBP,FundPrice
227.3186,2024-08-12,GBP,FundPrice
227.8476,2024-08-09,GBP,FundPrice
227.5895,2024-08-08,GBP,FundPrice
225.9759,2024-08-07,GBP,FundPrice
224.4631,2024-08-06,GBP,FundPrice
222.3147,2024-08-05,GBP,FundPrice
227.7536,2024-08-02,GBP,FundPrice
231.0105,2024-08-01,GBP,FundPrice
232.6753,2024-07-31,GBP,FundPrice
231.34,2024-07-30,GBP,FundPrice
230.9712,2024-07-29,GBP,FundPrice
231.0478,2024-07-26,GBP,FundPrice
228.4375,2024-07-25,GBP,FundPrice
228.4347,2024-07-24,GBP,FundPrice
229.4921,2024-07-23,GBP,FundPrice
229.9128,2024-07-22,GBP,FundPrice
229.0277,2024-07-19,GBP,FundPrice
229.9783,2024-07-18,GBP,FundPrice
230.3835,2024-07-17,GBP,FundPrice
230.6867,2024-07-16,GBP,FundPrice
229.0202,2024-07-15,GBP,FundPrice
229.2442,2024-07-12,GBP,FundPrice
229.4769,2024-07-11,GBP,FundPrice
228.8978,2024-07-10,GBP,FundPrice
227.3664,2024-07-09,GBP,FundPrice
227.6601,2024-07-08,GBP,FundPrice
228.2332,2024-07-05,GBP,FundPrice
229.4137,2024-07-04,GBP,FundPrice
228.3645,2024-07-03,GBP,FundPrice
228.515,2024-07-02,GBP,FundPrice
228.7697,2024-07-01,GBP,FundPrice
228.001,2024-06-28,GBP,FundPrice
227.4014,2024-06-27,GBP,FundPrice
228.2355,2024-06-26,GBP,FundPrice
228.4489,2024-06-25,GBP,FundPrice
228.8864,2024-06-24,GBP,FundPrice
228.1298,2024-06-21,GBP,FundPrice
228.3227,2024-06-20,GBP,FundPrice
226.6853,2024-06-19,GBP,FundPrice
227.0798,2024-06-18,GBP,FundPrice
225.8631,2024-06-17,GBP,FundPrice
225.8497,2024-06-14,GBP,FundPrice
225.7559,2024-06-13,GBP,FundPrice
226.2543,2024-06-12,GBP,FundPrice
226.8181,2024-06-11,GBP,FundPrice
228.2512,2024-06-10,GBP,FundPrice
228.4342,2024-06-07,GBP,FundPrice
228.828,2024-06-06,GBP,FundPrice
228.5885,2024-06-05,GBP,FundPrice
228.1381,2024-06-04,GBP,FundPrice
229.0336,2024-06-03,GBP,FundPrice
229.3149,2024-05-31,GBP,FundPrice
226.667,2024-05-30,GBP,FundPrice
225.875,2024-05-29,GBP,FundPrice
227.8733,2024-05-28,GBP,FundPrice
228.7914,2024-05-24,GBP,FundPrice
229.2142,2024-05-23,GBP,FundPrice
230.5934,2024-05-22,GBP,FundPrice
231.4025,2024-05-21,GBP,FundPrice
231.439,2024-05-20,GBP,FundPrice
232.2636,2024-05-17,GBP,FundPrice
232.2103,2024-05-16,GBP,FundPrice
232.8805,2024-05-15,GBP,FundPrice
231.7494,2024-05-14,GBP,FundPrice
231.5468,2024-05-13,GBP,FundPrice
232.1864,2024-05-10,GBP,FundPrice
231.4514,2024-05-09,GBP,FundPrice
230.1443,2024-05-08,GBP,FundPrice
228.4991,2024-05-07,GBP,FundPrice
226.4044,2024-05-03,GBP,FundPrice
225.6978,2024-05-02,GBP,FundPrice
224.1101,2024-05-01,GBP,FundPrice
223.9968,2024-04-30,GBP,FundPrice
225.241,2024-04-29,GBP,FundPrice
225.7848,2024-04-26,GBP,FundPrice
224.7007,2024-04-25,GBP,FundPrice
226.3175,2024-04-24,GBP,FundPrice
225.8499,2024-04-23,GBP,FundPrice
225.6946,2024-04-22,GBP,FundPrice
222.172,2024-04-19,GBP,FundPrice
221.1507,2024-04-18,GBP,FundPrice
220.0363,2024-04-17,GBP,FundPrice
219.7543,2024-04-16,GBP,FundPrice
222.3608,2024-04-15,GBP,FundPrice
223.6379,2024-04-12,GBP,FundPrice
223.8267,2024-04-11,GBP,FundPrice
224.0148,2024-04-10,GBP,FundPrice
224.6759,2024-04-09,GBP,FundPrice
224.6841,2024-04-08,GBP,FundPrice
224.1796,2024-04-05,GBP,FundPrice
224.2332,2024-04-04,GBP,FundPrice
