price,asOfDate,currencyCode,__typename
121.1344,2024-10-11,GBP,FundPrice
121.1315,2024-10-10,GBP,FundPrice
121.1501,2024-10-09,GBP,FundPrice
121.3212,2024-10-08,GBP,FundPrice
121.2499,2024-10-07,GBP,FundPrice
121.5954,2024-10-04,GBP,FundPrice
122.2488,2024-10-03,GBP,FundPrice
122.5621,2024-10-02,GBP,FundPrice
122.8338,2024-10-01,GBP,FundPrice
122.4557,2024-09-30,GBP,FundPrice
123.4676,2024-09-27,GBP,FundPrice
123.2125,2024-09-26,GBP,FundPrice
123.4112,2024-09-25,GBP,FundPrice
123.5228,2024-09-24,GBP,FundPrice
123.3201,2024-09-23,GBP,FundPrice
123.2639,2024-09-20,GBP,FundPrice
123.3852,2024-09-19,GBP,FundPrice
123.3962,2024-09-18,GBP,FundPrice
123.7455,2024-09-17,GBP,FundPrice
123.8623,2024-09-16,GBP,FundPrice
123.5795,2024-09-13,GBP,FundPrice
123.3939,2024-09-12,GBP,FundPrice
123.5681,2024-09-11,GBP,FundPrice
123.4249,2024-09-10,GBP,FundPrice
123.1797,2024-09-09,GBP,FundPrice
123.0956,2024-09-06,GBP,FundPrice
122.8597,2024-09-05,GBP,FundPrice
122.6753,2024-09-04,GBP,FundPrice
122.1851,2024-09-03,GBP,FundPrice
121.7863,2024-09-02,GBP,FundPrice
121.8869,2024-08-30,GBP,FundPrice
122.0219,2024-08-29,GBP,FundPrice
122.1514,2024-08-28,GBP,FundPrice
122.1551,2024-08-27,GBP,FundPrice
122.2848,2024-08-26,GBP,FundPrice
122.3481,2024-08-23,GBP,FundPrice
122.0165,2024-08-22,GBP,FundPrice
122.3549,2024-08-21,GBP,FundPrice
122.1742,2024-08-20,GBP,FundPrice
121.8833,2024-08-19,GBP,FundPrice
122.0084,2024-08-16,GBP,FundPrice
121.694,2024-08-15,GBP,FundPrice
122.1367,2024-08-14,GBP,FundPrice
121.9392,2024-08-13,GBP,FundPrice
121.5297,2024-08-12,GBP,FundPrice
121.4079,2024-08-09,GBP,FundPrice
121.0968,2024-08-08,GBP,FundPrice
121.169,2024-08-07,GBP,FundPrice
121.4972,2024-08-06,GBP,FundPrice
122.0269,2024-08-05,GBP,FundPrice
121.9289,2024-08-02,GBP,FundPrice
121.0515,2024-08-01,GBP,FundPrice
120.6124,2024-07-31,GBP,FundPrice
120.1757,2024-07-30,GBP,FundPrice
120.0253,2024-07-29,GBP,FundPrice
119.7693,2024-07-26,GBP,FundPrice
119.4983,2024-07-25,GBP,FundPrice
119.2905,2024-07-24,GBP,FundPrice
119.447,2024-07-23,GBP,FundPrice
119.4001,2024-07-22,GBP,FundPrice
119.4578,2024-07-19,GBP,FundPrice
119.7287,2024-07-18,GBP,FundPrice
119.8209,2024-07-17,GBP,FundPrice
119.7849,2024-07-16,GBP,FundPrice
119.4314,2024-07-15,GBP,FundPrice
119.5055,2024-07-12,GBP,FundPrice
119.3839,2024-07-11,GBP,FundPrice
118.8937,2024-07-10,GBP,FundPrice
118.716,2024-07-09,GBP,FundPrice
118.8803,2024-07-08,GBP,FundPrice
118.7493,2024-07-05,GBP,FundPrice
118.2696,2024-07-04,GBP,FundPrice
118.3337,2024-07-03,GBP,FundPrice
117.8784,2024-07-02,GBP,FundPrice
117.6888,2024-07-01,GBP,FundPrice
118.1904,2024-06-28,GBP,FundPrice
119.3624,2024-06-27,GBP,FundPrice
119.3,2024-06-26,GBP,FundPrice
119.7488,2024-06-25,GBP,FundPrice
119.7096,2024-06-24,GBP,FundPrice
119.66,2024-06-21,GBP,FundPrice
119.6374,2024-06-20,GBP,FundPrice
119.7965,2024-06-19,GBP,FundPrice
119.8255,2024-06-18,GBP,FundPrice
119.5213,2024-06-17,GBP,FundPrice
119.8463,2024-06-14,GBP,FundPrice
119.4921,2024-06-13,GBP,FundPrice
119.15,2024-06-12,GBP,FundPrice
118.6184,2024-06-11,GBP,FundPrice
118.3261,2024-06-10,GBP,FundPrice
118.6467,2024-06-07,GBP,FundPrice
119.297,2024-06-06,GBP,FundPrice
119.346,2024-06-05,GBP,FundPrice
119.0526,2024-06-04,GBP,FundPrice
118.6693,2024-06-03,GBP,FundPrice
118.1449,2024-05-31,GBP,FundPrice
117.8506,2024-05-30,GBP,FundPrice
117.5597,2024-05-29,GBP,FundPrice
118.0405,2024-05-28,GBP,FundPrice
118.3517,2024-05-27,GBP,FundPrice
118.2568,2024-05-24,GBP,FundPrice
118.1858,2024-05-23,GBP,FundPrice
118.5265,2024-05-22,GBP,FundPrice
118.6818,2024-05-21,GBP,FundPrice
118.5033,2024-05-20,GBP,FundPrice
118.6351,2024-05-17,GBP,FundPrice
118.949,2024-05-16,GBP,FundPrice
119.0184,2024-05-15,GBP,FundPrice
118.3252,2024-05-14,GBP,FundPrice
118.2527,2024-05-13,GBP,FundPrice
118.1737,2024-05-10,GBP,FundPrice
118.3796,2024-05-09,GBP,FundPrice
118.3486,2024-05-08,GBP,FundPrice
118.544,2024-05-07,GBP,FundPrice
118.2189,2024-05-06,GBP,FundPrice
118.0627,2024-05-03,GBP,FundPrice
117.6012,2024-05-02,GBP,FundPrice
117.2636,2024-05-01,GBP,FundPrice
117.0751,2024-04-30,GBP,FundPrice
117.4371,2024-04-29,GBP,FundPrice
117.0679,2024-04-26,GBP,FundPrice
116.8079,2024-04-25,GBP,FundPrice
117.0798,2024-04-24,GBP,FundPrice
117.4388,2024-04-23,GBP,FundPrice
117.3546,2024-04-22,GBP,FundPrice
117.2891,2024-04-19,GBP,FundPrice
117.2222,2024-04-18,GBP,FundPrice
117.3846,2024-04-17,GBP,FundPrice
117.0393,2024-04-16,GBP,FundPrice
117.4146,2024-04-15,GBP,FundPrice
117.9871,2024-04-12,GBP,FundPrice
117.554,2024-04-11,GBP,FundPrice
117.8452,2024-04-10,GBP,FundPrice
118.6968,2024-04-09,GBP,FundPrice
118.3059,2024-04-08,GBP,FundPrice
118.4254,2024-04-05,GBP,FundPrice
118.8431,2024-04-04,GBP,FundPrice
118.5316,2024-04-03,GBP,FundPrice
118.4894,2024-04-02,GBP,FundPrice
118.8439,2024-04-01,GBP,FundPrice
119.3044,2024-03-28,GBP,FundPrice
120.1515,2024-03-27,GBP,FundPrice
119.8281,2024-03-26,GBP,FundPrice
