asOfDate,price,currencyCode,__typename
2018-03-08,100.0,GBP,FundPrice
2018-03-09,99.8218,GBP,FundPrice
2018-03-10,99.8218,GBP,FundPrice
2018-03-11,99.8218,GBP,FundPrice
2018-03-12,99.9981,GBP,FundPrice
2018-03-13,100.1579,GBP,FundPrice
2018-03-14,100.3302,GBP,FundPrice
2018-03-15,100.2883,GBP,FundPrice
2018-03-16,100.1569,GBP,FundPrice
2018-03-17,100.1569,GBP,FundPrice
2018-03-18,100.1569,GBP,FundPrice
2018-03-19,100.0892,GBP,FundPrice
2018-03-20,99.9215,GBP,FundPrice
2018-03-21,99.9854,GBP,FundPrice
2018-03-22,100.277,GBP,FundPrice
2018-03-23,100.3204,GBP,FundPrice
2018-03-24,100.3204,GBP,FundPrice
2018-03-25,100.3204,GBP,FundPrice
2018-03-26,100.1567,GBP,FundPrice
2018-03-27,100.4747,GBP,FundPrice
2018-03-28,100.4885,GBP,FundPrice
2018-03-29,100.5706,GBP,FundPrice
2018-03-30,100.5706,GBP,FundPrice
2018-03-31,100.5706,GBP,FundPrice
2018-04-01,100.5706,GBP,FundPrice
2018-04-02,100.6593,GBP,FundPrice
2018-04-03,100.4112,GBP,FundPrice
2018-04-04,100.3625,GBP,FundPrice
2018-04-05,100.1598,GBP,FundPrice
2018-04-06,100.5079,GBP,FundPrice
2018-04-07,100.5079,GBP,FundPrice
2018-04-08,100.5079,GBP,FundPrice
2018-04-09,100.4928,GBP,FundPrice
2018-04-10,100.4108,GBP,FundPrice
2018-04-11,100.4873,GBP,FundPrice
2018-04-12,100.1773,GBP,FundPrice
2018-04-13,100.2519,GBP,FundPrice
2018-04-14,100.2519,GBP,FundPrice
2018-04-15,100.2519,GBP,FundPrice
2018-04-16,100.1923,GBP,FundPrice
2018-04-17,100.2453,GBP,FundPrice
2018-04-18,99.9824,GBP,FundPrice
2018-04-19,99.7755,GBP,FundPrice
2018-04-20,99.525,GBP,FundPrice
2018-04-21,99.525,GBP,FundPrice
2018-04-22,99.525,GBP,FundPrice
2018-04-23,99.4821,GBP,FundPrice
2018-04-24,99.3917,GBP,FundPrice
2018-04-25,99.238,GBP,FundPrice
2018-04-26,99.4107,GBP,FundPrice
2018-04-27,99.557,GBP,FundPrice
2018-04-28,99.557,GBP,FundPrice
2018-04-29,99.557,GBP,FundPrice
2018-04-30,99.594,GBP,FundPrice
2018-05-01,99.5066,GBP,FundPrice
2018-05-02,99.4759,GBP,FundPrice
2018-05-03,99.6003,GBP,FundPrice
2018-05-04,99.6515,GBP,FundPrice
2018-05-05,99.6515,GBP,FundPrice
2018-05-06,99.6515,GBP,FundPrice
2018-05-07,99.6279,GBP,FundPrice
2018-05-08,99.5408,GBP,FundPrice
2018-05-09,99.3314,GBP,FundPrice
2018-05-10,99.4834,GBP,FundPrice
2018-05-11,99.5388,GBP,FundPrice
2018-05-12,99.5388,GBP,FundPrice
2018-05-13,99.5388,GBP,FundPrice
2018-05-14,99.4134,GBP,FundPrice
2018-05-15,99.047,GBP,FundPrice
2018-05-16,98.9102,GBP,FundPrice
2018-05-17,98.8319,GBP,FundPrice
2018-05-18,99.0975,GBP,FundPrice
2018-05-19,99.0975,GBP,FundPrice
2018-05-20,99.0975,GBP,FundPrice
2018-05-21,99.0847,GBP,FundPrice
2018-05-22,99.0825,GBP,FundPrice
2018-05-23,99.3772,GBP,FundPrice
2018-05-24,99.5639,GBP,FundPrice
2018-05-25,99.8313,GBP,FundPrice
2018-05-26,99.8313,GBP,FundPrice
2018-05-27,99.8313,GBP,FundPrice
2018-05-28,100.056,GBP,FundPrice
2018-05-29,100.6697,GBP,FundPrice
2018-05-30,100.3376,GBP,FundPrice
2018-05-31,100.2318,GBP,FundPrice
2018-06-01,100.0113,GBP,FundPrice
2018-06-02,100.0113,GBP,FundPrice
2018-06-03,100.0113,GBP,FundPrice
2018-06-04,99.7222,GBP,FundPrice
2018-06-05,99.9184,GBP,FundPrice
2018-06-06,99.6363,GBP,FundPrice
2018-06-07,99.9183,GBP,FundPrice
2018-06-08,99.8134,GBP,FundPrice
2018-06-09,99.8134,GBP,FundPrice
2018-06-10,99.8134,GBP,FundPrice
2018-06-11,99.7404,GBP,FundPrice
2018-06-12,99.7048,GBP,FundPrice
2018-06-13,99.619,GBP,FundPrice
2018-06-14,99.8056,GBP,FundPrice
2018-06-15,99.8405,GBP,FundPrice
2018-06-16,99.8405,GBP,FundPrice
2018-06-17,99.8405,GBP,FundPrice
2018-06-18,99.8622,GBP,FundPrice
2018-06-19,100.0416,GBP,FundPrice
2018-06-20,99.7866,GBP,FundPrice
2018-06-21,99.9328,GBP,FundPrice
2018-06-22,99.9706,GBP,FundPrice
2018-06-23,99.9706,GBP,FundPrice
2018-06-24,99.9706,GBP,FundPrice
2018-06-25,100.0768,GBP,FundPrice
2018-06-26,100.1049,GBP,FundPrice
2018-06-27,100.395,GBP,FundPrice
2018-06-28,100.3325,GBP,FundPrice
2018-06-29,99.7963,GBP,FundPrice
2018-06-30,99.7963,GBP,FundPrice
2018-07-01,99.7963,GBP,FundPrice
2018-07-02,99.7755,GBP,FundPrice
2018-07-03,99.9309,GBP,FundPrice
2018-07-04,99.866,GBP,FundPrice
2018-07-05,99.9419,GBP,FundPrice
2018-07-06,100.0422,GBP,FundPrice
2018-07-07,100.0422,GBP,FundPrice
2018-07-08,100.0422,GBP,FundPrice
2018-07-09,99.8733,GBP,FundPrice
2018-07-10,99.8179,GBP,FundPrice
2018-07-11,99.9071,GBP,FundPrice
2018-07-12,99.892,GBP,FundPrice
2018-07-13,100.0093,GBP,FundPrice
2018-07-14,100.0093,GBP,FundPrice
2018-07-15,100.0093,GBP,FundPrice
2018-07-16,99.8862,GBP,FundPrice
2018-07-17,99.8122,GBP,FundPrice
2018-07-18,99.7229,GBP,FundPrice
2018-07-19,99.888,GBP,FundPrice
2018-07-20,99.6373,GBP,FundPrice
2018-07-21,99.6373,GBP,FundPrice
2018-07-22,99.6373,GBP,FundPrice
2018-07-23,99.2789,GBP,FundPrice
2018-07-24,99.3418,GBP,FundPrice
2018-07-25,99.2683,GBP,FundPrice
2018-07-26,99.1725,GBP,FundPrice
2018-07-27,99.2501,GBP,FundPrice
2018-07-28,99.2501,GBP,FundPrice
2018-07-29,99.2501,GBP,FundPrice
2018-07-30,99.1937,GBP,FundPrice
2018-07-31,99.2653,GBP,FundPrice
2018-08-01,99.1053,GBP,FundPrice
2018-08-02,99.1603,GBP,FundPrice
2018-08-03,99.3364,GBP,FundPrice
2018-08-04,99.3364,GBP,FundPrice
2018-08-05,99.3364,GBP,FundPrice
2018-08-06,99.3763,GBP,FundPrice
2018-08-07,99.207,GBP,FundPrice
2018-08-08,99.209,GBP,FundPrice
2018-08-09,99.4625,GBP,FundPrice
2018-08-10,99.7577,GBP,FundPrice
2018-08-11,99.7577,GBP,FundPrice
2018-08-12,99.7577,GBP,FundPrice
2018-08-13,99.7419,GBP,FundPrice
2018-08-14,99.6052,GBP,FundPrice
2018-08-15,99.8037,GBP,FundPrice
2018-08-16,99.7837,GBP,FundPrice
2018-08-17,99.8214,GBP,FundPrice
2018-08-18,99.8214,GBP,FundPrice
2018-08-19,99.8214,GBP,FundPrice
2018-08-20,100.0687,GBP,FundPrice
2018-08-21,99.939,GBP,FundPrice
2018-08-22,100.0764,GBP,FundPrice
2018-08-23,100.0529,GBP,FundPrice
2018-08-24,100.0553,GBP,FundPrice
2018-08-25,100.0553,GBP,FundPrice
2018-08-26,100.0553,GBP,FundPrice
2018-08-27,99.9093,GBP,FundPrice
2018-08-28,99.732,GBP,FundPrice
2018-08-29,99.7179,GBP,FundPrice
2018-08-30,99.8229,GBP,FundPrice
2018-08-31,99.8232,GBP,FundPrice
2018-09-01,99.8232,GBP,FundPrice
2018-09-02,99.8232,GBP,FundPrice
2018-09-03,99.8074,GBP,FundPrice
2018-09-04,99.6621,GBP,FundPrice
2018-09-05,99.6322,GBP,FundPrice
2018-09-06,99.7381,GBP,FundPrice
2018-09-07,99.3989,GBP,FundPrice
2018-09-08,99.3989,GBP,FundPrice
2018-09-09,99.3989,GBP,FundPrice
2018-09-10,99.4376,GBP,FundPrice
2018-09-11,99.1955,GBP,FundPrice
2018-09-12,99.2831,GBP,FundPrice
2018-09-13,99.2744,GBP,FundPrice
2018-09-14,99.1162,GBP,FundPrice
2018-09-15,99.1162,GBP,FundPrice
2018-09-16,99.1162,GBP,FundPrice
2018-09-17,99.1569,GBP,FundPrice
2018-09-18,98.8255,GBP,FundPrice
2018-09-19,98.7173,GBP,FundPrice
2018-09-20,98.7595,GBP,FundPrice
2018-09-21,98.7891,GBP,FundPrice
2018-09-22,98.7891,GBP,FundPrice
2018-09-23,98.7891,GBP,FundPrice
2018-09-24,98.7227,GBP,FundPrice
2018-09-25,98.6749,GBP,FundPrice
2018-09-26,98.8869,GBP,FundPrice
2018-09-27,98.8706,GBP,FundPrice
2018-09-28,98.3544,GBP,FundPrice
2018-09-29,98.3544,GBP,FundPrice
2018-09-30,98.3544,GBP,FundPrice
2018-10-01,98.1983,GBP,FundPrice
2018-10-02,98.3475,GBP,FundPrice
2018-10-03,97.8526,GBP,FundPrice
2018-10-04,97.6426,GBP,FundPrice
2018-10-05,97.4494,GBP,FundPrice
2018-10-06,97.4494,GBP,FundPrice
2018-10-07,97.4494,GBP,FundPrice
2018-10-08,97.4252,GBP,FundPrice
2018-10-09,97.5929,GBP,FundPrice
2018-10-10,97.652,GBP,FundPrice
2018-10-11,97.9149,GBP,FundPrice
2018-10-12,97.8201,GBP,FundPrice
2018-10-13,97.8201,GBP,FundPrice
2018-10-14,97.8201,GBP,FundPrice
2018-10-15,97.819,GBP,FundPrice
2018-10-16,97.8519,GBP,FundPrice
