price,asOfDate,currencyCode,__typename
146.7511,2024-10-11,GBP,FundPrice
146.1577,2024-10-10,GBP,FundPrice
146.185,2024-10-09,GBP,FundPrice
146.3224,2024-10-08,GBP,FundPrice
147.3247,2024-10-07,GBP,FundPrice
147.7175,2024-10-04,GBP,FundPrice
148.541,2024-10-03,GBP,FundPrice
147.5526,2024-10-02,GBP,FundPrice
149.2875,2024-10-01,GBP,FundPrice
147.4773,2024-09-30,GBP,FundPrice
147.7002,2024-09-27,GBP,FundPrice
147.3241,2024-09-26,GBP,FundPrice
148.2897,2024-09-25,GBP,FundPrice
149.4831,2024-09-24,GBP,FundPrice
149.327,2024-09-23,GBP,FundPrice
149.3534,2024-09-20,GBP,FundPrice
150.153,2024-09-19,GBP,FundPrice
151.2421,2024-09-18,GBP,FundPrice
151.6767,2024-09-17,GBP,FundPrice
151.0772,2024-09-16,GBP,FundPrice
150.6647,2024-09-13,GBP,FundPrice
149.9652,2024-09-12,GBP,FundPrice
150.1564,2024-09-11,GBP,FundPrice
149.4734,2024-09-10,GBP,FundPrice
149.624,2024-09-09,GBP,FundPrice
149.4942,2024-09-06,GBP,FundPrice
149.2855,2024-09-05,GBP,FundPrice
148.8101,2024-09-04,GBP,FundPrice
148.1092,2024-09-03,GBP,FundPrice
147.0406,2024-09-02,GBP,FundPrice
147.9562,2024-08-30,GBP,FundPrice
147.4285,2024-08-29,GBP,FundPrice
148.1697,2024-08-28,GBP,FundPrice
148.6068,2024-08-27,GBP,FundPrice
149.4306,2024-08-23,GBP,FundPrice
148.1928,2024-08-22,GBP,FundPrice
149.1695,2024-08-21,GBP,FundPrice
149.0921,2024-08-20,GBP,FundPrice
148.7288,2024-08-19,GBP,FundPrice
149.2798,2024-08-16,GBP,FundPrice
149.1691,2024-08-15,GBP,FundPrice
150.5727,2024-08-14,GBP,FundPrice
149.5154,2024-08-13,GBP,FundPrice
148.5135,2024-08-12,GBP,FundPrice
148.6181,2024-08-09,GBP,FundPrice
148.3846,2024-08-08,GBP,FundPrice
148.5648,2024-08-07,GBP,FundPrice
149.6,2024-08-06,GBP,FundPrice
149.7386,2024-08-05,GBP,FundPrice
150.2494,2024-08-02,GBP,FundPrice
150.5852,2024-08-01,GBP,FundPrice
148.2801,2024-07-31,GBP,FundPrice
147.0551,2024-07-30,GBP,FundPrice
146.801,2024-07-29,GBP,FundPrice
145.7631,2024-07-26,GBP,FundPrice
145.8514,2024-07-25,GBP,FundPrice
146.1062,2024-07-24,GBP,FundPrice
146.1821,2024-07-23,GBP,FundPrice
146.2999,2024-07-22,GBP,FundPrice
146.9961,2024-07-19,GBP,FundPrice
148.6794,2024-07-18,GBP,FundPrice
148.4325,2024-07-17,GBP,FundPrice
148.0005,2024-07-16,GBP,FundPrice
146.7773,2024-07-15,GBP,FundPrice
146.4856,2024-07-12,GBP,FundPrice
146.6913,2024-07-11,GBP,FundPrice
145.1467,2024-07-10,GBP,FundPrice
144.6513,2024-07-09,GBP,FundPrice
145.8821,2024-07-08,GBP,FundPrice
145.4062,2024-07-05,GBP,FundPrice
144.2932,2024-07-04,GBP,FundPrice
144.5491,2024-07-03,GBP,FundPrice
143.2361,2024-07-02,GBP,FundPrice
143.4869,2024-07-01,GBP,FundPrice
145.2986,2024-06-28,GBP,FundPrice
146.014,2024-06-27,GBP,FundPrice
145.7916,2024-06-26,GBP,FundPrice
146.9886,2024-06-25,GBP,FundPrice
146.9181,2024-06-24,GBP,FundPrice
147.2274,2024-06-21,GBP,FundPrice
147.3807,2024-06-20,GBP,FundPrice
148.0207,2024-06-19,GBP,FundPrice
148.5517,2024-06-18,GBP,FundPrice
146.7935,2024-06-17,GBP,FundPrice
148.5166,2024-06-14,GBP,FundPrice
146.7304,2024-06-13,GBP,FundPrice
146.7805,2024-06-12,GBP,FundPrice
144.4521,2024-06-11,GBP,FundPrice
144.1389,2024-06-10,GBP,FundPrice
145.5665,2024-06-07,GBP,FundPrice
146.986,2024-06-06,GBP,FundPrice
147.1061,2024-06-05,GBP,FundPrice
147.376,2024-06-04,GBP,FundPrice
146.3717,2024-06-03,GBP,FundPrice
145.1256,2024-05-31,GBP,FundPrice
143.4471,2024-05-30,GBP,FundPrice
142.6003,2024-05-29,GBP,FundPrice
144.8598,2024-05-28,GBP,FundPrice
145.0244,2024-05-24,GBP,FundPrice
145.747,2024-05-23,GBP,FundPrice
146.2665,2024-05-22,GBP,FundPrice
146.7742,2024-05-21,GBP,FundPrice
146.4574,2024-05-20,GBP,FundPrice
147.7209,2024-05-17,GBP,FundPrice
149.1149,2024-05-16,GBP,FundPrice
148.5272,2024-05-15,GBP,FundPrice
145.8696,2024-05-14,GBP,FundPrice
145.8991,2024-05-13,GBP,FundPrice
145.8798,2024-05-10,GBP,FundPrice
146.2804,2024-05-09,GBP,FundPrice
146.5571,2024-05-08,GBP,FundPrice
145.8113,2024-05-07,GBP,FundPrice
144.0623,2024-05-03,GBP,FundPrice
142.9676,2024-05-02,GBP,FundPrice
142.2717,2024-05-01,GBP,FundPrice
143.0328,2024-04-30,GBP,FundPrice
144.199,2024-04-29,GBP,FundPrice
143.1165,2024-04-26,GBP,FundPrice
142.2284,2024-04-25,GBP,FundPrice
142.6619,2024-04-24,GBP,FundPrice
143.7464,2024-04-23,GBP,FundPrice
145.1851,2024-04-22,GBP,FundPrice
144.794,2024-04-19,GBP,FundPrice
145.1747,2024-04-18,GBP,FundPrice
145.2443,2024-04-17,GBP,FundPrice
144.9155,2024-04-16,GBP,FundPrice
144.6027,2024-04-15,GBP,FundPrice
146.0048,2024-04-12,GBP,FundPrice
143.8908,2024-04-11,GBP,FundPrice
145.571,2024-04-10,GBP,FundPrice
146.791,2024-04-09,GBP,FundPrice
145.4089,2024-04-08,GBP,FundPrice
145.808,2024-04-05,GBP,FundPrice
146.9296,2024-04-04,GBP,FundPrice
146.3825,2024-04-03,GBP,FundPrice
145.8854,2024-04-02,GBP,FundPrice
148.7621,2024-03-28,GBP,FundPrice
148.1633,2024-03-27,GBP,FundPrice
148.3764,2024-03-26,GBP,FundPrice
147.6775,2024-03-25,GBP,FundPrice
147.9922,2024-03-22,GBP,FundPrice
147.2826,2024-03-21,GBP,FundPrice
147.379,2024-03-20,GBP,FundPrice
146.4298,2024-03-19,GBP,FundPrice
146.1007,2024-03-18,GBP,FundPrice
145.2782,2024-03-15,GBP,FundPrice
145.8063,2024-03-14,GBP,FundPrice
146.0693,2024-03-13,GBP,FundPrice
146.6214,2024-03-12,GBP,FundPrice
146.6622,2024-03-11,GBP,FundPrice
146.49,2024-03-08,GBP,FundPrice
146.5675,2024-03-07,GBP,FundPrice
146.3389,2024-03-06,GBP,FundPrice
146.5716,2024-03-05,GBP,FundPrice
144.5209,2024-03-04,GBP,FundPrice
145.1908,2024-03-01,GBP,FundPrice
145.0439,2024-02-29,GBP,FundPrice
142.3936,2024-02-28,GBP,FundPrice
141.6567,2024-02-27,GBP,FundPrice
141.7219,2024-02-26,GBP,FundPrice
141.6779,2024-02-23,GBP,FundPrice
141.148,2024-02-22,GBP,FundPrice
141.2943,2024-02-21,GBP,FundPrice
141.6669,2024-02-20,GBP,FundPrice
140.9762,2024-02-19,GBP,FundPrice
140.9822,2024-02-16,GBP,FundPrice
141.8276,2024-02-15,GBP,FundPrice
142.3977,2024-02-14,GBP,FundPrice
141.1682,2024-02-13,GBP,FundPrice
141.6873,2024-02-12,GBP,FundPrice
141.534,2024-02-09,GBP,FundPrice
141.8997,2024-02-08,GBP,FundPrice
143.085,2024-02-07,GBP,FundPrice
142.9863,2024-02-06,GBP,FundPrice
141.1065,2024-02-05,GBP,FundPrice
142.7884,2024-02-02,GBP,FundPrice
145.9062,2024-02-01,GBP,FundPrice
144.6024,2024-01-31,GBP,FundPrice
142.6076,2024-01-30,GBP,FundPrice
142.3213,2024-01-29,GBP,FundPrice
140.9184,2024-01-26,GBP,FundPrice
141.2253,2024-01-25,GBP,FundPrice
140.5089,2024-01-24,GBP,FundPrice
140.9983,2024-01-23,GBP,FundPrice
142.6033,2024-01-22,GBP,FundPrice
141.9396,2024-01-19,GBP,FundPrice
141.009,2024-01-18,GBP,FundPrice
140.5141,2024-01-17,GBP,FundPrice
142.9776,2024-01-16,GBP,FundPrice
143.8423,2024-01-15,GBP,FundPrice
144.7085,2024-01-12,GBP,FundPrice
144.2507,2024-01-11,GBP,FundPrice
145.3105,2024-01-10,GBP,FundPrice
145.7637,2024-01-09,GBP,FundPrice
145.963,2024-01-08,GBP,FundPrice
147.2607,2024-01-05,GBP,FundPrice
147.3781,2024-01-04,GBP,FundPrice
148.1639,2024-01-03,GBP,FundPrice
149.3404,2024-01-02,GBP,FundPrice
151.9033,2023-12-29,GBP,FundPrice
153.1276,2023-12-28,GBP,FundPrice
154.3885,2023-12-27,GBP,FundPrice
153.7488,2023-12-22,GBP,FundPrice
153.2517,2023-12-21,GBP,FundPrice
154.2811,2023-12-20,GBP,FundPrice
152.8803,2023-12-19,GBP,FundPrice
151.8952,2023-12-18,GBP,FundPrice
150.8921,2023-12-15,GBP,FundPrice
149.1248,2023-12-14,GBP,FundPrice
147.5447,2023-12-13,GBP,FundPrice
144.8332,2023-12-12,GBP,FundPrice
143.3803,2023-12-11,GBP,FundPrice
145.1006,2023-12-08,GBP,FundPrice
145.5229,2023-12-07,GBP,FundPrice
145.2699,2023-12-06,GBP,FundPrice
143.2172,2023-12-05,GBP,FundPrice
140.5506,2023-12-04,GBP,FundPrice
141.6801,2023-12-01,GBP,FundPrice
141.9985,2023-11-30,GBP,FundPrice
144.4533,2023-11-29,GBP,FundPrice
143.8734,2023-11-28,GBP,FundPrice
143.1179,2023-11-27,GBP,FundPrice
141.3022,2023-11-24,GBP,FundPrice
142.3282,2023-11-23,GBP,FundPrice
143.4279,2023-11-22,GBP,FundPrice
145.3295,2023-11-21,GBP,FundPrice
145.1763,2023-11-20,GBP,FundPrice
144.8667,2023-11-17,GBP,FundPrice
145.196,2023-11-16,GBP,FundPrice
144.0513,2023-11-15,GBP,FundPrice
145.3971,2023-11-14,GBP,FundPrice
141.5719,2023-11-13,GBP,FundPrice
141.3613,2023-11-10,GBP,FundPrice
142.2731,2023-11-09,GBP,FundPrice
142.8797,2023-11-08,GBP,FundPrice
141.9266,2023-11-07,GBP,FundPrice
140.0247,2023-11-06,GBP,FundPrice
141.4249,2023-11-03,GBP,FundPrice
139.5332,2023-11-02,GBP,FundPrice
137.4911,2023-11-01,GBP,FundPrice
136.8525,2023-10-31,GBP,FundPrice
136.0072,2023-10-30,GBP,FundPrice
136.0809,2023-10-27,GBP,FundPrice
135.2114,2023-10-26,GBP,FundPrice
135.1821,2023-10-25,GBP,FundPrice
135.8754,2023-10-24,GBP,FundPrice
134.6584,2023-10-23,GBP,FundPrice
133.78,2023-10-20,GBP,FundPrice
133.6806,2023-10-19,GBP,FundPrice
135.0486,2023-10-18,GBP,FundPrice
136.5375,2023-10-17,GBP,FundPrice
136.8929,2023-10-16,GBP,FundPrice
138.5492,2023-10-13,GBP,FundPrice
138.04,2023-10-12,GBP,FundPrice
139.9473,2023-10-11,GBP,FundPrice
137.1202,2023-10-10,GBP,FundPrice
136.1137,2023-10-09,GBP,FundPrice
134.5774,2023-10-06,GBP,FundPrice
135.9431,2023-10-05,GBP,FundPrice
135.2054,2023-10-04,GBP,FundPrice
135.5281,2023-10-03,GBP,FundPrice
136.411,2023-10-02,GBP,FundPrice
138.8872,2023-09-29,GBP,FundPrice
137.5154,2023-09-28,GBP,FundPrice
141.0096,2023-09-27,GBP,FundPrice
140.7707,2023-09-26,GBP,FundPrice
141.1204,2023-09-25,GBP,FundPrice
142.4081,2023-09-22,GBP,FundPrice
142.4008,2023-09-21,GBP,FundPrice
143.6071,2023-09-20,GBP,FundPrice
142.4116,2023-09-19,GBP,FundPrice
141.622,2023-09-18,GBP,FundPrice
143.2506,2023-09-15,GBP,FundPrice
144.8261,2023-09-14,GBP,FundPrice
143.0752,2023-09-13,GBP,FundPrice
141.2318,2023-09-12,GBP,FundPrice
140.5424,2023-09-11,GBP,FundPrice
142.1659,2023-09-08,GBP,FundPrice
141.3191,2023-09-07,GBP,FundPrice
139.9848,2023-09-06,GBP,FundPrice
140.4281,2023-09-05,GBP,FundPrice
141.2632,2023-09-04,GBP,FundPrice
