asOfDate,price,currencyCode,__typename
2014-09-30,50.0,USD,FundPrice
2014-10-01,49.3501,USD,FundPrice
2014-10-02,49.3595,USD,FundPrice
2014-10-03,49.8435,USD,FundPrice
2014-10-04,49.8435,USD,FundPrice
2014-10-05,49.8435,USD,FundPrice
2014-10-06,49.7859,USD,FundPrice
2014-10-07,49.0497,USD,FundPrice
2014-10-08,49.8584,USD,FundPrice
2014-10-09,48.8755,USD,FundPrice
2014-10-10,48.2601,USD,FundPrice
2014-10-11,48.2601,USD,FundPrice
2014-10-12,48.2601,USD,FundPrice
2014-10-13,47.5031,USD,FundPrice
2014-10-14,47.5375,USD,FundPrice
2014-10-15,47.1422,USD,FundPrice
2014-10-16,47.222,USD,FundPrice
2014-10-17,47.8331,USD,FundPrice
2014-10-18,47.8331,USD,FundPrice
2014-10-19,47.8331,USD,FundPrice
2014-10-20,48.2525,USD,FundPrice
2014-10-21,49.2071,USD,FundPrice
2014-10-22,48.8128,USD,FundPrice
2014-10-23,49.4106,USD,FundPrice
2014-10-24,49.7557,USD,FundPrice
2014-10-25,49.7557,USD,FundPrice
2014-10-26,49.7557,USD,FundPrice
2014-10-27,49.6585,USD,FundPrice
2014-10-28,50.2728,USD,FundPrice
2014-10-29,50.1861,USD,FundPrice
2014-10-30,50.4532,USD,FundPrice
2014-10-31,51.0247,USD,FundPrice
2014-11-01,51.0247,USD,FundPrice
2014-11-02,51.0247,USD,FundPrice
2014-11-03,50.9902,USD,FundPrice
2014-11-04,50.7762,USD,FundPrice
2014-11-05,51.087,USD,FundPrice
2014-11-06,51.2803,USD,FundPrice
2014-11-07,51.3497,USD,FundPrice
2014-11-08,51.3497,USD,FundPrice
2014-11-09,51.3497,USD,FundPrice
2014-11-10,51.5135,USD,FundPrice
2014-11-11,51.5539,USD,FundPrice
2014-11-12,51.5735,USD,FundPrice
2014-11-13,51.5707,USD,FundPrice
2014-11-14,51.6114,USD,FundPrice
2014-11-15,51.6114,USD,FundPrice
2014-11-16,51.6114,USD,FundPrice
2014-11-17,51.6428,USD,FundPrice
2014-11-18,51.9264,USD,FundPrice
2014-11-19,51.8526,USD,FundPrice
2014-11-20,51.9889,USD,FundPrice
2014-11-21,52.2848,USD,FundPrice
2014-11-22,52.2848,USD,FundPrice
2014-11-23,52.2848,USD,FundPrice
2014-11-24,52.3996,USD,FundPrice
2014-11-25,52.3737,USD,FundPrice
2014-11-26,52.5196,USD,FundPrice
2014-11-27,52.4747,USD,FundPrice
2014-11-28,52.279,USD,FundPrice
2014-11-29,52.279,USD,FundPrice
2014-11-30,52.279,USD,FundPrice
2014-12-01,51.91,USD,FundPrice
2014-12-02,52.2092,USD,FundPrice
2014-12-03,52.4478,USD,FundPrice
2014-12-04,52.3193,USD,FundPrice
2014-12-05,52.3808,USD,FundPrice
