asOfDate,price,currencyCode,__typename
2014-01-31,100.0,GBP,FundPrice
2014-02-01,100.0,GBP,FundPrice
2014-02-02,100.0,GBP,FundPrice
2014-02-03,100.056,GBP,FundPrice
2014-02-04,100.0234,GBP,FundPrice
2014-02-05,100.0124,GBP,FundPrice
2014-02-06,99.9635,GBP,FundPrice
2014-02-07,100.0425,GBP,FundPrice
2014-02-08,100.0425,GBP,FundPrice
2014-02-09,100.0425,GBP,FundPrice
2014-02-10,100.0406,GBP,FundPrice
2014-02-11,99.9982,GBP,FundPrice
2014-02-12,99.9457,GBP,FundPrice
2014-02-13,100.0286,GBP,FundPrice
2014-02-14,100.0231,GBP,FundPrice
2014-02-15,100.0231,GBP,FundPrice
2014-02-16,100.0231,GBP,FundPrice
2014-02-17,100.0421,GBP,FundPrice
2014-02-18,100.0902,GBP,FundPrice
2014-02-19,100.0783,GBP,FundPrice
2014-02-20,100.0408,GBP,FundPrice
2014-02-21,100.0636,GBP,FundPrice
2014-02-22,100.0636,GBP,FundPrice
2014-02-23,100.0636,GBP,FundPrice
2014-02-24,100.0601,GBP,FundPrice
2014-02-25,100.1148,GBP,FundPrice
2014-02-26,100.1661,GBP,FundPrice
2014-02-27,100.2214,GBP,FundPrice
2014-02-28,100.1673,GBP,FundPrice
2014-03-01,100.1673,GBP,FundPrice
2014-03-02,100.1673,GBP,FundPrice
2014-03-03,100.2571,GBP,FundPrice
2014-03-04,100.2145,GBP,FundPrice
2014-03-05,100.2341,GBP,FundPrice
2014-03-06,100.1664,GBP,FundPrice
2014-03-07,100.1051,GBP,FundPrice
2014-03-08,100.1051,GBP,FundPrice
2014-03-09,100.1051,GBP,FundPrice
2014-03-10,100.1621,GBP,FundPrice
2014-03-11,100.1603,GBP,FundPrice
2014-03-12,100.1952,GBP,FundPrice
2014-03-13,100.283,GBP,FundPrice
2014-03-14,100.2703,GBP,FundPrice
2014-03-15,100.2703,GBP,FundPrice
2014-03-16,100.2703,GBP,FundPrice
2014-03-17,100.2432,GBP,FundPrice
2014-03-18,100.2761,GBP,FundPrice
2014-03-19,100.1355,GBP,FundPrice
2014-03-20,100.0884,GBP,FundPrice
2014-03-21,100.1004,GBP,FundPrice
2014-03-22,100.1004,GBP,FundPrice
2014-03-23,100.1004,GBP,FundPrice
2014-03-24,100.1213,GBP,FundPrice
2014-03-25,100.1491,GBP,FundPrice
2014-03-26,100.2184,GBP,FundPrice
2014-03-27,100.2421,GBP,FundPrice
2014-03-28,100.2061,GBP,FundPrice
2014-03-29,100.2061,GBP,FundPrice
2014-03-30,100.2061,GBP,FundPrice
2014-03-31,100.2409,GBP,FundPrice
2014-04-01,100.2258,GBP,FundPrice
2014-04-02,100.1684,GBP,FundPrice
2014-04-03,100.1981,GBP,FundPrice
2014-04-04,100.3186,GBP,FundPrice
2014-04-05,100.3186,GBP,FundPrice
2014-04-06,100.3186,GBP,FundPrice
2014-04-07,100.3579,GBP,FundPrice
2014-04-08,100.362,GBP,FundPrice
2014-04-09,100.3955,GBP,FundPrice
2014-04-10,100.4714,GBP,FundPrice
2014-04-11,100.4729,GBP,FundPrice
2014-04-12,100.4729,GBP,FundPrice
2014-04-13,100.4729,GBP,FundPrice
2014-04-14,100.4574,GBP,FundPrice
2014-04-15,100.486,GBP,FundPrice
2014-04-16,100.448,GBP,FundPrice
2014-04-17,100.3716,GBP,FundPrice
2014-04-18,100.3716,GBP,FundPrice
2014-04-19,100.3716,GBP,FundPrice
2014-04-20,100.3716,GBP,FundPrice
2014-04-21,100.406,GBP,FundPrice
2014-04-22,100.3822,GBP,FundPrice
2014-04-23,100.4146,GBP,FundPrice
2014-04-24,100.4071,GBP,FundPrice
2014-04-25,100.4314,GBP,FundPrice
2014-04-26,100.4314,GBP,FundPrice
2014-04-27,100.4314,GBP,FundPrice
2014-04-28,100.4231,GBP,FundPrice
2014-04-29,100.439,GBP,FundPrice
2014-04-30,100.5028,GBP,FundPrice
2014-05-01,100.5265,GBP,FundPrice
2014-05-02,100.5303,GBP,FundPrice
2014-05-03,100.5303,GBP,FundPrice
2014-05-04,100.5303,GBP,FundPrice
2014-05-05,100.5419,GBP,FundPrice
2014-05-06,100.5457,GBP,FundPrice
2014-05-07,100.5612,GBP,FundPrice
2014-05-08,100.6542,GBP,FundPrice
2014-05-09,100.6476,GBP,FundPrice
2014-05-10,100.6476,GBP,FundPrice
2014-05-11,100.6476,GBP,FundPrice
2014-05-12,100.6283,GBP,FundPrice
2014-05-13,100.702,GBP,FundPrice
2014-05-14,100.7684,GBP,FundPrice
2014-05-15,100.7926,GBP,FundPrice
2014-05-16,100.7697,GBP,FundPrice
2014-05-17,100.7697,GBP,FundPrice
2014-05-18,100.7697,GBP,FundPrice
2014-05-19,100.7861,GBP,FundPrice
2014-05-20,100.7902,GBP,FundPrice
2014-05-21,100.7704,GBP,FundPrice
2014-05-22,100.7702,GBP,FundPrice
2014-05-23,100.8071,GBP,FundPrice
2014-05-24,100.8071,GBP,FundPrice
2014-05-25,100.8071,GBP,FundPrice
2014-05-26,100.8361,GBP,FundPrice
2014-05-27,100.8611,GBP,FundPrice
2014-05-28,100.9262,GBP,FundPrice
2014-05-29,100.9104,GBP,FundPrice
2014-05-30,100.8988,GBP,FundPrice
2014-05-31,100.8988,GBP,FundPrice
2014-06-01,100.8988,GBP,FundPrice
2014-06-02,100.8557,GBP,FundPrice
2014-06-03,100.8117,GBP,FundPrice
2014-06-04,100.8066,GBP,FundPrice
2014-06-05,100.8833,GBP,FundPrice
2014-06-06,100.9332,GBP,FundPrice
2014-06-07,100.9332,GBP,FundPrice
2014-06-08,100.9332,GBP,FundPrice
2014-06-09,100.9267,GBP,FundPrice
2014-06-10,100.8745,GBP,FundPrice
2014-06-11,100.8957,GBP,FundPrice
2014-06-12,100.9357,GBP,FundPrice
