asOfDate,price,currencyCode,__typename
2015-12-17,100.0,GBP,FundPrice
2015-12-18,99.3851,GBP,FundPrice
2015-12-19,99.3851,GBP,FundPrice
2015-12-20,99.3851,GBP,FundPrice
2015-12-21,99.6166,GBP,FundPrice
2015-12-22,100.1525,GBP,FundPrice
2015-12-23,100.8531,GBP,FundPrice
2015-12-24,100.7588,GBP,FundPrice
2015-12-25,100.7588,GBP,FundPrice
2015-12-26,100.7588,GBP,FundPrice
2015-12-27,100.7588,GBP,FundPrice
2015-12-28,100.7588,GBP,FundPrice
2015-12-29,101.7197,GBP,FundPrice
2015-12-30,101.1752,GBP,FundPrice
2015-12-31,101.0464,GBP,FundPrice
2016-01-01,101.0464,GBP,FundPrice
2016-01-02,101.0464,GBP,FundPrice
2016-01-03,101.0464,GBP,FundPrice
2016-01-04,99.9546,GBP,FundPrice
2016-01-05,100.1815,GBP,FundPrice
2016-01-06,99.7173,GBP,FundPrice
2016-01-07,98.4889,GBP,FundPrice
2016-01-08,98.1186,GBP,FundPrice
2016-01-09,98.1186,GBP,FundPrice
2016-01-10,98.1186,GBP,FundPrice
2016-01-11,97.7891,GBP,FundPrice
2016-01-12,98.5504,GBP,FundPrice
2016-01-13,98.0272,GBP,FundPrice
2016-01-14,98.0312,GBP,FundPrice
2016-01-15,97.3577,GBP,FundPrice
2016-01-16,97.3577,GBP,FundPrice
2016-01-17,97.3577,GBP,FundPrice
2016-01-18,97.1241,GBP,FundPrice
2016-01-19,97.9582,GBP,FundPrice
2016-01-20,96.4602,GBP,FundPrice
2016-01-21,96.9121,GBP,FundPrice
2016-01-22,97.7386,GBP,FundPrice
2016-01-23,97.7386,GBP,FundPrice
2016-01-24,97.7386,GBP,FundPrice
2016-01-25,97.6305,GBP,FundPrice
2016-01-26,97.8459,GBP,FundPrice
2016-01-27,98.2111,GBP,FundPrice
2016-01-28,97.6904,GBP,FundPrice
2016-01-29,99.8894,GBP,FundPrice
2016-01-30,99.8894,GBP,FundPrice
2016-01-31,99.8894,GBP,FundPrice
2016-02-01,99.2803,GBP,FundPrice
2016-02-02,98.2309,GBP,FundPrice
2016-02-03,97.2747,GBP,FundPrice
2016-02-04,97.7648,GBP,FundPrice
2016-02-05,97.2504,GBP,FundPrice
2016-02-06,97.2504,GBP,FundPrice
2016-02-07,97.2504,GBP,FundPrice
2016-02-08,96.6864,GBP,FundPrice
2016-02-09,95.8384,GBP,FundPrice
2016-02-10,95.9901,GBP,FundPrice
2016-02-11,95.2831,GBP,FundPrice
2016-02-12,95.8094,GBP,FundPrice
2016-02-13,95.8094,GBP,FundPrice
2016-02-14,95.8094,GBP,FundPrice
2016-02-15,96.7427,GBP,FundPrice
2016-02-16,97.7439,GBP,FundPrice
2016-02-17,98.7441,GBP,FundPrice
2016-02-18,98.7214,GBP,FundPrice
2016-02-19,98.8513,GBP,FundPrice
2016-02-20,98.8513,GBP,FundPrice
2016-02-21,98.8513,GBP,FundPrice
2016-02-22,100.2138,GBP,FundPrice
2016-02-23,99.646,GBP,FundPrice
2016-02-24,99.8812,GBP,FundPrice
2016-02-25,100.768,GBP,FundPrice
2016-02-26,101.287,GBP,FundPrice
2016-02-27,101.287,GBP,FundPrice
2016-02-28,101.287,GBP,FundPrice
2016-02-29,100.9351,GBP,FundPrice
2016-03-01,101.9038,GBP,FundPrice
2016-03-02,101.8614,GBP,FundPrice
2016-03-03,101.9413,GBP,FundPrice
2016-03-04,102.2093,GBP,FundPrice
2016-03-05,102.2093,GBP,FundPrice
2016-03-06,102.2093,GBP,FundPrice
2016-03-07,102.2155,GBP,FundPrice
2016-03-08,101.8568,GBP,FundPrice
2016-03-09,101.7871,GBP,FundPrice
2016-03-10,101.1815,GBP,FundPrice
2016-03-11,101.9873,GBP,FundPrice
2016-03-12,101.9873,GBP,FundPrice
2016-03-13,101.9873,GBP,FundPrice
2016-03-14,102.4777,GBP,FundPrice
2016-03-15,102.6771,GBP,FundPrice
2016-03-16,103.1377,GBP,FundPrice
2016-03-17,102.6481,GBP,FundPrice
2016-03-18,102.7668,GBP,FundPrice
2016-03-19,102.7668,GBP,FundPrice
2016-03-20,102.7668,GBP,FundPrice
2016-03-21,103.0743,GBP,FundPrice
2016-03-22,103.8604,GBP,FundPrice
2016-03-23,103.8721,GBP,FundPrice
2016-03-24,103.2029,GBP,FundPrice
2016-03-25,103.2029,GBP,FundPrice
2016-03-26,103.2029,GBP,FundPrice
2016-03-27,103.2029,GBP,FundPrice
2016-03-28,103.2029,GBP,FundPrice
2016-03-29,103.3547,GBP,FundPrice
2016-03-30,103.4181,GBP,FundPrice
2016-03-31,103.594,GBP,FundPrice
2016-04-01,103.9225,GBP,FundPrice
2016-04-02,103.9225,GBP,FundPrice
2016-04-03,103.9225,GBP,FundPrice
2016-04-04,103.6425,GBP,FundPrice
2016-04-05,103.4177,GBP,FundPrice
2016-04-06,104.1348,GBP,FundPrice
2016-04-07,103.8264,GBP,FundPrice
2016-04-08,104.2202,GBP,FundPrice
2016-04-09,104.2202,GBP,FundPrice
2016-04-10,104.2202,GBP,FundPrice
2016-04-11,103.6129,GBP,FundPrice
2016-04-12,104.2009,GBP,FundPrice
2016-04-13,105.2536,GBP,FundPrice
2016-04-14,105.7117,GBP,FundPrice
2016-04-15,105.5726,GBP,FundPrice
2016-04-16,105.5726,GBP,FundPrice
2016-04-17,105.5726,GBP,FundPrice
2016-04-18,105.2405,GBP,FundPrice
2016-04-19,105.3151,GBP,FundPrice
2016-04-20,105.4195,GBP,FundPrice
2016-04-21,105.3824,GBP,FundPrice
2016-04-22,104.776,GBP,FundPrice
2016-04-23,104.776,GBP,FundPrice
2016-04-24,104.776,GBP,FundPrice
2016-04-25,104.2021,GBP,FundPrice
2016-04-26,103.9826,GBP,FundPrice
2016-04-27,104.3176,GBP,FundPrice
2016-04-28,104.0237,GBP,FundPrice
2016-04-29,103.39,GBP,FundPrice
2016-04-30,103.39,GBP,FundPrice
2016-05-01,103.39,GBP,FundPrice
2016-05-02,103.39,GBP,FundPrice
2016-05-03,103.3646,GBP,FundPrice
2016-05-04,103.0275,GBP,FundPrice
2016-05-05,102.9581,GBP,FundPrice
2016-05-06,103.3088,GBP,FundPrice
2016-05-07,103.3088,GBP,FundPrice
2016-05-08,103.3088,GBP,FundPrice
2016-05-09,103.394,GBP,FundPrice
2016-05-10,103.8328,GBP,FundPrice
2016-05-11,103.6185,GBP,FundPrice
2016-05-12,103.2403,GBP,FundPrice
2016-05-13,103.4637,GBP,FundPrice
2016-05-14,103.4637,GBP,FundPrice
2016-05-15,103.4637,GBP,FundPrice
2016-05-16,103.6244,GBP,FundPrice
2016-05-17,103.295,GBP,FundPrice
2016-05-18,102.531,GBP,FundPrice
2016-05-19,102.0252,GBP,FundPrice
2016-05-20,102.8613,GBP,FundPrice
2016-05-21,102.8613,GBP,FundPrice
2016-05-22,102.8613,GBP,FundPrice
2016-05-23,102.9509,GBP,FundPrice
2016-05-24,103.1018,GBP,FundPrice
2016-05-25,103.3512,GBP,FundPrice
2016-05-26,103.6938,GBP,FundPrice
2016-05-27,104.0759,GBP,FundPrice
2016-05-28,104.0759,GBP,FundPrice
2016-05-29,104.0759,GBP,FundPrice
2016-05-30,104.0759,GBP,FundPrice
2016-05-31,104.2358,GBP,FundPrice
2016-06-01,104.716,GBP,FundPrice
2016-06-02,104.6789,GBP,FundPrice
2016-06-03,104.783,GBP,FundPrice
2016-06-04,104.783,GBP,FundPrice
2016-06-05,104.783,GBP,FundPrice
2016-06-06,105.3551,GBP,FundPrice
2016-06-07,105.3695,GBP,FundPrice
2016-06-08,105.6413,GBP,FundPrice
2016-06-09,105.5849,GBP,FundPrice
2016-06-10,105.1449,GBP,FundPrice
2016-06-11,105.1449,GBP,FundPrice
2016-06-12,105.1449,GBP,FundPrice
2016-06-13,104.5083,GBP,FundPrice
2016-06-14,104.4337,GBP,FundPrice
2016-06-15,104.4232,GBP,FundPrice
2016-06-16,104.6553,GBP,FundPrice
2016-06-17,104.0956,GBP,FundPrice
2016-06-18,104.0956,GBP,FundPrice
2016-06-19,104.0956,GBP,FundPrice
2016-06-20,103.8065,GBP,FundPrice
2016-06-21,104.0515,GBP,FundPrice
2016-06-22,104.0492,GBP,FundPrice
2016-06-23,104.4748,GBP,FundPrice
2016-06-24,106.1608,GBP,FundPrice
2016-06-25,106.1608,GBP,FundPrice
2016-06-26,106.1608,GBP,FundPrice
2016-06-27,106.7737,GBP,FundPrice
2016-06-28,107.3975,GBP,FundPrice
2016-06-29,108.2948,GBP,FundPrice
2016-06-30,109.8564,GBP,FundPrice
2016-07-01,110.8294,GBP,FundPrice
2016-07-02,110.8294,GBP,FundPrice
2016-07-03,110.8294,GBP,FundPrice
2016-07-04,110.6717,GBP,FundPrice
2016-07-05,111.3152,GBP,FundPrice
2016-07-06,111.6668,GBP,FundPrice
2016-07-07,111.6868,GBP,FundPrice
2016-07-08,112.3946,GBP,FundPrice
2016-07-09,112.3946,GBP,FundPrice
2016-07-10,112.3946,GBP,FundPrice
2016-07-11,113.0344,GBP,FundPrice
2016-07-12,112.5616,GBP,FundPrice
2016-07-13,112.6347,GBP,FundPrice
2016-07-14,112.3675,GBP,FundPrice
2016-07-15,112.5585,GBP,FundPrice
2016-07-16,112.5585,GBP,FundPrice
2016-07-17,112.5585,GBP,FundPrice
2016-07-18,112.5739,GBP,FundPrice
2016-07-19,113.0801,GBP,FundPrice
2016-07-20,113.1679,GBP,FundPrice
2016-07-21,112.8612,GBP,FundPrice
2016-07-22,113.604,GBP,FundPrice
2016-07-23,113.604,GBP,FundPrice
2016-07-24,113.604,GBP,FundPrice
2016-07-25,113.3374,GBP,FundPrice
2016-07-26,113.4488,GBP,FundPrice
2016-07-27,113.7584,GBP,FundPrice
2016-07-28,113.7429,GBP,FundPrice
2016-07-29,113.5937,GBP,FundPrice
2016-07-30,113.5937,GBP,FundPrice
2016-07-31,113.5937,GBP,FundPrice
2016-08-01,113.6855,GBP,FundPrice
2016-08-02,112.5574,GBP,FundPrice
2016-08-03,112.3608,GBP,FundPrice
2016-08-04,113.9462,GBP,FundPrice
2016-08-05,114.692,GBP,FundPrice
2016-08-06,114.692,GBP,FundPrice
2016-08-07,114.692,GBP,FundPrice
2016-08-08,115.0513,GBP,FundPrice
2016-08-09,115.798,GBP,FundPrice
2016-08-10,115.8835,GBP,FundPrice
2016-08-11,116.5513,GBP,FundPrice
2016-08-12,116.7707,GBP,FundPrice
2016-08-13,116.7707,GBP,FundPrice
2016-08-14,116.7707,GBP,FundPrice
2016-08-15,117.136,GBP,FundPrice
2016-08-16,116.2604,GBP,FundPrice
2016-08-17,115.9716,GBP,FundPrice
2016-08-18,115.5993,GBP,FundPrice
2016-08-19,115.7841,GBP,FundPrice
2016-08-20,115.7841,GBP,FundPrice
2016-08-21,115.7841,GBP,FundPrice
2016-08-22,115.3907,GBP,FundPrice
2016-08-23,115.5866,GBP,FundPrice
2016-08-24,114.9707,GBP,FundPrice
2016-08-25,115.0525,GBP,FundPrice
2016-08-26,115.0208,GBP,FundPrice
2016-08-27,115.0208,GBP,FundPrice
2016-08-28,115.0208,GBP,FundPrice
2016-08-29,115.0208,GBP,FundPrice
2016-08-30,115.4211,GBP,FundPrice
2016-08-31,115.157,GBP,FundPrice
2016-09-01,114.265,GBP,FundPrice
2016-09-02,114.7637,GBP,FundPrice
2016-09-03,114.7637,GBP,FundPrice
2016-09-04,114.7637,GBP,FundPrice
2016-09-05,115.0155,GBP,FundPrice
2016-09-06,114.7648,GBP,FundPrice
2016-09-07,115.2757,GBP,FundPrice
2016-09-08,115.1599,GBP,FundPrice
2016-09-09,113.7136,GBP,FundPrice
2016-09-10,113.7136,GBP,FundPrice
2016-09-11,113.7136,GBP,FundPrice
2016-09-12,113.4122,GBP,FundPrice
2016-09-13,113.1619,GBP,FundPrice
2016-09-14,113.0849,GBP,FundPrice
2016-09-15,113.5252,GBP,FundPrice
2016-09-16,113.7796,GBP,FundPrice
2016-09-17,113.7796,GBP,FundPrice
2016-09-18,113.7796,GBP,FundPrice
2016-09-19,114.3171,GBP,FundPrice
2016-09-20,114.9807,GBP,FundPrice
2016-09-21,115.5694,GBP,FundPrice
2016-09-22,116.0073,GBP,FundPrice
2016-09-23,116.2826,GBP,FundPrice
2016-09-24,116.2826,GBP,FundPrice
2016-09-25,116.2826,GBP,FundPrice
2016-09-26,115.5819,GBP,FundPrice
2016-09-27,115.7894,GBP,FundPrice
2016-09-28,116.0759,GBP,FundPrice
2016-09-29,115.9979,GBP,FundPrice
2016-09-30,115.8992,GBP,FundPrice
2016-10-01,115.8992,GBP,FundPrice
2016-10-02,115.8992,GBP,FundPrice
2016-10-03,116.7606,GBP,FundPrice
2016-10-04,117.1256,GBP,FundPrice
2016-10-05,117.0479,GBP,FundPrice
2016-10-06,117.2632,GBP,FundPrice
2016-10-07,117.9045,GBP,FundPrice
2016-10-08,117.9045,GBP,FundPrice
2016-10-09,117.9045,GBP,FundPrice
2016-10-10,118.5416,GBP,FundPrice
2016-10-11,118.5543,GBP,FundPrice
2016-10-12,118.3862,GBP,FundPrice
2016-10-13,118.0921,GBP,FundPrice
2016-10-14,118.1657,GBP,FundPrice
2016-10-15,118.1657,GBP,FundPrice
2016-10-16,118.1657,GBP,FundPrice
2016-10-17,118.046,GBP,FundPrice
2016-10-18,118.0146,GBP,FundPrice
2016-10-19,118.3468,GBP,FundPrice
2016-10-20,118.5699,GBP,FundPrice
2016-10-21,118.6917,GBP,FundPrice
2016-10-22,118.6917,GBP,FundPrice
2016-10-23,118.6917,GBP,FundPrice
2016-10-24,118.7348,GBP,FundPrice
2016-10-25,119.0029,GBP,FundPrice
2016-10-26,118.078,GBP,FundPrice
2016-10-27,118.0382,GBP,FundPrice
2016-10-28,118.0113,GBP,FundPrice
2016-10-29,118.0113,GBP,FundPrice
2016-10-30,118.0113,GBP,FundPrice
2016-10-31,117.7034,GBP,FundPrice
2016-11-01,117.2562,GBP,FundPrice
2016-11-02,116.3829,GBP,FundPrice
2016-11-03,115.3997,GBP,FundPrice
2016-11-04,114.6554,GBP,FundPrice
2016-11-05,114.6554,GBP,FundPrice
2016-11-06,114.6554,GBP,FundPrice
2016-11-07,116.3805,GBP,FundPrice
2016-11-08,116.5683,GBP,FundPrice
2016-11-09,116.3607,GBP,FundPrice
2016-11-10,115.9819,GBP,FundPrice
2016-11-11,114.9585,GBP,FundPrice
2016-11-12,114.9585,GBP,FundPrice
2016-11-13,114.9585,GBP,FundPrice
2016-11-14,115.2449,GBP,FundPrice
2016-11-15,116.1035,GBP,FundPrice
2016-11-16,115.7552,GBP,FundPrice
2016-11-17,116.0398,GBP,FundPrice
2016-11-18,116.1501,GBP,FundPrice
2016-11-19,116.1501,GBP,FundPrice
2016-11-20,116.1501,GBP,FundPrice
2016-11-21,115.8217,GBP,FundPrice
2016-11-22,116.3602,GBP,FundPrice
2016-11-23,116.2309,GBP,FundPrice
2016-11-24,116.0785,GBP,FundPrice
2016-11-25,116.4701,GBP,FundPrice
2016-11-26,116.4701,GBP,FundPrice
2016-11-27,116.4701,GBP,FundPrice
2016-11-28,116.4681,GBP,FundPrice
2016-11-29,116.054,GBP,FundPrice
2016-11-30,115.9798,GBP,FundPrice
2016-12-01,115.0464,GBP,FundPrice
2016-12-02,114.9473,GBP,FundPrice
2016-12-03,114.9473,GBP,FundPrice
2016-12-04,114.9473,GBP,FundPrice
2016-12-05,115.039,GBP,FundPrice
2016-12-06,115.4081,GBP,FundPrice
2016-12-07,116.9508,GBP,FundPrice
2016-12-08,117.424,GBP,FundPrice
2016-12-09,117.475,GBP,FundPrice
2016-12-10,117.475,GBP,FundPrice
2016-12-11,117.475,GBP,FundPrice
2016-12-12,116.7335,GBP,FundPrice
2016-12-13,117.3729,GBP,FundPrice
2016-12-14,116.9359,GBP,FundPrice
2016-12-15,117.8836,GBP,FundPrice
2016-12-16,117.8658,GBP,FundPrice
2016-12-17,117.8658,GBP,FundPrice
2016-12-18,117.8658,GBP,FundPrice
2016-12-19,118.3298,GBP,FundPrice
2016-12-20,118.6366,GBP,FundPrice
2016-12-21,118.5793,GBP,FundPrice
2016-12-22,118.9115,GBP,FundPrice
2016-12-23,119.2224,GBP,FundPrice
2016-12-24,119.2224,GBP,FundPrice
2016-12-25,119.2224,GBP,FundPrice
2016-12-26,119.2224,GBP,FundPrice
2016-12-27,119.2224,GBP,FundPrice
2016-12-28,119.3503,GBP,FundPrice
2016-12-29,119.6442,GBP,FundPrice
2016-12-30,118.9926,GBP,FundPrice
2016-12-31,118.9926,GBP,FundPrice
2017-01-01,118.9926,GBP,FundPrice
2017-01-02,118.9926,GBP,FundPrice
2017-01-03,119.7231,GBP,FundPrice
2017-01-04,119.9828,GBP,FundPrice
2017-01-05,119.7952,GBP,FundPrice
2017-01-06,120.2161,GBP,FundPrice
2017-01-07,120.2161,GBP,FundPrice
2017-01-08,120.2161,GBP,FundPrice
2017-01-09,121.0132,GBP,FundPrice
2017-01-10,121.0414,GBP,FundPrice
2017-01-11,121.6308,GBP,FundPrice
2017-01-12,121.1608,GBP,FundPrice
2017-01-13,121.4581,GBP,FundPrice
2017-01-14,121.4581,GBP,FundPrice
2017-01-15,121.4581,GBP,FundPrice
2017-01-16,121.8947,GBP,FundPrice
2017-01-17,120.1651,GBP,FundPrice
2017-01-18,120.423,GBP,FundPrice
2017-01-19,120.0669,GBP,FundPrice
2017-01-20,120.0985,GBP,FundPrice
2017-01-21,120.0985,GBP,FundPrice
2017-01-22,120.0985,GBP,FundPrice
2017-01-23,119.3385,GBP,FundPrice
2017-01-24,119.5236,GBP,FundPrice
2017-01-25,119.3576,GBP,FundPrice
2017-01-26,119.3665,GBP,FundPrice
2017-01-27,119.6596,GBP,FundPrice
2017-01-28,119.6596,GBP,FundPrice
2017-01-29,119.6596,GBP,FundPrice
2017-01-30,119.3459,GBP,FundPrice
2017-01-31,119.059,GBP,FundPrice
2017-02-01,118.723,GBP,FundPrice
2017-02-02,119.4926,GBP,FundPrice
2017-02-03,120.0886,GBP,FundPrice
