asOfDate,price,currencyCode,__typename
2009-12-04,100.0,GBP,FundPrice
2009-12-05,100.0,GBP,FundPrice
2009-12-06,100.0,GBP,FundPrice
2009-12-07,99.754937,GBP,FundPrice
2009-12-08,98.153863,GBP,FundPrice
2009-12-09,97.688316,GBP,FundPrice
2009-12-10,98.410897,GBP,FundPrice
2009-12-11,98.751211,GBP,FundPrice
2009-12-12,98.751211,GBP,FundPrice
2009-12-13,98.751211,GBP,FundPrice
2009-12-14,99.659372,GBP,FundPrice
2009-12-15,99.16013,GBP,FundPrice
2009-12-16,99.88307,GBP,FundPrice
2009-12-17,98.111759,GBP,FundPrice
2009-12-18,97.676748,GBP,FundPrice
2009-12-19,97.676748,GBP,FundPrice
2009-12-20,97.676748,GBP,FundPrice
2009-12-21,99.39699,GBP,FundPrice
2009-12-22,100.033252,GBP,FundPrice
2009-12-23,100.817228,GBP,FundPrice
2009-12-24,101.064154,GBP,FundPrice
2009-12-25,101.064154,GBP,FundPrice
2009-12-26,101.064154,GBP,FundPrice
2009-12-27,101.064154,GBP,FundPrice
2009-12-28,101.064154,GBP,FundPrice
2009-12-29,102.05216,GBP,FundPrice
2009-12-30,101.41022,GBP,FundPrice
2009-12-31,101.653747,GBP,FundPrice
2010-01-01,101.653747,GBP,FundPrice
2010-01-02,101.653747,GBP,FundPrice
2010-01-03,101.653747,GBP,FundPrice
2010-01-04,103.350417,GBP,FundPrice
2010-01-05,103.774197,GBP,FundPrice
2010-01-06,103.955627,GBP,FundPrice
2010-01-07,103.959463,GBP,FundPrice
2010-01-08,104.172721,GBP,FundPrice
2010-01-09,104.172721,GBP,FundPrice
2010-01-10,104.172721,GBP,FundPrice
2010-01-11,104.292506,GBP,FundPrice
2010-01-12,103.491105,GBP,FundPrice
2010-01-13,103.040496,GBP,FundPrice
2010-01-14,103.442556,GBP,FundPrice
2010-01-15,102.72208,GBP,FundPrice
2010-01-16,102.72208,GBP,FundPrice
2010-01-17,102.72208,GBP,FundPrice
2010-01-18,103.392015,GBP,FundPrice
2010-01-19,103.675966,GBP,FundPrice
2010-01-20,102.099901,GBP,FundPrice
2010-01-21,100.64022,GBP,FundPrice
2010-01-22,99.966684,GBP,FundPrice
2010-01-23,99.966684,GBP,FundPrice
2010-01-24,99.966684,GBP,FundPrice
2010-01-25,99.205786,GBP,FundPrice
2010-01-26,99.473094,GBP,FundPrice
2010-01-27,98.458109,GBP,FundPrice
2010-01-28,97.259831,GBP,FundPrice
2010-01-29,97.998863,GBP,FundPrice
2010-01-30,97.998863,GBP,FundPrice
2010-01-31,97.998863,GBP,FundPrice
2010-02-01,99.047481,GBP,FundPrice
2010-02-02,99.857637,GBP,FundPrice
2010-02-03,99.403928,GBP,FundPrice
2010-02-04,97.270818,GBP,FundPrice
2010-02-05,95.751495,GBP,FundPrice
2010-02-06,95.751495,GBP,FundPrice
2010-02-07,95.751495,GBP,FundPrice
2010-02-08,96.217407,GBP,FundPrice
2010-02-09,96.541898,GBP,FundPrice
2010-02-10,97.099738,GBP,FundPrice
2010-02-11,97.662049,GBP,FundPrice
2010-02-12,97.253684,GBP,FundPrice
2010-02-13,97.253684,GBP,FundPrice
2010-02-14,97.253684,GBP,FundPrice
2010-02-15,97.687825,GBP,FundPrice
2010-02-16,99.074582,GBP,FundPrice
2010-02-17,99.923105,GBP,FundPrice
2010-02-18,100.785069,GBP,FundPrice
2010-02-19,101.390394,GBP,FundPrice
2010-02-20,101.390394,GBP,FundPrice
2010-02-21,101.390394,GBP,FundPrice
2010-02-22,101.312366,GBP,FundPrice
2010-02-23,100.634431,GBP,FundPrice
2010-02-24,101.128569,GBP,FundPrice
2010-02-25,99.878002,GBP,FundPrice
