asOfDate,price,currencyCode,__typename
2022-11-15,5.0,USD,FundPrice
2022-11-16,5.034,USD,FundPrice
2022-11-17,5.0108,USD,FundPrice
2022-11-18,5.0093,USD,FundPrice
2022-11-19,5.0093,USD,FundPrice
2022-11-20,5.0093,USD,FundPrice
2022-11-21,5.0154,USD,FundPrice
2022-11-22,5.0437,USD,FundPrice
2022-11-23,5.0766,USD,FundPrice
2022-11-24,5.0772,USD,FundPrice
2022-11-25,5.0869,USD,FundPrice
2022-11-26,5.0869,USD,FundPrice
2022-11-27,5.0869,USD,FundPrice
2022-11-28,5.074,USD,FundPrice
2022-11-29,5.0484,USD,FundPrice
2022-11-30,5.0811,USD,FundPrice
2022-12-01,5.1409,USD,FundPrice
2022-12-02,5.16,USD,FundPrice
2022-12-03,5.16,USD,FundPrice
2022-12-04,5.16,USD,FundPrice
2022-12-05,5.124,USD,FundPrice
2022-12-06,5.1478,USD,FundPrice
2022-12-07,5.1858,USD,FundPrice
2022-12-08,5.1788,USD,FundPrice
2022-12-09,5.1452,USD,FundPrice
2022-12-10,5.1452,USD,FundPrice
2022-12-11,5.1452,USD,FundPrice
2022-12-12,5.1458,USD,FundPrice
2022-12-13,5.1801,USD,FundPrice
2022-12-14,5.187,USD,FundPrice
2022-12-15,5.1715,USD,FundPrice
2022-12-16,5.1544,USD,FundPrice
2022-12-17,5.1544,USD,FundPrice
2022-12-18,5.1544,USD,FundPrice
2022-12-19,5.1176,USD,FundPrice
2022-12-20,5.0777,USD,FundPrice
2022-12-21,5.0916,USD,FundPrice
2022-12-22,5.0904,USD,FundPrice
2022-12-23,5.0726,USD,FundPrice
2022-12-24,5.0726,USD,FundPrice
2022-12-25,5.0726,USD,FundPrice
2022-12-26,5.0726,USD,FundPrice
2022-12-27,5.038,USD,FundPrice
2022-12-28,5.0302,USD,FundPrice
2022-12-29,5.0494,USD,FundPrice
2022-12-30,5.0289,USD,FundPrice
2022-12-31,5.0289,USD,FundPrice
2023-01-01,5.0289,USD,FundPrice
2023-01-02,5.0289,USD,FundPrice
2023-01-03,5.0544,USD,FundPrice
2023-01-04,5.0783,USD,FundPrice
2023-01-05,5.0756,USD,FundPrice
2023-01-06,5.1315,USD,FundPrice
2023-01-07,5.1315,USD,FundPrice
2023-01-08,5.1315,USD,FundPrice
2023-01-09,5.154,USD,FundPrice
2023-01-10,5.1356,USD,FundPrice
2023-01-11,5.1736,USD,FundPrice
2023-01-12,5.2168,USD,FundPrice
2023-01-13,5.2034,USD,FundPrice
2023-01-14,5.2034,USD,FundPrice
2023-01-15,5.2034,USD,FundPrice
2023-01-16,5.205,USD,FundPrice
2023-01-17,5.2029,USD,FundPrice
2023-01-18,5.2554,USD,FundPrice
2023-01-19,5.2141,USD,FundPrice
2023-01-20,5.186,USD,FundPrice
2023-01-21,5.186,USD,FundPrice
2023-01-22,5.186,USD,FundPrice
2023-01-23,5.1797,USD,FundPrice
2023-01-24,5.2031,USD,FundPrice
2023-01-25,5.2063,USD,FundPrice
2023-01-26,5.2032,USD,FundPrice
2023-01-27,5.1979,USD,FundPrice
2023-01-28,5.1979,USD,FundPrice
2023-01-29,5.1979,USD,FundPrice
2023-01-30,5.1849,USD,FundPrice
2023-01-31,5.2088,USD,FundPrice
2023-02-01,5.2426,USD,FundPrice
2023-02-02,5.2578,USD,FundPrice
2023-02-03,5.2134,USD,FundPrice
2023-02-04,5.2134,USD,FundPrice
2023-02-05,5.2134,USD,FundPrice
2023-02-06,5.1827,USD,FundPrice
2023-02-07,5.168,USD,FundPrice
2023-02-08,5.1765,USD,FundPrice
2023-02-09,5.1498,USD,FundPrice
2023-02-10,5.1192,USD,FundPrice
2023-02-11,5.1192,USD,FundPrice
2023-02-12,5.1192,USD,FundPrice
2023-02-13,5.1289,USD,FundPrice
2023-02-14,5.1152,USD,FundPrice
2023-02-15,5.1033,USD,FundPrice
2023-02-16,5.0589,USD,FundPrice
2023-02-17,5.0668,USD,FundPrice
2023-02-18,5.0668,USD,FundPrice
2023-02-19,5.0668,USD,FundPrice
2023-02-20,5.0684,USD,FundPrice
2023-02-21,5.0176,USD,FundPrice
2023-02-22,5.0285,USD,FundPrice
2023-02-23,5.0465,USD,FundPrice
2023-02-24,5.0176,USD,FundPrice
2023-02-25,5.0176,USD,FundPrice
2023-02-26,5.0176,USD,FundPrice
