asOfDate,price,currencyCode,__typename
2011-06-23,100.0,GBP,FundPrice
2011-06-24,100.0879,GBP,FundPrice
2011-06-25,100.0879,GBP,FundPrice
2011-06-26,100.0879,GBP,FundPrice
2011-06-27,100.0453,GBP,FundPrice
2011-06-28,100.0215,GBP,FundPrice
2011-06-29,100.3923,GBP,FundPrice
2011-06-30,100.7927,GBP,FundPrice
2011-07-01,101.172,GBP,FundPrice
2011-07-02,101.172,GBP,FundPrice
2011-07-03,101.172,GBP,FundPrice
2011-07-04,101.4446,GBP,FundPrice
2011-07-05,101.5186,GBP,FundPrice
2011-07-06,101.8514,GBP,FundPrice
2011-07-07,101.9565,GBP,FundPrice
2011-07-08,101.9178,GBP,FundPrice
2011-07-09,101.9178,GBP,FundPrice
2011-07-10,101.9178,GBP,FundPrice
2011-07-11,101.7914,GBP,FundPrice
2011-07-12,101.3656,GBP,FundPrice
2011-07-13,101.2498,GBP,FundPrice
2011-07-14,101.0358,GBP,FundPrice
2011-07-15,101.2101,GBP,FundPrice
2011-07-16,101.2101,GBP,FundPrice
2011-07-17,101.2101,GBP,FundPrice
2011-07-18,100.9997,GBP,FundPrice
2011-07-19,101.1593,GBP,FundPrice
2011-07-20,101.4534,GBP,FundPrice
2011-07-21,101.2743,GBP,FundPrice
2011-07-22,101.8709,GBP,FundPrice
2011-07-23,101.8709,GBP,FundPrice
2011-07-24,101.8709,GBP,FundPrice
2011-07-25,101.9947,GBP,FundPrice
2011-07-26,101.6149,GBP,FundPrice
2011-07-27,101.3276,GBP,FundPrice
2011-07-28,101.2615,GBP,FundPrice
2011-07-29,101.3193,GBP,FundPrice
2011-07-30,101.3193,GBP,FundPrice
2011-07-31,101.3193,GBP,FundPrice
2011-08-01,101.5195,GBP,FundPrice
2011-08-02,100.8008,GBP,FundPrice
2011-08-03,100.3424,GBP,FundPrice
2011-08-04,99.2557,GBP,FundPrice
2011-08-05,98.2696,GBP,FundPrice
2011-08-06,98.2696,GBP,FundPrice
2011-08-07,98.2696,GBP,FundPrice
2011-08-08,96.5777,GBP,FundPrice
2011-08-09,96.9661,GBP,FundPrice
2011-08-10,96.8875,GBP,FundPrice
2011-08-11,97.6556,GBP,FundPrice
2011-08-12,98.0966,GBP,FundPrice
2011-08-13,98.0966,GBP,FundPrice
2011-08-14,98.0966,GBP,FundPrice
2011-08-15,98.4878,GBP,FundPrice
2011-08-16,98.2279,GBP,FundPrice
2011-08-17,98.6393,GBP,FundPrice
2011-08-18,97.8481,GBP,FundPrice
2011-08-19,96.8086,GBP,FundPrice
2011-08-20,96.8086,GBP,FundPrice
2011-08-21,96.8086,GBP,FundPrice
2011-08-22,97.2259,GBP,FundPrice
2011-08-23,97.5899,GBP,FundPrice
2011-08-24,97.7446,GBP,FundPrice
2011-08-25,97.671,GBP,FundPrice
2011-08-26,97.7235,GBP,FundPrice
2011-08-27,97.7235,GBP,FundPrice
2011-08-28,97.7235,GBP,FundPrice
2011-08-29,97.7235,GBP,FundPrice
2011-08-30,98.74,GBP,FundPrice
2011-08-31,98.7465,GBP,FundPrice
2011-09-01,99.3648,GBP,FundPrice
2011-09-02,98.7044,GBP,FundPrice
2011-09-03,98.7044,GBP,FundPrice
2011-09-04,98.7044,GBP,FundPrice
2011-09-05,98.2682,GBP,FundPrice
2011-09-06,98.3588,GBP,FundPrice
2011-09-07,99.3605,GBP,FundPrice
2011-09-08,99.1988,GBP,FundPrice
2011-09-09,98.9175,GBP,FundPrice
2011-09-10,98.9175,GBP,FundPrice
2011-09-11,98.9175,GBP,FundPrice
2011-09-12,98.7573,GBP,FundPrice
2011-09-13,98.9957,GBP,FundPrice
2011-09-14,99.1975,GBP,FundPrice
2011-09-15,99.4785,GBP,FundPrice
2011-09-16,100.0398,GBP,FundPrice
2011-09-17,100.0398,GBP,FundPrice
2011-09-18,100.0398,GBP,FundPrice
2011-09-19,99.928,GBP,FundPrice
2011-09-20,100.0472,GBP,FundPrice
2011-09-21,99.2676,GBP,FundPrice
2011-09-22,98.3671,GBP,FundPrice
2011-09-23,98.2606,GBP,FundPrice
2011-09-24,98.2606,GBP,FundPrice
2011-09-25,98.2606,GBP,FundPrice
2011-09-26,98.0134,GBP,FundPrice
2011-09-27,98.5878,GBP,FundPrice
2011-09-28,98.4204,GBP,FundPrice
2011-09-29,98.4611,GBP,FundPrice
2011-09-30,98.2229,GBP,FundPrice
2011-10-01,98.2229,GBP,FundPrice
2011-10-02,98.2229,GBP,FundPrice
2011-10-03,98.0448,GBP,FundPrice
2011-10-04,98.0621,GBP,FundPrice
2011-10-05,98.5325,GBP,FundPrice
2011-10-06,99.8718,GBP,FundPrice
2011-10-07,99.6085,GBP,FundPrice
2011-10-08,99.6085,GBP,FundPrice
2011-10-09,99.6085,GBP,FundPrice
2011-10-10,99.9864,GBP,FundPrice
2011-10-11,99.9556,GBP,FundPrice
2011-10-12,99.831,GBP,FundPrice
2011-10-13,100.2055,GBP,FundPrice
2011-10-14,100.3526,GBP,FundPrice
2011-10-15,100.3526,GBP,FundPrice
2011-10-16,100.3526,GBP,FundPrice
2011-10-17,100.409,GBP,FundPrice
2011-10-18,101.0871,GBP,FundPrice
2011-10-19,100.6451,GBP,FundPrice
2011-10-20,100.4806,GBP,FundPrice
2011-10-21,100.5516,GBP,FundPrice
2011-10-22,100.5516,GBP,FundPrice
2011-10-23,100.5516,GBP,FundPrice
2011-10-24,101.009,GBP,FundPrice
2011-10-25,101.0039,GBP,FundPrice
2011-10-26,101.6121,GBP,FundPrice
2011-10-27,102.2469,GBP,FundPrice
2011-10-28,102.0888,GBP,FundPrice
2011-10-29,102.0888,GBP,FundPrice
2011-10-30,102.0888,GBP,FundPrice
2011-10-31,101.953,GBP,FundPrice
2011-11-01,101.9514,GBP,FundPrice
2011-11-02,102.1943,GBP,FundPrice
2011-11-03,102.3419,GBP,FundPrice
2011-11-04,102.3805,GBP,FundPrice
2011-11-05,102.3805,GBP,FundPrice
2011-11-06,102.3805,GBP,FundPrice
2011-11-07,102.4477,GBP,FundPrice
2011-11-08,103.0947,GBP,FundPrice
2011-11-09,102.6541,GBP,FundPrice
2011-11-10,102.5718,GBP,FundPrice
2011-11-11,102.6459,GBP,FundPrice
2011-11-12,102.6459,GBP,FundPrice
2011-11-13,102.6459,GBP,FundPrice
2011-11-14,103.1043,GBP,FundPrice
2011-11-15,103.4284,GBP,FundPrice
2011-11-16,103.0915,GBP,FundPrice
2011-11-17,102.3273,GBP,FundPrice
2011-11-18,101.7766,GBP,FundPrice
2011-11-19,101.7766,GBP,FundPrice
2011-11-20,101.7766,GBP,FundPrice
2011-11-21,101.142,GBP,FundPrice
2011-11-22,101.3034,GBP,FundPrice
2011-11-23,100.9699,GBP,FundPrice
2011-11-24,100.8771,GBP,FundPrice
2011-11-25,100.4156,GBP,FundPrice
2011-11-26,100.4156,GBP,FundPrice
2011-11-27,100.4156,GBP,FundPrice
2011-11-28,101.8992,GBP,FundPrice
2011-11-29,102.2668,GBP,FundPrice
2011-11-30,102.8849,GBP,FundPrice
2011-12-01,103.0497,GBP,FundPrice
2011-12-02,102.9191,GBP,FundPrice
2011-12-03,102.9191,GBP,FundPrice
2011-12-04,102.9191,GBP,FundPrice
2011-12-05,102.8654,GBP,FundPrice
2011-12-06,103.6798,GBP,FundPrice
2011-12-07,103.4277,GBP,FundPrice
2011-12-08,102.953,GBP,FundPrice
2011-12-09,103.0722,GBP,FundPrice
2011-12-10,103.0722,GBP,FundPrice
2011-12-11,103.0722,GBP,FundPrice
2011-12-12,102.7865,GBP,FundPrice
2011-12-13,102.749,GBP,FundPrice
2011-12-14,102.4891,GBP,FundPrice
2011-12-15,102.4674,GBP,FundPrice
2011-12-16,102.9629,GBP,FundPrice
2011-12-17,102.9629,GBP,FundPrice
2011-12-18,102.9629,GBP,FundPrice
2011-12-19,102.634,GBP,FundPrice
2011-12-20,103.048,GBP,FundPrice
2011-12-21,103.2718,GBP,FundPrice
2011-12-22,103.5379,GBP,FundPrice
2011-12-23,104.0146,GBP,FundPrice
2011-12-24,104.0146,GBP,FundPrice
2011-12-25,104.0146,GBP,FundPrice
2011-12-26,104.0146,GBP,FundPrice
2011-12-27,104.0146,GBP,FundPrice
2011-12-28,104.0945,GBP,FundPrice
2011-12-29,104.8602,GBP,FundPrice
2011-12-30,104.5446,GBP,FundPrice
2011-12-31,104.5446,GBP,FundPrice
2012-01-01,104.5446,GBP,FundPrice
2012-01-02,104.5446,GBP,FundPrice
