asOfDate,price,currencyCode,__typename
2014-09-30,25.0,GBP,FundPrice
2014-10-01,24.7472,GBP,FundPrice
2014-10-02,24.4142,GBP,FundPrice
2014-10-03,24.7782,GBP,FundPrice
2014-10-04,24.7782,GBP,FundPrice
2014-10-05,24.7782,GBP,FundPrice
2014-10-06,24.8541,GBP,FundPrice
2014-10-07,24.5644,GBP,FundPrice
2014-10-08,24.2946,GBP,FundPrice
2014-10-09,24.1083,GBP,FundPrice
2014-10-10,23.8313,GBP,FundPrice
2014-10-11,23.8313,GBP,FundPrice
2014-10-12,23.8313,GBP,FundPrice
2014-10-13,23.6717,GBP,FundPrice
2014-10-14,23.8768,GBP,FundPrice
2014-10-15,23.4804,GBP,FundPrice
2014-10-16,23.577,GBP,FundPrice
2014-10-17,24.0295,GBP,FundPrice
2014-10-18,24.0295,GBP,FundPrice
2014-10-19,24.0295,GBP,FundPrice
2014-10-20,24.0262,GBP,FundPrice
2014-10-21,24.4649,GBP,FundPrice
2014-10-22,24.7014,GBP,FundPrice
2014-10-23,24.6615,GBP,FundPrice
2014-10-24,24.5859,GBP,FundPrice
2014-10-25,24.5859,GBP,FundPrice
2014-10-26,24.5859,GBP,FundPrice
2014-10-27,24.5056,GBP,FundPrice
2014-10-28,24.6408,GBP,FundPrice
2014-10-29,24.8211,GBP,FundPrice
2014-10-30,24.9384,GBP,FundPrice
2014-10-31,25.2745,GBP,FundPrice
2014-11-01,25.2745,GBP,FundPrice
2014-11-02,25.2745,GBP,FundPrice
2014-11-03,25.1906,GBP,FundPrice
2014-11-04,25.0944,GBP,FundPrice
2014-11-05,25.3097,GBP,FundPrice
2014-11-06,25.2994,GBP,FundPrice
2014-11-07,25.2166,GBP,FundPrice
2014-11-08,25.2166,GBP,FundPrice
2014-11-09,25.2166,GBP,FundPrice
2014-11-10,25.4311,GBP,FundPrice
2014-11-11,25.4871,GBP,FundPrice
2014-11-12,25.4438,GBP,FundPrice
