asOfDate,price,currencyCode,__typename
2021-03-23,5.0,USD,FundPrice
2021-03-24,4.9445,USD,FundPrice
2021-03-25,4.9565,USD,FundPrice
2021-03-26,5.028,USD,FundPrice
2021-03-27,5.028,USD,FundPrice
2021-03-28,5.028,USD,FundPrice
2021-03-29,5.0135,USD,FundPrice
2021-03-30,5.0178,USD,FundPrice
2021-03-31,5.0313,USD,FundPrice
2021-04-01,5.0937,USD,FundPrice
2021-04-02,5.0937,USD,FundPrice
2021-04-03,5.0937,USD,FundPrice
2021-04-04,5.0937,USD,FundPrice
2021-04-05,5.1459,USD,FundPrice
2021-04-06,5.1537,USD,FundPrice
2021-04-07,5.1554,USD,FundPrice
2021-04-08,5.1834,USD,FundPrice
2021-04-09,5.2025,USD,FundPrice
2021-04-10,5.2025,USD,FundPrice
2021-04-11,5.2025,USD,FundPrice
2021-04-12,5.1939,USD,FundPrice
2021-04-13,5.2144,USD,FundPrice
2021-04-14,5.2092,USD,FundPrice
2021-04-15,5.2562,USD,FundPrice
2021-04-16,5.2778,USD,FundPrice
2021-04-17,5.2778,USD,FundPrice
2021-04-18,5.2778,USD,FundPrice
2021-04-19,5.2628,USD,FundPrice
2021-04-20,5.2208,USD,FundPrice
2021-04-21,5.2427,USD,FundPrice
2021-04-22,5.2321,USD,FundPrice
2021-04-23,5.2762,USD,FundPrice
2021-04-24,5.2762,USD,FundPrice
2021-04-25,5.2762,USD,FundPrice
2021-04-26,5.2998,USD,FundPrice
2021-04-27,5.2917,USD,FundPrice
2021-04-28,5.2904,USD,FundPrice
2021-04-29,5.3058,USD,FundPrice
2021-04-30,5.2607,USD,FundPrice
2021-05-01,5.2607,USD,FundPrice
2021-05-02,5.2607,USD,FundPrice
2021-05-03,5.2653,USD,FundPrice
2021-05-04,5.2188,USD,FundPrice
2021-05-05,5.2246,USD,FundPrice
2021-05-06,5.2556,USD,FundPrice
2021-05-07,5.3024,USD,FundPrice
2021-05-08,5.3024,USD,FundPrice
2021-05-09,5.3024,USD,FundPrice
2021-05-10,5.2637,USD,FundPrice
2021-05-11,5.2058,USD,FundPrice
2021-05-12,5.1118,USD,FundPrice
2021-05-13,5.1297,USD,FundPrice
2021-05-14,5.2079,USD,FundPrice
2021-05-15,5.2079,USD,FundPrice
2021-05-16,5.2079,USD,FundPrice
2021-05-17,5.2002,USD,FundPrice
2021-05-18,5.2051,USD,FundPrice
2021-05-19,5.1814,USD,FundPrice
2021-05-20,5.2339,USD,FundPrice
2021-05-21,5.2352,USD,FundPrice
2021-05-22,5.2352,USD,FundPrice
2021-05-23,5.2352,USD,FundPrice
2021-05-24,5.2707,USD,FundPrice
2021-05-25,5.2825,USD,FundPrice
2021-05-26,5.2952,USD,FundPrice
2021-05-27,5.2964,USD,FundPrice
2021-05-28,5.3136,USD,FundPrice
2021-05-29,5.3136,USD,FundPrice
2021-05-30,5.3136,USD,FundPrice
2021-05-31,5.3172,USD,FundPrice
2021-06-01,5.3294,USD,FundPrice
2021-06-02,5.329,USD,FundPrice
2021-06-03,5.3049,USD,FundPrice
2021-06-04,5.3431,USD,FundPrice
2021-06-05,5.3431,USD,FundPrice
2021-06-06,5.3431,USD,FundPrice
2021-06-07,5.3521,USD,FundPrice
2021-06-08,5.3565,USD,FundPrice
2021-06-09,5.3445,USD,FundPrice
2021-06-10,5.3675,USD,FundPrice
2021-06-11,5.3793,USD,FundPrice
2021-06-12,5.3793,USD,FundPrice
2021-06-13,5.3793,USD,FundPrice
2021-06-14,5.3916,USD,FundPrice
2021-06-15,5.3815,USD,FundPrice
2021-06-16,5.3634,USD,FundPrice
2021-06-17,5.3275,USD,FundPrice
2021-06-18,5.2668,USD,FundPrice
2021-06-19,5.2668,USD,FundPrice
2021-06-20,5.2668,USD,FundPrice
2021-06-21,5.2992,USD,FundPrice
2021-06-22,5.3294,USD,FundPrice
2021-06-23,5.3338,USD,FundPrice
2021-06-24,5.3621,USD,FundPrice
2021-06-25,5.3879,USD,FundPrice
2021-06-26,5.3879,USD,FundPrice
2021-06-27,5.3879,USD,FundPrice
2021-06-28,5.3969,USD,FundPrice
2021-06-29,5.3968,USD,FundPrice
2021-06-30,5.3825,USD,FundPrice
2021-07-01,5.3941,USD,FundPrice
2021-07-02,5.4164,USD,FundPrice
2021-07-03,5.4164,USD,FundPrice
2021-07-04,5.4164,USD,FundPrice
2021-07-05,5.4213,USD,FundPrice
2021-07-06,5.4126,USD,FundPrice
2021-07-07,5.4196,USD,FundPrice
2021-07-08,5.3642,USD,FundPrice
2021-07-09,5.411,USD,FundPrice
2021-07-10,5.411,USD,FundPrice
2021-07-11,5.411,USD,FundPrice
2021-07-12,5.4407,USD,FundPrice
2021-07-13,5.4319,USD,FundPrice
2021-07-14,5.4281,USD,FundPrice
2021-07-15,5.4105,USD,FundPrice
2021-07-16,5.3789,USD,FundPrice
2021-07-17,5.3789,USD,FundPrice
2021-07-18,5.3789,USD,FundPrice
2021-07-19,5.3001,USD,FundPrice
2021-07-20,5.3462,USD,FundPrice
2021-07-21,5.3911,USD,FundPrice
2021-07-22,5.4135,USD,FundPrice
2021-07-23,5.4462,USD,FundPrice
2021-07-24,5.4462,USD,FundPrice
2021-07-25,5.4462,USD,FundPrice
2021-07-26,5.4372,USD,FundPrice
2021-07-27,5.4,USD,FundPrice
2021-07-28,5.4103,USD,FundPrice
2021-07-29,5.4557,USD,FundPrice
2021-07-30,5.4199,USD,FundPrice
2021-07-31,5.4199,USD,FundPrice
2021-08-01,5.4199,USD,FundPrice
2021-08-02,5.4407,USD,FundPrice
2021-08-03,5.4616,USD,FundPrice
2021-08-04,5.4589,USD,FundPrice
2021-08-05,5.4841,USD,FundPrice
2021-08-06,5.4718,USD,FundPrice
2021-08-07,5.4718,USD,FundPrice
2021-08-08,5.4718,USD,FundPrice
2021-08-09,5.4721,USD,FundPrice
2021-08-10,5.4741,USD,FundPrice
2021-08-11,5.4842,USD,FundPrice
2021-08-12,5.4926,USD,FundPrice
2021-08-13,5.5012,USD,FundPrice
2021-08-14,5.5012,USD,FundPrice
2021-08-15,5.5012,USD,FundPrice
2021-08-16,5.4921,USD,FundPrice
2021-08-17,5.4475,USD,FundPrice
2021-08-18,5.4226,USD,FundPrice
2021-08-19,5.3926,USD,FundPrice
2021-08-20,5.417,USD,FundPrice
2021-08-21,5.417,USD,FundPrice
2021-08-22,5.417,USD,FundPrice
2021-08-23,5.4777,USD,FundPrice
2021-08-24,5.5107,USD,FundPrice
2021-08-25,5.5199,USD,FundPrice
2021-08-26,5.4907,USD,FundPrice
2021-08-27,5.5342,USD,FundPrice
2021-08-28,5.5342,USD,FundPrice
2021-08-29,5.5342,USD,FundPrice
2021-08-30,5.5623,USD,FundPrice
2021-08-31,5.5689,USD,FundPrice
2021-09-01,5.5916,USD,FundPrice
2021-09-02,5.6047,USD,FundPrice
2021-09-03,5.6134,USD,FundPrice
2021-09-04,5.6134,USD,FundPrice
2021-09-05,5.6134,USD,FundPrice
2021-09-06,5.6264,USD,FundPrice
2021-09-07,5.6123,USD,FundPrice
2021-09-08,5.5863,USD,FundPrice
2021-09-09,5.563,USD,FundPrice
2021-09-10,5.5449,USD,FundPrice
2021-09-11,5.5449,USD,FundPrice
2021-09-12,5.5449,USD,FundPrice
2021-09-13,5.5433,USD,FundPrice
2021-09-14,5.5273,USD,FundPrice
2021-09-15,5.5402,USD,FundPrice
2021-09-16,5.515,USD,FundPrice
2021-09-17,5.482,USD,FundPrice
2021-09-18,5.482,USD,FundPrice
2021-09-19,5.482,USD,FundPrice
2021-09-20,5.3927,USD,FundPrice
2021-09-21,5.3988,USD,FundPrice
2021-09-22,5.4329,USD,FundPrice
2021-09-23,5.488,USD,FundPrice
2021-09-24,5.4785,USD,FundPrice
2021-09-25,5.4785,USD,FundPrice
2021-09-26,5.4785,USD,FundPrice
2021-09-27,5.4619,USD,FundPrice
2021-09-28,5.3539,USD,FundPrice
2021-09-29,5.3411,USD,FundPrice
2021-09-30,5.3101,USD,FundPrice
2021-10-01,5.3317,USD,FundPrice
2021-10-02,5.3317,USD,FundPrice
2021-10-03,5.3317,USD,FundPrice
2021-10-04,5.2707,USD,FundPrice
2021-10-05,5.3032,USD,FundPrice
2021-10-06,5.2993,USD,FundPrice
2021-10-07,5.3616,USD,FundPrice
2021-10-08,5.3524,USD,FundPrice
2021-10-09,5.3524,USD,FundPrice
2021-10-10,5.3524,USD,FundPrice
2021-10-11,5.3357,USD,FundPrice
2021-10-12,5.3211,USD,FundPrice
2021-10-13,5.3477,USD,FundPrice
2021-10-14,5.4238,USD,FundPrice
2021-10-15,5.4685,USD,FundPrice
2021-10-16,5.4685,USD,FundPrice
2021-10-17,5.4685,USD,FundPrice
2021-10-18,5.4795,USD,FundPrice
2021-10-19,5.5184,USD,FundPrice
2021-10-20,5.5382,USD,FundPrice
2021-10-21,5.5491,USD,FundPrice
2021-10-22,5.5471,USD,FundPrice
2021-10-23,5.5471,USD,FundPrice
2021-10-24,5.5471,USD,FundPrice
2021-10-25,5.5628,USD,FundPrice
2021-10-26,5.5707,USD,FundPrice
2021-10-27,5.5428,USD,FundPrice
2021-10-28,5.5885,USD,FundPrice
2021-10-29,5.5811,USD,FundPrice
2021-10-30,5.5811,USD,FundPrice
2021-10-31,5.5811,USD,FundPrice
2021-11-01,5.6093,USD,FundPrice
2021-11-02,5.6178,USD,FundPrice
2021-11-03,5.651,USD,FundPrice
2021-11-04,5.6769,USD,FundPrice
2021-11-05,5.6825,USD,FundPrice
2021-11-06,5.6825,USD,FundPrice
2021-11-07,5.6825,USD,FundPrice
2021-11-08,5.6933,USD,FundPrice
2021-11-09,5.6793,USD,FundPrice
2021-11-10,5.6368,USD,FundPrice
2021-11-11,5.6434,USD,FundPrice
2021-11-12,5.6827,USD,FundPrice
2021-11-13,5.6827,USD,FundPrice
2021-11-14,5.6827,USD,FundPrice
2021-11-15,5.6858,USD,FundPrice
2021-11-16,5.7006,USD,FundPrice
2021-11-17,5.679,USD,FundPrice
2021-11-18,5.6825,USD,FundPrice
2021-11-19,5.676,USD,FundPrice
2021-11-20,5.676,USD,FundPrice
2021-11-21,5.676,USD,FundPrice
2021-11-22,5.637,USD,FundPrice
2021-11-23,5.6166,USD,FundPrice
2021-11-24,5.6167,USD,FundPrice
2021-11-25,5.6235,USD,FundPrice
2021-11-26,5.5044,USD,FundPrice
2021-11-27,5.5044,USD,FundPrice
2021-11-28,5.5044,USD,FundPrice
2021-11-29,5.536,USD,FundPrice
2021-11-30,5.4515,USD,FundPrice
