asOfDate,price,currencyCode,__typename
2020-06-09,100.13,GBP,FundPrice
2020-06-10,100.1072,GBP,FundPrice
2020-06-11,99.0581,GBP,FundPrice
2020-06-12,99.5956,GBP,FundPrice
2020-06-13,99.5956,GBP,FundPrice
2020-06-14,99.5956,GBP,FundPrice
2020-06-15,97.958,GBP,FundPrice
2020-06-16,99.8205,GBP,FundPrice
2020-06-17,100.6912,GBP,FundPrice
2020-06-18,101.6582,GBP,FundPrice
2020-06-19,102.7379,GBP,FundPrice
2020-06-20,102.7379,GBP,FundPrice
2020-06-21,102.7379,GBP,FundPrice
2020-06-22,102.0226,GBP,FundPrice
2020-06-23,102.8288,GBP,FundPrice
2020-06-24,102.9296,GBP,FundPrice
2020-06-25,102.8905,GBP,FundPrice
2020-06-26,102.7726,GBP,FundPrice
2020-06-27,102.7726,GBP,FundPrice
2020-06-28,102.7726,GBP,FundPrice
2020-06-29,103.0184,GBP,FundPrice
2020-06-30,102.5393,GBP,FundPrice
2020-07-01,102.2478,GBP,FundPrice
2020-07-02,104.6126,GBP,FundPrice
2020-07-03,105.6608,GBP,FundPrice
2020-07-04,105.6608,GBP,FundPrice
2020-07-05,105.6608,GBP,FundPrice
2020-07-06,108.1972,GBP,FundPrice
2020-07-07,107.1264,GBP,FundPrice
2020-07-08,109.0006,GBP,FundPrice
2020-07-09,109.9687,GBP,FundPrice
2020-07-10,108.5284,GBP,FundPrice
2020-07-11,108.5284,GBP,FundPrice
2020-07-12,108.5284,GBP,FundPrice
2020-07-13,108.9768,GBP,FundPrice
2020-07-14,108.3603,GBP,FundPrice
2020-07-15,108.0758,GBP,FundPrice
2020-07-16,106.2058,GBP,FundPrice
2020-07-17,107.6051,GBP,FundPrice
2020-07-18,107.6051,GBP,FundPrice
2020-07-19,107.6051,GBP,FundPrice
2020-07-20,107.7601,GBP,FundPrice
2020-07-21,109.0941,GBP,FundPrice
2020-07-22,108.1907,GBP,FundPrice
2020-07-23,108.2794,GBP,FundPrice
2020-07-24,105.8205,GBP,FundPrice
2020-07-25,105.8205,GBP,FundPrice
2020-07-26,105.8205,GBP,FundPrice
2020-07-27,106.1506,GBP,FundPrice
2020-07-28,106.4339,GBP,FundPrice
2020-07-29,106.6394,GBP,FundPrice
2020-07-30,105.7082,GBP,FundPrice
2020-07-31,104.9203,GBP,FundPrice
2020-08-01,104.9203,GBP,FundPrice
2020-08-02,104.9203,GBP,FundPrice
2020-08-03,105.6642,GBP,FundPrice
2020-08-04,106.6884,GBP,FundPrice
2020-08-05,106.9831,GBP,FundPrice
2020-08-06,107.1178,GBP,FundPrice
2020-08-07,105.9984,GBP,FundPrice
2020-08-08,105.9984,GBP,FundPrice
2020-08-09,105.9984,GBP,FundPrice
2020-08-10,105.3237,GBP,FundPrice
2020-08-11,105.4656,GBP,FundPrice
2020-08-12,105.8988,GBP,FundPrice
2020-08-13,105.7033,GBP,FundPrice
2020-08-14,105.5307,GBP,FundPrice
2020-08-15,105.5307,GBP,FundPrice
2020-08-16,105.5307,GBP,FundPrice
2020-08-17,106.4473,GBP,FundPrice
2020-08-18,106.1109,GBP,FundPrice
2020-08-19,106.1027,GBP,FundPrice
2020-08-20,104.9361,GBP,FundPrice
2020-08-21,106.7005,GBP,FundPrice
2020-08-22,106.7005,GBP,FundPrice
2020-08-23,106.7005,GBP,FundPrice
