asOfDate,price,currencyCode,__typename
2014-01-31,100.0,GBP,FundPrice
2014-02-01,100.0,GBP,FundPrice
2014-02-02,100.0,GBP,FundPrice
2014-02-03,99.8305,GBP,FundPrice
2014-02-04,100.1985,GBP,FundPrice
2014-02-05,100.2705,GBP,FundPrice
2014-02-06,100.2101,GBP,FundPrice
2014-02-07,100.0484,GBP,FundPrice
2014-02-08,100.0484,GBP,FundPrice
2014-02-09,100.0484,GBP,FundPrice
2014-02-10,100.0564,GBP,FundPrice
2014-02-11,100.0604,GBP,FundPrice
2014-02-12,100.0156,GBP,FundPrice
2014-02-13,100.1234,GBP,FundPrice
2014-02-14,100.2243,GBP,FundPrice
2014-02-15,100.2243,GBP,FundPrice
2014-02-16,100.2243,GBP,FundPrice
2014-02-17,100.1622,GBP,FundPrice
2014-02-18,100.1343,GBP,FundPrice
2014-02-19,100.0565,GBP,FundPrice
2014-02-20,100.1681,GBP,FundPrice
2014-02-21,100.092,GBP,FundPrice
2014-02-22,100.092,GBP,FundPrice
2014-02-23,100.092,GBP,FundPrice
2014-02-24,100.1319,GBP,FundPrice
2014-02-25,100.2105,GBP,FundPrice
2014-02-26,100.2046,GBP,FundPrice
2014-02-27,100.1784,GBP,FundPrice
2014-02-28,100.2423,GBP,FundPrice
2014-03-01,100.2423,GBP,FundPrice
2014-03-02,100.2423,GBP,FundPrice
2014-03-03,100.3349,GBP,FundPrice
2014-03-04,100.326,GBP,FundPrice
2014-03-05,100.2292,GBP,FundPrice
2014-03-06,100.1881,GBP,FundPrice
2014-03-07,100.0927,GBP,FundPrice
2014-03-08,100.0927,GBP,FundPrice
2014-03-09,100.0927,GBP,FundPrice
2014-03-10,100.1014,GBP,FundPrice
2014-03-11,100.0626,GBP,FundPrice
2014-03-12,100.04,GBP,FundPrice
2014-03-13,99.9127,GBP,FundPrice
2014-03-14,100.0117,GBP,FundPrice
2014-03-15,100.0117,GBP,FundPrice
2014-03-16,100.0117,GBP,FundPrice
2014-03-17,100.0204,GBP,FundPrice
2014-03-18,99.9928,GBP,FundPrice
2014-03-19,100.1022,GBP,FundPrice
2014-03-20,100.2375,GBP,FundPrice
2014-03-21,100.2443,GBP,FundPrice
2014-03-22,100.2443,GBP,FundPrice
2014-03-23,100.2443,GBP,FundPrice
2014-03-24,100.1537,GBP,FundPrice
2014-03-25,100.1565,GBP,FundPrice
2014-03-26,100.0675,GBP,FundPrice
2014-03-27,100.0454,GBP,FundPrice
2014-03-28,100.0746,GBP,FundPrice
2014-03-29,100.0746,GBP,FundPrice
2014-03-30,100.0746,GBP,FundPrice
2014-03-31,99.9937,GBP,FundPrice
2014-04-01,100.2138,GBP,FundPrice
2014-04-02,100.1409,GBP,FundPrice
2014-04-03,100.0463,GBP,FundPrice
2014-04-04,100.066,GBP,FundPrice
2014-04-05,100.066,GBP,FundPrice
2014-04-06,100.066,GBP,FundPrice
2014-04-07,100.2234,GBP,FundPrice
2014-04-08,100.1306,GBP,FundPrice
2014-04-09,100.13,GBP,FundPrice
2014-04-10,100.1696,GBP,FundPrice
2014-04-11,100.1957,GBP,FundPrice
2014-04-12,100.1957,GBP,FundPrice
2014-04-13,100.1957,GBP,FundPrice
2014-04-14,100.2167,GBP,FundPrice
2014-04-15,100.2092,GBP,FundPrice
2014-04-16,100.2495,GBP,FundPrice
2014-04-17,100.2464,GBP,FundPrice
2014-04-18,100.2464,GBP,FundPrice
2014-04-19,100.2464,GBP,FundPrice
2014-04-20,100.2464,GBP,FundPrice
2014-04-21,100.2423,GBP,FundPrice
2014-04-22,100.2401,GBP,FundPrice
2014-04-23,100.1761,GBP,FundPrice
2014-04-24,100.2029,GBP,FundPrice
2014-04-25,100.1574,GBP,FundPrice
2014-04-26,100.1574,GBP,FundPrice
2014-04-27,100.1574,GBP,FundPrice
2014-04-28,100.1941,GBP,FundPrice
2014-04-29,100.198,GBP,FundPrice
2014-04-30,100.1581,GBP,FundPrice
2014-05-01,100.1817,GBP,FundPrice
2014-05-02,100.2297,GBP,FundPrice
2014-05-03,100.2297,GBP,FundPrice
2014-05-04,100.2297,GBP,FundPrice
2014-05-05,100.2393,GBP,FundPrice
2014-05-06,100.2439,GBP,FundPrice
2014-05-07,100.3213,GBP,FundPrice
2014-05-08,100.3069,GBP,FundPrice
2014-05-09,100.2705,GBP,FundPrice
2014-05-10,100.2705,GBP,FundPrice
2014-05-11,100.2705,GBP,FundPrice
2014-05-12,100.2262,GBP,FundPrice
2014-05-13,100.2257,GBP,FundPrice
2014-05-14,100.2613,GBP,FundPrice
2014-05-15,100.3249,GBP,FundPrice
2014-05-16,100.3752,GBP,FundPrice
2014-05-17,100.3752,GBP,FundPrice
2014-05-18,100.3752,GBP,FundPrice
2014-05-19,100.3926,GBP,FundPrice
2014-05-20,100.379,GBP,FundPrice
2014-05-21,100.3942,GBP,FundPrice
2014-05-22,100.3489,GBP,FundPrice
2014-05-23,100.3995,GBP,FundPrice
2014-05-24,100.3995,GBP,FundPrice
2014-05-25,100.3995,GBP,FundPrice
2014-05-26,100.3953,GBP,FundPrice
2014-05-27,100.3825,GBP,FundPrice
2014-05-28,100.4546,GBP,FundPrice
2014-05-29,100.5249,GBP,FundPrice
2014-05-30,100.4955,GBP,FundPrice
2014-05-31,100.4955,GBP,FundPrice
2014-06-01,100.4955,GBP,FundPrice
2014-06-02,100.4365,GBP,FundPrice
2014-06-03,100.4615,GBP,FundPrice
2014-06-04,100.4113,GBP,FundPrice
2014-06-05,100.3526,GBP,FundPrice
2014-06-06,100.4686,GBP,FundPrice
2014-06-07,100.4686,GBP,FundPrice
2014-06-08,100.4686,GBP,FundPrice
2014-06-09,100.4522,GBP,FundPrice
2014-06-10,100.4789,GBP,FundPrice
2014-06-11,100.4098,GBP,FundPrice
2014-06-12,100.4934,GBP,FundPrice
