asOfDate,price,currencyCode,__typename
2017-12-05,100.0,GBP,FundPrice
2017-12-06,100.2066,GBP,FundPrice
2017-12-07,100.0914,GBP,FundPrice
2017-12-08,100.7826,GBP,FundPrice
2017-12-09,100.7826,GBP,FundPrice
2017-12-10,100.7826,GBP,FundPrice
2017-12-11,101.2965,GBP,FundPrice
2017-12-12,101.6111,GBP,FundPrice
2017-12-13,101.4737,GBP,FundPrice
2017-12-14,100.919,GBP,FundPrice
2017-12-15,101.7519,GBP,FundPrice
2017-12-16,101.7519,GBP,FundPrice
2017-12-17,101.7519,GBP,FundPrice
2017-12-18,102.0612,GBP,FundPrice
2017-12-19,102.0491,GBP,FundPrice
2017-12-20,101.7048,GBP,FundPrice
2017-12-21,102.3392,GBP,FundPrice
2017-12-22,102.18,GBP,FundPrice
2017-12-23,102.18,GBP,FundPrice
2017-12-24,102.18,GBP,FundPrice
2017-12-25,102.18,GBP,FundPrice
2017-12-26,102.18,GBP,FundPrice
2017-12-27,102.4187,GBP,FundPrice
2017-12-28,102.3938,GBP,FundPrice
2017-12-29,101.9123,GBP,FundPrice
2017-12-30,101.9123,GBP,FundPrice
2017-12-31,101.9123,GBP,FundPrice
2018-01-01,101.9123,GBP,FundPrice
2018-01-02,102.0022,GBP,FundPrice
2018-01-03,102.7698,GBP,FundPrice
2018-01-04,103.1625,GBP,FundPrice
2018-01-05,103.5811,GBP,FundPrice
2018-01-06,103.5811,GBP,FundPrice
2018-01-07,103.5811,GBP,FundPrice
2018-01-08,103.5542,GBP,FundPrice
2018-01-09,103.8966,GBP,FundPrice
2018-01-10,103.7163,GBP,FundPrice
2018-01-11,104.0584,GBP,FundPrice
2018-01-12,103.8025,GBP,FundPrice
2018-01-13,103.8025,GBP,FundPrice
2018-01-14,103.8025,GBP,FundPrice
2018-01-15,103.4648,GBP,FundPrice
2018-01-16,103.5064,GBP,FundPrice
2018-01-17,103.454,GBP,FundPrice
2018-01-18,103.0026,GBP,FundPrice
2018-01-19,103.6469,GBP,FundPrice
2018-01-20,103.6469,GBP,FundPrice
2018-01-21,103.6469,GBP,FundPrice
2018-01-22,103.4194,GBP,FundPrice
2018-01-23,103.5063,GBP,FundPrice
2018-01-24,102.4337,GBP,FundPrice
2018-01-25,102.1678,GBP,FundPrice
2018-01-26,103.1343,GBP,FundPrice
2018-01-27,103.1343,GBP,FundPrice
2018-01-28,103.1343,GBP,FundPrice
2018-01-29,103.3563,GBP,FundPrice
2018-01-30,102.2195,GBP,FundPrice
2018-01-31,101.6415,GBP,FundPrice
2018-02-01,101.4282,GBP,FundPrice
2018-02-02,100.6105,GBP,FundPrice
2018-02-03,100.6105,GBP,FundPrice
2018-02-04,100.6105,GBP,FundPrice
2018-02-05,99.0252,GBP,FundPrice
2018-02-06,98.6824,GBP,FundPrice
2018-02-07,99.1703,GBP,FundPrice
2018-02-08,96.8642,GBP,FundPrice
2018-02-09,97.485,GBP,FundPrice
2018-02-10,97.485,GBP,FundPrice
2018-02-11,97.485,GBP,FundPrice
2018-02-12,98.4514,GBP,FundPrice
2018-02-13,98.2796,GBP,FundPrice
