asOfDate,price,currencyCode,__typename
2015-12-17,100.0,GBP,FundPrice
2015-12-18,99.557,GBP,FundPrice
2015-12-19,99.557,GBP,FundPrice
2015-12-20,99.557,GBP,FundPrice
2015-12-21,99.7282,GBP,FundPrice
2015-12-22,100.0905,GBP,FundPrice
2015-12-23,100.6033,GBP,FundPrice
2015-12-24,100.5415,GBP,FundPrice
2015-12-25,100.5415,GBP,FundPrice
2015-12-26,100.5415,GBP,FundPrice
2015-12-27,100.5415,GBP,FundPrice
2015-12-28,100.5415,GBP,FundPrice
2015-12-29,101.2354,GBP,FundPrice
2015-12-30,100.8054,GBP,FundPrice
2015-12-31,100.7262,GBP,FundPrice
2016-01-01,100.7262,GBP,FundPrice
2016-01-02,100.7262,GBP,FundPrice
2016-01-03,100.7262,GBP,FundPrice
2016-01-04,99.9202,GBP,FundPrice
2016-01-05,100.0815,GBP,FundPrice
2016-01-06,99.7782,GBP,FundPrice
2016-01-07,98.8523,GBP,FundPrice
2016-01-08,98.6084,GBP,FundPrice
2016-01-09,98.6084,GBP,FundPrice
2016-01-10,98.6084,GBP,FundPrice
2016-01-11,98.3217,GBP,FundPrice
2016-01-12,98.9506,GBP,FundPrice
2016-01-13,98.5857,GBP,FundPrice
2016-01-14,98.5514,GBP,FundPrice
2016-01-15,98.0692,GBP,FundPrice
2016-01-16,98.0692,GBP,FundPrice
2016-01-17,98.0692,GBP,FundPrice
2016-01-18,97.886,GBP,FundPrice
2016-01-19,98.5327,GBP,FundPrice
2016-01-20,97.4011,GBP,FundPrice
2016-01-21,97.7625,GBP,FundPrice
2016-01-22,98.3803,GBP,FundPrice
2016-01-23,98.3803,GBP,FundPrice
2016-01-24,98.3803,GBP,FundPrice
2016-01-25,98.3159,GBP,FundPrice
2016-01-26,98.4948,GBP,FundPrice
2016-01-27,98.7862,GBP,FundPrice
2016-01-28,98.4058,GBP,FundPrice
2016-01-29,100.1634,GBP,FundPrice
2016-01-30,100.1634,GBP,FundPrice
2016-01-31,100.1634,GBP,FundPrice
2016-02-01,99.6776,GBP,FundPrice
2016-02-02,98.9123,GBP,FundPrice
2016-02-03,98.2087,GBP,FundPrice
2016-02-04,98.5807,GBP,FundPrice
2016-02-05,98.1994,GBP,FundPrice
2016-02-06,98.1994,GBP,FundPrice
2016-02-07,98.1994,GBP,FundPrice
2016-02-08,97.828,GBP,FundPrice
2016-02-09,97.1754,GBP,FundPrice
2016-02-10,97.2871,GBP,FundPrice
2016-02-11,96.7706,GBP,FundPrice
2016-02-12,97.0853,GBP,FundPrice
2016-02-13,97.0853,GBP,FundPrice
2016-02-14,97.0853,GBP,FundPrice
2016-02-15,97.7898,GBP,FundPrice
2016-02-16,98.5517,GBP,FundPrice
2016-02-17,99.3013,GBP,FundPrice
2016-02-18,99.3377,GBP,FundPrice
2016-02-19,99.4336,GBP,FundPrice
2016-02-20,99.4336,GBP,FundPrice
2016-02-21,99.4336,GBP,FundPrice
2016-02-22,100.4838,GBP,FundPrice
2016-02-23,100.0679,GBP,FundPrice
2016-02-24,100.2759,GBP,FundPrice
2016-02-25,100.9786,GBP,FundPrice
2016-02-26,101.3459,GBP,FundPrice
2016-02-27,101.3459,GBP,FundPrice
2016-02-28,101.3459,GBP,FundPrice
2016-02-29,101.1161,GBP,FundPrice
2016-03-01,101.8194,GBP,FundPrice
2016-03-02,101.7714,GBP,FundPrice
2016-03-03,101.8391,GBP,FundPrice
2016-03-04,102.0399,GBP,FundPrice
2016-03-05,102.0399,GBP,FundPrice
2016-03-06,102.0399,GBP,FundPrice
2016-03-07,102.0491,GBP,FundPrice
2016-03-08,101.8428,GBP,FundPrice
2016-03-09,101.7261,GBP,FundPrice
2016-03-10,101.2428,GBP,FundPrice
2016-03-11,101.8562,GBP,FundPrice
2016-03-12,101.8562,GBP,FundPrice
2016-03-13,101.8562,GBP,FundPrice
2016-03-14,102.2594,GBP,FundPrice
2016-03-15,102.4087,GBP,FundPrice
2016-03-16,102.7983,GBP,FundPrice
2016-03-17,102.4774,GBP,FundPrice
2016-03-18,102.6036,GBP,FundPrice
2016-03-19,102.6036,GBP,FundPrice
2016-03-20,102.6036,GBP,FundPrice
2016-03-21,102.822,GBP,FundPrice
2016-03-22,103.4221,GBP,FundPrice
2016-03-23,103.4555,GBP,FundPrice
2016-03-24,102.9328,GBP,FundPrice
2016-03-25,102.9328,GBP,FundPrice
2016-03-26,102.9328,GBP,FundPrice
2016-03-27,102.9328,GBP,FundPrice
2016-03-28,102.9328,GBP,FundPrice
2016-03-29,103.1054,GBP,FundPrice
2016-03-30,103.1489,GBP,FundPrice
2016-03-31,103.2898,GBP,FundPrice
2016-04-01,103.5598,GBP,FundPrice
2016-04-02,103.5598,GBP,FundPrice
2016-04-03,103.5598,GBP,FundPrice
2016-04-04,103.3738,GBP,FundPrice
2016-04-05,103.2438,GBP,FundPrice
2016-04-06,103.7518,GBP,FundPrice
2016-04-07,103.5659,GBP,FundPrice
2016-04-08,103.8585,GBP,FundPrice
2016-04-09,103.8585,GBP,FundPrice
2016-04-10,103.8585,GBP,FundPrice
2016-04-11,103.4129,GBP,FundPrice
2016-04-12,103.8267,GBP,FundPrice
2016-04-13,104.6171,GBP,FundPrice
2016-04-14,104.9342,GBP,FundPrice
2016-04-15,104.8622,GBP,FundPrice
2016-04-16,104.8622,GBP,FundPrice
2016-04-17,104.8622,GBP,FundPrice
2016-04-18,104.6037,GBP,FundPrice
2016-04-19,104.7075,GBP,FundPrice
2016-04-20,104.7802,GBP,FundPrice
2016-04-21,104.7213,GBP,FundPrice
2016-04-22,104.2588,GBP,FundPrice
2016-04-23,104.2588,GBP,FundPrice
2016-04-24,104.2588,GBP,FundPrice
2016-04-25,103.7971,GBP,FundPrice
2016-04-26,103.6207,GBP,FundPrice
2016-04-27,103.8866,GBP,FundPrice
2016-04-28,103.7022,GBP,FundPrice
2016-04-29,103.2245,GBP,FundPrice
2016-04-30,103.2245,GBP,FundPrice
2016-05-01,103.2245,GBP,FundPrice
2016-05-02,103.2245,GBP,FundPrice
2016-05-03,103.2518,GBP,FundPrice
2016-05-04,103.0043,GBP,FundPrice
2016-05-05,102.9775,GBP,FundPrice
2016-05-06,103.2345,GBP,FundPrice
2016-05-07,103.2345,GBP,FundPrice
2016-05-08,103.2345,GBP,FundPrice
2016-05-09,103.3112,GBP,FundPrice
2016-05-10,103.6386,GBP,FundPrice
2016-05-11,103.4887,GBP,FundPrice
2016-05-12,103.1942,GBP,FundPrice
2016-05-13,103.3855,GBP,FundPrice
2016-05-14,103.3855,GBP,FundPrice
2016-05-15,103.3855,GBP,FundPrice
2016-05-16,103.4773,GBP,FundPrice
2016-05-17,103.2366,GBP,FundPrice
2016-05-18,102.6094,GBP,FundPrice
2016-05-19,102.2267,GBP,FundPrice
2016-05-20,102.8517,GBP,FundPrice
2016-05-21,102.8517,GBP,FundPrice
2016-05-22,102.8517,GBP,FundPrice
2016-05-23,102.9188,GBP,FundPrice
2016-05-24,103.0224,GBP,FundPrice
2016-05-25,103.2221,GBP,FundPrice
2016-05-26,103.5052,GBP,FundPrice
2016-05-27,103.7735,GBP,FundPrice
2016-05-28,103.7735,GBP,FundPrice
2016-05-29,103.7735,GBP,FundPrice
2016-05-30,103.7735,GBP,FundPrice
2016-05-31,103.903,GBP,FundPrice
2016-06-01,104.2704,GBP,FundPrice
2016-06-02,104.2762,GBP,FundPrice
2016-06-03,104.4297,GBP,FundPrice
2016-06-04,104.4297,GBP,FundPrice
2016-06-05,104.4297,GBP,FundPrice
