asOfDate,price,currencyCode,__typename
2016-02-24,25.0,USD,FundPrice
2016-02-25,25.0585,USD,FundPrice
2016-02-26,24.9462,USD,FundPrice
2016-02-27,24.9462,USD,FundPrice
2016-02-28,24.9462,USD,FundPrice
2016-02-29,24.9726,USD,FundPrice
2016-03-01,24.838,USD,FundPrice
2016-03-02,24.8297,USD,FundPrice
2016-03-03,24.8658,USD,FundPrice
2016-03-04,24.793,USD,FundPrice
2016-03-05,24.793,USD,FundPrice
2016-03-06,24.793,USD,FundPrice
2016-03-07,24.7762,USD,FundPrice
2016-03-08,24.8682,USD,FundPrice
2016-03-09,24.8032,USD,FundPrice
2016-03-10,24.7583,USD,FundPrice
2016-03-11,24.696,USD,FundPrice
2016-03-12,24.696,USD,FundPrice
2016-03-13,24.696,USD,FundPrice
2016-03-14,24.7157,USD,FundPrice
2016-03-15,24.7186,USD,FundPrice
2016-03-16,24.7657,USD,FundPrice
2016-03-17,24.8081,USD,FundPrice
2016-03-18,24.8511,USD,FundPrice
2016-03-19,24.8511,USD,FundPrice
2016-03-20,24.8511,USD,FundPrice
2016-03-21,24.7805,USD,FundPrice
2016-03-22,24.7677,USD,FundPrice
2016-03-23,24.8599,USD,FundPrice
2016-03-24,24.8351,USD,FundPrice
2016-03-25,24.8351,USD,FundPrice
2016-03-26,24.8351,USD,FundPrice
2016-03-27,24.8351,USD,FundPrice
2016-03-28,24.8666,USD,FundPrice
2016-03-29,24.95,USD,FundPrice
2016-03-30,24.9318,USD,FundPrice
2016-03-31,24.9925,USD,FundPrice
2016-04-01,24.9772,USD,FundPrice
2016-04-02,24.9772,USD,FundPrice
2016-04-03,24.9772,USD,FundPrice
2016-04-04,25.0013,USD,FundPrice
2016-04-05,25.078,USD,FundPrice
2016-04-06,25.0398,USD,FundPrice
2016-04-07,25.1371,USD,FundPrice
2016-04-08,25.0923,USD,FundPrice
2016-04-09,25.0923,USD,FundPrice
2016-04-10,25.0923,USD,FundPrice
2016-04-11,25.0928,USD,FundPrice
2016-04-12,25.0198,USD,FundPrice
2016-04-13,25.0439,USD,FundPrice
2016-04-14,25.0132,USD,FundPrice
2016-04-15,25.0607,USD,FundPrice
2016-04-16,25.0607,USD,FundPrice
2016-04-17,25.0607,USD,FundPrice
2016-04-18,25.0335,USD,FundPrice
2016-04-19,25.0125,USD,FundPrice
2016-04-20,24.915,USD,FundPrice
2016-04-21,24.8569,USD,FundPrice
2016-04-22,24.8364,USD,FundPrice
2016-04-23,24.8364,USD,FundPrice
2016-04-24,24.8364,USD,FundPrice
2016-04-25,24.8166,USD,FundPrice
2016-04-26,24.7775,USD,FundPrice
2016-04-27,24.8647,USD,FundPrice
2016-04-28,24.8963,USD,FundPrice
2016-04-29,24.9314,USD,FundPrice
2016-04-30,24.9314,USD,FundPrice
2016-05-01,24.9314,USD,FundPrice
2016-05-02,24.8614,USD,FundPrice
2016-05-03,24.9601,USD,FundPrice
2016-05-04,25.0011,USD,FundPrice
2016-05-05,25.0514,USD,FundPrice
2016-05-06,25.0095,USD,FundPrice
2016-05-07,25.0095,USD,FundPrice
2016-05-08,25.0095,USD,FundPrice
2016-05-09,25.0495,USD,FundPrice
2016-05-10,25.0467,USD,FundPrice
2016-05-11,25.0726,USD,FundPrice
2016-05-12,25.0278,USD,FundPrice
2016-05-13,25.0878,USD,FundPrice
2016-05-14,25.0878,USD,FundPrice
2016-05-15,25.0878,USD,FundPrice
2016-05-16,25.0199,USD,FundPrice
2016-05-17,25.0035,USD,FundPrice
2016-05-18,24.8686,USD,FundPrice
2016-05-19,24.8754,USD,FundPrice
2016-05-20,24.8828,USD,FundPrice
2016-05-21,24.8828,USD,FundPrice
2016-05-22,24.8828,USD,FundPrice
2016-05-23,24.8921,USD,FundPrice
2016-05-24,24.8567,USD,FundPrice
2016-05-25,24.8397,USD,FundPrice
2016-05-26,24.8993,USD,FundPrice
2016-05-27,24.8561,USD,FundPrice
2016-05-28,24.8561,USD,FundPrice
2016-05-29,24.8561,USD,FundPrice
2016-05-30,24.8129,USD,FundPrice
2016-05-31,24.8923,USD,FundPrice
2016-06-01,24.895,USD,FundPrice
2016-06-02,24.9512,USD,FundPrice
2016-06-03,25.1053,USD,FundPrice
2016-06-04,25.1053,USD,FundPrice
2016-06-05,25.1053,USD,FundPrice
2016-06-06,25.0594,USD,FundPrice
2016-06-07,25.0867,USD,FundPrice
2016-06-08,25.1101,USD,FundPrice
2016-06-09,25.1496,USD,FundPrice
2016-06-10,25.1965,USD,FundPrice
2016-06-11,25.1965,USD,FundPrice
2016-06-12,25.1965,USD,FundPrice
2016-06-13,25.2476,USD,FundPrice
2016-06-14,25.2389,USD,FundPrice
2016-06-15,25.2963,USD,FundPrice
2016-06-16,25.2913,USD,FundPrice
2016-06-17,25.2467,USD,FundPrice
2016-06-18,25.2467,USD,FundPrice
2016-06-19,25.2467,USD,FundPrice
2016-06-20,25.1617,USD,FundPrice
2016-06-21,25.125,USD,FundPrice
2016-06-22,25.1474,USD,FundPrice
2016-06-23,25.0629,USD,FundPrice
2016-06-24,25.291,USD,FundPrice
2016-06-25,25.291,USD,FundPrice
2016-06-26,25.291,USD,FundPrice
2016-06-27,25.4698,USD,FundPrice
2016-06-28,25.4738,USD,FundPrice
2016-06-29,25.4058,USD,FundPrice
2016-06-30,25.4451,USD,FundPrice
2016-07-01,25.5003,USD,FundPrice
2016-07-02,25.5003,USD,FundPrice
2016-07-03,25.5003,USD,FundPrice
2016-07-04,25.5411,USD,FundPrice
2016-07-05,25.6182,USD,FundPrice
2016-07-06,25.6165,USD,FundPrice
2016-07-07,25.6075,USD,FundPrice
2016-07-08,25.6393,USD,FundPrice
2016-07-09,25.6393,USD,FundPrice
2016-07-10,25.6393,USD,FundPrice
2016-07-11,25.5539,USD,FundPrice
2016-07-12,25.4383,USD,FundPrice
2016-07-13,25.5027,USD,FundPrice
2016-07-14,25.4144,USD,FundPrice
2016-07-15,25.3406,USD,FundPrice
2016-07-16,25.3406,USD,FundPrice
2016-07-17,25.3406,USD,FundPrice
2016-07-18,25.3409,USD,FundPrice
2016-07-19,25.3884,USD,FundPrice
2016-07-20,25.3422,USD,FundPrice
2016-07-21,25.3497,USD,FundPrice
2016-07-22,25.3402,USD,FundPrice
2016-07-23,25.3402,USD,FundPrice
2016-07-24,25.3402,USD,FundPrice
2016-07-25,25.3245,USD,FundPrice
2016-07-26,25.3372,USD,FundPrice
2016-07-27,25.4266,USD,FundPrice
2016-07-28,25.4277,USD,FundPrice
2016-07-29,25.5051,USD,FundPrice
2016-07-30,25.5051,USD,FundPrice
2016-07-31,25.5051,USD,FundPrice
2016-08-01,25.4361,USD,FundPrice
2016-08-02,25.3779,USD,FundPrice
2016-08-03,25.3886,USD,FundPrice
2016-08-04,25.4444,USD,FundPrice
2016-08-05,25.3237,USD,FundPrice
2016-08-06,25.3237,USD,FundPrice
2016-08-07,25.3237,USD,FundPrice
2016-08-08,25.327,USD,FundPrice
2016-08-09,25.3984,USD,FundPrice
2016-08-10,25.4402,USD,FundPrice
2016-08-11,25.3478,USD,FundPrice
2016-08-12,25.421,USD,FundPrice
2016-08-13,25.421,USD,FundPrice
2016-08-14,25.421,USD,FundPrice
2016-08-15,25.3564,USD,FundPrice
2016-08-16,25.3287,USD,FundPrice
2016-08-17,25.3675,USD,FundPrice
2016-08-18,25.3731,USD,FundPrice
2016-08-19,25.309,USD,FundPrice
2016-08-20,25.309,USD,FundPrice
2016-08-21,25.309,USD,FundPrice
2016-08-22,25.3676,USD,FundPrice
2016-08-23,25.3694,USD,FundPrice
2016-08-24,25.3584,USD,FundPrice
2016-08-25,25.3224,USD,FundPrice
2016-08-26,25.2516,USD,FundPrice
2016-08-27,25.2516,USD,FundPrice
2016-08-28,25.2516,USD,FundPrice
2016-08-29,25.345,USD,FundPrice
2016-08-30,25.3282,USD,FundPrice
2016-08-31,25.3216,USD,FundPrice
2016-09-01,25.3426,USD,FundPrice
2016-09-02,25.2878,USD,FundPrice
2016-09-03,25.2878,USD,FundPrice
2016-09-04,25.2878,USD,FundPrice
2016-09-05,25.2725,USD,FundPrice
2016-09-06,25.3793,USD,FundPrice
2016-09-07,25.3801,USD,FundPrice
2016-09-08,25.2815,USD,FundPrice
2016-09-09,25.1779,USD,FundPrice
2016-09-10,25.1779,USD,FundPrice
2016-09-11,25.1779,USD,FundPrice
2016-09-12,25.1939,USD,FundPrice
2016-09-13,25.1212,USD,FundPrice
2016-09-14,25.157,USD,FundPrice
2016-09-15,25.1528,USD,FundPrice
2016-09-16,25.1786,USD,FundPrice
2016-09-17,25.1786,USD,FundPrice
2016-09-18,25.1786,USD,FundPrice
2016-09-19,25.1543,USD,FundPrice
2016-09-20,25.1769,USD,FundPrice
2016-09-21,25.2192,USD,FundPrice
2016-09-22,25.2395,USD,FundPrice
2016-09-23,25.2456,USD,FundPrice
2016-09-24,25.2456,USD,FundPrice
2016-09-25,25.2456,USD,FundPrice
2016-09-26,25.3026,USD,FundPrice
2016-09-27,25.3426,USD,FundPrice
2016-09-28,25.3294,USD,FundPrice
2016-09-29,25.3518,USD,FundPrice
2016-09-30,25.2891,USD,FundPrice
2016-10-01,25.2891,USD,FundPrice
2016-10-02,25.2891,USD,FundPrice
2016-10-03,25.252,USD,FundPrice
2016-10-04,25.1655,USD,FundPrice
2016-10-05,25.1277,USD,FundPrice
2016-10-06,25.0807,USD,FundPrice
2016-10-07,25.0969,USD,FundPrice
2016-10-08,25.0969,USD,FundPrice
2016-10-09,25.0969,USD,FundPrice
2016-10-10,25.0406,USD,FundPrice
2016-10-11,25.0359,USD,FundPrice
2016-10-12,25.041,USD,FundPrice
2016-10-13,25.0797,USD,FundPrice
2016-10-14,25.0054,USD,FundPrice
2016-10-15,25.0054,USD,FundPrice
2016-10-16,25.0054,USD,FundPrice
2016-10-17,25.0604,USD,FundPrice
2016-10-18,25.0862,USD,FundPrice
2016-10-19,25.0957,USD,FundPrice
2016-10-20,25.0649,USD,FundPrice
2016-10-21,25.0777,USD,FundPrice
2016-10-22,25.0777,USD,FundPrice
2016-10-23,25.0777,USD,FundPrice
2016-10-24,25.0462,USD,FundPrice
2016-10-25,25.0535,USD,FundPrice
2016-10-26,25.0117,USD,FundPrice
2016-10-27,24.9403,USD,FundPrice
2016-10-28,24.94,USD,FundPrice
2016-10-29,24.94,USD,FundPrice
2016-10-30,24.94,USD,FundPrice
2016-10-31,24.9784,USD,FundPrice
2016-11-01,24.9851,USD,FundPrice
2016-11-02,25.0297,USD,FundPrice
2016-11-03,25.0014,USD,FundPrice
2016-11-04,25.0615,USD,FundPrice
2016-11-05,25.0615,USD,FundPrice
2016-11-06,25.0615,USD,FundPrice
2016-11-07,24.9883,USD,FundPrice
2016-11-08,24.9307,USD,FundPrice
2016-11-09,24.6474,USD,FundPrice
2016-11-10,24.5408,USD,FundPrice
2016-11-11,24.4995,USD,FundPrice
