asOfDate,price,currencyCode,__typename
2009-06-23,100.0,GBP,FundPrice
2009-06-24,101.2853,GBP,FundPrice
2009-06-25,103.2783,GBP,FundPrice
2009-06-26,104.2392,GBP,FundPrice
2009-06-27,104.2392,GBP,FundPrice
2009-06-28,104.2392,GBP,FundPrice
2009-06-29,103.4494,GBP,FundPrice
2009-06-30,105.1461,GBP,FundPrice
2009-07-01,103.7227,GBP,FundPrice
2009-07-02,103.0621,GBP,FundPrice
2009-07-03,103.0621,GBP,FundPrice
2009-07-04,103.0621,GBP,FundPrice
2009-07-05,103.0621,GBP,FundPrice
2009-07-06,101.6386,GBP,FundPrice
2009-07-07,101.979,GBP,FundPrice
2009-07-08,101.2412,GBP,FundPrice
2009-07-09,100.1902,GBP,FundPrice
2009-07-10,100.5115,GBP,FundPrice
2009-07-11,100.5115,GBP,FundPrice
2009-07-12,100.5115,GBP,FundPrice
2009-07-13,99.3844,GBP,FundPrice
2009-07-14,102.4825,GBP,FundPrice
2009-07-15,104.9019,GBP,FundPrice
2009-07-16,106.2262,GBP,FundPrice
2009-07-17,107.7077,GBP,FundPrice
2009-07-18,107.7077,GBP,FundPrice
2009-07-19,107.7077,GBP,FundPrice
2009-07-20,109.5135,GBP,FundPrice
2009-07-21,110.1011,GBP,FundPrice
2009-07-22,110.3323,GBP,FundPrice
2009-07-23,110.7898,GBP,FundPrice
2009-07-24,111.8649,GBP,FundPrice
2009-07-25,111.8649,GBP,FundPrice
2009-07-26,111.8649,GBP,FundPrice
2009-07-27,113.2763,GBP,FundPrice
2009-07-28,115.4334,GBP,FundPrice
2009-07-29,113.573,GBP,FundPrice
2009-07-30,115.293,GBP,FundPrice
2009-07-31,116.5581,GBP,FundPrice
2009-08-01,116.5581,GBP,FundPrice
2009-08-02,116.5581,GBP,FundPrice
2009-08-03,116.5581,GBP,FundPrice
2009-08-04,116.5581,GBP,FundPrice
2009-08-05,114.3488,GBP,FundPrice
2009-08-06,116.8916,GBP,FundPrice
2009-08-07,116.1505,GBP,FundPrice
2009-08-08,116.1505,GBP,FundPrice
2009-08-09,116.1505,GBP,FundPrice
2009-08-10,117.5335,GBP,FundPrice
2009-08-11,118.0823,GBP,FundPrice
2009-08-12,117.5633,GBP,FundPrice
2009-08-13,120.6155,GBP,FundPrice
2009-08-14,120.9121,GBP,FundPrice
2009-08-15,120.9121,GBP,FundPrice
2009-08-16,120.9121,GBP,FundPrice
2009-08-17,118.5103,GBP,FundPrice
2009-08-18,117.4714,GBP,FundPrice
2009-08-19,117.185,GBP,FundPrice
2009-08-20,118.6069,GBP,FundPrice
2009-08-21,117.3153,GBP,FundPrice
2009-08-22,117.3153,GBP,FundPrice
2009-08-23,117.3153,GBP,FundPrice
2009-08-24,121.9602,GBP,FundPrice
2009-08-25,121.549,GBP,FundPrice
2009-08-26,122.7188,GBP,FundPrice
2009-08-27,122.9622,GBP,FundPrice
2009-08-28,124.0319,GBP,FundPrice
2009-08-29,124.0319,GBP,FundPrice
2009-08-30,124.0319,GBP,FundPrice
2009-08-31,122.7822,GBP,FundPrice
2009-09-01,123.9022,GBP,FundPrice
2009-09-02,121.3618,GBP,FundPrice
2009-09-03,121.4189,GBP,FundPrice
2009-09-04,123.0452,GBP,FundPrice
2009-09-05,123.0452,GBP,FundPrice
2009-09-06,123.0452,GBP,FundPrice
2009-09-07,123.0452,GBP,FundPrice
2009-09-08,126.244,GBP,FundPrice
2009-09-09,126.0824,GBP,FundPrice
2009-09-10,125.8797,GBP,FundPrice
2009-09-11,126.8483,GBP,FundPrice
2009-09-12,126.8483,GBP,FundPrice
2009-09-13,126.8483,GBP,FundPrice
2009-09-14,125.2525,GBP,FundPrice
2009-09-15,126.6404,GBP,FundPrice
2009-09-16,130.1065,GBP,FundPrice
2009-09-17,132.0005,GBP,FundPrice
2009-09-18,132.2815,GBP,FundPrice
2009-09-19,132.2815,GBP,FundPrice
2009-09-20,132.2815,GBP,FundPrice
2009-09-21,132.07,GBP,FundPrice
2009-09-22,132.3147,GBP,FundPrice
2009-09-23,133.0954,GBP,FundPrice
2009-09-24,134.4198,GBP,FundPrice
2009-09-25,135.4622,GBP,FundPrice
2009-09-26,135.4622,GBP,FundPrice
2009-09-27,135.4622,GBP,FundPrice
2009-09-28,135.1186,GBP,FundPrice
2009-09-29,136.936,GBP,FundPrice
2009-09-30,138.0473,GBP,FundPrice
2009-10-01,136.333,GBP,FundPrice
2009-10-02,132.9874,GBP,FundPrice
2009-10-03,132.9874,GBP,FundPrice
2009-10-04,132.9874,GBP,FundPrice
2009-10-05,132.5321,GBP,FundPrice
2009-10-06,135.2596,GBP,FundPrice
2009-10-07,137.8812,GBP,FundPrice
2009-10-08,140.0665,GBP,FundPrice
2009-10-09,141.306,GBP,FundPrice
2009-10-10,141.306,GBP,FundPrice
2009-10-11,141.306,GBP,FundPrice
2009-10-12,142.5792,GBP,FundPrice
2009-10-13,142.8364,GBP,FundPrice
2009-10-14,144.3837,GBP,FundPrice
2009-10-15,143.0473,GBP,FundPrice
2009-10-16,141.3569,GBP,FundPrice
2009-10-17,141.3569,GBP,FundPrice
2009-10-18,141.3569,GBP,FundPrice
2009-10-19,141.4264,GBP,FundPrice
2009-10-20,142.5331,GBP,FundPrice
2009-10-21,141.1579,GBP,FundPrice
2009-10-22,140.2116,GBP,FundPrice
2009-10-23,143.7429,GBP,FundPrice
2009-10-24,143.7429,GBP,FundPrice
2009-10-25,143.7429,GBP,FundPrice
2009-10-26,143.7429,GBP,FundPrice
2009-10-27,140.0155,GBP,FundPrice
2009-10-28,136.0488,GBP,FundPrice
2009-10-29,133.0483,GBP,FundPrice
2009-10-30,134.6617,GBP,FundPrice
2009-10-31,134.6617,GBP,FundPrice
2009-11-01,134.6617,GBP,FundPrice
2009-11-02,133.5065,GBP,FundPrice
2009-11-03,132.052,GBP,FundPrice
2009-11-04,132.0234,GBP,FundPrice
2009-11-05,131.0613,GBP,FundPrice
2009-11-06,134.0287,GBP,FundPrice
2009-11-07,134.0287,GBP,FundPrice
2009-11-08,134.0287,GBP,FundPrice
2009-11-09,136.4582,GBP,FundPrice
2009-11-10,137.7634,GBP,FundPrice
2009-11-11,139.9238,GBP,FundPrice
2009-11-12,139.7964,GBP,FundPrice
2009-11-13,138.2466,GBP,FundPrice
2009-11-14,138.2466,GBP,FundPrice
2009-11-15,138.2466,GBP,FundPrice
2009-11-16,139.6442,GBP,FundPrice
2009-11-17,137.4389,GBP,FundPrice
2009-11-18,138.181,GBP,FundPrice
2009-11-19,137.993,GBP,FundPrice
2009-11-20,137.276,GBP,FundPrice
2009-11-21,137.276,GBP,FundPrice
2009-11-22,137.276,GBP,FundPrice
2009-11-23,138.7649,GBP,FundPrice
2009-11-24,137.1579,GBP,FundPrice
2009-11-25,138.7006,GBP,FundPrice
2009-11-26,138.7006,GBP,FundPrice
2009-11-27,133.7559,GBP,FundPrice
2009-11-28,133.7559,GBP,FundPrice
2009-11-29,133.7559,GBP,FundPrice
2009-11-30,138.3873,GBP,FundPrice
2009-12-01,138.4191,GBP,FundPrice
2009-12-02,139.872,GBP,FundPrice
2009-12-03,141.0764,GBP,FundPrice
2009-12-04,138.552,GBP,FundPrice
2009-12-05,138.552,GBP,FundPrice
2009-12-06,138.552,GBP,FundPrice
2009-12-07,138.4976,GBP,FundPrice
2009-12-08,138.8509,GBP,FundPrice
2009-12-09,138.7161,GBP,FundPrice
2009-12-10,138.6626,GBP,FundPrice
2009-12-11,139.0481,GBP,FundPrice
2009-12-12,139.0481,GBP,FundPrice
2009-12-13,139.0481,GBP,FundPrice
2009-12-14,139.4144,GBP,FundPrice
2009-12-15,139.0937,GBP,FundPrice
2009-12-16,136.6779,GBP,FundPrice
2009-12-17,137.1213,GBP,FundPrice
2009-12-18,136.982,GBP,FundPrice
2009-12-19,136.982,GBP,FundPrice
2009-12-20,136.982,GBP,FundPrice
2009-12-21,136.0356,GBP,FundPrice
2009-12-22,138.1495,GBP,FundPrice
2009-12-23,139.5582,GBP,FundPrice
2009-12-24,141.2714,GBP,FundPrice
2009-12-25,141.2714,GBP,FundPrice
2009-12-26,141.2714,GBP,FundPrice
2009-12-27,141.2714,GBP,FundPrice
2009-12-28,141.2714,GBP,FundPrice
2009-12-29,141.2714,GBP,FundPrice
2009-12-30,143.1364,GBP,FundPrice
2009-12-31,143.7117,GBP,FundPrice
2010-01-01,143.7117,GBP,FundPrice
2010-01-02,143.7117,GBP,FundPrice
2010-01-03,143.7117,GBP,FundPrice
2010-01-04,145.7109,GBP,FundPrice
2010-01-05,148.2853,GBP,FundPrice
2010-01-06,148.8841,GBP,FundPrice
2010-01-07,149.1003,GBP,FundPrice
2010-01-08,149.2994,GBP,FundPrice
2010-01-09,149.2994,GBP,FundPrice
2010-01-10,149.2994,GBP,FundPrice
2010-01-11,149.8067,GBP,FundPrice
2010-01-12,147.8963,GBP,FundPrice
2010-01-13,145.3898,GBP,FundPrice
2010-01-14,146.5815,GBP,FundPrice
2010-01-15,146.2903,GBP,FundPrice
2010-01-16,146.2903,GBP,FundPrice
2010-01-17,146.2903,GBP,FundPrice
2010-01-18,146.2903,GBP,FundPrice
2010-01-19,144.5871,GBP,FundPrice
2010-01-20,143.5099,GBP,FundPrice
2010-01-21,142.2927,GBP,FundPrice
2010-01-22,140.6343,GBP,FundPrice
2010-01-23,140.6343,GBP,FundPrice
2010-01-24,140.6343,GBP,FundPrice
2010-01-25,139.019,GBP,FundPrice
2010-01-26,138.0333,GBP,FundPrice
2010-01-27,135.5214,GBP,FundPrice
2010-01-28,137.2108,GBP,FundPrice
