asOfDate,price,currencyCode,__typename
2020-06-09,100.05,GBP,FundPrice
2020-06-10,99.512,GBP,FundPrice
2020-06-11,95.539,GBP,FundPrice
2020-06-12,96.7543,GBP,FundPrice
2020-06-13,96.7543,GBP,FundPrice
2020-06-14,96.7543,GBP,FundPrice
2020-06-15,96.8888,GBP,FundPrice
2020-06-16,99.1361,GBP,FundPrice
2020-06-17,99.2829,GBP,FundPrice
2020-06-18,100.1608,GBP,FundPrice
2020-06-19,100.3758,GBP,FundPrice
2020-06-20,100.3758,GBP,FundPrice
2020-06-21,100.3758,GBP,FundPrice
2020-06-22,100.1696,GBP,FundPrice
2020-06-23,100.4449,GBP,FundPrice
2020-06-24,98.6365,GBP,FundPrice
2020-06-25,99.5976,GBP,FundPrice
2020-06-26,98.78,GBP,FundPrice
2020-06-27,98.78,GBP,FundPrice
2020-06-28,98.78,GBP,FundPrice
2020-06-29,99.9292,GBP,FundPrice
2020-06-30,100.4896,GBP,FundPrice
2020-07-01,100.1315,GBP,FundPrice
2020-07-02,100.8326,GBP,FundPrice
2020-07-03,100.7853,GBP,FundPrice
2020-07-04,100.7853,GBP,FundPrice
2020-07-05,100.7853,GBP,FundPrice
2020-07-06,102.2498,GBP,FundPrice
2020-07-07,100.6957,GBP,FundPrice
2020-07-08,101.045,GBP,FundPrice
2020-07-09,100.5912,GBP,FundPrice
2020-07-10,100.8791,GBP,FundPrice
2020-07-11,100.8791,GBP,FundPrice
2020-07-12,100.8791,GBP,FundPrice
2020-07-13,100.8436,GBP,FundPrice
2020-07-14,102.1587,GBP,FundPrice
2020-07-15,102.6925,GBP,FundPrice
2020-07-16,102.3171,GBP,FundPrice
2020-07-17,103.1373,GBP,FundPrice
2020-07-18,103.1373,GBP,FundPrice
2020-07-19,103.1373,GBP,FundPrice
2020-07-20,103.247,GBP,FundPrice
2020-07-21,102.7374,GBP,FundPrice
2020-07-22,103.1832,GBP,FundPrice
2020-07-23,102.1931,GBP,FundPrice
2020-07-24,101.1328,GBP,FundPrice
2020-07-25,101.1328,GBP,FundPrice
2020-07-26,101.1328,GBP,FundPrice
2020-07-27,101.2559,GBP,FundPrice
2020-07-28,100.3995,GBP,FundPrice
2020-07-29,101.1736,GBP,FundPrice
2020-07-30,100.1304,GBP,FundPrice
2020-07-31,99.5819,GBP,FundPrice
2020-08-01,99.5819,GBP,FundPrice
2020-08-02,99.5819,GBP,FundPrice
2020-08-03,101.2371,GBP,FundPrice
2020-08-04,101.6462,GBP,FundPrice
2020-08-05,101.713,GBP,FundPrice
2020-08-06,101.9207,GBP,FundPrice
2020-08-07,102.5185,GBP,FundPrice
2020-08-08,102.5185,GBP,FundPrice
2020-08-09,102.5185,GBP,FundPrice
2020-08-10,102.2359,GBP,FundPrice
2020-08-11,102.0951,GBP,FundPrice
2020-08-12,103.6549,GBP,FundPrice
2020-08-13,103.4722,GBP,FundPrice
2020-08-14,103.0498,GBP,FundPrice
2020-08-15,103.0498,GBP,FundPrice
2020-08-16,103.0498,GBP,FundPrice
2020-08-17,103.5953,GBP,FundPrice
2020-08-18,102.9581,GBP,FundPrice
2020-08-19,102.9647,GBP,FundPrice
2020-08-20,103.1763,GBP,FundPrice
2020-08-21,103.8332,GBP,FundPrice
2020-08-22,103.8332,GBP,FundPrice
2020-08-23,103.8332,GBP,FundPrice
2020-08-24,104.8664,GBP,FundPrice
2020-08-25,104.8673,GBP,FundPrice
2020-08-26,105.3821,GBP,FundPrice
2020-08-27,105.2576,GBP,FundPrice
2020-08-28,104.7151,GBP,FundPrice
2020-08-29,104.7151,GBP,FundPrice
2020-08-30,104.7151,GBP,FundPrice
2020-08-31,104.7151,GBP,FundPrice
2020-09-01,104.3214,GBP,FundPrice
2020-09-02,106.5514,GBP,FundPrice
2020-09-03,103.7842,GBP,FundPrice
2020-09-04,103.1527,GBP,FundPrice
2020-09-05,103.1527,GBP,FundPrice
2020-09-06,103.1527,GBP,FundPrice
2020-09-07,103.614,GBP,FundPrice
2020-09-08,102.6027,GBP,FundPrice
2020-09-09,104.4714,GBP,FundPrice
2020-09-10,104.5092,GBP,FundPrice
2020-09-11,105.0419,GBP,FundPrice
2020-09-12,105.0419,GBP,FundPrice
2020-09-13,105.0419,GBP,FundPrice
2020-09-14,105.6419,GBP,FundPrice
2020-09-15,106.4896,GBP,FundPrice
2020-09-16,104.9707,GBP,FundPrice
2020-09-17,104.5583,GBP,FundPrice
2020-09-18,103.8741,GBP,FundPrice
2020-09-19,103.8741,GBP,FundPrice
2020-09-20,103.8741,GBP,FundPrice
2020-09-21,103.6477,GBP,FundPrice
