asOfDate,price,currencyCode,__typename
2022-11-15,5.0,GBP,FundPrice
2022-11-16,5.0167,GBP,FundPrice
2022-11-17,5.0123,GBP,FundPrice
2022-11-18,5.0222,GBP,FundPrice
2022-11-19,5.0222,GBP,FundPrice
2022-11-20,5.0222,GBP,FundPrice
2022-11-21,5.0295,GBP,FundPrice
2022-11-22,5.0356,GBP,FundPrice
2022-11-23,5.0466,GBP,FundPrice
2022-11-24,5.0692,GBP,FundPrice
2022-11-25,5.0486,GBP,FundPrice
2022-11-26,5.0486,GBP,FundPrice
2022-11-27,5.0486,GBP,FundPrice
2022-11-28,5.0513,GBP,FundPrice
2022-11-29,5.0716,GBP,FundPrice
2022-11-30,5.0652,GBP,FundPrice
2022-12-01,5.1074,GBP,FundPrice
2022-12-02,5.1003,GBP,FundPrice
2022-12-03,5.1003,GBP,FundPrice
2022-12-04,5.1003,GBP,FundPrice
2022-12-05,5.1066,GBP,FundPrice
2022-12-06,5.125,GBP,FundPrice
2022-12-07,5.1305,GBP,FundPrice
2022-12-08,5.1253,GBP,FundPrice
2022-12-09,5.0997,GBP,FundPrice
2022-12-10,5.0997,GBP,FundPrice
2022-12-11,5.0997,GBP,FundPrice
2022-12-12,5.0969,GBP,FundPrice
2022-12-13,5.1124,GBP,FundPrice
2022-12-14,5.113,GBP,FundPrice
2022-12-15,5.0709,GBP,FundPrice
2022-12-16,5.0462,GBP,FundPrice
2022-12-17,5.0462,GBP,FundPrice
2022-12-18,5.0462,GBP,FundPrice
2022-12-19,5.0448,GBP,FundPrice
2022-12-20,5.0233,GBP,FundPrice
2022-12-21,5.0228,GBP,FundPrice
2022-12-22,5.0147,GBP,FundPrice
2022-12-23,5.0042,GBP,FundPrice
2022-12-24,5.0042,GBP,FundPrice
2022-12-25,5.0042,GBP,FundPrice
2022-12-26,5.0042,GBP,FundPrice
2022-12-27,4.9833,GBP,FundPrice
2022-12-28,4.9882,GBP,FundPrice
2022-12-29,4.9986,GBP,FundPrice
2022-12-30,4.9818,GBP,FundPrice
