asOfDate,price,currencyCode,__typename
2016-05-25,100.0,GBP,FundPrice
2016-05-26,99.8904,GBP,FundPrice
2016-05-27,100.669,GBP,FundPrice
2016-05-28,100.669,GBP,FundPrice
2016-05-29,100.669,GBP,FundPrice
2016-05-30,100.669,GBP,FundPrice
2016-05-31,101.4457,GBP,FundPrice
2016-06-01,102.2482,GBP,FundPrice
2016-06-02,102.1829,GBP,FundPrice
2016-06-03,101.7036,GBP,FundPrice
2016-06-04,101.7036,GBP,FundPrice
2016-06-05,101.7036,GBP,FundPrice
2016-06-06,102.7734,GBP,FundPrice
2016-06-07,102.8858,GBP,FundPrice
2016-06-08,103.0926,GBP,FundPrice
2016-06-09,102.9284,GBP,FundPrice
2016-06-10,101.9051,GBP,FundPrice
2016-06-11,101.9051,GBP,FundPrice
2016-06-12,101.9051,GBP,FundPrice
2016-06-13,100.8244,GBP,FundPrice
2016-06-14,101.0956,GBP,FundPrice
2016-06-15,100.9911,GBP,FundPrice
2016-06-16,100.9597,GBP,FundPrice
2016-06-17,100.2299,GBP,FundPrice
2016-06-18,100.2299,GBP,FundPrice
2016-06-19,100.2299,GBP,FundPrice
2016-06-20,99.5144,GBP,FundPrice
2016-06-21,99.7917,GBP,FundPrice
2016-06-22,99.6106,GBP,FundPrice
2016-06-23,100.52,GBP,FundPrice
2016-06-24,102.8086,GBP,FundPrice
2016-06-25,102.8086,GBP,FundPrice
2016-06-26,102.8086,GBP,FundPrice
2016-06-27,102.6271,GBP,FundPrice
2016-06-28,103.5621,GBP,FundPrice
2016-06-29,104.7702,GBP,FundPrice
2016-06-30,107.1856,GBP,FundPrice
2016-07-01,108.7286,GBP,FundPrice
2016-07-02,108.7286,GBP,FundPrice
2016-07-03,108.7286,GBP,FundPrice
2016-07-04,108.5395,GBP,FundPrice
2016-07-05,108.8035,GBP,FundPrice
2016-07-06,109.7925,GBP,FundPrice
2016-07-07,109.9782,GBP,FundPrice
2016-07-08,111.1495,GBP,FundPrice
2016-07-09,111.1495,GBP,FundPrice
2016-07-10,111.1495,GBP,FundPrice
2016-07-11,112.2219,GBP,FundPrice
2016-07-12,112.4015,GBP,FundPrice
2016-07-13,112.1464,GBP,FundPrice
2016-07-14,111.9536,GBP,FundPrice
2016-07-15,112.5955,GBP,FundPrice
2016-07-16,112.5955,GBP,FundPrice
2016-07-17,112.5955,GBP,FundPrice
2016-07-18,112.6902,GBP,FundPrice
2016-07-19,113.4522,GBP,FundPrice
2016-07-20,113.8921,GBP,FundPrice
2016-07-21,113.393,GBP,FundPrice
2016-07-22,114.5556,GBP,FundPrice
2016-07-23,114.5556,GBP,FundPrice
2016-07-24,114.5556,GBP,FundPrice
2016-07-25,113.9986,GBP,FundPrice
2016-07-26,114.4194,GBP,FundPrice
2016-07-27,114.7187,GBP,FundPrice
2016-07-28,114.9646,GBP,FundPrice
2016-07-29,114.1984,GBP,FundPrice
2016-07-30,114.1984,GBP,FundPrice
2016-07-31,114.1984,GBP,FundPrice
2016-08-01,114.3363,GBP,FundPrice
2016-08-02,112.4051,GBP,FundPrice
2016-08-03,112.3714,GBP,FundPrice
2016-08-04,114.5347,GBP,FundPrice
2016-08-05,115.9322,GBP,FundPrice
2016-08-06,115.9322,GBP,FundPrice
2016-08-07,115.9322,GBP,FundPrice
2016-08-08,116.5786,GBP,FundPrice
2016-08-09,117.2468,GBP,FundPrice
2016-08-10,116.6918,GBP,FundPrice
