asOfDate,price,currencyCode,__typename
2019-09-24,50.0,USD,FundPrice
2019-09-25,49.8539,USD,FundPrice
2019-09-26,49.9259,USD,FundPrice
2019-09-27,50.0159,USD,FundPrice
2019-09-28,50.0159,USD,FundPrice
2019-09-29,50.0159,USD,FundPrice
2019-09-30,49.9749,USD,FundPrice
2019-10-01,49.5754,USD,FundPrice
2019-10-02,48.739,USD,FundPrice
2019-10-03,48.7993,USD,FundPrice
2019-10-04,49.1776,USD,FundPrice
2019-10-05,49.1776,USD,FundPrice
2019-10-06,49.1776,USD,FundPrice
2019-10-07,49.1763,USD,FundPrice
2019-10-08,48.7057,USD,FundPrice
2019-10-09,48.8213,USD,FundPrice
2019-10-10,49.147,USD,FundPrice
2019-10-11,49.9494,USD,FundPrice
2019-10-12,49.9494,USD,FundPrice
2019-10-13,49.9494,USD,FundPrice
2019-10-14,49.8895,USD,FundPrice
2019-10-15,50.2792,USD,FundPrice
2019-10-16,50.3427,USD,FundPrice
2019-10-17,50.4991,USD,FundPrice
2019-10-18,50.4795,USD,FundPrice
2019-10-19,50.4795,USD,FundPrice
2019-10-20,50.4795,USD,FundPrice
2019-10-21,50.842,USD,FundPrice
2019-10-22,50.9946,USD,FundPrice
2019-10-23,51.0818,USD,FundPrice
2019-10-24,51.1544,USD,FundPrice
2019-10-25,51.2216,USD,FundPrice
2019-10-26,51.2216,USD,FundPrice
2019-10-27,51.2216,USD,FundPrice
2019-10-28,51.3555,USD,FundPrice
2019-10-29,51.4905,USD,FundPrice
2019-10-30,51.4143,USD,FundPrice
2019-10-31,51.3032,USD,FundPrice
2019-11-01,51.7114,USD,FundPrice
2019-11-02,51.7114,USD,FundPrice
2019-11-03,51.7114,USD,FundPrice
2019-11-04,52.105,USD,FundPrice
2019-11-05,52.1873,USD,FundPrice
2019-11-06,52.2328,USD,FundPrice
2019-11-07,52.3688,USD,FundPrice
2019-11-08,52.3035,USD,FundPrice
2019-11-09,52.3035,USD,FundPrice
2019-11-10,52.3035,USD,FundPrice
2019-11-11,52.1256,USD,FundPrice
2019-11-12,52.1839,USD,FundPrice
2019-11-13,51.9331,USD,FundPrice
2019-11-14,51.7402,USD,FundPrice
2019-11-15,52.1327,USD,FundPrice
2019-11-16,52.1327,USD,FundPrice
2019-11-17,52.1327,USD,FundPrice
2019-11-18,52.1841,USD,FundPrice
2019-11-19,52.1167,USD,FundPrice
2019-11-20,51.8697,USD,FundPrice
2019-11-21,51.8054,USD,FundPrice
2019-11-22,51.9239,USD,FundPrice
2019-11-23,51.9239,USD,FundPrice
2019-11-24,51.9239,USD,FundPrice
2019-11-25,52.1681,USD,FundPrice
2019-11-26,52.0863,USD,FundPrice
2019-11-27,52.2409,USD,FundPrice
2019-11-28,52.2033,USD,FundPrice
2019-11-29,51.9447,USD,FundPrice
2019-11-30,51.9447,USD,FundPrice
2019-12-01,51.9447,USD,FundPrice
2019-12-02,51.7898,USD,FundPrice
2019-12-03,51.4686,USD,FundPrice
2019-12-04,51.784,USD,FundPrice
2019-12-05,51.8573,USD,FundPrice
2019-12-06,52.2281,USD,FundPrice
2019-12-07,52.2281,USD,FundPrice
2019-12-08,52.2281,USD,FundPrice
2019-12-09,52.3004,USD,FundPrice
2019-12-10,52.2353,USD,FundPrice
2019-12-11,52.3812,USD,FundPrice
2019-12-12,52.8438,USD,FundPrice
2019-12-13,53.2023,USD,FundPrice
2019-12-14,53.2023,USD,FundPrice
2019-12-15,53.2023,USD,FundPrice
2019-12-16,53.5894,USD,FundPrice
2019-12-17,53.6895,USD,FundPrice
2019-12-18,53.6515,USD,FundPrice
2019-12-19,53.689,USD,FundPrice
2019-12-20,53.8424,USD,FundPrice
2019-12-21,53.8424,USD,FundPrice
2019-12-22,53.8424,USD,FundPrice
2019-12-23,53.8414,USD,FundPrice
