asOfDate,price,currencyCode,__typename
2016-12-06,50.0,USD,FundPrice
2016-12-07,50.2052,USD,FundPrice
2016-12-08,50.2122,USD,FundPrice
2016-12-09,50.1412,USD,FundPrice
2016-12-10,50.1412,USD,FundPrice
2016-12-11,50.1412,USD,FundPrice
2016-12-12,50.0639,USD,FundPrice
2016-12-13,50.1541,USD,FundPrice
2016-12-14,50.2199,USD,FundPrice
2016-12-15,49.8469,USD,FundPrice
2016-12-16,49.8966,USD,FundPrice
2016-12-17,49.8966,USD,FundPrice
2016-12-18,49.8966,USD,FundPrice
2016-12-19,50.0211,USD,FundPrice
2016-12-20,50.0536,USD,FundPrice
2016-12-21,50.152,USD,FundPrice
2016-12-22,50.1856,USD,FundPrice
2016-12-23,50.2107,USD,FundPrice
2016-12-24,50.2107,USD,FundPrice
2016-12-25,50.2107,USD,FundPrice
2016-12-26,50.2107,USD,FundPrice
2016-12-27,50.2392,USD,FundPrice
2016-12-28,50.2919,USD,FundPrice
2016-12-29,50.3909,USD,FundPrice
2016-12-30,50.4179,USD,FundPrice
2016-12-31,50.4179,USD,FundPrice
2017-01-01,50.4179,USD,FundPrice
2017-01-02,50.4179,USD,FundPrice
2017-01-03,50.4732,USD,FundPrice
2017-01-04,50.6119,USD,FundPrice
2017-01-05,50.8862,USD,FundPrice
2017-01-06,50.9551,USD,FundPrice
2017-01-07,50.9551,USD,FundPrice
2017-01-08,50.9551,USD,FundPrice
2017-01-09,50.9599,USD,FundPrice
2017-01-10,50.931,USD,FundPrice
2017-01-11,50.7899,USD,FundPrice
2017-01-12,51.0193,USD,FundPrice
2017-01-13,51.0163,USD,FundPrice
2017-01-14,51.0163,USD,FundPrice
2017-01-15,51.0163,USD,FundPrice
2017-01-16,51.0468,USD,FundPrice
2017-01-17,51.2435,USD,FundPrice
2017-01-18,51.1611,USD,FundPrice
2017-01-19,50.6967,USD,FundPrice
2017-01-20,50.6416,USD,FundPrice
2017-01-21,50.6416,USD,FundPrice
2017-01-22,50.6416,USD,FundPrice
2017-01-23,50.7876,USD,FundPrice
2017-01-24,50.8249,USD,FundPrice
2017-01-25,50.7218,USD,FundPrice
2017-01-26,50.6922,USD,FundPrice
2017-01-27,50.7926,USD,FundPrice
2017-01-28,50.7926,USD,FundPrice
2017-01-29,50.7926,USD,FundPrice
2017-01-30,50.8152,USD,FundPrice
2017-01-31,50.8492,USD,FundPrice
2017-02-01,50.8686,USD,FundPrice
2017-02-02,51.0366,USD,FundPrice
2017-02-03,51.1358,USD,FundPrice
