asOfDate,price,currencyCode,__typename
2009-06-23,100.0,GBP,FundPrice
2009-06-24,98.985,GBP,FundPrice
2009-06-25,101.06,GBP,FundPrice
2009-06-26,101.498,GBP,FundPrice
2009-06-27,101.498,GBP,FundPrice
2009-06-28,101.498,GBP,FundPrice
2009-06-29,99.636,GBP,FundPrice
2009-06-30,100.911,GBP,FundPrice
2009-07-01,100.506,GBP,FundPrice
2009-07-02,100.85,GBP,FundPrice
2009-07-03,100.85,GBP,FundPrice
2009-07-04,100.85,GBP,FundPrice
2009-07-05,100.85,GBP,FundPrice
2009-07-06,102.424,GBP,FundPrice
2009-07-07,101.708,GBP,FundPrice
2009-07-08,100.956,GBP,FundPrice
2009-07-09,99.818,GBP,FundPrice
2009-07-10,100.497,GBP,FundPrice
2009-07-11,100.497,GBP,FundPrice
2009-07-12,100.497,GBP,FundPrice
2009-07-13,98.604,GBP,FundPrice
2009-07-14,99.076,GBP,FundPrice
2009-07-15,97.085,GBP,FundPrice
2009-07-16,97.914,GBP,FundPrice
2009-07-17,98.799,GBP,FundPrice
2009-07-18,98.799,GBP,FundPrice
2009-07-19,98.799,GBP,FundPrice
2009-07-20,97.426,GBP,FundPrice
2009-07-21,101.056,GBP,FundPrice
2009-07-22,101.662,GBP,FundPrice
2009-07-23,100.192,GBP,FundPrice
2009-07-24,102.368,GBP,FundPrice
2009-07-25,102.368,GBP,FundPrice
2009-07-26,102.368,GBP,FundPrice
2009-07-27,102.11,GBP,FundPrice
2009-07-28,103.409,GBP,FundPrice
2009-07-29,103.2578,GBP,FundPrice
2009-07-30,103.0322,GBP,FundPrice
2009-07-31,104.757,GBP,FundPrice
2009-08-01,104.757,GBP,FundPrice
2009-08-02,104.757,GBP,FundPrice
2009-08-03,104.757,GBP,FundPrice
2009-08-04,103.3039,GBP,FundPrice
2009-08-05,102.2506,GBP,FundPrice
2009-08-06,103.5249,GBP,FundPrice
2009-08-07,102.2734,GBP,FundPrice
2009-08-08,102.2734,GBP,FundPrice
2009-08-09,102.2734,GBP,FundPrice
2009-08-10,104.6025,GBP,FundPrice
2009-08-11,106.7841,GBP,FundPrice
2009-08-12,104.6401,GBP,FundPrice
2009-08-13,105.992,GBP,FundPrice
2009-08-14,108.0584,GBP,FundPrice
2009-08-15,108.0584,GBP,FundPrice
2009-08-16,108.0584,GBP,FundPrice
2009-08-17,106.7191,GBP,FundPrice
2009-08-18,104.9927,GBP,FundPrice
2009-08-19,105.5363,GBP,FundPrice
2009-08-20,106.6972,GBP,FundPrice
2009-08-21,104.9438,GBP,FundPrice
