asOfDate,price,currencyCode,__typename
2024-06-11,100.0,GBP,FundPrice
2024-06-12,101.0688,GBP,FundPrice
2024-06-13,101.3393,GBP,FundPrice
2024-06-14,100.6679,GBP,FundPrice
2024-06-15,100.6679,GBP,FundPrice
2024-06-16,100.6679,GBP,FundPrice
2024-06-17,100.3074,GBP,FundPrice
2024-06-18,101.3095,GBP,FundPrice
2024-06-19,100.7864,GBP,FundPrice
2024-06-20,101.1912,GBP,FundPrice
2024-06-21,100.6238,GBP,FundPrice
2024-06-22,100.6238,GBP,FundPrice
2024-06-23,100.6238,GBP,FundPrice
2024-06-24,100.6648,GBP,FundPrice
2024-06-25,100.7074,GBP,FundPrice
2024-06-26,100.4662,GBP,FundPrice
2024-06-27,101.0705,GBP,FundPrice
2024-06-28,100.5186,GBP,FundPrice
2024-06-29,100.5186,GBP,FundPrice
2024-06-30,100.5186,GBP,FundPrice
2024-07-01,99.9988,GBP,FundPrice
2024-07-02,100.1901,GBP,FundPrice
2024-07-03,100.8121,GBP,FundPrice
2024-07-04,100.3293,GBP,FundPrice
2024-07-05,101.3508,GBP,FundPrice
2024-07-06,101.3508,GBP,FundPrice
2024-07-07,101.3508,GBP,FundPrice
2024-07-08,101.6758,GBP,FundPrice
2024-07-09,100.9857,GBP,FundPrice
2024-07-10,101.733,GBP,FundPrice
2024-07-11,102.3368,GBP,FundPrice
2024-07-12,102.4591,GBP,FundPrice
2024-07-13,102.4591,GBP,FundPrice
2024-07-14,102.4591,GBP,FundPrice
2024-07-15,102.29,GBP,FundPrice
2024-07-16,102.4584,GBP,FundPrice
2024-07-17,102.3044,GBP,FundPrice
2024-07-18,102.0367,GBP,FundPrice
2024-07-19,101.1944,GBP,FundPrice
2024-07-20,101.1944,GBP,FundPrice
2024-07-21,101.1944,GBP,FundPrice
2024-07-22,101.9868,GBP,FundPrice
2024-07-23,101.5118,GBP,FundPrice
2024-07-24,101.7359,GBP,FundPrice
2024-07-25,101.1729,GBP,FundPrice
2024-07-26,102.0835,GBP,FundPrice
2024-07-27,102.0835,GBP,FundPrice
2024-07-28,102.0835,GBP,FundPrice
2024-07-29,101.6816,GBP,FundPrice
2024-07-30,101.7245,GBP,FundPrice
2024-07-31,102.6107,GBP,FundPrice
2024-08-01,102.7498,GBP,FundPrice
2024-08-02,102.9661,GBP,FundPrice
2024-08-03,102.9661,GBP,FundPrice
2024-08-04,102.9661,GBP,FundPrice
2024-08-05,102.3707,GBP,FundPrice
2024-08-06,102.2286,GBP,FundPrice
2024-08-07,102.4117,GBP,FundPrice
2024-08-08,102.444,GBP,FundPrice
2024-08-09,102.9468,GBP,FundPrice
2024-08-10,102.9468,GBP,FundPrice
2024-08-11,102.9468,GBP,FundPrice
2024-08-12,103.1631,GBP,FundPrice
2024-08-13,103.4754,GBP,FundPrice
2024-08-14,103.2332,GBP,FundPrice
2024-08-15,103.757,GBP,FundPrice
2024-08-16,103.4693,GBP,FundPrice
2024-08-17,103.4693,GBP,FundPrice
2024-08-18,103.4693,GBP,FundPrice
2024-08-19,104.3107,GBP,FundPrice
2024-08-20,104.6208,GBP,FundPrice
2024-08-21,104.1427,GBP,FundPrice
2024-08-22,104.439,GBP,FundPrice
2024-08-23,104.1911,GBP,FundPrice
2024-08-24,104.1911,GBP,FundPrice
2024-08-25,104.1911,GBP,FundPrice
2024-08-26,104.7722,GBP,FundPrice
2024-08-27,104.2267,GBP,FundPrice
2024-08-28,104.2215,GBP,FundPrice
2024-08-29,104.1471,GBP,FundPrice
2024-08-30,104.0641,GBP,FundPrice
2024-08-31,104.0641,GBP,FundPrice
2024-09-01,104.0641,GBP,FundPrice
2024-09-02,104.1699,GBP,FundPrice
2024-09-03,104.144,GBP,FundPrice
2024-09-04,104.3454,GBP,FundPrice
2024-09-05,104.5833,GBP,FundPrice
2024-09-06,104.5997,GBP,FundPrice
2024-09-07,104.5997,GBP,FundPrice
2024-09-08,104.5997,GBP,FundPrice
2024-09-09,104.632,GBP,FundPrice
2024-09-10,105.2121,GBP,FundPrice
2024-09-11,105.2496,GBP,FundPrice
2024-09-12,104.8812,GBP,FundPrice
2024-09-13,105.2732,GBP,FundPrice
2024-09-14,105.2732,GBP,FundPrice
2024-09-15,105.2732,GBP,FundPrice
2024-09-16,105.7432,GBP,FundPrice
2024-09-17,106.0746,GBP,FundPrice
2024-09-18,106.4987,GBP,FundPrice
2024-09-19,106.8096,GBP,FundPrice
2024-09-20,106.6065,GBP,FundPrice
2024-09-21,106.6065,GBP,FundPrice
2024-09-22,106.6065,GBP,FundPrice
2024-09-23,106.4023,GBP,FundPrice
2024-09-24,106.4859,GBP,FundPrice
2024-09-25,106.4133,GBP,FundPrice
2024-09-26,105.9429,GBP,FundPrice
2024-09-27,106.6916,GBP,FundPrice
2024-09-28,106.6916,GBP,FundPrice
2024-09-29,106.6916,GBP,FundPrice
2024-09-30,105.0905,GBP,FundPrice
2024-10-01,104.8605,GBP,FundPrice
2024-10-02,105.3549,GBP,FundPrice
2024-10-03,104.4414,GBP,FundPrice
2024-10-04,104.6083,GBP,FundPrice
2024-10-05,104.6083,GBP,FundPrice
2024-10-06,104.6083,GBP,FundPrice
2024-10-07,104.3463,GBP,FundPrice
2024-10-08,104.2863,GBP,FundPrice
2024-10-09,103.535,GBP,FundPrice
2024-10-10,103.3935,GBP,FundPrice
2024-10-11,103.3647,GBP,FundPrice
