asOfDate,price,currencyCode,__typename
2009-06-23,100.0,GBP,FundPrice
2009-06-24,101.521887,GBP,FundPrice
2009-06-25,101.04886,GBP,FundPrice
2009-06-26,100.74208,GBP,FundPrice
2009-06-27,100.74208,GBP,FundPrice
2009-06-28,100.74208,GBP,FundPrice
2009-06-29,102.36595,GBP,FundPrice
2009-06-30,101.63197,GBP,FundPrice
2009-07-01,104.324587,GBP,FundPrice
2009-07-02,101.405533,GBP,FundPrice
2009-07-03,101.38329,GBP,FundPrice
2009-07-04,101.38329,GBP,FundPrice
2009-07-05,101.38329,GBP,FundPrice
2009-07-06,100.539787,GBP,FundPrice
2009-07-07,100.43604,GBP,FundPrice
2009-07-08,99.14246,GBP,FundPrice
2009-07-09,99.486767,GBP,FundPrice
2009-07-10,98.166973,GBP,FundPrice
2009-07-11,98.166973,GBP,FundPrice
2009-07-12,98.166973,GBP,FundPrice
2009-07-13,100.930223,GBP,FundPrice
2009-07-14,100.932107,GBP,FundPrice
2009-07-15,104.054403,GBP,FundPrice
2009-07-16,104.684233,GBP,FundPrice
2009-07-17,105.99232,GBP,FundPrice
2009-07-18,105.99232,GBP,FundPrice
2009-07-19,105.99232,GBP,FundPrice
2009-07-20,106.9045,GBP,FundPrice
2009-07-21,108.097497,GBP,FundPrice
2009-07-22,108.38601,GBP,FundPrice
2009-07-23,110.321173,GBP,FundPrice
2009-07-24,110.64115,GBP,FundPrice
2009-07-25,110.64115,GBP,FundPrice
2009-07-26,110.64115,GBP,FundPrice
2009-07-27,110.741313,GBP,FundPrice
2009-07-28,109.647983,GBP,FundPrice
2009-07-29,110.037743,GBP,FundPrice
2009-07-30,111.855287,GBP,FundPrice
2009-07-31,112.131669,GBP,FundPrice
2009-08-01,112.131669,GBP,FundPrice
2009-08-02,112.131669,GBP,FundPrice
2009-08-03,113.248245,GBP,FundPrice
2009-08-04,112.85714,GBP,FundPrice
2009-08-05,111.625611,GBP,FundPrice
2009-08-06,112.947261,GBP,FundPrice
2009-08-07,114.2112,GBP,FundPrice
2009-08-08,114.2112,GBP,FundPrice
2009-08-09,114.2112,GBP,FundPrice
2009-08-10,114.362532,GBP,FundPrice
2009-08-11,112.677537,GBP,FundPrice
2009-08-12,114.390997,GBP,FundPrice
2009-08-13,115.610428,GBP,FundPrice
2009-08-14,114.697358,GBP,FundPrice
2009-08-15,114.697358,GBP,FundPrice
2009-08-16,114.697358,GBP,FundPrice
2009-08-17,112.470427,GBP,FundPrice
2009-08-18,112.432366,GBP,FundPrice
2009-08-19,113.525556,GBP,FundPrice
2009-08-20,115.440643,GBP,FundPrice
2009-08-21,118.89406,GBP,FundPrice
2009-08-22,118.89406,GBP,FundPrice
2009-08-23,118.89406,GBP,FundPrice
2009-08-24,121.14376,GBP,FundPrice
2009-08-25,122.204651,GBP,FundPrice
2009-08-26,122.051528,GBP,FundPrice
2009-08-27,121.779786,GBP,FundPrice
2009-08-28,123.407128,GBP,FundPrice
2009-08-29,123.407128,GBP,FundPrice
2009-08-30,123.407128,GBP,FundPrice
2009-08-31,123.407128,GBP,FundPrice
2009-09-01,120.055466,GBP,FundPrice
2009-09-02,118.213768,GBP,FundPrice
2009-09-03,117.819045,GBP,FundPrice
2009-09-04,119.116606,GBP,FundPrice
2009-09-05,119.116606,GBP,FundPrice
2009-09-06,119.116606,GBP,FundPrice
2009-09-07,121.608107,GBP,FundPrice
2009-09-08,122.116064,GBP,FundPrice
2009-09-09,124.010921,GBP,FundPrice
2009-09-10,123.028625,GBP,FundPrice
2009-09-11,123.94283,GBP,FundPrice
2009-09-12,123.94283,GBP,FundPrice
2009-09-13,123.94283,GBP,FundPrice
2009-09-14,124.531486,GBP,FundPrice
2009-09-15,126.210153,GBP,FundPrice
2009-09-16,128.207571,GBP,FundPrice
2009-09-17,129.053934,GBP,FundPrice
2009-09-18,130.558847,GBP,FundPrice
2009-09-19,130.558847,GBP,FundPrice
2009-09-20,130.558847,GBP,FundPrice
2009-09-21,129.953401,GBP,FundPrice
2009-09-22,130.359973,GBP,FundPrice
2009-09-23,130.075434,GBP,FundPrice
2009-09-24,130.278737,GBP,FundPrice
2009-09-25,130.704376,GBP,FundPrice
2009-09-26,130.704376,GBP,FundPrice
2009-09-27,130.704376,GBP,FundPrice
2009-09-28,133.107074,GBP,FundPrice
2009-09-29,131.671667,GBP,FundPrice
2009-09-30,131.346556,GBP,FundPrice
2009-10-01,128.568773,GBP,FundPrice
2009-10-02,127.394582,GBP,FundPrice
2009-10-03,127.394582,GBP,FundPrice
2009-10-04,127.394582,GBP,FundPrice
2009-10-05,128.249755,GBP,FundPrice
2009-10-06,132.677786,GBP,FundPrice
2009-10-07,131.660551,GBP,FundPrice
2009-10-08,132.429737,GBP,FundPrice
2009-10-09,133.723596,GBP,FundPrice
2009-10-10,133.723596,GBP,FundPrice
2009-10-11,133.723596,GBP,FundPrice
2009-10-12,136.920314,GBP,FundPrice
2009-10-13,135.06308,GBP,FundPrice
2009-10-14,137.725033,GBP,FundPrice
2009-10-15,135.030727,GBP,FundPrice
2009-10-16,132.33801,GBP,FundPrice
2009-10-17,132.33801,GBP,FundPrice
2009-10-18,132.33801,GBP,FundPrice
2009-10-19,134.650483,GBP,FundPrice
2009-10-20,133.553237,GBP,FundPrice
2009-10-21,132.873981,GBP,FundPrice
2009-10-22,131.797651,GBP,FundPrice
2009-10-23,133.218249,GBP,FundPrice
2009-10-24,133.218249,GBP,FundPrice
2009-10-25,133.218249,GBP,FundPrice
2009-10-26,130.334246,GBP,FundPrice
2009-10-27,129.221945,GBP,FundPrice
2009-10-28,125.708462,GBP,FundPrice
2009-10-29,126.980045,GBP,FundPrice
2009-10-30,124.281351,GBP,FundPrice
2009-10-31,124.281351,GBP,FundPrice
2009-11-01,124.281351,GBP,FundPrice
2009-11-02,126.138155,GBP,FundPrice
2009-11-03,122.914178,GBP,FundPrice
2009-11-04,125.16822,GBP,FundPrice
2009-11-05,126.500287,GBP,FundPrice
2009-11-06,126.347845,GBP,FundPrice
2009-11-07,126.347845,GBP,FundPrice
2009-11-08,126.347845,GBP,FundPrice
2009-11-09,129.119461,GBP,FundPrice
2009-11-10,128.58691,GBP,FundPrice
2009-11-11,130.855509,GBP,FundPrice
2009-11-12,130.014351,GBP,FundPrice
2009-11-13,129.312335,GBP,FundPrice
2009-11-14,129.312335,GBP,FundPrice
2009-11-15,129.312335,GBP,FundPrice
2009-11-16,131.132037,GBP,FundPrice
2009-11-17,128.813062,GBP,FundPrice
2009-11-18,130.384821,GBP,FundPrice
2009-11-19,128.266016,GBP,FundPrice
2009-11-20,128.023106,GBP,FundPrice
2009-11-21,128.023106,GBP,FundPrice
2009-11-22,128.023106,GBP,FundPrice
2009-11-23,131.209804,GBP,FundPrice
2009-11-24,130.299076,GBP,FundPrice
2009-11-25,131.247838,GBP,FundPrice
2009-11-26,127.801228,GBP,FundPrice
2009-11-27,129.240214,GBP,FundPrice
2009-11-28,129.240214,GBP,FundPrice
2009-11-29,129.240214,GBP,FundPrice
2009-11-30,128.538287,GBP,FundPrice
2009-12-01,130.689828,GBP,FundPrice
2009-12-02,130.862702,GBP,FundPrice
2009-12-03,131.694994,GBP,FundPrice
2009-12-04,131.677967,GBP,FundPrice
2009-12-05,131.677967,GBP,FundPrice
2009-12-06,131.677967,GBP,FundPrice
2009-12-07,131.375992,GBP,FundPrice
2009-12-08,129.628545,GBP,FundPrice
2009-12-09,128.991208,GBP,FundPrice
2009-12-10,129.745556,GBP,FundPrice
2009-12-11,129.449271,GBP,FundPrice
2009-12-12,129.449271,GBP,FundPrice
2009-12-13,129.449271,GBP,FundPrice
2009-12-14,130.413854,GBP,FundPrice
2009-12-15,129.608456,GBP,FundPrice
2009-12-16,130.357146,GBP,FundPrice
2009-12-17,129.146011,GBP,FundPrice
2009-12-18,128.18233,GBP,FundPrice
2009-12-19,128.18233,GBP,FundPrice
2009-12-20,128.18233,GBP,FundPrice
2009-12-21,130.360419,GBP,FundPrice
2009-12-22,131.736322,GBP,FundPrice
2009-12-23,132.784647,GBP,FundPrice
