asOfDate,price,currencyCode,__typename
2011-06-23,100.0,GBP,FundPrice
2011-06-24,100.0776,GBP,FundPrice
2011-06-25,100.0776,GBP,FundPrice
2011-06-26,100.0776,GBP,FundPrice
2011-06-27,100.1093,GBP,FundPrice
2011-06-28,100.4153,GBP,FundPrice
2011-06-29,101.109,GBP,FundPrice
2011-06-30,101.7874,GBP,FundPrice
2011-07-01,102.353,GBP,FundPrice
2011-07-02,102.353,GBP,FundPrice
2011-07-03,102.353,GBP,FundPrice
2011-07-04,102.6644,GBP,FundPrice
2011-07-05,102.6459,GBP,FundPrice
2011-07-06,102.9572,GBP,FundPrice
2011-07-07,103.2827,GBP,FundPrice
2011-07-08,102.8817,GBP,FundPrice
2011-07-09,102.8817,GBP,FundPrice
2011-07-10,102.8817,GBP,FundPrice
2011-07-11,102.42,GBP,FundPrice
2011-07-12,101.817,GBP,FundPrice
2011-07-13,101.8023,GBP,FundPrice
2011-07-14,101.3562,GBP,FundPrice
2011-07-15,101.5089,GBP,FundPrice
2011-07-16,101.5089,GBP,FundPrice
2011-07-17,101.5089,GBP,FundPrice
2011-07-18,101.0614,GBP,FundPrice
2011-07-19,101.3102,GBP,FundPrice
2011-07-20,101.8081,GBP,FundPrice
2011-07-21,101.8367,GBP,FundPrice
2011-07-22,102.3946,GBP,FundPrice
2011-07-23,102.3946,GBP,FundPrice
2011-07-24,102.3946,GBP,FundPrice
2011-07-25,102.3769,GBP,FundPrice
2011-07-26,102.0257,GBP,FundPrice
2011-07-27,101.4222,GBP,FundPrice
2011-07-28,101.294,GBP,FundPrice
2011-07-29,100.9951,GBP,FundPrice
2011-07-30,100.9951,GBP,FundPrice
2011-07-31,100.9951,GBP,FundPrice
2011-08-01,101.1953,GBP,FundPrice
2011-08-02,100.0353,GBP,FundPrice
2011-08-03,99.2018,GBP,FundPrice
2011-08-04,97.3406,GBP,FundPrice
2011-08-05,96.0184,GBP,FundPrice
2011-08-06,96.0184,GBP,FundPrice
2011-08-07,96.0184,GBP,FundPrice
2011-08-08,93.5312,GBP,FundPrice
2011-08-09,94.5068,GBP,FundPrice
2011-08-10,93.7573,GBP,FundPrice
2011-08-11,95.0373,GBP,FundPrice
2011-08-12,95.7614,GBP,FundPrice
2011-08-13,95.7614,GBP,FundPrice
2011-08-14,95.7614,GBP,FundPrice
2011-08-15,96.3608,GBP,FundPrice
2011-08-16,96.0767,GBP,FundPrice
2011-08-17,96.2067,GBP,FundPrice
2011-08-18,94.4617,GBP,FundPrice
2011-08-19,93.202,GBP,FundPrice
2011-08-20,93.202,GBP,FundPrice
2011-08-21,93.202,GBP,FundPrice
2011-08-22,93.7116,GBP,FundPrice
2011-08-23,94.4431,GBP,FundPrice
2011-08-24,94.9584,GBP,FundPrice
2011-08-25,94.7388,GBP,FundPrice
2011-08-26,94.9765,GBP,FundPrice
2011-08-27,94.9765,GBP,FundPrice
2011-08-28,94.9765,GBP,FundPrice
